reference_Q_mean,rollout/Q_mean,AI_distance,param_noise_stddev,AI_return,rollout/return_history,train/loss_critic,obs_rms_std,train/loss_actor,reference_actor_Q_mean,rollout/return,AI_success_rate,total/steps_per_second,reference_actor_Q_std,reference_action_mean,rollout/episode_steps,train/param_noise_distance,rollout/actions_mean,rollout/episodes,obs_rms_mean,total/epochs,reference_Q_std,total/duration,total/steps,total/episodes,reference_perturbed_action_mean,rollout/actions_std,reference_perturbed_action_std,reference_action_std
-7.755321502685547,-13.878591537475586,14.099540527479443,0.005346258315755479,-536.4480992716381,410.46778971342655,782.7359619140625,0.18405060470104218,-232.83120727539062,0.8155517578125,-536.4480992716381,,67.9583724285646,577.7479858398438,-0.21592211723327637,216.75131964809384,0.20593164920806883,-0.2068120390176773,1705.0,0.44907355308532715,185,578.6707153320312,5444.509436845779,370000,1705.0,-0.30872029066085815,0.9304550886154175,0.9052122235298157,0.9307333827018738
-5.933361053466797,-13.781608581542969,14.112182727355362,0.004381496439672185,-545.635126176186,291.5313228898273,1189.189697265625,0.18408896028995514,-252.2453155517578,3.11566162109375,-545.635126176186,,67.93309728026279,572.8187866210938,-0.12601715326309204,217.30778232884728,0.20526193767786027,-0.20688629150390625,1709.0,0.44879475235939026,186,573.610107421875,5475.975848197937,372000,1709.0,-0.1929166316986084,0.9304128885269165,0.9436202645301819,0.9374697208404541
-23.100374221801758,-12.60454273223877,14.119064430090695,0.004381496439672185,-550.3055958086268,118.36974885247862,1151.552001953125,0.18436866998672485,-263.9828186035156,-13.068397521972656,-550.3055958086268,,67.9003129055764,563.8323974609375,-0.23643918335437775,218.1901983663944,0.20229906231164932,-0.20622029900550842,1714.0,0.4486721456050873,187,563.0020141601562,5508.074764251709,374000,1714.0,-0.16959889233112335,0.9303080439567566,0.9268220067024231,0.9249601364135742
-19.422855377197266,-9.598663330078125,14.09481664625551,0.0044695645181095965,-540.463395466432,288.2641423597637,1193.2208251953125,0.18464964628219604,-283.1470031738281,-6.128055572509766,-540.463395466432,,67.86670484302667,566.1951293945312,-0.36049070954322815,218.45116279069768,0.2054125328361988,-0.2054947465658188,1720.0,0.448322057723999,188,565.8314208984375,5540.271932601929,376000,1720.0,-0.07518136501312256,0.9303126335144043,0.9466279745101929,0.8914400935173035
-83.28392028808594,-8.021409034729004,14.081615986933725,0.004295163650301133,-536.7871631135752,391.8741271447277,1428.903076171875,0.18476347625255585,-282.86102294921875,-74.23866271972656,-536.7871631135752,,67.84271539018197,562.0465698242188,-0.18812933564186096,218.91193511008112,0.19849282056093215,-0.20468901097774506,1726.0,0.4483174979686737,189,562.5587768554688,5571.710946798325,378000,1726.0,-0.1368459314107895,0.9304558634757996,0.9503791332244873,0.9405019879341125
-55.8336296081543,-6.138658046722412,14.073240248556523,0.005036417172795629,-532.2921703534283,381.1392818548006,1192.4976806640625,0.1848071813583374,-287.9566345214844,-41.65924835205078,-532.2921703534283,,67.80963763800203,562.9859008789062,-0.2612690031528473,219.51357596764876,0.2002227371931076,-0.2038857340812683,1731.0,0.448323130607605,190,562.9727783203125,5603.923177242279,380000,1731.0,-0.19483722746372223,0.9305661916732788,0.9364290237426758,0.925994873046875
-44.54743957519531,-5.209159851074219,14.081636334342875,0.005346258315755479,-535.7522538713581,304.918326579612,800.7947387695312,0.1848355084657669,-336.2010192871094,-31.879425048828125,-535.7522538713581,,67.7836298060972,551.8546752929688,-0.21039938926696777,220.04493087557603,0.20122553080320357,-0.20229284465312958,1736.0,0.4484656751155853,191,553.54296875,5635.578989982605,382000,1736.0,-0.13108356297016144,0.9309518933296204,0.9582424163818359,0.9387741684913635
-46.036685943603516,-3.8352837562561035,14.08152289620956,0.005036417172795629,-529.1162651708149,345.9746643682022,1027.3184814453125,0.18501846492290497,-327.0686950683594,-35.231689453125,-529.1162651708149,,67.75940076701528,559.775146484375,-0.13172250986099243,220.42102240091901,0.20555342093110085,-0.20179429650306702,1741.0,0.44873562455177307,192,561.2802734375,5667.110329389572,384000,1741.0,-0.11633582413196564,0.930850625038147,0.9616323113441467,0.962742269039154
-61.89097213745117,-2.0900259017944336,14.085988137852906,0.004839897909672315,-534.964970506884,152.5381845174823,878.8609619140625,0.18529780209064484,-316.2151794433594,-48.52276611328125,-534.964970506884,,67.73494866203939,561.1357421875,-0.26519715785980225,220.8872352604465,0.20644325345754624,-0.20057280361652374,1747.0,0.44878455996513367,193,559.805908203125,5698.682993412018,386000,1747.0,-0.266376256942749,0.9310861825942993,0.9328621625900269,0.9214671850204468
-41.305728912353516,1.8210711479187012,14.062982034325074,0.004651046760498564,-526.086887628225,261.7236612422072,958.8238525390625,0.18550963699817657,-315.12359619140625,-31.73171043395996,-526.086887628225,,67.70985478919374,568.6962890625,-0.289905846118927,221.2340182648402,0.20284307777881622,-0.19787335395812988,1752.0,0.4486869275569916,194,567.483642578125,5730.332773685455,388000,1752.0,-0.11084724962711334,0.9315550327301025,0.9618862867355347,0.9109463691711426
-64.02058410644531,3.9937679767608643,14.043649778613752,0.004651046760498564,-519.5577337269359,308.4223403861251,1158.5218505859375,0.185842826962471,-341.7850341796875,-52.73249053955078,-519.5577337269359,,67.68403807957269,552.5562744140625,-0.13755881786346436,221.52472996020467,0.1959741947054863,-0.19648517668247223,1759.0,0.4484589993953705,195,553.8330688476562,5762.067557811737,390000,1759.0,-0.2671872079372406,0.9317720532417297,0.9230427742004395,0.9456235766410828
-53.51094055175781,5.584929943084717,14.049917265949388,0.0044695645181095965,-523.1694371836682,10.380552127014244,1149.4254150390625,0.18600793182849884,-326.0182189941406,-42.44939422607422,-523.1694371836682,,67.65709672305213,559.06982421875,-0.10573158413171768,221.91109852774633,0.20058776438236237,-0.194606751203537,1766.0,0.44859015941619873,196,558.176513671875,5793.922869682312,392000,1766.0,-0.08512888848781586,0.9320859313011169,0.946774423122406,0.9421910047531128
-56.86140823364258,6.214223384857178,14.054685901230172,0.004295163650301133,-524.4762108705088,-86.75204765180078,1006.74365234375,0.18651902675628662,-350.8352355957031,-46.609432220458984,-524.4762108705088,,67.6323838417266,586.0551147460938,-0.3810482621192932,222.2872460496614,0.2071665892004967,-0.19313162565231323,1772.0,0.44876280426979065,197,583.6864624023438,5825.611602306366,394000,1772.0,-0.2155286967754364,0.9323738217353821,0.918860912322998,0.8698053359985352
-74.80364227294922,8.288689613342285,14.042750576403364,0.004046238451403247,-516.1748264517565,-113.90236641946078,1603.5113525390625,0.18681292235851288,-359.7104797363281,-63.32328796386719,-516.1748264517565,,67.60327544442835,607.8501586914062,-0.3302583694458008,222.66535433070865,0.20971526637673377,-0.19181475043296814,1778.0,0.44889602065086365,198,607.1538696289062,5857.704340457916,396000,1778.0,-0.30620279908180237,0.9324214458465576,0.9128208160400391,0.8979247212409973
-55.55138397216797,9.382194519042969,14.04333053264734,0.0044695645181095965,-516.9396772529884,-104.86471290278332,1406.43408203125,0.18705111742019653,-363.4030456542969,-47.50447082519531,-516.9396772529884,,67.58003235232643,625.03857421875,-0.20637857913970947,223.04377104377105,0.20779605269432067,-0.19190725684165955,1782.0,0.4488143026828766,199,622.8856811523438,5889.313546419144,398000,1782.0,-0.2898991107940674,0.9323636293411255,0.9147678017616272,0.9412595629692078
-25.14573097229004,11.554699897766113,14.049877096592283,0.0044695645181095965,-525.0607012494114,-282.7213387776155,1166.9759521484375,0.18744505941867828,-366.0484313964844,-15.55510425567627,-525.0607012494114,,67.55695521588662,569.8345947265625,-0.25268614292144775,223.76273083379965,0.20460280135273934,-0.1904110312461853,1787.0,0.4484891891479492,200,565.2918090820312,5920.929957866669,400000,1787.0,-0.22263260185718536,0.9326306581497192,0.9298444390296936,0.9143569469451904
-64.51258850097656,14.560123443603516,14.027473994891125,0.004295163650301133,-517.3891852477439,-132.61093645316797,1913.0975341796875,0.1874249428510666,-374.8091735839844,-50.872947692871094,-517.3891852477439,,67.53323025302538,585.2943725585938,-0.215079665184021,224.05186837702175,0.20707183063030243,-0.1888345628976822,1793.0,0.448293536901474,201,585.715087890625,5952.625077962875,402000,1793.0,-0.40724772214889526,0.9329079389572144,0.8598695993423462,0.9214411973953247
-49.66819381713867,17.102020263671875,14.016865740113364,0.00421053195794641,-510.780566133627,-35.965018712332544,1320.2281494140625,0.18759238719940186,-394.1698913574219,-39.33586502075195,-510.780566133627,,67.50936448656462,580.0011596679688,-0.3030549883842468,224.54004449388208,0.2045334103703499,-0.18709580600261688,1798.0,0.4484374523162842,202,577.4902954101562,5984.354956865311,404000,1798.0,-0.15887990593910217,0.9331631064414978,0.920930802822113,0.8875064849853516
-41.54654312133789,19.55471420288086,14.016776360387377,0.00421053195794641,-511.69272096938874,-60.703886890010274,1292.25830078125,0.1878591924905777,-391.7793273925781,-31.27811050415039,-511.69272096938874,,67.48799466808359,599.3921508789062,-0.21394047141075134,225.04933481152995,0.2075750321149826,-0.1860121637582779,1804.0,0.4483877718448639,203,598.1622924804688,6015.8847806453705,406000,1804.0,-0.24976634979248047,0.933344841003418,0.9055526852607727,0.9164436459541321
-69.76114654541016,22.840179443359375,14.007308616336129,0.00421053195794641,-507.27028683927136,234.62143424822446,1340.6026611328125,0.18787288665771484,-400.7358093261719,-61.16938400268555,-507.27028683927136,,67.46591626833695,599.22021484375,-0.25607559084892273,225.26408839779006,0.20212647691369057,-0.1850694864988327,1810.0,0.44839558005332947,204,600.6957397460938,6047.498093366623,408000,1810.0,-0.1144038587808609,0.933481752872467,0.9432116746902466,0.9117359519004822
-79.23433685302734,25.331363677978516,13.990001262096326,0.004744532800384585,-495.80970476791884,359.59501719019835,1988.2225341796875,0.18811576068401337,-399.9416809082031,-66.53987121582031,-495.80970476791884,,67.44233312805542,593.8798217773438,-0.3781183362007141,225.69052863436124,0.2006160305440426,-0.18374112248420715,1816.0,0.44860920310020447,205,595.206787109375,6079.267738580704,410000,1816.0,-0.11030665785074234,0.9335813522338867,0.951039731502533,0.8857355713844299
-61.36981964111328,26.635971069335938,13.986248428690573,0.00421053195794641,-494.45727879445184,220.1088399108107,1427.2852783203125,0.18846304714679718,-389.3152770996094,-48.348960876464844,-494.45727879445184,,67.4172342072472,598.2146606445312,-0.26703453063964844,225.96322722283205,0.20057099640369416,-0.18209390342235565,1822.0,0.4484533369541168,206,600.252685546875,6111.197008371353,412000,1822.0,-0.16066773235797882,0.9338449239730835,0.9392743110656738,0.9083234071731567
-38.00608825683594,28.76563835144043,13.983258445590552,0.004127567844276452,-494.1925909075614,254.52882497716945,1817.7249755859375,0.1885889321565628,-422.8897399902344,-30.0640869140625,-494.1925909075614,,67.39294119746118,590.0093383789062,-0.12026625126600266,226.57580733442802,0.2183781737089157,-0.18082678318023682,1827.0,0.4486623704433441,207,591.5872802734375,6143.076598882675,414000,1827.0,-0.1434813141822815,0.9339846968650818,0.9383089542388916,0.9462034702301025
-55.35242462158203,31.06114959716797,13.963670922087184,0.004046238451403247,-488.56745256079114,212.06437877124665,1418.0662841796875,0.18879003822803497,-421.2485656738281,-45.53251647949219,-488.56745256079114,0.0005455537370430987,67.36590471382296,568.0198364257812,0.03718191757798195,226.89307146753956,0.20160262048244476,-0.17935366928577423,1833.0,0.44839027523994446,208,568.8334350585938,6175.23065662384,416000,1833.0,-0.07099646329879761,0.9341722130775452,0.9519242644309998,0.9496970176696777
-37.94622039794922,33.00243377685547,13.95755021133477,0.004127567844276452,-490.647490185047,209.25318124505569,2176.21630859375,0.18896310031414032,-413.7413024902344,-24.060562133789062,-490.647490185047,0.000544069640914037,67.33824073028211,556.9190673828125,-0.08824650943279266,227.3068552774755,0.18966511517763138,-0.17866478860378265,1838.0,0.4481886327266693,209,555.5081787109375,6207.468378543854,418000,1838.0,-0.03735056519508362,0.9341861009597778,0.9417644739151001,0.93467777967453
-61.45185089111328,36.338722229003906,13.93403112256495,0.004381496439672185,-481.80230033685905,430.3321129235767,1121.80126953125,0.18911723792552948,-437.2383117675781,-47.32720947265625,-481.80230033685905,0.0005420054200542005,67.31108675949311,548.5594482421875,-0.0287692379206419,227.51273712737128,0.20021884828805925,-0.17769818007946014,1845.0,0.44815418124198914,210,550.7021484375,6239.685321092606,420000,1845.0,-0.11076689511537552,0.9343144297599792,0.9233494997024536,0.9601301550865173
17.20161247253418,38.41593551635742,13.92018087539245,0.004744532800384585,-471.52450978772214,521.2081468737535,1342.6466064453125,0.18919968605041504,-440.29412841796875,31.04738426208496,-471.52450978772214,0.0005405405405405405,67.28782348109904,496.4860534667969,-0.010925333946943283,227.84594594594594,0.20103797912597657,-0.17551326751708984,1850.0,0.44851359724998474,211,503.41973876953125,6271.56561422348,422000,1850.0,0.08061790466308594,0.9346335530281067,0.9682417511940002,0.9616292119026184
-16.8173885345459,41.671871185302734,13.905695146872393,0.0044695645181095965,-464.275918266964,570.3677383594356,1280.96435546875,0.18940500915050507,-425.5207824707031,-3.966066360473633,-464.275918266964,0.0010770059235325794,67.2559841074687,489.6611328125,0.005691491067409515,228.23694130317716,0.2119613891839981,-0.17475108802318573,1857.0,0.44848135113716125,212,494.97100830078125,6304.2717406749725,424000,1857.0,-0.03480037674307823,0.9346726536750793,0.9570766687393188,0.9576743245124817
8.966362953186035,43.52628707885742,13.896441264036826,0.00421053195794641,-457.93530034637644,729.7275141102825,1677.385986328125,0.1895872801542282,-432.0612487792969,21.703813552856445,-457.93530034637644,0.0010735373054213634,67.23267356051424,477.202392578125,-0.2404795140028,228.63660762211487,0.21001663595438003,-0.17362447082996368,1863.0,0.4485892355442047,213,480.4958190917969,6336.204964637756,426000,1863.0,-0.06883464753627777,0.9348782300949097,0.9558373689651489,0.9244513511657715
1.8205938339233398,45.310569763183594,13.888762329923495,0.0044695645181095965,-455.1725588421294,738.5756781152045,1179.336669921875,0.1898060441017151,-427.4229736328125,12.777871131896973,-455.1725588421294,0.0010706638115631692,67.20553167048615,492.26708984375,-0.09603406488895416,228.88222698072806,0.20363157883286476,-0.1726064532995224,1868.0,0.4485887587070465,214,496.0244140625,6368.523384332657,428000,1868.0,-0.14449657499790192,0.9350447654724121,0.9557797908782959,0.9575433135032654
-6.022220611572266,46.61956787109375,13.90091036161392,0.00396651156886898,-462.65225270721567,549.9251781890248,1242.8271484375,0.1899944394826889,-443.1135559082031,9.142585754394531,-462.65225270721567,0.0010672358591248667,67.18222489725208,488.78271484375,-0.0692916139960289,229.30576307363927,0.1983632493019104,-0.17090648412704468,1874.0,0.4486254155635834,215,492.0887451171875,6400.50252366066,430000,1874.0,0.054270148277282715,0.9353044629096985,0.9595836997032166,0.9440931677818298
34.9018669128418,48.06561279296875,13.88973990525722,0.004744532800384585,-459.97501036078455,555.1353536582878,2011.6312255859375,0.1901940256357193,-442.0796203613281,47.861717224121094,-459.97501036078455,0.0010626992561105207,67.15564049780424,487.45587158203125,0.05809849500656128,229.40595111583423,0.1985125309228897,-0.16968941688537598,1882.0,0.44844064116477966,216,490.5472412109375,6432.817806482315,432000,1882.0,-0.08915059268474579,0.9354693293571472,0.9489498138427734,0.9554778337478638
34.10890197753906,49.9963264465332,13.870247401052431,0.00421053195794641,-451.70998904854196,800.8476424377637,1241.2333984375,0.19075210392475128,-457.2386474609375,50.09574890136719,-451.70998904854196,0.0010587612493382743,67.1260203813376,461.57501220703125,0.04354400932788849,229.72101641079936,0.20185134887695313,-0.16889852285385132,1889.0,0.44803905487060547,217,464.0863342285156,6465.451065540314,434000,1889.0,-0.09530448168516159,0.9356110095977783,0.9396848678588867,0.9546406865119934
48.74549102783203,53.005828857421875,13.84150437486823,0.004381496439672185,-438.22796201250503,888.3580783522789,1241.623046875,0.19122569262981415,-445.6933288574219,58.62682342529297,-438.22796201250503,0.0010542962572482868,67.0921155034485,448.9551086425781,0.16283924877643585,229.81549815498155,0.20426379919052123,-0.16767895221710205,1897.0,0.44780007004737854,218,450.8106384277344,6498.528131484985,436000,1897.0,0.1435730904340744,0.9358195662498474,0.936220109462738,0.9532188773155212
53.05583190917969,56.06199264526367,13.818613661334288,0.00421053195794641,-429.1222741712502,1046.0577443203103,1314.3302001953125,0.1914432793855667,-473.3803405761719,66.82339477539062,-429.1222741712502,0.0010498687664041995,67.0696710053491,459.9096984863281,0.03811725974082947,229.82257217847769,0.20279276713728905,-0.16577395796775818,1905.0,0.4477159082889557,219,463.77325439453125,6530.522566080093,438000,1905.0,0.10049241036176682,0.9360697269439697,0.9586594700813293,0.9664788246154785
45.694313049316406,58.26687240600586,13.81465036493311,0.00421053195794641,-424.44727931383835,1082.8740220257096,1544.8729248046875,0.191759392619133,-465.6342468261719,60.40888977050781,-424.44727931383835,0.0010465724751439038,67.04561795473566,448.52264404296875,0.14513367414474487,230.23809523809524,0.20371039733290672,-0.16512466967105865,1911.0,0.4475685656070709,220,452.3200378417969,6562.695869207382,440000,1911.0,0.15442346036434174,0.9361761808395386,0.958008885383606,0.962378203868866
68.96204376220703,60.62164306640625,13.79669858892108,0.00421053195794641,-417.27860444605,1013.1167972650989,2052.86767578125,0.19193203747272491,-465.8675842285156,85.2658920288086,-417.27860444605,0.001563314226159458,67.01693099403424,439.2686462402344,-0.13362932205200195,230.30797290255342,0.21227231338620187,-0.16381318867206573,1919.0,0.4476546347141266,221,443.86346435546875,6595.348271608353,442000,1919.0,0.03293629735708237,0.9363909959793091,0.9712491035461426,0.9520518183708191
102.9969711303711,63.81206130981445,13.78647305238248,0.00396651156886898,-410.7716235647825,1145.3784041056324,1733.96435546875,0.19201453030109406,-464.4891662597656,118.00190734863281,-410.7716235647825,0.0015584415584415584,66.99557614416192,442.04156494140625,0.05985676124691963,230.52831168831167,0.20656737953424453,-0.16276326775550842,1925.0,0.4477216303348541,222,444.5963439941406,6627.303257226944,444000,1925.0,0.05744054168462753,0.9365567564964294,0.9594988822937012,0.9599857330322266
119.27642822265625,67.46333312988281,13.767358072068845,0.004295163650301133,-399.9735780264191,1325.1207502665313,1807.6451416015625,0.19209390878677368,-460.51446533203125,132.43475341796875,-399.9735780264191,0.0015535991714137752,66.97087298003201,419.2886962890625,-0.008851256221532822,230.9171413775246,0.20513403713703154,-0.16072474420070648,1931.0,0.44780299067497253,223,422.50115966796875,6659.6115617752075,446000,1931.0,0.020592626184225082,0.9368342757225037,0.9677608609199524,0.9740051627159119
81.08026123046875,71.0307388305664,13.75863966016165,0.004046238451403247,-393.86245768885635,1399.9452822028338,1749.0753173828125,0.19228814542293549,-474.713134765625,93.6761474609375,-393.86245768885635,0.0015487867836861124,66.94729410097233,425.3207092285156,0.08619561791419983,231.23335054207539,0.20073711082339288,-0.1593325138092041,1937.0,0.4479333460330963,224,428.05712890625,6691.83132815361,448000,1937.0,0.04208425059914589,0.9370364546775818,0.9508690237998962,0.9616699814796448
94.20051574707031,73.99111938476562,13.746678587029548,0.0038117396538467885,-387.1286347816445,1427.4335211223804,1268.553466796875,0.1923929899930954,-492.86297607421875,108.57386779785156,-387.1286347816445,0.001544799176107106,66.92330224179055,421.3254089355469,-0.08834199607372284,231.62306900102988,0.19460782766342163,-0.1586465835571289,1942.0,0.4477662146091461,225,423.5865173339844,6724.115292072296,450000,1942.0,-0.10932933539152145,0.9371046423912048,0.9450084567070007,0.9541224241256714
125.93388366699219,76.02582550048828,13.740989089015429,0.00421053195794641,-382.8206785512163,1333.9999152757678,1112.4437255859375,0.19261308014392853,-488.48272705078125,136.3221893310547,-382.8206785512163,0.0015408320493066256,66.89912807704783,427.23333740234375,0.010222332552075386,232.0677966101695,0.19611266985535622,-0.15708062052726746,1947.0,0.4477665424346924,226,428.5171813964844,6756.440823554993,452000,1947.0,-0.002891015261411667,0.9374017119407654,0.9686172008514404,0.9617447257041931
107.09587097167969,77.50404357910156,13.726854773364723,0.004046238451403247,-373.7584489527699,1370.8546968740661,1448.02392578125,0.19280396401882172,-471.993896484375,123.77621459960938,-373.7584489527699,0.0015353121801432957,66.87289646251516,423.0789794921875,-0.16809725761413574,232.33162743091094,0.20263669282197952,-0.15573622286319733,1954.0,0.44781115651130676,227,426.53076171875,6788.998593091965,454000,1954.0,-0.12431306391954422,0.9376552104949951,0.9647140502929688,0.9637885689735413
116.40647888183594,80.56523132324219,13.709087662539865,0.0044695645181095965,-364.99176393799684,1422.7686047107918,1083.55029296875,0.19289107620716095,-483.3014831542969,132.37374877929688,-364.99176393799684,0.001530612244897959,66.8443449056742,423.1678466796875,-0.04358524829149246,232.5841836734694,0.19628403425216676,-0.15444716811180115,1960.0,0.4479179382324219,228,422.70672607421875,6821.818669080734,456000,1960.0,-0.0339595302939415,0.9378800392150879,0.9693114757537842,0.962333083152771
95.50962829589844,84.19683837890625,13.69716328157649,0.00421053195794641,-360.14557244385145,1437.3766262127442,1516.00537109375,0.19288508594036102,-501.652099609375,107.50096893310547,-360.14557244385145,0.001525940996948118,66.8213366601811,413.5700988769531,-0.05952947959303856,232.883011190234,0.20287731364369394,-0.15295453369617462,1966.0,0.4479850232601166,229,413.60302734375,6854.098150253296,458000,1966.0,-0.046539850533008575,0.9380897283554077,0.9635859131813049,0.952905535697937
80.50645446777344,87.56083679199219,13.677781099850945,0.00421053195794641,-351.2821223203687,1726.2139142337576,1311.8319091796875,0.19303087890148163,-503.7250061035156,96.00325012207031,-351.2821223203687,0.0015212981744421906,66.79891500600854,429.3797912597656,-0.13996192812919617,233.2347870182556,0.21242479726672173,-0.15079982578754425,1972.0,0.44822272658348083,230,429.29718017578125,6886.33939576149,460000,1972.0,-0.08199253678321838,0.9384361505508423,0.9689410328865051,0.9605313539505005
115.39456176757812,90.21309661865234,13.663089581647585,0.0045594027649236,-345.72272599381336,1816.0325798649535,1591.55078125,0.19307561218738556,-522.374755859375,125.68982696533203,-345.72272599381336,0.0015159171298635675,66.77194723710582,435.3592529296875,-0.03466032072901726,233.3466397170288,0.20089635461568833,-0.14948725700378418,1979.0,0.44835010170936584,231,433.9966735839844,6919.073340177536,462000,1979.0,-0.14783453941345215,0.9386218190193176,0.9404425024986267,0.968125581741333
105.74041748046875,93.92072296142578,13.639233438199865,0.0038883556208891092,-336.14597649485927,1932.266736448544,1191.12255859375,0.19307713210582733,-493.74542236328125,120.41311645507812,-336.14597649485927,0.0015105740181268882,66.74880405427707,448.0347595214844,-0.12481582164764404,233.56847935548842,0.20474626868963242,-0.14892993867397308,1986.0,0.44806361198425293,232,447.54779052734375,6951.435408830643,464000,1986.0,0.028296958655118942,0.9386652112007141,0.9683274626731873,0.9485350847244263
85.12110137939453,96.21389770507812,13.626032435963037,0.0045594027649236,-330.19357757557077,1761.6966099501628,2008.0274658203125,0.1932658702135086,-501.3764343261719,99.98046875,-330.19357757557077,0.002007024586051179,66.72226103663466,434.9762878417969,-0.17801134288311005,233.70847967887607,0.19418595373630523,-0.14806778728961945,1993.0,0.4479537904262543,233,434.8272705078125,6984.1757872104645,466000,1993.0,-0.16256582736968994,0.9387910962104797,0.9466978311538696,0.938063383102417
73.90260314941406,98.06613159179688,13.636586447956743,0.004127567844276452,-332.0774146917165,1688.8198056708584,1886.5223388671875,0.19342534244060516,-524.4739990234375,85.44461059570312,-332.0774146917165,0.002002002002002002,66.6979469989379,449.06451416015625,-0.059106506407260895,234.23273273273273,0.21184205070137976,-0.14734862744808197,1998.0,0.44804129004478455,234,450.8053894042969,7016.707725763321,468000,1998.0,-0.02891228348016739,0.9389218688011169,0.9628307223320007,0.9583536982536316
77.32814025878906,101.10811614990234,13.60431420630714,0.004839897909672315,-315.7354721908065,1727.7221251350938,1490.7852783203125,0.19372408092021942,-512.4892578125,91.61497497558594,-321.5489874228041,0.002,66.67281706034481,459.3307189941406,-0.03673190250992775,234.36658354114712,0.19764808908104897,-0.14619463682174683,2005.0,0.44792628288269043,235,462.026123046875,7049.349655866623,470000,2005.0,-0.008240127936005592,0.9390984773635864,0.9500252604484558,0.9710980653762817
86.98999786376953,103.99603271484375,13.579518521409053,0.004295163650301133,-302.7921192997806,1832.2937399980694,1679.28857421875,0.1938948631286621,-544.3682861328125,100.00653839111328,-311.5442388476548,0.002,66.64635958454076,467.48828125,-0.024062812328338623,234.58499005964214,0.1993783324956894,-0.14505131542682648,2012.0,0.44776681065559387,236,471.2776794433594,7082.157269239426,472000,2012.0,-0.04395158961415291,0.9392676949501038,0.9679140448570251,0.9596391916275024
70.64741516113281,107.51648712158203,13.555829182520586,0.004381496439672185,-293.0829474221703,1882.5225539458936,1549.8387451171875,0.19382838904857635,-545.3400268554688,85.34440612792969,-303.02715016454374,0.0025,66.61898124160949,455.2697448730469,-0.07352402806282043,234.79682854311199,0.20158851370215417,-0.14395274221897125,2018.0,0.4478186368942261,237,455.0310974121094,7115.089290857315,474000,2018.0,-0.05845358967781067,0.9394421577453613,0.9600751399993896,0.9536095261573792
57.414974212646484,110.0623779296875,13.55051899706676,0.004295163650301133,-290.0051199697348,1849.8947310939939,2065.6240234375,0.1939150094985962,-555.0895385742188,72.93603515625,-302.33981040170113,0.0025,66.59004013392952,476.4100646972656,-0.1575205773115158,235.2650840751731,0.19866319581866265,-0.14271806180477142,2022.0,0.4476897716522217,238,477.4848937988281,7148.216145277023,476000,2022.0,-0.08541470021009445,0.9395902752876282,0.9625549912452698,0.9489557147026062
75.34790802001953,113.55432891845703,13.53582257998729,0.004651046760498564,-282.79980193047214,1836.812743343381,1701.9102783203125,0.19387401640415192,-561.9102172851562,84.64474487304688,-295.27375986507207,0.0025,66.56695592131582,458.7417297363281,0.0013068020343780518,235.56311637080867,0.19283152729272843,-0.14191147685050964,2028.0,0.4477059543132782,239,462.1866149902344,7180.739953994751,478000,2028.0,-0.23208104074001312,0.9397078156471252,0.9490158557891846,0.9704261422157288
60.25849914550781,114.18060302734375,13.5407416167918,0.00421053195794641,-282.1607157163104,1640.6075058997353,1675.068115234375,0.19414041936397552,-548.3722534179688,76.99935913085938,-296.1455397907562,0.0025,66.54530580625914,474.4137878417969,-0.10697977244853973,235.93507132316773,0.1989302606880665,-0.1414450854063034,2033.0,0.44768428802490234,240,473.1534118652344,7213.130876541138,480000,2033.0,-0.06936007738113403,0.939781129360199,0.962296187877655,0.9486595988273621
55.42643737792969,116.23944854736328,13.519794397553731,0.0045594027649236,-272.49935327892496,1633.3173016156954,2484.24169921875,0.19427381455898285,-586.7482299804688,70.31898498535156,-290.95089723563285,0.0025,66.52210227151868,472.0032653808594,-0.08689237385988235,236.28052967140755,0.20940137907862663,-0.1405564844608307,2039.0,0.4473487138748169,241,472.2999267578125,7245.7120797634125,482000,2039.0,-0.11534774303436279,0.9399445652961731,0.9673502445220947,0.9666523933410645
85.39645385742188,119.47657012939453,13.48366933686247,0.004127567844276452,-259.85797792999585,1730.630424782219,1664.4124755859375,0.19430065155029297,-574.5172729492188,100.74856567382812,-280.7875740101398,0.0025,66.49817678879887,461.6556701660156,-0.14576660096645355,236.5156402737048,0.20804570853710175,-0.1396179050207138,2046.0,0.447447270154953,242,464.29888916015625,7278.395038366318,484000,2046.0,-0.07232506573200226,0.9401007294654846,0.9749727249145508,0.9699429869651794
84.91057586669922,121.83924865722656,13.468060618549016,0.004046238451403247,-248.86404123951442,1707.5418182397157,1348.30078125,0.19432508945465088,-580.6906127929688,99.79261779785156,-273.5710472454292,0.0025,66.47481327943672,469.4955139160156,-0.1505151391029358,236.83187134502924,0.19083190456032753,-0.13880272209644318,2052.0,0.4476708471775055,243,470.5369873046875,7311.039716005325,486000,2052.0,-0.11454091966152191,0.9402709007263184,0.9538639187812805,0.9526316523551941
69.94934844970703,124.44566345214844,13.449292555010663,0.00396651156886898,-236.03221196986502,1775.082412269792,1529.6790771484375,0.19462811946868896,-592.3118896484375,82.13703918457031,-263.46688494556963,0.0025,66.45049249688401,472.2666015625,0.017566729336977005,237.10009718172984,0.19623918682336808,-0.13837601244449615,2058.0,0.4477545917034149,244,470.5363464355469,7343.813140630722,488000,2058.0,0.06423262506723404,0.9403687119483948,0.9522846341133118,0.9631654024124146
