#{"env_id": null, "t_start": 1520322662.9487426}
r,l,t
127.332272,212,1673.309001
-320.425562,154,1676.027538
-1273.580983,148,1677.829016
-191.995659,181,1680.447395
-807.881513,140,1683.013011
541.292708,147,1684.428225
-79.63475,180,1687.026959
-2058.714353,181,1689.610889
-743.277443,231,1692.285504
-870.599913,229,1694.939196
2056.620144,329,1700.228795
-554.105892,144,1701.634366
-238.270895,105,1702.974157
-969.67556,132,1704.731567
257.72585,133,1707.249756
-243.440669,118,1708.600121
-272.366845,179,1711.205741
-641.246574,194,1713.837333
-921.164303,288,1717.761016
-1098.468255,230,1720.492301
-156.158619,154,1721.930125
-248.154536,81,1723.236336
-437.493699,138,1725.78792
1548.021866,271,1729.601615
1249.982453,285,1734.27171
-7807.251126,547,1742.43996
-378.554584,132,1743.976976
-697.090569,176,1746.571257
-874.732394,135,1747.970807
0,1,1747.976657
-476.400583,143,1749.390463
503.196091,162,1751.971659
1049.698123,236,1754.649901
-148.854631,145,1758.271581
-506.35003,106,1759.940156
-1012.143634,168,1763.085059
-510.079365,123,1764.460768
940.005408,254,1767.219225
-333.566015,110,1769.684416
526.061992,157,1771.096743
157.54364,313,1775.087538
-590.968154,98,1776.400903
1270.773158,164,1778.97587
-85.261668,173,1781.575261
-303.264089,227,1784.294818
-823.419977,119,1785.65085
347.323955,248,1789.824967
860.633485,236,1793.705655
421.617617,220,1796.930972
-1016.28102,329,1800.976806
-1171.274292,131,1803.521092
-603.786622,129,1804.898222
242.88697,197,1807.523237
-54.45068,127,1808.905199
-2436.07659,358,1814.126271
-943.648881,265,1817.293557
-1186.290435,154,1819.860176
-1074.598929,146,1821.354947
291.039271,287,1825.549758
-147.957192,133,1829.061205
-209.029534,118,1830.675543
-853.120098,125,1832.105808
-51.17876,40,1832.183275
172.303591,223,1836.07965
-580.568887,156,1837.506818
-1176.805381,168,1840.094291
-144.425341,270,1844.002034
119.53055,122,1845.731823
353.812774,257,1849.246295
-626.82387,111,1852.449615
612.601781,213,1855.55146
529.061356,137,1856.975969
-732.360945,122,1858.363732
-560.306137,222,1861.096067
403.830274,157,1863.681312
-1315.805898,151,1866.252377
-1162.546881,273,1869.054756
1395.548824,171,1871.69468
337.005727,185,1874.717849
367.896056,359,1879.219924
-256.494128,146,1881.835893
2246.983765,280,1885.844486
-289.920166,126,1887.256066
572.785372,155,1889.869382
-109.91285,124,1891.265088
-370.021673,137,1892.672757
-757.658306,186,1895.296982
-273.28099,90,1896.605469
216.685734,163,1899.21798
-238.889469,95,1899.394549
745.058597,332,1906.045185
-706.34042,190,1908.698368
1656.496917,306,1912.746947
-1297.897597,171,1914.224096
-455.974787,174,1916.83516
-953.954753,118,1918.21406
-714.472053,145,1920.800105
974.917579,361,1925.661983
-1959.41274,230,1929.514919
-1309.417367,179,1933.136433
-837.15141,161,1934.799894
-274.699035,387,1940.982347
-933.084451,156,1943.588385
-1260.025277,368,1947.737055
-2026.742314,168,1950.353837
-483.856408,105,1951.691647
1596.863675,246,1954.444686
-119.324869,93,1955.782052
-3823.043639,409,1961.475811
-104.473343,199,1964.457622
-440.838444,156,1967.351307
-646.832499,180,1969.972128
89.771527,176,1972.746818
-3433.486557,217,1975.462819
280.335848,302,1979.463664
-1014.374492,112,1980.864984
-889.578039,174,1983.553235
-821.450222,144,1984.973042
-1849.98515,248,1989.250532
-4194.523325,357,1993.399241
950.269648,264,1997.400091
1030.911365,273,2000.2405
118.20203,233,2005.416519
1455.207282,311,2009.687302
-3204.144063,276,2013.64344
2108.669163,270,2016.854294
136.867825,149,2019.467562
-2827.485424,428,2024.874542
-1986.919713,254,2028.842964
-397.720823,94,2030.204347
-429.03467,162,2031.681473
-329.92752,191,2034.38381
643.618042,268,2038.345056
-1123.777228,334,2042.512597
-1342.46752,323,2046.915736
-266.351352,110,2048.280434
621.042393,184,2050.942971
-237.194601,134,2053.642753
-841.847299,161,2055.411668
574.89057,309,2059.554144
-142.650458,53,2060.822192
-441.15258,263,2064.809533
-1377.477796,304,2068.89473
-350.608117,89,2069.064911
-1131.786253,108,2071.986294
-350.622184,176,2073.460031
409.733208,324,2078.65458
-526.329937,288,2081.484471
-456.888274,95,2082.856892
-1095.477593,165,2085.539636
-718.869912,207,2088.279467
-100.224427,170,2090.907144
229.120861,155,2092.364568
-1347.210752,200,2095.880364
89.918966,174,2098.871761
-656.505691,223,2101.992546
57.094468,118,2103.400604
-594.614731,131,2105.965706
-224.003987,105,2107.325793
-859.676193,233,2110.089524
540.250592,270,2114.083166
-2228.452673,326,2118.151834
-181.646966,303,2122.156543
-75.168243,124,2123.55507
-1498.737705,207,2126.314613
-317.008337,112,2129.250603
9.140663,187,2130.746785
-1082.341423,175,2133.393641
-199.047336,111,2134.781099
1078.552439,291,2138.913585
1741.429005,335,2144.297715
-446.250239,172,2145.796556
-1865.051393,169,2148.485782
-1150.146376,309,2152.623985
-1300.861613,146,2155.686835
-414.990795,86,2155.845124
-997.273062,253,2160.925386
-105.544555,167,2163.621401
-950.774225,126,2165.111775
-1292.301276,133,2166.523571
48.737844,155,2169.164793
431.126301,160,2170.627695
147.071933,338,2176.010602
-722.530423,138,2177.425208
-33.916565,175,2180.067832
76.830803,213,2182.794901
-333.927699,207,2185.911952
1421.438784,253,2191.435929
-342.275232,168,2193.317042
259.261687,171,2196.353411
-428.806971,153,2200.276818
2081.336953,283,2203.441439
89.16302,163,2206.306174
1393.159468,303,2210.381785
-230.478038,116,2211.776752
2250.778157,284,2216.181592
-732.136531,184,2218.858621
537.48334,195,2221.854284
1083.596066,256,2224.693623
-604.524677,163,2227.355773
21.532153,128,2228.777985
-219.446235,181,2231.491338
-1464.738087,176,2234.227516
359.676769,204,2236.984166
-1608.864808,170,2240.057452
-807.314419,180,2241.735738
1137.517161,292,2246.225017
-26.407598,190,2248.958259
-1290.399841,254,2253.007299
413.244654,169,2254.518446
-82.071267,179,2257.24879
930.415752,353,2262.558457
-259.107891,151,2264.582414
-735.4887,161,2267.968104
-1047.271723,160,2269.713993
-593.103891,139,2272.252566
-263.350875,340,2276.703891
-1671.851931,386,2282.359214
-450.316909,142,2284.991943
-7523.44285,464,2291.045265
-212.099702,126,2292.450469
224.25838,154,2296.05156
-431.944875,134,2297.675163
-296.889815,137,2300.281212
194.863866,143,2301.725448
-1193.234811,185,2304.760381
-1443.414727,133,2306.178606
-312.09526,97,2307.536393
-24.318509,222,2310.304635
-56.622327,156,2312.964323
-33.888854,139,2314.40371
-417.16788,110,2316.97974
-1566.858754,276,2319.838265
182.595978,180,2322.522357
-1310.352553,206,2325.252094
500.001027,271,2329.24623
596.61974,177,2332.329565
-52.080291,147,2333.793529
-611.941627,155,2336.455
-414.486329,145,2337.899439
1260.15966,189,2340.589812
1248.4716,161,2343.245391
-799.549463,105,2344.615135
-848.909244,166,2346.10538
-694.821174,168,2348.748906
-52.554496,155,2351.421606
265.52236,217,2354.218287
-847.335986,303,2358.74616
65.479081,175,2360.275732
504.413572,241,2364.375736
-393.168923,314,2369.491768
-1395.427414,154,2372.408842
-1219.635885,131,2374.118267
-2166.064065,325,2378.811524
-429.482882,199,2381.838845
-136.222075,134,2383.296979
-1011.480836,140,2385.945381
325.268697,137,2387.398839
-400.126903,157,2390.531631
-642.896759,181,2393.310743
-212.980959,177,2394.856791
-278.291263,161,2397.583729
-379.10579,359,2403.318238
1463.065932,272,2406.886611
-895.882262,132,2410.096412
33.587043,85,2410.297844
1085.248657,231,2415.351453
-398.714816,110,2416.867937
-662.170715,103,2418.423965
-261.150479,76,2420.289346
-14.711416,112,2421.694456
-193.9756,245,2424.554823
-789.790052,132,2427.213701
-237.535875,142,2428.691005
-281.540394,105,2430.110899
1288.596815,249,2434.923999
191.232295,145,2436.537053
-268.478872,119,2437.950071
691.040053,163,2440.670117
-181.431509,125,2442.11479
1066.697432,205,2444.945059
-1261.659428,171,2447.684454
3.837575,157,2449.600287
-317.47695,109,2451.027435
178.517106,240,2455.107745
494.963191,182,2457.884773
-693.681422,171,2459.427387
-1308.601741,204,2462.275439
-509.756146,285,2466.444732
1029.636417,272,2470.583014
-391.465868,172,2473.334984
-1027.717742,190,2476.108578
142.352311,152,2477.999425
-156.856407,179,2480.750958
368.431583,234,2483.607545
-77.898017,274,2487.79046
-209.559807,55,2489.11647
-522.868146,132,2490.589881
449.153898,167,2493.645806
-660.20768,368,2498.144039
-171.423233,173,2501.177138
-546.201323,146,2503.010598
1062.751203,343,2509.319217
-690.273983,100,2510.707923
-295.048884,151,2512.212352
-655.223592,118,2514.858795
1680.007175,307,2519.096375
-5285.81434,471,2524.843111
-187.778674,154,2527.575249
-723.941479,174,2530.365578
-198.945091,202,2533.194879
-849.381812,156,2534.705796
-894.736269,301,2539.40487
-396.208119,154,2542.15879
-725.655999,145,2543.661524
-418.875289,106,2545.094407
-763.605795,156,2547.850616
-1087.875821,180,2550.650734
981.650985,257,2553.655111
-940.566244,111,2555.781912
376.36496,175,2559.071629
290.57657,167,2561.951072
-346.381604,206,2564.836281
1396.296215,354,2569.494553
87.032247,336,2575.162567
-284.643679,128,2576.681716
-1676.635738,213,2579.504688
172.396075,155,2582.270765
-586.524483,88,2583.649042
-1142.754709,168,2585.1709
-482.02805,102,2586.570813
-634.14186,267,2590.715319
-521.489773,161,2592.250979
-206.62273,128,2595.390232
-282.283292,218,2598.172448
433.858669,151,2599.666212
-344.881754,117,2602.387208
-2200.534926,251,2605.369086
-1090.519436,157,2608.173692
-65.706812,139,2609.692014
-968.27298,136,2611.189717
167.81451,236,2615.331272
-1184.049324,162,2616.867573
-444.855087,233,2621.727177
-1567.855454,304,2627.168111
-422.142324,91,2628.589507
903.513785,160,2630.135024
-1933.289594,356,2635.711563
-1066.34988,171,2638.49917
-615.449449,173,2640.062883
-372.016874,128,2642.790552
1388.222678,342,2647.077046
30.74712,172,2649.875498
-437.659414,111,2651.342931
333.203161,212,2654.654843
249.225832,205,2657.712775
-358.627603,80,2659.239213
-21.840547,81,2660.767686
-1280.785961,156,2662.457625
26.560416,133,2665.483131
-584.26464,148,2667.167264
-2223.529871,190,2670.132018
503.6372,145,2671.662918
-1515.417615,252,2676.349059
-867.067861,122,2677.830875
-224.094842,215,2680.7573
679.848158,154,2683.535364
-540.880766,213,2686.940857
-79.775187,225,2690.221037
91.610938,130,2691.75178
-255.008974,370,2697.385362
494.613499,262,2701.611701
759.29985,180,2704.451847
-312.964193,120,2705.927188
-1039.07288,192,2708.875285
-626.401496,384,2715.0294
409.775043,275,2718.063155
912.486021,175,2721.338903
112.188866,188,2724.42231
205.013831,183,2727.270272
-823.58327,141,2728.770971
-702.269823,243,2732.956751
-24.973887,172,2734.507463
396.062666,166,2737.255797
-1151.131789,165,2739.991265
-955.685423,124,2741.432035
-996.082206,269,2746.069779
-180.612985,134,2748.306251
-648.443751,160,2749.958532
124.71042,366,2755.637437
-165.160687,90,2757.047992
2369.563637,350,2762.668758
-4626.916766,333,2767.018613
-713.031042,248,2769.938626
1645.865861,312,2774.698668
-522.666416,133,2777.440289
-107.146506,324,2781.778541
-3885.63305,400,2787.5389
-1112.537915,123,2789.008011
96.603643,119,2790.501701
-791.392025,143,2793.309947
177.753188,292,2797.524961
-113.257022,164,2799.050082
