#{"t_start": 1522347689.6304753, "env_id": null}
r,l,t
-20393.733535,450,1978.269787
9717.406319,281,1982.200017
778.743502,477,1989.293655
1776.756962,327,1993.55647
16379.18589,363,1997.595136
4858.931486,302,2001.902251
1648.123781,250,2005.66842
-509.620152,303,2009.807564
-4053.089899,249,2013.600649
-915.928927,338,2017.565158
4723.875196,284,2021.424864
-7227.556734,537,2028.477614
-21329.930696,451,2034.902159
6297.456737,214,2037.575517
-844.243154,274,2040.299757
3.994832,324,2046.053113
-264.036413,623,2054.237057
1864.105264,220,2056.894817
7770.845652,603,2064.818157
995.437692,324,2068.761827
8110.402938,1001,2082.981086
5301.952078,443,2089.399967
2410.828592,210,2092.00415
3192.598642,322,2096.262663
-2041.593303,439,2102.853975
-2577.534259,326,2107.769729
3568.765312,277,2111.622674
10438.569752,325,2115.576556
6573.672125,324,2119.66474
7835.79726,273,2123.740779
1975.836185,402,2128.943502
2098.748328,351,2132.923132
-4559.31736,217,2137.023672
-4085.61687,506,2143.579363
1421.493938,270,2146.290686
-1936.58003,235,2150.128754
2368.803369,273,2152.874393
2275.563976,226,2156.623098
895.869313,248,2159.294791
12663.384947,440,2166.122807
1533.015659,349,2170.324202
8386.569375,358,2175.50139
-593.645735,340,2179.558206
2238.36691,487,2186.172074
1281.02309,284,2190.514607
-6100.3622,207,2193.257332
1594.211479,244,2195.928026
3767.214583,425,2201.163884
7544.229409,591,2208.971788
1919.321748,211,2211.638462
1366.921598,224,2215.844537
15750.608558,369,2219.97446
-6093.94309,254,2223.951706
-48.390018,375,2229.267388
7090.691838,289,2233.221735
2437.55759,219,2235.876064
12817.610725,487,2242.714872
1654.52577,215,2245.330933
8711.804093,447,2250.686103
4522.628795,222,2253.309338
-802.186673,415,2259.812448
-903.05038,256,2262.490033
-52.912056,333,2268.087245
4588.471746,253,2270.766401
-977.608026,324,2274.678663
7197.038604,527,2282.450778
-1995.562678,220,2285.064217
5749.834325,269,2288.325014
1706.763987,286,2292.206736
1831.789604,461,2299.392519
-453.499778,465,2305.874709
10170.297798,456,2311.201767
4407.289685,243,2315.298846
4442.513486,276,2318.067499
5316.916419,399,2323.655042
4499.309394,251,2327.998786
6545.573169,255,2330.684809
3489.211477,297,2335.071282
3184.375235,671,2344.249735
-2737.989226,298,2348.202696
-8077.003248,1100,2364.286458
6254.947319,194,2367.11595
4836.137531,435,2372.800738
2775.433481,225,2376.81542
145.041675,266,2379.974354
6908.958536,250,2383.772802
6969.022005,380,2388.981007
-306.142181,113,2390.306459
3711.950279,320,2394.72747
1303.761435,354,2398.762061
1535.228309,169,2401.458789
-1447.069063,204,2404.096332
-878.356525,285,2408.882237
2203.391791,258,2413.04047
1286.33795,216,2415.658284
7426.692777,418,2421.574569
4761.198505,221,2424.226372
4230.289095,213,2426.892002
4527.000323,408,2432.343097
1638.335773,459,2439.365406
4725.803081,340,2443.753031
1103.956173,368,2449.041877
3050.134018,251,2451.777091
11623.048249,223,2455.601814
4637.652693,188,2458.208598
3890.843418,206,2461.412367
-250.935112,171,2462.875266
1273.948071,452,2469.691614
-38.954003,180,2472.290204
3201.849179,200,2474.918691
3271.841613,336,2479.281003
5653.081808,203,2481.945917
10336.481653,325,2486.27003
5952.756524,340,2491.888918
3873.86328,216,2494.61498
8309.045604,259,2497.388582
3265.135425,259,2501.556109
3867.123433,254,2505.468931
-15552.26286,691,2515.11235
9210.784195,215,2518.302463
4037.56764,209,2521.006579
1133.164314,240,2523.801981
6800.585668,242,2528.001009
-911.538504,428,2533.586486
1847.702513,237,2536.4328
5065.499524,211,2539.103945
3545.762893,249,2543.223514
-2723.53932,395,2548.973603
