total/episodes,total/steps_per_second,rollout/episodes,reference_action_mean,AI_return,AI_distance,rollout/episode_steps,obs_rms_mean,rollout/actions_std,total/steps,param_noise_stddev,reference_actor_Q_std,rollout/return_history,reference_Q_std,reference_actor_Q_mean,total/epochs,train/param_noise_distance,reference_perturbed_action_std,reference_action_std,rollout/Q_mean,train/loss_critic,rollout/return,train/loss_actor,reference_Q_mean,obs_rms_std,reference_perturbed_action_mean,total/duration,rollout/actions_mean,AI_success_rate
7538.0,64.78650661956446,7538.0,0.3361646831035614,5416.055969093826,4.419735213493566,308.81997877421065,0.38910481333732605,0.8748855590820312,2328000,0.004651046760498564,1450.6165771484375,5734.924921144855,1449.2880859375,532.6162719726562,1164,0.20382622063159941,0.9082746505737305,0.9144508242607117,1997.202880859375,5959.60986328125,4905.375733270925,-2053.4140625,513.63427734375,0.24603058397769928,0.3524084687232971,35933.408381938934,0.30246734619140625,0.107
7544.0,64.78277132041721,7544.0,0.4654613435268402,5403.770716982497,4.414110622765203,308.8030222693531,0.38906383514404297,0.8748855590820312,2330000,0.004839897909672315,1447.9405517578125,5693.398005728947,1449.1043701171875,511.97735595703125,1165,0.20171992033720015,0.8653043508529663,0.8488075137138367,1996.8839111328125,5162.73046875,4905.342831394832,-2063.574462890625,497.36016845703125,0.2460063248872757,0.42902955412864685,35966.3526661396,0.3024440407752991,0.1075
7551.0,64.77849043195812,7551.0,0.40645360946655273,5396.013831614204,4.4129491417094515,308.8224076281287,0.38905271887779236,0.8749250769615173,2332000,0.004381496439672185,1466.8973388671875,5448.063131217857,1467.991943359375,498.78033447265625,1166,0.20513335809111596,0.8739088773727417,0.8754966259002686,1996.823486328125,5229.455078125,4905.256043215036,-2074.8310546875,481.779052734375,0.24601206183433533,0.4161418676376343,35999.603949546814,0.3023521900177002,0.108
7557.0,64.77400228739337,7557.0,0.5702441930770874,5409.248897382453,4.412471640166745,308.82506285563056,0.38907918334007263,0.8749135732650757,2334000,0.004381496439672185,1480.841796875,5786.080805361956,1481.4041748046875,398.53741455078125,1167,0.1989623114466667,0.8107304573059082,0.7781491875648499,1998.231201171875,5212.4267578125,4909.1285213115125,-2054.4482421875,382.6878662109375,0.24602270126342773,0.5236963629722595,36032.97492170334,0.30230313539505005,0.1085
7563.0,64.77055616813396,7563.0,0.5194869041442871,5400.017274316235,4.41859057099639,308.86156287187623,0.38904598355293274,0.874927282333374,2336000,0.0045594027649236,1494.8265380859375,5888.442955709283,1485.537841796875,428.10882568359375,1168,0.19372340977191926,0.8611345291137695,0.8120406866073608,1997.6484375,5152.2490234375,4908.919496948331,-2102.747314453125,426.95709228515625,0.24601401388645172,0.44148126244544983,36065.77028512955,0.302280992269516,0.1085
7569.0,64.76681837898775,7569.0,0.5049384236335754,5395.586865434877,4.430670246448562,308.8858501783591,0.38904663920402527,0.8749305605888367,2338000,0.004651046760498564,1487.4310302734375,5743.272447887106,1478.564453125,363.842529296875,1169,0.20814471781253815,0.8469526767730713,0.8305514454841614,1997.8765869140625,5592.35107421875,4908.432769236307,-2081.093994140625,350.3023681640625,0.24600812792778015,0.4829486608505249,36098.73170423508,0.30224472284317017,0.107
7576.0,64.76262559355139,7576.0,0.41931572556495667,5402.986517614225,4.4249798313858015,308.84926082365365,0.38903093338012695,0.8749301433563232,2340000,0.0045594027649236,1503.0377197265625,5517.685572938226,1493.779052734375,375.651123046875,1170,0.20165567725896835,0.8395748734474182,0.8836647868156433,1997.875,7142.25927734375,4907.7200797272235,-2120.186767578125,360.90087890625,0.24600602686405182,0.4748678207397461,36131.950774908066,0.3022407591342926,0.107
7582.0,64.7580847537018,7582.0,0.4518730044364929,5413.111858235188,4.41171703731114,308.8485887628594,0.3890215754508972,0.8749059438705444,2342000,0.004295163650301133,1549.8363037109375,5411.582600215956,1546.5926513671875,247.28077697753906,1171,0.20627606108784677,0.8505568504333496,0.8653048276901245,1997.836669921875,7083.74609375,4907.359057591463,-2056.556396484375,229.936279296875,0.24598734080791473,0.44440141320228577,36165.36852359772,0.3022460341453552,0.1075
7589.0,64.75450007066955,7589.0,0.383552223443985,5419.21956353911,4.4055641294471615,308.83344314138884,0.38899940252304077,0.8749147057533264,2344000,0.0044695645181095965,1520.9761962890625,5377.346108334101,1521.025634765625,299.65203857421875,1172,0.2079506278038025,0.903152585029602,0.8925815224647522,1998.0992431640625,5800.40771484375,4908.585098814149,-2112.24365234375,269.0167541503906,0.24597062170505524,0.3903874158859253,36198.256452322006,0.3021981418132782,0.1075
7594.0,64.75143170094985,7594.0,0.4065343141555786,5415.715121546657,4.402457761537729,308.8384250724256,0.38896602392196655,0.8749178647994995,2346000,0.004295163650301133,1486.9132080078125,5174.750898875601,1489.9031982421875,370.192626953125,1173,0.19544303372502328,0.8998567461967468,0.8941736221313477,1997.2958984375,4982.25048828125,4907.351018236508,-2080.871337890625,330.59161376953125,0.245946004986763,0.3696613609790802,36230.8591234684,0.30214911699295044,0.1075
7598.0,64.74811812507969,7598.0,0.3660404086112976,5406.371119533706,4.405790257906032,308.996972887602,0.38901618123054504,0.8748992085456848,2348000,0.0045594027649236,1457.3369140625,5207.698844807656,1461.2374267578125,483.3856201171875,1174,0.1964416405558586,0.8964745998382568,0.9052735567092896,1997.858642578125,9176.1171875,4907.214911533962,-2083.70556640625,439.7357177734375,0.2459576576948166,0.39142438769340515,36263.60221719742,0.30215391516685486,0.107
7604.0,64.74472937994742,7604.0,0.363749623298645,5414.088760113513,4.40012528893512,309.0444502893214,0.3890056312084198,0.8749144673347473,2350000,0.0045594027649236,1415.7252197265625,5454.323688714357,1420.868896484375,506.8819274902344,1175,0.1993414594233036,0.9183205962181091,0.9155122637748718,1997.7908935546875,5279.57080078125,4908.751611127004,-2098.999755859375,465.4042663574219,0.2459411919116974,0.35475242137908936,36296.39080286026,0.3021027147769928,0.1075
7611.0,64.741086518106,7611.0,0.26483967900276184,5424.076550676742,4.39595802167423,308.99408750492705,0.38901352882385254,0.8748812079429626,2352000,0.0044695645181095965,1445.4239501953125,5429.721948072259,1453.25,654.43798828125,1176,0.19624393418431282,0.9313940405845642,0.9392937421798706,1998.2435302734375,5111.919921875,4911.0466087182895,-2063.037353515625,611.890625,0.2459193915128708,0.2993142902851105,36329.325417518616,0.3021349012851715,0.108
7616.0,64.73792371055248,7616.0,0.21828527748584747,5419.195942979273,4.408846953489362,309.05869222689074,0.3890313506126404,0.8748847246170044,2354000,0.0044695645181095965,1427.6873779296875,5039.990174052944,1435.3128662109375,750.2745361328125,1177,0.20376419693231582,0.9436779022216797,0.9514973163604736,1997.9683837890625,9294.650390625,4909.128041537445,-2030.432373046875,695.6088256835938,0.24592439830303192,0.2448502779006958,36361.99409985542,0.30212053656578064,0.108
7623.0,64.73381681489599,7623.0,0.3255925476551056,5410.680178510901,4.414169125715637,309.0341073068346,0.3890523910522461,0.8748776316642761,2356000,0.004381496439672185,1462.0780029296875,5262.942492761176,1460.903564453125,656.1015625,1178,0.1973699052631855,0.9073038101196289,0.8978427052497864,1998.5770263671875,7280.38671875,4910.292161100083,-2034.36279296875,619.6550903320312,0.2459416538476944,0.32400140166282654,36395.196759939194,0.30211886763572693,0.107
7630.0,64.72995235247808,7630.0,0.18951556086540222,5409.679231924676,4.417614070980206,309.00694626474444,0.3890353739261627,0.874870777130127,2358000,0.0044695645181095965,1495.2052001953125,5221.400156980896,1492.4093017578125,595.167724609375,1179,0.19987722411751746,0.9665741324424744,0.9568399786949158,1998.7794189453125,5360.08544921875,4909.34511197058,-2033.4442138671875,561.1275634765625,0.24592672288417816,0.1601499617099762,36428.267197847366,0.3020884096622467,0.1075
7634.0,64.7263909521397,7634.0,0.20006418228149414,5403.1924254103815,4.426069180787081,309.12038249934506,0.3890574872493744,0.8748838901519775,2360000,0.004651046760498564,1463.6279296875,4965.379222470946,1468.23486328125,632.4107666015625,1180,0.19998121917247771,0.9476183652877808,0.9507451057434082,1998.4036865234375,6265.26123046875,4907.5229776612505,-2037.936279296875,588.5576171875,0.24590910971164703,0.2271091789007187,36461.17086529732,0.30196836590766907,0.1075
7640.0,64.72195616009755,7640.0,0.3344809114933014,5429.036943353256,4.410995122327437,309.1477748691099,0.38906559348106384,0.8748902678489685,2362000,0.004381496439672185,1474.6234130859375,5365.7639232277625,1476.1533203125,537.2280883789062,1181,0.21372321486473084,0.9075990915298462,0.9072040915489197,1999.0302734375,5548.6220703125,4911.003017634387,-2055.387451171875,489.890625,0.24591419100761414,0.30780965089797974,36494.570623874664,0.30186572670936584,0.1075
7646.0,64.71865431590324,7646.0,0.18743054568767548,5418.362465515744,4.41132871285619,309.1626994506932,0.3890807330608368,0.8749062418937683,2364000,0.004744532800384585,1504.55419921875,5415.515619895025,1513.2144775390625,522.854248046875,1182,0.20196199759840966,0.9423524737358093,0.9436255693435669,1998.7445068359375,4989.34521484375,4910.331787436187,-2033.418701171875,467.8143005371094,0.24589858949184418,0.2066875547170639,36527.33551073074,0.30176717042922974,0.1085
7652.0,64.71525015537323,7652.0,0.16333402693271637,5433.766337020147,4.399223010747491,309.17890747516986,0.3890666365623474,0.8749180436134338,2366000,0.004651046760498564,1495.7117919921875,5221.506827925643,1503.0863037109375,560.1009521484375,1183,0.19437395632267,0.9465194344520569,0.9563084840774536,1998.6378173828125,6299.44873046875,4910.380948175088,-1969.3487548828125,498.440185546875,0.24588631093502045,0.19208596646785736,36560.16154336929,0.3016933500766754,0.108
7658.0,64.71139933491949,7658.0,0.16039901971817017,5423.870598461658,4.394423126992447,309.17759206059026,0.3890356719493866,0.8749317526817322,2368000,0.0045594027649236,1484.5633544921875,4914.0057626441485,1491.0531005859375,584.07763671875,1184,0.20013588324189185,0.9634480476379395,0.962131679058075,1998.3489990234375,4483.177734375,4909.455720725817,-2131.360595703125,530.3735961914062,0.24586452543735504,0.09754446148872375,36593.2436068058,0.3015967309474945,0.108
7663.0,64.7061852350868,7663.0,0.12126577645540237,5407.0812170397885,4.409333108461351,309.2510766018531,0.38903969526290894,0.874927282333374,2370000,0.004651046760498564,1482.358642578125,4615.370049488717,1498.0906982421875,530.10107421875,1185,0.21046604871749877,0.9625701904296875,0.9526468515396118,1997.869140625,7914.79833984375,4905.088759019847,-1996.99267578125,476.58563232421875,0.24586676061153412,0.11523301899433136,36627.10127925873,0.3015559911727905,0.108
7671.0,64.70190864245104,7671.0,0.12704429030418396,5407.93156652797,4.406599882172226,309.2148350932082,0.3889988958835602,0.8749591708183289,2372000,0.004839897909672315,1462.80615234375,4604.905096059791,1473.130126953125,491.7247009277344,1186,0.20624584272503854,0.9734917879104614,0.9597183465957642,1997.47412109375,12831.5908203125,4904.210084334525,-1971.7222900390625,437.5968017578125,0.24587532877922058,0.14400804042816162,36660.43320465088,0.3014366030693054,0.108
7678.0,64.69845438278493,7678.0,-0.01915886625647545,5404.366119665022,4.406148295031231,309.17257098202657,0.3889918327331543,0.8749438524246216,2374000,0.004651046760498564,1463.8214111328125,4609.695071806391,1475.4625244140625,448.4664306640625,1187,0.20197916522622109,0.963918924331665,0.9687910079956055,1997.6650390625,6193.63623046875,4903.893668736714,-2036.97802734375,396.9697265625,0.2458716183900833,0.009215165860950947,36693.30314993858,0.30143988132476807,0.108
7684.0,64.6947622627583,7684.0,0.07546672224998474,5409.2914587127925,4.403930852902028,309.2119989588756,0.3889808654785156,0.8749576807022095,2376000,0.0044695645181095965,1442.291015625,4708.229617974992,1449.6414794921875,559.3854370117188,1188,0.20792675644159317,0.973398745059967,0.9721788763999939,1997.9080810546875,5836.55322265625,4905.092984134356,-2000.7972412109375,504.9796142578125,0.24587814509868622,0.049233634024858475,36726.31163477898,0.301381379365921,0.1075
7691.0,64.69050986550037,7691.0,0.1336132138967514,5433.032605626708,4.403171401150042,309.18996229358993,0.38899660110473633,0.8749614357948303,2378000,0.0045594027649236,1479.49267578125,5111.500580021156,1484.80029296875,581.4447631835938,1189,0.2052353610098362,0.9684001803398132,0.9732008576393127,1999.171875,10991.8798828125,4910.128489161376,-2040.1243896484375,530.226318359375,0.2459014654159546,0.0978134274482727,36759.64225578308,0.30135440826416016,0.1075
7695.0,64.68694608094086,7695.0,0.13464166224002838,5440.887424370594,4.400546975825799,309.23638726445745,0.38902267813682556,0.8749522566795349,2380000,0.0044695645181095965,1516.56103515625,5301.258546131748,1521.8040771484375,444.66827392578125,1190,0.19558715626597403,0.9725815057754517,0.9576992392539978,1999.7216796875,5583.71875,4911.010558967929,-1986.4066162109375,410.717529296875,0.24589204788208008,0.10698763281106949,36792.58558630943,0.3013433516025543,0.1075
7701.0,64.68321159150027,7701.0,0.12368818372488022,5445.08573251527,4.395598885142731,309.3089209193611,0.38900747895240784,0.8749867677688599,2382000,0.004127567844276452,1551.23681640625,5321.101966566711,1554.8048095703125,415.79150390625,1191,0.21352339297533035,0.9707486629486084,0.9657185673713684,1999.5009765625,5620.7607421875,4913.496538182526,-2015.9793701171875,376.068603515625,0.24587154388427734,0.12137271463871002,36825.629732847214,0.3012544512748718,0.108
7708.0,64.67961059349025,7708.0,0.15182583034038544,5438.243313389845,4.392190508835185,309.2644006227296,0.3890005052089691,0.8749839663505554,2384000,0.004651046760498564,1527.598388671875,5214.71916396895,1536.760986328125,419.0464782714844,1192,0.19927093654870986,0.9517703652381897,0.9514856338500977,1999.40234375,6148.68359375,4912.970382876802,-2033.4876708984375,378.58038330078125,0.24586497247219086,0.2039971649646759,36858.60162305832,0.30123478174209595,0.1085
7713.0,64.67557789580349,7713.0,0.13800647854804993,5430.161904573125,4.390343456931826,309.31751588227667,0.38898584246635437,0.8749622702598572,2386000,0.004839897909672315,1576.771240234375,5117.486669494488,1586.1568603515625,392.6341247558594,1193,0.20748819127678872,0.954897403717041,0.9624561667442322,1999.2353515625,4284.6171875,4910.950794499044,-1996.8013916015625,346.811279296875,0.2458595186471939,0.16484646499156952,36891.82343053818,0.3012658357620239,0.1085
7719.0,64.67213897746838,7719.0,0.1330149620771408,5422.041075240543,4.395108905141312,309.3636481409509,0.3890170753002167,0.8749632239341736,2388000,0.004839897909672315,1599.5816650390625,5129.704041558052,1608.0526123046875,331.1800231933594,1194,0.20450871407985688,0.9478787183761597,0.9568766355514526,1998.80859375,7839.900390625,4912.345660320724,-2078.679931640625,280.9296569824219,0.24584320187568665,0.20486588776111603,36924.71035838127,0.30123960971832275,0.1095
7724.0,64.6674080119945,7724.0,0.07788430154323578,5409.51979568195,4.399111246992599,309.4144225789746,0.389020711183548,0.8749629855155945,2390000,0.0045594027649236,1607.1160888671875,4983.494033083861,1611.3662109375,364.7365417480469,1195,0.19573551431298256,0.956757128238678,0.9611749053001404,1998.3218994140625,9408.73828125,4910.702762543071,-2058.031005859375,316.25335693359375,0.24581944942474365,0.07171100378036499,36958.33919239044,0.30120694637298584,0.11
7731.0,64.66400959043436,7731.0,0.0926981121301651,5413.852761798706,4.403075586214319,309.3955503815807,0.38901305198669434,0.8749949336051941,2392000,0.004381496439672185,1550.8319091796875,5258.028282441847,1555.8427734375,312.891357421875,1196,0.20374286219477653,0.962166965007782,0.9557056427001953,1999.047119140625,4808.38427734375,4913.218373541318,-2044.5323486328125,274.0476989746094,0.24583835899829865,0.09425467252731323,36991.210646390915,0.3011138439178467,0.11
7736.0,64.65989545457006,7736.0,0.19024498760700226,5418.111890370864,4.401308779901289,309.3998190279214,0.38900238275527954,0.874980628490448,2394000,0.0045594027649236,1477.5328369140625,5244.48251230164,1469.7738037109375,419.9381103515625,1197,0.20638748198747636,0.9537511467933655,0.9515334367752075,1999.16943359375,7091.794921875,4914.446401766126,-2066.53662109375,387.2962646484375,0.24583332240581512,0.17615745961666107,37024.49537181854,0.3010996878147125,0.1105
7744.0,64.65598815901237,7744.0,0.12374638766050339,5415.619782542582,4.408972964750836,309.3833935950413,0.3889942169189453,0.8749698400497437,2396000,0.0045594027649236,1550.947998046875,5059.073314677486,1548.9522705078125,345.29193115234375,1198,0.21016272485256196,0.9769746661186218,0.9708989858627319,1999.541259765625,5214.82958984375,4913.904111965033,-2029.8973388671875,310.984619140625,0.24582965672016144,0.09948126971721649,37057.66578197479,0.3011009693145752,0.11
7751.0,64.65189624719413,7751.0,0.09713674336671829,5402.949762290817,4.416510062782446,309.3482131337892,0.3889863193035126,0.8749500513076782,2398000,0.004744532800384585,1572.51171875,5272.387462519342,1571.792724609375,324.2166442871094,1199,0.1969227287173271,0.9635445475578308,0.9636399745941162,1999.945068359375,12329.0390625,4915.206681916019,-1970.510986328125,276.9032287597656,0.2458222359418869,0.13921308517456055,37090.94611597061,0.30109360814094543,0.11
7755.0,64.64813674992548,7755.0,0.15283764898777008,5413.634334762666,4.415296163987045,309.43391360412636,0.38898077607154846,0.8749175667762756,2400000,0.004381496439672185,1545.2127685546875,5489.586428632103,1546.246826171875,320.168212890625,1200,0.2052622014284134,0.9639454483985901,0.9648542404174805,2000.1275634765625,5853.32177734375,4917.337645816643,-2063.772705078125,281.16510009765625,0.24578261375427246,0.15192128717899323,37124.03977370262,0.3010886311531067,0.111
7762.0,64.64497757879106,7762.0,0.13580819964408875,5419.555312604621,4.418955614275293,309.4362277763463,0.38898366689682007,0.8749141693115234,2402000,0.0044695645181095965,1516.99072265625,5799.593871787253,1504.2593994140625,430.8790588378906,1201,0.203586355894804,0.9761506915092468,0.9712161421775818,2000.87060546875,6780.75390625,4920.144837672625,-2041.2003173828125,394.21148681640625,0.24577733874320984,0.11899986118078232,37156.7922205925,0.3010329306125641,0.112
7768.0,64.6406729797775,7768.0,0.21095076203346252,5426.48612510064,4.425518851072396,309.4687178166838,0.3889777362346649,0.874934732913971,2404000,0.004651046760498564,1510.91748046875,6057.667017187121,1491.018310546875,299.031982421875,1202,0.20029413372278213,0.9579179286956787,0.9578770995140076,2000.8167724609375,5196.095703125,4920.325669261534,-1987.4130859375,270.5196838378906,0.24578455090522766,0.19150236248970032,37190.20686483383,0.30093371868133545,0.1115
7774.0,64.63665778924224,7774.0,0.1413925290107727,5428.2943865265715,4.417486483805843,309.4525340879856,0.38895273208618164,0.8749681711196899,2406000,0.004295163650301133,1534.178466796875,6290.8436154004885,1517.6279296875,262.5953674316406,1203,0.19707075372338295,0.9680545330047607,0.9669126272201538,2000.694091796875,6917.7373046875,4921.853881893524,-1957.1578369140625,227.75962829589844,0.24576446413993835,0.18437790870666504,37223.459292173386,0.30083730816841125,0.112
7781.0,64.63288745669871,7781.0,0.15774303674697876,5430.850164690115,4.4155873044180645,309.44852846677804,0.3889523446559906,0.8749688267707825,2408000,0.004295163650301133,1542.1787109375,6380.695621478331,1525.486572265625,180.98507690429688,1204,0.20266215845942498,0.9608768820762634,0.9677690267562866,2001.1024169921875,6957.18603515625,4923.507080499121,-1984.8480224609375,158.02359008789062,0.2457645982503891,0.11111654341220856,37256.574706077576,0.30078810453414917,0.112
7787.0,64.6282840045961,7787.0,0.18565373122692108,5446.871819492275,4.413969096391026,309.4894054192886,0.3889554440975189,0.8749760985374451,2410000,0.004046238451403247,1535.0518798828125,6451.866329401383,1516.626708984375,300.17486572265625,1205,0.20505166307091713,0.9630953073501587,0.948572039604187,2001.7177734375,5778.15625,4927.107028447595,-2022.5487060546875,270.925537109375,0.2457665503025055,0.15665623545646667,37290.174683094025,0.30068713426589966,0.112
7792.0,64.62504581552864,7792.0,0.12091843783855438,5433.060752778997,4.420623771512784,309.4708675564682,0.38892030715942383,0.8749426007270813,2412000,0.0045594027649236,1556.1392822265625,6062.224007001001,1532.6588134765625,321.6768798828125,1206,0.19569982841610908,0.9562426805496216,0.9659982323646545,2000.989990234375,5726.30859375,4925.328602478685,-1991.9471435546875,294.45501708984375,0.2457522451877594,0.21097137033939362,37322.990948200226,0.300720751285553,0.1115
7798.0,64.62133711986398,7798.0,0.20627419650554657,5421.557969694086,4.418970450157705,309.5546293921518,0.388938844203949,0.8749309778213501,2414000,0.004381496439672185,1537.2254638671875,5819.477976394415,1520.92822265625,372.41973876953125,1207,0.20665357142686844,0.961532711982727,0.9626743197441101,2001.2640380859375,6166.2412109375,4925.7432660651,-1987.2244873046875,345.16058349609375,0.24579234421253204,0.20964844524860382,37356.08248901367,0.3007182478904724,0.112
7803.0,64.61718718589927,7803.0,0.1266021877527237,5422.711281057444,4.420392884519317,309.6031013712675,0.38892802596092224,0.8749212026596069,2416000,0.004381496439672185,1515.8140869140625,5906.461939900316,1498.759033203125,323.69781494140625,1208,0.1993991394340992,0.968696653842926,0.9658797383308411,2001.2728271484375,5151.03564453125,4926.532742926513,-2096.712890625,302.4006042480469,0.24577759206295013,0.1403055638074875,37389.43314027786,0.3007243573665619,0.111
7810.0,64.61358267813934,7810.0,0.17121486365795135,5431.533773543457,4.419382522866315,309.59372599231756,0.3889164924621582,0.8749458193778992,2418000,0.0045594027649236,1495.8994140625,6059.990579750749,1478.523681640625,196.33738708496094,1209,0.2033111235499382,0.9627909064292908,0.9655686020851135,2001.427001953125,5948.201171875,4927.2263541039465,-2031.779541015625,174.10198974609375,0.24576248228549957,0.19599321484565735,37422.47217655182,0.3006241023540497,0.111
7815.0,64.60961386259018,7815.0,0.1483745276927948,5423.765864877179,4.419105688107113,309.63672424824057,0.3888850808143616,0.8749622106552124,2420000,0.0044695645181095965,1516.10498046875,6090.427549664635,1499.12939453125,171.4207000732422,1210,0.20465899214148522,0.975696861743927,0.9654658436775208,2001.0946044921875,4875.39306640625,4926.842637904909,-2045.0118408203125,134.80047607421875,0.24575433135032654,0.07474606484174728,37455.72609591484,0.3005419373512268,0.1105
7823.0,64.6054993070697,7823.0,0.1652388870716095,5423.720531536335,4.41052825111946,309.5973411734629,0.3888620436191559,0.8749701380729675,2422000,0.0045594027649236,1511.93017578125,6211.2492646087285,1495.44140625,178.24407958984375,1211,0.203696421533823,0.9558215737342834,0.961103618144989,2001.2376708984375,6165.705078125,4928.151494300897,-2012.5162353515625,153.81349182128906,0.2457568198442459,0.200090229511261,37489.06867027283,0.3005164861679077,0.111
7830.0,64.60135868791987,7830.0,0.05815044045448303,5401.390848449076,4.40945707299975,309.5581098339719,0.3888692855834961,0.8749640583992004,2424000,0.004744532800384585,1568.2379150390625,5998.1817302828185,1559.5640869140625,158.99868774414062,1212,0.2085609418153763,0.9621626734733582,0.9704606533050537,2001.1854248046875,7811.84765625,4927.404449395649,-2026.7830810546875,131.94577026367188,0.24575090408325195,0.13560274243354797,37522.43063044548,0.30056023597717285,0.111
7837.0,64.59728697581949,7837.0,0.09820598363876343,5401.90170964954,4.41365954414503,309.54140615031264,0.3888583779335022,0.8749849200248718,2426000,0.0045594027649236,1485.49365234375,6061.229679741427,1476.676513671875,181.47377014160156,1213,0.19667707562446593,0.9675347208976746,0.9726252555847168,2001.6258544921875,5692.017578125,4929.2129706362375,-1967.029052734375,170.92019653320312,0.24575412273406982,0.15472687780857086,37555.75680613518,0.30048075318336487,0.11
7843.0,64.59301826632056,7843.0,0.12610629200935364,5401.660306545366,4.399771102331039,309.5375494071146,0.3888556659221649,0.8749538064002991,2428000,0.0049371798576567285,1461.7471923828125,6107.768285681706,1446.67919921875,293.33514404296875,1214,0.19474048539996147,0.9602558016777039,0.9513449668884277,2001.9815673828125,4764.9560546875,4929.661328419106,-1962.979736328125,283.7007141113281,0.24575011432170868,0.09858967363834381,37589.20182347298,0.30049070715904236,0.11
7849.0,64.58892894699174,7849.0,0.3083897829055786,5413.9235808899575,4.391071402962087,309.55433813224613,0.3888661563396454,0.874965250492096,2430000,0.0049371798576567285,1423.6162109375,6298.442591268435,1406.700439453125,225.8520050048828,1215,0.1990925495326519,0.9547976851463318,0.9142318367958069,2002.3245849609375,7875.2861328125,4933.419235789485,-2052.223388671875,218.9910430908203,0.24575255811214447,0.12379716336727142,37622.54676795006,0.3004593253135681,0.11
7856.0,64.58279858942694,7856.0,0.07196687161922455,5411.639815788805,4.37681731500732,309.5560081466395,0.3888476490974426,0.8749703168869019,2432000,0.004744532800384585,1427.0439453125,6121.46357462662,1405.28076171875,412.10430908203125,1216,0.197245914041996,0.9596006274223328,0.964986264705658,2002.47412109375,5535.1298828125,4933.570955785483,-2015.5262451171875,413.78228759765625,0.2457355558872223,0.07678543031215668,37657.08599066734,0.30043885111808777,0.111
7862.0,64.57796605813749,7862.0,0.10092153400182724,5417.838301752154,4.371458599506387,309.5488425337064,0.388851135969162,0.8749648928642273,2434000,0.004651046760498564,1437.9093017578125,6160.4358182964315,1422.8876953125,382.69744873046875,1217,0.20690694510936736,0.9683555960655212,0.9783254265785217,2002.8756103515625,5826.98486328125,4935.920606950465,-2036.2816162109375,371.660400390625,0.2457280158996582,0.11840379238128662,37690.87428069115,0.3004477918148041,0.111
7869.0,64.57400897303343,7869.0,0.1171523854136467,5402.17583561744,4.376849517119336,309.54479603507434,0.38881805539131165,0.8749818205833435,2436000,0.004744532800384585,1380.9722900390625,6007.139339115176,1375.050537109375,465.7586669921875,1218,0.1974410444498062,0.9712026715278625,0.9670733213424683,2002.3533935546875,7666.71044921875,4934.830716112617,-1994.2188720703125,446.2567138671875,0.24571482837200165,0.05417707562446594,37724.15618515015,0.30040979385375977,0.1095
7876.0,64.56999639998153,7876.0,0.054463792592287064,5421.542767003669,4.363761177363125,309.5308532249873,0.3888157308101654,0.8749631643295288,2438000,0.004381496439672185,1422.191650390625,6004.750662273577,1409.5792236328125,354.433837890625,1219,0.21174088716506959,0.9715315699577332,0.9718727469444275,2002.6390380859375,5466.3662109375,4936.03342115401,-1975.520751953125,333.3753662109375,0.24572430551052094,0.07414425909519196,37757.47461557388,0.30043065547943115,0.11
7881.0,64.56480707966465,7881.0,0.09848652780056,5415.948225388666,4.3686757582994895,309.5959903565537,0.3888147175312042,0.8749600052833557,2440000,0.0044695645181095965,1389.6474609375,5867.051484463088,1382.4591064453125,508.0626525878906,1220,0.19905801117420197,0.9669739007949829,0.9551348686218262,2002.694091796875,5347.63330078125,4935.479474915615,-1986.3865966796875,469.65484619140625,0.24570409953594208,0.06544779986143112,37791.4859559536,0.3004566431045532,0.11
7888.0,64.55879426432267,7888.0,0.15877915918827057,5421.063901344083,4.370467805554345,309.5772058823529,0.3888258934020996,0.8749669790267944,2442000,0.0049371798576567285,1425.938720703125,5816.911711034946,1421.0103759765625,653.7112426757812,1221,0.2011922113597393,0.9480645060539246,0.956018328666687,2003.39013671875,6662.9326171875,4938.0441202023,-1980.1357421875,605.6041259765625,0.24571335315704346,0.19692586362361908,37825.98525619507,0.3004651665687561,0.11
7893.0,64.55462111170318,7893.0,0.2072436809539795,5412.0109399169905,4.371478900823545,309.6224502723933,0.3888133466243744,0.8749764561653137,2444000,0.005036417172795629,1498.1966552734375,5917.899799037454,1493.2801513671875,549.027099609375,1222,0.20038391157984733,0.9546902775764465,0.9377960562705994,2003.05712890625,5746.4755859375,4937.266294981184,-1977.43994140625,511.14892578125,0.24570246040821075,0.15824630856513977,37859.41204380989,0.30044224858283997,0.11
7897.0,64.55006266083602,7897.0,0.04498663544654846,5415.881767547222,4.3661714332894075,309.6064328225909,0.3888242542743683,0.8749570846557617,2446000,0.004295163650301133,1545.303955078125,5967.040166984898,1539.4466552734375,502.2134704589844,1223,0.20027895241975785,0.9478431344032288,0.9580827355384827,2002.5140380859375,6735.35693359375,4938.741681631687,-2055.927978515625,455.2450256347656,0.24567551910877228,0.15936800837516785,37893.069335222244,0.3004699647426605,0.111
7903.0,64.54537503776886,7903.0,0.06820914894342422,5402.866110079196,4.3818227435837995,309.72073895988865,0.38883551955223083,0.8749432563781738,2448000,0.004651046760498564,1509.4569091796875,5598.842071910859,1497.77880859375,535.7017822265625,1224,0.19908376157283783,0.9758427739143372,0.9633690714836121,2002.495361328125,17790.04296875,4935.039757085495,-1980.5345458984375,485.71673583984375,0.24568243324756622,0.03534425050020218,37926.80728197098,0.3005214333534241,0.1105
