rollout/episodes,param_noise_stddev,reference_Q_std,total/steps,train/loss_critic,reference_actor_Q_std,AI_distance,train/loss_actor,reference_perturbed_action_std,reference_action_mean,reference_actor_Q_mean,total/duration,total/steps_per_second,obs_rms_mean,rollout/actions_std,AI_return,AI_success_rate,reference_perturbed_action_mean,reference_Q_mean,train/param_noise_distance,rollout/Q_mean,reference_action_std,rollout/episode_steps,rollout/actions_mean,obs_rms_std,rollout/return,total/epochs,rollout/return_history,total/episodes
6073.0,0.007205948471980551,931.1876831054688,1934000,6883.1962890625,928.2740478515625,4.390324396329126,-2382.285400390625,0.9538004994392395,-0.038567375391721725,1762.72802734375,31143.032318353653,62.100568121628534,0.4079371690750122,0.8539620041847229,6605.4664181755525,0.1215,-0.07175114750862122,1731.56689453125,0.1977670320868492,2253.24658203125,0.9614723324775696,318.40622427136503,0.23642925918102264,0.2852616608142853,5038.539791710644,967,6448.620171477497,6073.0
6079.0,0.007063962819312372,900.0343627929688,1936000,4517.60107421875,893.6370849609375,4.387263384277375,-2331.35693359375,0.9410961866378784,-0.20216207206249237,1855.591552734375,31176.692688941956,62.09767082467599,0.4079728126525879,0.8539235591888428,6616.337632548992,0.1215,-0.1610495001077652,1815.66064453125,0.20564501151442527,2254.076904296875,0.9315370917320251,318.43691396611285,0.2364620715379715,0.28526440262794495,5040.947543029319,968,6491.344800920413,6079.0
6085.0,0.007803009623294559,911.822265625,1938000,6713.8251953125,905.7266235351562,4.375489512927309,-2366.33251953125,0.9579415917396545,-0.09335765242576599,1840.529052734375,31210.443759202957,62.09459932553974,0.4079033434391022,0.8539215326309204,6631.714003862203,0.122,-0.12923485040664673,1797.536376953125,0.20411400407552718,2253.361083984375,0.9585854411125183,318.4667214461791,0.2364630550146103,0.2852645814418793,5040.245686795725,969,6599.384610995862,6085.0
6091.0,0.007803009623294559,941.9189453125,1940000,7095.37255859375,935.83935546875,4.3704896292487705,-2357.49755859375,0.9505026936531067,-0.14661243557929993,1881.127685546875,31244.194650411606,62.09153481811517,0.40790876746177673,0.8538867831230164,6636.897448934175,0.1225,-0.0940721184015274,1835.13671875,0.1970706307888031,2253.67529296875,0.9508293271064758,318.45148579871943,0.2364840805530548,0.2852495312690735,5043.640298153557,970,6714.13840280859,6091.0
6097.0,0.007649259507199841,927.9903564453125,1942000,5720.7939453125,911.6686401367188,4.36613874264231,-2387.74853515625,0.949248194694519,-0.16477201879024506,1916.08935546875,31277.77335214615,62.08881873193663,0.4078575074672699,0.8538844585418701,6636.073926792724,0.1225,-0.07497292757034302,1867.8935546875,0.20680253878235816,2253.481201171875,0.9293854236602783,318.49089716253894,0.23638974130153656,0.2852378785610199,5045.072458012111,971,6526.352592921932,6097.0
6104.0,0.007803009623294559,908.8621215820312,1944000,8606.7568359375,901.3018798828125,4.368878039904663,-2339.009765625,0.9022009968757629,-0.29347169399261475,1881.47119140625,31312.045921564102,62.08473265751052,0.4078187942504883,0.8538907170295715,6633.627106890683,0.1225,-0.3427375853061676,1836.091552734375,0.1902629987895489,2253.890869140625,0.9112293124198914,318.4511795543906,0.23631730675697327,0.2852325141429901,5046.102242810911,972,6314.4675857213815,6104.0
6111.0,0.007803009623294559,924.5836181640625,1946000,5074.40576171875,918.31298828125,4.36783738966272,-2309.44775390625,0.9535861611366272,-0.1223091185092926,1927.384521484375,31345.748274326324,62.081784839504614,0.40775272250175476,0.8538927435874939,6627.955850659701,0.1225,-0.02877412736415863,1888.6650390625,0.19236896455287933,2254.1396484375,0.9422616362571716,318.4298805432826,0.23621171712875366,0.285251647233963,5046.135857230125,973,6126.173589584949,6111.0
6118.0,0.007803009623294559,935.8492431640625,1948000,6680.625,932.7125854492188,4.376141102813889,-2405.78369140625,0.9432353377342224,-0.0698593333363533,1958.2437744140625,31379.407198667526,62.07892926934319,0.4077536165714264,0.8538529872894287,6614.459264352188,0.1225,-0.21447333693504333,1920.6346435546875,0.19944879353046419,2254.238037109375,0.9534481167793274,318.3522392938869,0.2362493872642517,0.2852455675601959,5044.144606248212,974,5901.698043405417,6118.0
6125.0,0.006924774844929294,960.191162109375,1950000,6587.0126953125,958.2275390625,4.377952374077155,-2397.472412109375,0.9714491963386536,0.12201379239559174,1955.7828369140625,31413.019573688507,62.07617180595134,0.4077940881252289,0.8538197875022888,6608.781257671043,0.1225,0.12262511253356934,1923.674072265625,0.20263071298599244,2255.17138671875,0.9688550233840942,318.3381224489796,0.23635852336883545,0.2852434515953064,5047.99865406727,975,6109.392798563342,6125.0
6133.0,0.006394913388759758,923.6392211914062,1952000,7551.56005859375,919.4791259765625,4.37855797823034,-2377.56982421875,0.9736346006393433,-0.15083558857440948,1947.3935546875,31447.574481487274,62.07155980023559,0.4077486991882324,0.8538177609443665,6601.221035713849,0.1235,-0.12694449722766876,1903.9794921875,0.20171550989151002,2255.085693359375,0.9678944945335388,318.2736018261862,0.23634393513202667,0.28523746132850647,5048.9814361568315,976,5946.782751350238,6133.0
6139.0,0.007498538875796335,937.0001220703125,1954000,8149.56640625,930.319580078125,4.379881408201454,-2390.0712890625,0.960900068283081,0.056842658668756485,1913.625244140625,31481.3645632267,62.06846580857751,0.40769973397254944,0.8538571000099182,6590.145157957963,0.1235,0.03145095705986023,1878.983154296875,0.19435453966259955,2254.889404296875,0.9591580033302307,318.2664929141554,0.2362605333328247,0.2852320373058319,5049.1656623618655,977,5852.638470479681,6139.0
6146.0,0.007498538875796335,911.08447265625,1956000,4407.31640625,905.6591796875,4.378433151727834,-2462.6435546875,0.9596150517463684,-0.07687558233737946,1910.85888671875,31515.076271772385,62.06553279872472,0.4077037274837494,0.8538325428962708,6603.625560403023,0.1235,-0.10211256146430969,1877.383544921875,0.20054440051317216,2255.673583984375,0.9559424519538879,318.2268141880898,0.23634567856788635,0.2852458655834198,5053.29558460901,978,6010.763875991249,6146.0
6154.0,0.007649259507199841,915.4378051757812,1958000,6882.73876953125,909.8941650390625,4.375249879077948,-2405.294921875,0.9669632315635681,-0.06887265294790268,1939.566162109375,31549.655395507812,62.06089972947182,0.4076652228832245,0.8538541197776794,6603.112529736626,0.124,-0.05048968642950058,1906.05615234375,0.18937338128685952,2255.86572265625,0.9620742797851562,318.1581085472863,0.23627281188964844,0.28524085879325867,5054.442207182693,979,6026.5089919884995,6154.0
6160.0,0.00735078803626736,890.335693359375,1960000,5963.6455078125,880.515380859375,4.373243935414319,-2402.844482421875,0.9537806510925293,-0.015106495469808578,1948.392333984375,31583.43835735321,62.05784113254014,0.40765246748924255,0.8538576364517212,6598.855965966209,0.1245,-0.014460980892181396,1913.288818359375,0.20026662513613702,2255.612548828125,0.9561896324157715,318.1730519480519,0.23620012402534485,0.2852407991886139,5054.501989742784,980,6044.275460661579,6160.0
6167.0,0.007205948471980551,913.3175659179688,1962000,5329.67919921875,904.1676635742188,4.380200046591188,-2379.6943359375,0.9713618755340576,-0.0754564106464386,1880.462158203125,31617.106751441956,62.05501393357314,0.40773025155067444,0.8538049459457397,6607.272416209221,0.124,-0.08763313293457031,1839.056396484375,0.20955485805869103,2257.009765625,0.9687429666519165,318.1362088535755,0.23630262911319733,0.28527167439460754,5059.636862459641,981,6325.456687795051,6167.0
6173.0,0.006924774844929294,907.319580078125,1964000,4790.30078125,896.8145751953125,4.391812026030965,-2441.964599609375,0.9477567076683044,-0.19986486434936523,1880.582275390625,31650.82568335533,62.052093668849736,0.40775468945503235,0.8537759184837341,6605.492384093754,0.1235,-0.17113381624221802,1841.1162109375,0.2160489884018898,2257.189697265625,0.9418537616729736,318.12830066418275,0.236368790268898,0.28528591990470886,5060.067261930153,982,6367.43052836098,6173.0
6179.0,0.007498538875796335,890.04150390625,1966000,8700.08984375,884.799560546875,4.402235352164982,-2379.459716796875,0.9690146446228027,-0.022754361853003502,1891.0828857421875,31684.562885046005,62.049143841207375,0.4077790677547455,0.8537755012512207,6600.358465366186,0.1235,-0.04631759226322174,1847.8712158203125,0.20318828225135804,2257.539794921875,0.9730002880096436,318.15843987700276,0.23633520305156708,0.28529977798461914,5061.464807209951,983,6308.709296750606,6179.0
6184.0,0.006924774844929294,923.1176147460938,1968000,5445.1435546875,913.67138671875,4.407611565428646,-2401.811279296875,0.9680291414260864,-0.07389476150274277,1837.9130859375,31718.33922481537,62.04612372832883,0.4077979624271393,0.8537654280662537,6601.551837056822,0.1235,-0.02929992787539959,1791.046875,0.2024108313024044,2257.6787109375,0.9601470828056335,318.2082794307891,0.23635296523571014,0.2852974832057953,5063.000484013025,984,6443.134160309402,6184.0
6190.0,0.007205948471980551,921.85498046875,1970000,6638.640625,912.529052734375,4.404835369550535,-2362.428955078125,0.9628495573997498,-0.0647030919790268,1872.6898193359375,31751.950446128845,62.043432681162415,0.40778622031211853,0.853752076625824,6607.716146864203,0.1235,0.013082144781947136,1834.3912353515625,0.2002595329284668,2257.938232421875,0.9673254489898682,318.245718901454,0.23632143437862396,0.28529664874076843,5066.4792166390025,985,6559.8124257414365,6190.0
6196.0,0.007649259507199841,971.0291137695312,1972000,6969.568359375,966.9738159179688,4.40791173331682,-2362.03515625,0.9640637636184692,-0.06839464604854584,1874.928466796875,31786.23270559311,62.03943758497076,0.4077478349208832,0.8537400960922241,6605.636521459022,0.1235,-0.12443146109580994,1836.586669921875,0.1939927664399147,2257.844482421875,0.9660471081733704,318.2369270497095,0.2363196313381195,0.28527721762657166,5066.862531877952,986,6468.588815951878,6196.0
6200.0,0.00735078803626736,985.9510498046875,1974000,5527.5849609375,982.8197021484375,4.410967345923774,-2406.266357421875,0.9510655403137207,-0.15468917787075043,1785.954345703125,31820.073929071426,62.036310927502775,0.40776681900024414,0.8537213206291199,6608.502557558669,0.1235,-0.12273328006267548,1749.10693359375,0.2089192244410515,2257.4833984375,0.9441299438476562,318.22564516129034,0.23633530735969543,0.28525617718696594,5067.560534439688,987,6360.591892177824,6200.0
6206.0,0.00735078803626736,932.9346313476562,1976000,5993.900390625,927.0372314453125,4.4162831714472865,-2341.322509765625,0.9557932019233704,-0.13452237844467163,1888.844482421875,31854.139318943024,62.03275436875207,0.4077949821949005,0.8536930680274963,6595.968154413946,0.1245,-0.17633293569087982,1852.9281005859375,0.18968457862734794,2257.916259765625,0.9642508625984192,318.36658072832745,0.23640336096286774,0.2852655351161957,5065.818123856208,988,6388.999024707303,6206.0
6212.0,0.00795985011672278,958.559814453125,1978000,7038.61572265625,951.5415649414062,4.424576502931321,-2410.809326171875,0.9552236199378967,-0.04186537116765976,1906.631591796875,31887.903338432312,62.02979164252708,0.4077913761138916,0.8536909818649292,6587.183317186672,0.124,-0.050796594470739365,1879.7183837890625,0.19550954073667526,2257.430419921875,0.9618449211120605,318.413393432067,0.2363518923521042,0.28526735305786133,5064.683155195173,989,6219.906406441682,6212.0
6219.0,0.007803009623294559,947.97509765625,1980000,6917.60693359375,943.8466796875,4.427762818464058,-2422.6630859375,0.9476677775382996,-0.07870100438594818,1912.422607421875,31921.709156751633,62.026753964745595,0.40779319405555725,0.8536679744720459,6587.054346984672,0.124,-0.08940986543893814,1872.31640625,0.20210109353065492,2258.256591796875,0.9464832544326782,318.3540762180415,0.23637211322784424,0.285277783870697,5065.937186348574,990,6370.560630368658,6219.0
6226.0,0.007063962819312372,955.6400756835938,1982000,9926.2021484375,952.833984375,4.427296633512975,-2325.60009765625,0.9586668014526367,-0.13701410591602325,1967.700439453125,31955.443620443344,62.02386120942552,0.40781867504119873,0.8536148071289062,6592.201662903163,0.1235,-0.15521547198295593,1927.836669921875,0.20342912629246712,2259.12890625,0.9486709237098694,318.3096691294571,0.23646533489227295,0.28527215123176575,5069.00464737541,991,6329.6822649663345,6226.0
6232.0,0.007803009623294559,951.6053466796875,1984000,5431.71875,944.4598388671875,4.435315322617859,-2402.812744140625,0.9360873699188232,-0.07311288267374039,1985.99169921875,31989.479216575623,62.02039072183374,0.40782007575035095,0.8536081314086914,6596.897618352186,0.1225,-0.0970401018857956,1944.563720703125,0.19673328340053559,2259.0947265625,0.9504991173744202,318.3506097560976,0.23653027415275574,0.28526297211647034,5071.588147298191,992,6464.762324103766,6232.0
6238.0,0.007498538875796335,964.5602416992188,1986000,6542.32421875,963.6666870117188,4.433021840531249,-2419.52099609375,0.950356125831604,-0.09048813581466675,1966.9483642578125,32023.616373062134,62.01673092957104,0.40783822536468506,0.8535494804382324,6599.077039434274,0.1225,-0.06545344740152359,1932.64794921875,0.19987915456295013,2259.5302734375,0.9588620662689209,318.34305867265147,0.2367267608642578,0.28525805473327637,5073.713502596662,993,6615.638899285393,6238.0
6244.0,0.007649259507199841,1039.587890625,1988000,13649.052734375,1034.4378662109375,4.431899319476522,-2409.578369140625,0.9527239799499512,-0.0685349553823471,1759.5633544921875,32057.42271089554,62.013718879662996,0.4078298807144165,0.8535313606262207,6602.209595660645,0.122,-0.04585422948002815,1721.8677978515625,0.19747119069099425,2259.862548828125,0.959661066532135,318.36963484945545,0.2367098480463028,0.2852480113506317,5076.891093702051,994,6597.786929313119,6244.0
6250.0,0.007063962819312372,1037.76513671875,1990000,5227.3544921875,1027.3582763671875,4.43989856102992,-2374.875732421875,0.9546013474464417,-0.1003982275724411,1810.25146484375,32091.357397794724,62.01046516457887,0.4078579843044281,0.8534899353981018,6605.601297700617,0.121,-0.14334720373153687,1775.357421875,0.19860150381922723,2260.360107421875,0.9518160223960876,318.35056,0.23686163127422333,0.2852461040019989,5078.133772759243,995,6569.5548042413375,6250.0
6259.0,0.00678832942351661,1042.27294921875,1992000,4535.6923828125,1030.0477294921875,4.443080764846755,-2378.975830078125,0.9606096744537354,-0.093529112637043,1766.667236328125,32125.18524336815,62.007424545862314,0.40784287452697754,0.85346519947052,6593.523926758961,0.1225,-0.039907701313495636,1728.4808349609375,0.20280694514513015,2260.9296875,0.9639967083930969,318.238376737498,0.23691752552986145,0.2852306663990021,5080.452268336764,996,6694.890315838427,6259.0
6265.0,0.00678832942351661,1042.423828125,1994000,3903.30810546875,1034.5308837890625,4.449971802317753,-2403.410888671875,0.9604607820510864,-0.18175511062145233,1689.904052734375,32158.873646497726,62.004659178016865,0.407855749130249,0.8534634113311768,6593.220127991695,0.1225,-0.11217078566551208,1654.300537109375,0.20434523984789849,2261.222900390625,0.9569339156150818,318.2713487629689,0.2369331270456314,0.28524062037467957,5083.238413393813,997,6616.899885529229,6265.0
6271.0,0.007205948471980551,992.957763671875,1996000,3827.6357421875,983.6447143554688,4.4514253032318365,-2412.88720703125,0.9316540956497192,-0.1291871964931488,1694.6324462890625,32192.881578445435,62.001284201176034,0.40792369842529297,0.8534022569656372,6596.293020944364,0.1225,-0.18992912769317627,1659.7978515625,0.19359129950404166,2261.65283203125,0.9583817720413208,318.27156753308884,0.23704741895198822,0.28524115681648254,5085.63228669638,998,6579.679167290793,6271.0
6278.0,0.007205948471980551,972.979736328125,1998000,4953.21923828125,970.4984130859375,4.446174969847893,-2368.8505859375,0.9326629042625427,-0.27254965901374817,1771.770751953125,32226.476098775864,61.99871167657375,0.4079110324382782,0.8533782958984375,6583.791860906712,0.1225,-0.22333312034606934,1737.787841796875,0.20674228131771089,2261.08447265625,0.9332110285758972,318.2417967505575,0.23706167936325073,0.28522756695747375,5084.384166027359,999,6489.714828765943,6278.0
6283.0,0.00652345114787383,992.8073120117188,2000000,6889.42578125,987.1014404296875,4.442510089683358,-2408.36865234375,0.943651556968689,-0.11746407300233841,1779.7431640625,32260.22561597824,61.995846644340126,0.40790224075317383,0.853391170501709,6579.602202809796,0.122,-0.14337968826293945,1751.5784912109375,0.19881211146712302,2260.79345703125,0.9565379619598389,318.28935222027695,0.23699690401554108,0.28524157404899597,5085.033344026192,1000,6570.745144370985,6283.0
6290.0,0.007205948471980551,978.0565795898438,2002000,6075.46875,977.7236938476562,4.437241039636278,-2412.658447265625,0.9376798868179321,-0.21844276785850525,1787.32958984375,32294.117723703384,61.992713878371816,0.40789082646369934,0.853387713432312,6584.741508635012,0.122,-0.17102718353271484,1756.12890625,0.19853318721055985,2261.4169921875,0.9378746151924133,318.2610492845787,0.23696371912956238,0.2852443754673004,5088.432921806643,1001,6447.367271683583,6290.0
6297.0,0.00735078803626736,965.9519653320312,2004000,5812.00146484375,956.3609008789062,4.442167091376104,-2428.284912109375,0.9569963812828064,-0.02412564307451248,1803.7177734375,32327.795346736908,61.98999896237215,0.40792766213417053,0.8533328175544739,6584.291947197258,0.1225,0.007978606969118118,1777.048095703125,0.19864528834819795,2262.09521484375,0.9504689574241638,318.211688105447,0.23707805573940277,0.28524816036224365,5090.875581534778,1002,6588.6128241114575,6297.0
6304.0,0.00735078803626736,987.3488159179688,2006000,11937.40625,982.1047973632812,4.449941136359453,-2418.756591796875,0.961502194404602,-0.04382731020450592,1738.6845703125,32361.564760923386,61.987113874735954,0.4079391062259674,0.8533140420913696,6578.087040664131,0.1225,-0.08995887637138367,1705.774658203125,0.19616197496652604,2262.45556640625,0.9586567282676697,318.1992385786802,0.2371252477169037,0.2852790057659149,5091.918717892805,1003,6645.166922456937,6304.0
6310.0,0.00678832942351661,989.64697265625,2008000,4332.603515625,986.6170654296875,4.4438175906084485,-2377.862548828125,0.9750751256942749,-0.0382070429623127,1721.095458984375,32395.360167503357,61.98418506901732,0.4079667031764984,0.853265643119812,6569.25485644657,0.122,-0.05982525646686554,1690.8570556640625,0.20468108907341956,2262.54736328125,0.9573493003845215,318.18209191759115,0.2372228056192398,0.2852840721607208,5092.319853639019,1004,6709.626787260973,6310.0
6316.0,0.007063962819312372,1007.1223754882812,2010000,6193.994140625,1004.3598022460938,4.4510362934793655,-2422.815185546875,0.9664933085441589,-0.0066233668476343155,1751.046630859375,32428.98485827446,61.98158865546899,0.40797898173332214,0.853248119354248,6577.565352141987,0.122,0.010290829464793205,1716.3404541015625,0.20240038007497788,2262.693359375,0.977209210395813,318.2203926535782,0.2372364103794098,0.28529414534568787,5096.833022259858,1005,7168.591136835362,6316.0
6322.0,0.006924774844929294,1011.667236328125,2012000,6084.75146484375,1006.6038208007812,4.455829400619327,-2460.58203125,0.9800832867622375,-0.03701827675104141,1731.4007568359375,32462.586176633835,61.979042244274815,0.4079773426055908,0.8532353043556213,6582.523002823004,0.1215,-0.024094270542263985,1693.30224609375,0.2017054122686386,2262.880615234375,0.9627299904823303,318.2288832647896,0.23722578585147858,0.2852700650691986,5098.3951549894155,1006,6934.577282718195,6322.0
6328.0,0.00735078803626736,1035.3597412109375,2014000,5331.00927734375,1032.142822265625,4.4401967745425255,-2420.198486328125,0.967452347278595,-0.030550111085176468,1800.48486328125,32496.28570652008,61.976313791329986,0.4079715311527252,0.8531860113143921,6583.146251213353,0.1225,-0.014226734638214111,1765.545654296875,0.20341141343116761,2262.65576171875,0.9618450999259949,318.2673830594185,0.23733200132846832,0.2852674126625061,5100.788496547705,1007,6963.694961410391,6328.0
6335.0,0.007649259507199841,1033.6123046875,2016000,6529.5986328125,1032.0146484375,4.430508741531705,-2408.512451171875,0.9535752534866333,0.025605011731386185,1779.093505859375,32530.317375421524,61.972958232593236,0.40803012251853943,0.8531270623207092,6582.228115039666,0.123,0.0901755690574646,1735.587890625,0.1931891179084778,2262.67529296875,0.9672799706459045,318.1941594317285,0.23743335902690887,0.2852817177772522,5100.983246383243,1008,6910.342889180798,6335.0
6341.0,0.006654572515946094,1050.30126953125,2018000,5605.8212890625,1045.361328125,4.436173562636634,-2430.683349609375,0.9578208923339844,-0.03941386565566063,1764.7275390625,32564.06380558014,61.970152498417534,0.4079924523830414,0.8531120419502258,6572.50452027854,0.1225,-0.004722954705357552,1728.433349609375,0.21135746210813522,2262.65185546875,0.9540416598320007,318.1785207380539,0.2373957335948944,0.2852751314640045,5100.906644382143,1009,6606.208031297685,6341.0
6343.0,0.007498538875796335,1051.2237548828125,2020000,11511.08203125,1041.7635498046875,4.435682822452979,-2449.2685546875,0.9509848952293396,-0.1275022327899933,1728.4979248046875,32597.97110724449,61.96704676356622,0.40801334381103516,0.8530842661857605,6562.733634949367,0.1225,-0.16105173528194427,1681.34716796875,0.1955626142024994,2261.489990234375,0.9505019187927246,318.4064322875611,0.23739992082118988,0.2852628529071808,5098.401263169516,1010,6433.303283887429,6343.0
6348.0,0.00678832942351661,1055.426513671875,2022000,6148.2900390625,1046.571044921875,4.435271954464952,-2395.394287109375,0.9488694667816162,-0.08921182155609131,1789.6571044921875,32632.24774122238,61.96324617399026,0.4080561697483063,0.8530391454696655,6558.14533646472,0.1225,-0.09782730787992477,1743.5830078125,0.20886624872684478,2261.033447265625,0.9572162628173828,318.4987397605545,0.23748815059661865,0.2852831780910492,5098.412996708112,1011,6412.830059301491,6348.0
6355.0,0.00678832942351661,1046.550048828125,2024000,7042.2158203125,1040.5048828125,4.43662902663913,-2424.5400390625,0.945250928401947,-0.08272112905979156,1853.866943359375,32666.516221284866,61.9594690259992,0.4080251455307007,0.8530146479606628,6557.286248144253,0.1225,-0.1327660083770752,1817.321533203125,0.2038508926331997,2260.775146484375,0.9521238803863525,318.4734854445319,0.23750270903110504,0.28527045249938965,5098.31484136828,1012,6274.8340150830445,6355.0
6361.0,0.006924774844929294,1044.218505859375,2026000,5650.75,1037.2308349609375,4.433233984837206,-2384.909423828125,0.9655548334121704,-0.07087847590446472,1816.30908203125,32700.69142484665,61.95587651888621,0.40801945328712463,0.8530200719833374,6560.836069768739,0.122,-0.024640541523694992,1775.184326171875,0.19604790166020394,2261.142822265625,0.9605329632759094,318.47744065398524,0.2374628782272339,0.2852586805820465,5100.813995175365,1013,6338.31087270148,6361.0
6368.0,0.00652345114787383,1064.3580322265625,2028000,13827.2900390625,1058.9615478515625,4.43740727630428,-2384.981201171875,0.9638709425926208,-0.10840485990047455,1684.81494140625,32734.763961315155,61.95248581589353,0.4080284833908081,0.8530133962631226,6559.3159013698905,0.122,0.007340235635638237,1641.26708984375,0.19930221617221833,2261.4296875,0.9624475836753845,318.4458228643216,0.23744486272335052,0.28528881072998047,5101.7618035610485,1014,6197.337467024636,6368.0
6376.0,0.007649259507199841,1052.3843994140625,2030000,8045.48876953125,1046.6912841796875,4.444763282585976,-2392.997802734375,0.9585859179496765,-0.024110056459903717,1723.032470703125,32768.502955675125,61.94973272797705,0.40801405906677246,0.8530201315879822,6552.660799720555,0.1215,-0.07900261133909225,1684.03759765625,0.1958517824113369,2261.162109375,0.95650714635849,318.3478670012547,0.2374323457479477,0.285317987203598,5099.88755858619,1015,6048.217203688886,6376.0
6383.0,0.007063962819312372,1035.7647705078125,2032000,8186.04833984375,1032.2608642578125,4.441834613452902,-2456.56103515625,0.9709849953651428,-0.052923399955034256,1799.356689453125,32802.5352306366,61.94643144845012,0.40798625349998474,0.853024959564209,6553.970142248475,0.1215,-0.045434217900037766,1754.8486328125,0.20493849992752075,2261.022705078125,0.962384819984436,318.328998903337,0.2373574823141098,0.2853032946586609,5099.722340173441,1016,6022.6319681050445,6383.0
6390.0,0.007649259507199841,1021.335205078125,2034000,8746.9404296875,1015.3748779296875,4.444848953715149,-2446.392578125,0.9736559391021729,-0.037280693650245667,1833.086669921875,32836.37397527695,61.94350209104795,0.40798747539520264,0.8529974222183228,6556.405007357967,0.1215,-0.06874629855155945,1789.9632568359375,0.2084989120066166,2261.6298828125,0.9735970497131348,318.30046948356807,0.23733587563037872,0.2852911353111267,5104.3437926581355,1017,6105.137569216986,6390.0
6397.0,0.006924774844929294,983.2613525390625,2036000,6808.0712890625,983.016845703125,4.446720460235548,-2415.008056640625,0.9747325778007507,-0.08690620958805084,1906.86962890625,32870.071177482605,61.94084548848639,0.40794637799263,0.8530101180076599,6544.17859431294,0.121,-0.0938565582036972,1857.14892578125,0.19531199127435683,2261.562744140625,0.965316891670227,318.2723151477255,0.2372724860906601,0.2852989733219147,5105.4082087861525,1018,6020.527746805231,6397.0
6404.0,0.00652345114787383,976.0201416015625,2038000,6150.45068359375,971.5866088867188,4.44662062249474,-2388.77587890625,0.9446026086807251,-0.13844680786132812,1846.899658203125,32903.89007687569,61.93796524479253,0.40794050693511963,0.8529900908470154,6545.5853672034755,0.1215,-0.17117826640605927,1803.101318359375,0.20068774834275246,2262.200927734375,0.9514793157577515,318.2039350405996,0.23725874722003937,0.28527966141700745,5107.665566946165,1019,6100.346931269904,6404.0
6410.0,0.006924774844929294,1003.29443359375,2040000,5414.244140625,1001.592041015625,4.4442858082876615,-2452.201904296875,0.9216060638427734,-0.1652648150920868,1883.8170166015625,32938.22127151489,61.934127625895826,0.40795326232910156,0.8529742956161499,6550.948276469196,0.1225,-0.2534848749637604,1854.92626953125,0.1894864396750927,2262.928955078125,0.9371587634086609,318.1616224648986,0.2372952103614807,0.2852644622325897,5111.503660708235,1020,6322.001886775712,6410.0
6418.0,0.0059055952237471445,1001.9328002929688,2042000,6968.1279296875,995.34375,4.440865668945103,-2469.94677734375,0.9336288571357727,-0.1740829050540924,1812.2001953125,32971.97118496895,61.931389802102395,0.40792128443717957,0.8529754877090454,6547.235877265331,0.122,-0.1916441023349762,1780.34765625,0.19905493795871734,2262.941650390625,0.9391478300094604,318.16406980367714,0.23732149600982666,0.28528493642807007,5112.60332772123,1021,6106.606658262343,6418.0
6424.0,0.00652345114787383,1014.0143432617188,2044000,6564.87353515625,1010.24169921875,4.449208993011839,-2467.388427734375,0.9359440803527832,-0.21370282769203186,1789.94873046875,33005.825380802155,61.92846191293532,0.4079526364803314,0.8529709577560425,6546.3913551331425,0.122,-0.19516244530677795,1758.6190185546875,0.20283423319458962,2262.859619140625,0.9358187317848206,318.1813511830635,0.2373211681842804,0.2852923572063446,5110.974705272513,1022,5872.472872286011,6424.0
6428.0,0.00735078803626736,990.9185791015625,2046000,6325.32958984375,990.064453125,4.464099319252793,-2413.6240234375,0.9444538950920105,-0.13174313306808472,1815.401611328125,33039.8035569191,61.92530765127787,0.4079999029636383,0.8529638051986694,6539.409474443466,0.121,-0.10989856719970703,1781.76220703125,0.1976067131757736,2262.678466796875,0.9427971839904785,318.2910703173615,0.2373517006635666,0.2852916419506073,5109.831536369177,1023,5682.075096271882,6428.0
6435.0,0.007649259507199841,1009.2608642578125,2048000,5584.107421875,1006.4490356445312,4.4701346461595115,-2408.058349609375,0.9549100399017334,-0.07382375746965408,1770.28076171875,33073.702518463135,61.92230817994206,0.4080212116241455,0.8529372215270996,6531.280135723028,0.12,-0.11651232093572617,1737.8458251953125,0.2097470396757126,2262.970458984375,0.9577828049659729,318.25532245532247,0.2374076098203659,0.2852798104286194,5112.053638682482,1024,5813.36299083934,6435.0
6441.0,0.00795985011672278,996.0509643554688,2050000,7505.2685546875,994.8873901367188,4.4694149949192745,-2447.507080078125,0.9551880359649658,-0.030010368674993515,1744.030517578125,33107.62483716011,61.91927116737994,0.4079977571964264,0.8529242277145386,6526.319036094794,0.1195,-0.013724572956562042,1712.63671875,0.19335659220814705,2262.766845703125,0.9498842358589172,318.19018785902813,0.2373257428407669,0.28527435660362244,5112.311235486522,1025,5835.476357415161,6441.0
6447.0,0.007498538875796335,988.9083862304688,2052000,5775.68017578125,990.4542236328125,4.473184309378755,-2389.10693359375,0.9367243051528931,-0.22219574451446533,1791.52294921875,33141.54698395729,61.916240693088476,0.40803536772727966,0.8528742790222168,6519.964411007911,0.1185,-0.17024226486682892,1751.394775390625,0.20012501522898674,2262.609619140625,0.9321613907814026,318.2661703117729,0.23744313418865204,0.2852804660797119,5111.931598195978,1026,6110.887335410836,6447.0
6453.0,0.00896935834762211,1006.5946044921875,2054000,16763.7890625,1003.9327392578125,4.4779208837226,-2475.25537109375,0.934478759765625,-0.12882906198501587,1869.24267578125,33175.05459809303,61.91399004112168,0.4080537259578705,0.8528598546981812,6530.997420363627,0.1185,-0.1542103886604309,1829.2213134765625,0.1977066768705845,2264.00390625,0.9437550902366638,318.2502711916938,0.237472265958786,0.2853007912635803,5115.867401011026,1027,6259.876263640596,6453.0
