reference_actor_Q_mean,reference_actor_Q_std,reference_Q_mean,reference_perturbed_action_mean,reference_action_mean,AI_return,rollout/Q_mean,rollout/actions_std,param_noise_stddev,reference_perturbed_action_std,total/episodes,total/epochs,obs_rms_std,reference_Q_std,total/duration,AI_success_rate,obs_rms_mean,train/loss_actor,rollout/return,AI_distance,rollout/episodes,train/param_noise_distance,reference_action_std,rollout/return_history,rollout/actions_mean,train/loss_critic,total/steps_per_second,total/steps,rollout/episode_steps
1137.2962646484375,1492.841552734375,1118.29248046875,-0.04121096804738045,-0.02460508793592453,5081.41318433808,1852.2523193359375,0.7916449308395386,0.006024297687744463,0.8497834205627441,6362.0,616,1.7629770040512085,1500.699462890625,12888.037963867188,0.2075,0.4534871578216553,-2010.8223876953125,4335.798391681582,2.9010414623282577,6362.0,0.2112732920050621,0.8516477942466736,5010.554344303986,0.2102627456188202,1744.80908203125,95.59251791886605,1232000,193.64382269726502
1150.694091796875,1449.0538330078125,1125.5662841796875,0.14644433557987213,0.23071295022964478,5086.061498451148,1852.9869384765625,0.7915759086608887,0.006394913388759758,0.8632344603538513,6372.0,617,1.7616184949874878,1461.7686767578125,12908.141046762466,0.208,0.4535362422466278,-1993.632080078125,4337.151318057867,2.9057512787542925,6372.0,0.2053883218765259,0.8257255554199219,5097.281406142952,0.21032486855983734,1759.6217041015625,95.59858352411663,1234000,193.6379472693032
1179.111572265625,1423.6807861328125,1162.57470703125,-0.05539855733513832,0.012951770797371864,5087.564759423747,1853.2550048828125,0.7915468811988831,0.006394913388759758,0.8735256195068359,6383.0,618,1.7602514028549194,1427.5152587890625,12930.012499570847,0.2095,0.45352551341056824,-2050.587890625,4338.2957332684255,2.902186298776382,6383.0,0.1937490636110306,0.8713043332099915,5014.358328780266,0.2104729264974594,2851.6181640625,95.59155492239651,1236000,193.61679461068462
1126.53564453125,1449.447021484375,1107.7152099609375,0.09306536614894867,0.003738163039088249,5088.308468926809,1853.9136962890625,0.7915071249008179,0.006024297687744463,0.8408751487731934,6392.0,619,1.7589138746261597,1452.7412109375,12957.45563864708,0.2095,0.45354795455932617,-2052.947509765625,4339.6430588100175,2.8880007225033304,6392.0,0.19325950175523757,0.8511369228363037,5035.92129598551,0.2104353904724121,1576.7293701171875,95.54344884712742,1238000,193.63876720901126
1146.69140625,1447.1624755859375,1128.745361328125,0.09825774282217026,0.04010697454214096,5083.272679602945,1854.14892578125,0.7914939522743225,0.006024297687744463,0.8992721438407898,6403.0,620,1.7575610876083374,1448.1365966796875,12985.039848566055,0.2095,0.4535115957260132,-2046.1187744140625,4340.847470731547,2.8842876790249576,6403.0,0.19548110008239747,0.8881385922431946,5076.721039863957,0.21048212051391602,1874.8382568359375,95.49450863925796,1240000,193.6511010463845
1111.6361083984375,1542.66748046875,1094.8515625,0.07929181307554245,0.07123659551143646,5083.277228498515,1854.7537841796875,0.7914354801177979,0.007063962819312372,0.849903404712677,6412.0,621,1.756215214729309,1547.9901123046875,13012.096983909607,0.2095,0.4534813463687897,-2032.3946533203125,4342.841353154112,2.8844765710901537,6412.0,0.184393008351326,0.8402723670005798,5165.380907119845,0.21052049100399017,1564.888916015625,95.44964209349364,1242000,193.67342482844666
1107.010986328125,1531.83837890625,1089.401611328125,0.03470988571643829,0.05389327555894852,5083.576886721048,1855.026611328125,0.7914066910743713,0.006145386071268126,0.8308979272842407,6424.0,622,1.7548567056655884,1536.271484375,13033.099730014801,0.2085,0.4534965455532074,-1997.528564453125,4343.302540661848,2.883687036338686,6424.0,0.21133617877960206,0.8520774245262146,5141.458509559156,0.21062655746936798,1338.629638671875,95.44928112036992,1244000,193.63262764632628
1163.1220703125,1430.093017578125,1131.995361328125,0.12805821001529694,0.1441860795021057,5076.827726829438,1854.7237548828125,0.7914013266563416,0.006394913388759758,0.8658444881439209,6434.0,623,1.75352144241333,1449.9705810546875,13055.188047170639,0.2075,0.45349255204200745,-2015.2734375,4341.526616750614,2.8912117669692323,6434.0,0.19328493118286133,0.8391587734222412,5031.659694713835,0.21060162782669067,1560.2230224609375,95.44098449581789,1246000,193.6274479328567
1134.647216796875,1453.669189453125,1116.384033203125,0.11043479293584824,-0.0027224235236644745,5085.860575454725,1855.3963623046875,0.7913510799407959,0.006394913388759758,0.8452869653701782,6444.0,624,1.7522331476211548,1456.15478515625,13079.936844825745,0.209,0.4535191059112549,-2013.6943359375,4344.817592349705,2.8843557376294413,6444.0,0.1937794405221939,0.8337472677230835,5130.287219194331,0.21071448922157288,1595.4056396484375,95.41330472812587,1248000,193.65657976412166
1207.65966796875,1383.9271240234375,1180.4537353515625,0.09963817894458771,0.15846741199493408,5091.227401391121,1856.0181884765625,0.7913630604743958,0.006924774844929294,0.844639003276825,6454.0,625,1.7508997917175293,1398.2191162109375,13106.116871833801,0.2085,0.45361825823783875,-1992.3487548828125,4346.299048318973,2.8924425647645196,6454.0,0.19483838587999344,0.8570556640625,5154.639868120161,0.21070539951324463,1341.8121337890625,95.3753130865451,1250000,193.67012705299038
1277.4808349609375,1316.8631591796875,1254.18359375,0.16995000839233398,0.1151266023516655,5093.853182694726,1856.5972900390625,0.7913566827774048,0.0062689083313006155,0.858460545539856,6464.0,626,1.749576210975647,1327.1439208984375,13130.941251516342,0.209,0.4536369740962982,-2031.9769287109375,4348.6139047401775,2.8961860098204504,6464.0,0.2065091335773468,0.8362603187561035,5163.539727467456,0.21059203147888184,2298.26025390625,95.34731562791973,1252000,193.68471534653466
1221.505859375,1341.5054931640625,1200.9649658203125,-0.056105609983205795,0.183686301112175,5089.653536403367,1856.695556640625,0.7913463711738586,0.006394913388759758,0.849473237991333,6473.0,627,1.7482424974441528,1348.8385009765625,13153.109740495682,0.2075,0.453579306602478,-2013.98046875,4349.095448901078,2.8938067243759424,6473.0,0.20592529743909835,0.8485685586929321,5074.847534419147,0.21059273183345795,1561.5701904296875,95.33867083456283,1254000,193.70446469952108
1243.6507568359375,1359.5699462890625,1219.6533203125,0.11922898888587952,0.02008284255862236,5095.673079658608,1857.348876953125,0.7913089394569397,0.005563337841870998,0.8117550015449524,6483.0,628,1.746932864189148,1365.544921875,13171.488039255142,0.208,0.4536341726779938,-2042.763916015625,4351.432391391577,2.885705614241064,6483.0,0.21014533966779708,0.8284119367599487,5189.945279392388,0.21056029200553894,1789.80224609375,95.35748703994024,1256000,193.73407373129723
1269.03955078125,1318.5914306640625,1253.4228515625,0.180142343044281,0.07972967624664307,5099.618662286436,1858.510986328125,0.7912636995315552,0.007063962819312372,0.8518262505531311,6491.0,629,1.7456191778182983,1322.630859375,13194.641023159027,0.207,0.4537573754787445,-2049.27880859375,4354.4175540742835,2.887627106181315,6491.0,0.1973060318827629,0.8314192891120911,5318.6309539079675,0.21040843427181244,1504.9407958984375,95.34173743658339,1258000,193.77753812971807
1254.3221435546875,1341.78173828125,1235.7149658203125,0.13873769342899323,0.07284434139728546,5103.222720182536,1858.7955322265625,0.7912086844444275,0.007063962819312372,0.8410263657569885,6502.0,630,1.7442971467971802,1346.0863037109375,13218.746682167053,0.209,0.4536839723587036,-2030.053955078125,4356.73467235746,2.8785276460417077,6502.0,0.20984672904014587,0.8499456644058228,5364.777828139631,0.21040387451648712,1847.67822265625,95.31917286075402,1260000,193.76238080590588
1267.787353515625,1361.1883544921875,1248.1484375,0.024953285232186317,0.007391296327114105,5099.209814652819,1858.8212890625,0.7912023663520813,0.006394913388759758,0.855623185634613,6513.0,631,1.74298095703125,1363.921630859375,13244.217676877975,0.2095,0.4536285400390625,-2048.06884765625,4357.30036257493,2.863942737909342,6513.0,0.2005675858259201,0.8430848717689514,5275.2184836455135,0.2103414684534073,1253.033935546875,95.28686637363452,1262000,193.76093965914325
1258.495849609375,1355.5411376953125,1234.683837890625,0.13532423973083496,0.17474903166294098,5094.177024288167,1858.5828857421875,0.7911613583564758,0.006924774844929294,0.8273462653160095,6524.0,632,1.7416726350784302,1363.161865234375,13266.511800289154,0.2105,0.4534929692745209,-2009.427490234375,4357.166747131646,2.8546832071616683,6524.0,0.2124207490682602,0.8241379261016846,5247.803370751464,0.21031057834625244,3002.4853515625,95.27749411661098,1264000,193.704475781729
1234.01708984375,1337.262451171875,1211.3775634765625,0.1693890243768692,0.1013297513127327,5083.1160624636095,1858.164306640625,0.7910761833190918,0.0062689083313006155,0.8439397215843201,6534.0,633,1.7403775453567505,1343.5712890625,13292.940677404404,0.211,0.45338964462280273,-2008.7894287109375,4354.526129125926,2.8683721326929796,6534.0,0.2061479100584984,0.8441992402076721,5190.914755353507,0.2103627771139145,2486.105224609375,95.23852025849864,1266000,193.73171104989288
1262.962890625,1362.19091796875,1236.69091796875,0.12717001140117645,0.020394306629896164,5076.235694615183,1857.9771728515625,0.7910753488540649,0.00652345114787383,0.8509635925292969,6544.0,634,1.7390714883804321,1371.233642578125,13316.603406906128,0.211,0.4533638656139374,-2019.86767578125,4354.166603640344,2.867081400980494,6544.0,0.20575056731700897,0.8560617566108704,4956.616891209095,0.21033801138401031,1176.130126953125,95.2194761122346,1268000,193.75519559902202
1211.111328125,1391.9241943359375,1189.787353515625,0.02690153941512108,0.15606771409511566,5075.281146704068,1858.108642578125,0.7910775542259216,0.006394913388759758,0.8480643033981323,6554.0,635,1.73777437210083,1395.05712890625,13336.404595375061,0.21,0.4532676041126251,-2006.257080078125,4354.9983429719705,2.867839422201733,6554.0,0.20329864397644998,0.8515393137931824,4916.450819876421,0.21036884188652039,1674.5194091796875,95.22806472446284,1270000,193.75160207506866
1172.5196533203125,1440.21826171875,1147.439208984375,0.015779079869389534,0.11916983872652054,5079.750089191181,1858.6396484375,0.7910699844360352,0.006654572515946094,0.8428402543067932,6565.0,636,1.7364829778671265,1446.697509765625,13360.073956012726,0.2115,0.4533439874649048,-2034.0150146484375,4356.793280733039,2.865373007216084,6565.0,0.20514837563037872,0.8287083506584167,4885.260063912001,0.2103126496076584,1388.607177734375,95.20905379625792,1272000,193.75430312261994
1139.9993896484375,1490.1051025390625,1115.1761474609375,-0.017773188650608063,0.0438232496380806,5078.418634414742,1858.883544921875,0.7911263704299927,0.006394913388759758,0.8282866477966309,6575.0,637,1.735182285308838,1501.525390625,13382.795616388321,0.2115,0.4533618688583374,-2033.250732421875,4357.336572925803,2.874442467651008,6575.0,0.20118230774998666,0.826971173286438,4874.329480899498,0.21022671461105347,1988.99462890625,95.19685098081327,1274000,193.7638022813688
1170.5908203125,1451.7965087890625,1150.60400390625,0.015043960884213448,0.04145639389753342,5087.061314853715,1859.633544921875,0.7911186218261719,0.006145386071268126,0.858156144618988,6585.0,638,1.7631120681762695,1456.2078857421875,13405.884165525436,0.212,0.45312175154685974,-2032.7113037109375,4360.092060447242,2.870684968091732,6585.0,0.2064191482961178,0.8617827296257019,4884.5200962812305,0.21019761264324188,1630.0770263671875,95.18208454175375,1276000,193.76795747911922
1132.035888671875,1498.260009765625,1106.578857421875,0.018008578568696976,0.18960076570510864,5091.501493157744,1860.04150390625,0.791094183921814,0.006024297687744463,0.8415276408195496,6595.0,639,1.7618159055709839,1510.2725830078125,13429.782511234283,0.2115,0.4531073272228241,-2010.1942138671875,4361.086775776692,2.8725518484145303,6595.0,0.20009928181767464,0.8279014825820923,4741.177832506208,0.21013113856315613,1465.99853515625,95.16163042334657,1278000,193.76648976497347
1189.079345703125,1434.0172119140625,1168.7808837890625,0.20885871350765228,0.20011742413043976,5094.708475849258,1860.2530517578125,0.7910784482955933,0.00678832942351661,0.8229171633720398,6605.0,640,1.7605143785476685,1439.1778564453125,13450.645724773407,0.212,0.4530530869960785,-2063.716796875,4362.376373487052,2.864202608535708,6605.0,0.1951532869040966,0.8396197557449341,4706.116674348572,0.21004575490951538,1437.0914306640625,95.162717552102,1280000,193.7794095382286
1239.49267578125,1417.913818359375,1216.1824951171875,0.07263985276222229,0.15587162971496582,5097.5998011856755,1861.096435546875,0.7909610867500305,0.006394913388759758,0.8424556851387024,6615.0,641,1.7592225074768066,1428.113525390625,13472.795466661453,0.2135,0.4530891180038452,-2031.8599853515625,4364.437161461738,2.862144570677207,6615.0,0.19498071789741517,0.8392593860626221,4805.384067375321,0.2102012038230896,2407.8427734375,95.15471404374243,1282000,193.78004535147392
1267.2835693359375,1364.5294189453125,1236.500244140625,-0.021582648158073425,-0.054318953305482864,5104.8673126366775,1861.7237548828125,0.7909214496612549,0.0057892316672357065,0.8519653081893921,6625.0,642,1.7579301595687866,1384.3668212890625,13495.563046693802,0.214,0.4530659019947052,-2052.650390625,4367.209886126939,2.8614737677593984,6625.0,0.1997811594605446,0.8549060225486755,5175.197433144495,0.2101806104183197,1991.6563720703125,95.14238091122546,1284000,193.79864150943396
1292.7601318359375,1347.99072265625,1273.0924072265625,-0.16609859466552734,-0.0915859192609787,5106.080172292292,1861.9052734375,0.7908947467803955,0.007063962819312372,0.8350365161895752,6636.0,643,1.756791114807129,1355.1181640625,13514.80018234253,0.214,0.45294833183288574,-2018.5921630859375,4367.860798971694,2.8561128037458983,6636.0,0.19724775791168214,0.8459603190422058,5255.523924890328,0.2101449817419052,1427.4508056640625,95.15493996575663,1286000,193.77727546714888
1272.60986328125,1353.04443359375,1255.6697998046875,0.03686460107564926,-0.001977745443582535,5113.856973051277,1862.232666015625,0.7909164428710938,0.006394913388759758,0.8522277474403381,6647.0,644,1.7555006742477417,1355.692138671875,13538.894305944443,0.216,0.45287084579467773,-2056.974365234375,4369.0542358299235,2.8490432143147117,6647.0,0.19930572152137757,0.8562018275260925,5324.042292459864,0.2099812626838684,1437.497314453125,95.13332262550314,1288000,193.76590943282685
1277.12646484375,1346.47119140625,1255.5245361328125,0.23853367567062378,0.18215546011924744,5110.475060760205,1862.2620849609375,0.7909398674964905,0.0057892316672357065,0.8427741527557373,6658.0,645,1.7542117834091187,1354.2958984375,13562.11943411827,0.216,0.45276084542274475,-2051.92138671875,4369.220279470238,2.8448232820060513,6658.0,0.20099250137805938,0.8440271019935608,5286.203504080466,0.20992271602153778,1608.95849609375,95.11787639583402,1290000,193.74166416341242
1274.893798828125,1390.6309814453125,1254.293212890625,0.13753144443035126,0.14113527536392212,5111.5759060884675,1862.759033203125,0.7909138202667236,0.0062689083313006155,0.8633543848991394,6669.0,646,1.7529306411743164,1398.68701171875,13585.921470165253,0.2155,0.45282742381095886,-2006.6278076171875,4371.03420241496,2.8484292455506046,6669.0,0.21161950945854188,0.865249752998352,5287.980801793623,0.20987831056118011,1377.50146484375,95.09844458009256,1292000,193.72529614634877
1230.5054931640625,1401.231201171875,1208.9576416015625,0.09376980364322662,0.14998818933963776,5112.699357432388,1863.043212890625,0.7908986806869507,0.00678832942351661,0.8776595592498779,6678.0,647,1.7516489028930664,1410.397705078125,13606.068784713745,0.2145,0.4528946876525879,-2006.4337158203125,4371.949999274886,2.8477075430472008,6678.0,0.20241450518369675,0.8530386090278625,5269.542183650278,0.20996913313865662,1780.2696533203125,95.10461989239636,1294000,193.74767894579216
1223.6563720703125,1432.911865234375,1202.7518310546875,0.04967866092920303,0.03456974774599075,5112.717303272731,1863.00537109375,0.7909634709358215,0.0062689083313006155,0.850372314453125,6689.0,648,1.7503684759140015,1439.6890869140625,13629.509092092514,0.214,0.4527818262577057,-2045.858642578125,4372.413047998325,2.8490298099323317,6689.0,0.20241958588361741,0.8700785636901855,5200.484591045795,0.20977285504341125,2892.743408203125,95.08779745793672,1296000,193.73090148004187
1231.8585205078125,1403.4952392578125,1210.6295166015625,0.07157780230045319,0.11207884550094604,5104.323347434867,1863.1781005859375,0.7909685969352722,0.00678832942351661,0.8497897386550903,6700.0,649,1.7490977048873901,1415.5792236328125,13653.865438699722,0.214,0.4528428614139557,-2013.64892578125,4372.190489521943,2.861784077456974,6700.0,0.21496159970760345,0.8489567637443542,5048.553436578604,0.2098700851202011,1657.90771484375,95.06465446195362,1298000,193.72268656716417
1194.756591796875,1451.2462158203125,1174.613525390625,0.001770220696926117,0.07093488425016403,5097.112636672628,1863.0828857421875,0.7909621000289917,0.00652345114787383,0.863638162612915,6712.0,650,1.7478361129760742,1458.1353759765625,13678.730740785599,0.215,0.45273491740226746,-2043.458251953125,4371.472034005234,2.867416189685655,6712.0,0.20832765489816665,0.8385412096977234,4876.633157091471,0.2099674791097641,1612.934326171875,95.03805759724591,1300000,193.6807210965435
1179.6634521484375,1425.8668212890625,1153.68896484375,-0.0915084183216095,0.008143521845340729,5100.045136179982,1863.407470703125,0.7909290194511414,0.006145386071268126,0.8502533435821533,6722.0,651,1.7465521097183228,1435.3193359375,13701.669003725052,0.2155,0.4527420103549957,-1990.4178466796875,4372.61917404944,2.8688573200537513,6722.0,0.2054234853386879,0.8617464303970337,4761.23102478244,0.20998284220695496,1548.092529296875,95.02491993099726,1302000,193.681047307349
1160.66943359375,1470.7769775390625,1130.5399169921875,0.1307033896446228,0.28064990043640137,5092.989298872262,1863.6229248046875,0.790893018245697,0.0057892316672357065,0.8655198812484741,6732.0,652,1.7452861070632935,1489.2723388671875,13722.899661064148,0.216,0.45267966389656067,-2024.225341796875,4372.346005398809,2.8649978994740595,6732.0,0.20271599173545837,0.8607189655303955,4680.240869400425,0.20996543765068054,1331.578125,95.02364895225655,1304000,193.65998217468805
1198.3212890625,1405.9288330078125,1171.7943115234375,0.2366422712802887,0.16932329535484314,5094.924539419896,1864.4058837890625,0.790765106678009,0.00652345114787383,0.8721869587898254,6742.0,653,1.744013786315918,1412.59765625,13747.241235494614,0.216,0.4527547359466553,-2055.3779296875,4374.777160518686,2.853613317293464,6742.0,0.2058288848400116,0.8685472011566162,4769.525048508742,0.2100527584552765,3732.49462890625,95.00087891292549,1306000,193.67858202313855
1181.05712890625,1444.5054931640625,1157.03271484375,0.06544305384159088,0.07892061769962311,5094.960979377631,1864.7421875,0.7907283902168274,0.006394913388759758,0.8771343231201172,6752.0,654,1.74274742603302,1455.962158203125,13768.453433036804,0.2155,0.4527178108692169,-2008.5194091796875,4376.723425322597,2.8520387235223708,6752.0,0.21500266075134278,0.8845309615135193,4879.986676483814,0.21001969277858734,1646.4677734375,94.99977658068052,1308000,193.69001777251185
1136.9287109375,1480.53271484375,1119.52587890625,0.26665109395980835,0.06297942996025085,5095.237919524446,1865.1474609375,0.7907007932662964,0.00678832942351661,0.8847821354866028,6762.0,655,1.7414873838424683,1486.6217041015625,13792.842329025269,0.2165,0.45272883772850037,-2009.74755859375,4378.310787642108,2.8550584239644166,6762.0,0.19838747054338454,0.8836157917976379,4936.821913364854,0.21000216901302338,1632.32275390625,94.97679801959839,1310000,193.7074829931973
1129.54541015625,1520.9716796875,1109.427490234375,0.2871762216091156,0.17581988871097565,5091.480953617137,1865.255615234375,0.7907225489616394,0.0059055952237471445,0.8532796502113342,6773.0,656,1.7402352094650269,1525.791259765625,13816.507083177567,0.216,0.4526624381542206,-2030.1126708984375,4378.028421232381,2.847443286536646,6773.0,0.2030240288376808,0.8531942367553711,4795.347911246855,0.20997408032417297,1342.12646484375,94.95887724021358,1312000,193.70116639598405
1119.6326904296875,1484.8946533203125,1091.70361328125,0.18548382818698883,0.13882744312286377,5083.783916789672,1865.6341552734375,0.7907310724258423,0.006654572515946094,0.8812234401702881,6783.0,657,1.738972544670105,1500.5528564453125,13834.621896743774,0.2155,0.45262980461120605,-2026.8935546875,4379.352699947956,2.8495123209219098,6783.0,0.2107262308895588,0.8616679310798645,4834.241313130579,0.20994077622890472,1604.6873779296875,94.97910458321043,1314000,193.70381836945305
1174.97119140625,1442.24853515625,1153.0028076171875,0.18780159950256348,0.16200479865074158,5078.5866572261375,1865.5140380859375,0.7907056212425232,0.006024297687744463,0.8551300764083862,6792.0,658,1.7377285957336426,1449.88916015625,13855.68907380104,0.216,0.45259881019592285,-2022.078125,4379.94017396415,2.8527952722099807,6792.0,0.2035815331339836,0.8546123504638672,4904.034564656978,0.21000902354717255,1344.6363525390625,94.9790366246275,1316000,193.74867491166077
1143.29052734375,1522.9647216796875,1122.921142578125,0.19982899725437164,0.19402849674224854,5081.465178187196,1865.992919921875,0.7906747460365295,0.006145386071268126,0.839766263961792,6802.0,659,1.7364789247512817,1527.6358642578125,13879.050056695938,0.2155,0.45258447527885437,-2017.4769287109375,4381.496863901667,2.846778866552274,6802.0,0.20522328838706017,0.8668262958526611,5017.556197917876,0.2100805938243866,1979.879638671875,94.96327159394687,1318000,193.75080858571008
1111.1915283203125,1588.492919921875,1085.79248046875,0.24205558001995087,0.2346508949995041,5084.152550164274,1866.33544921875,0.7906411290168762,0.005563337841870998,0.8557804822921753,6813.0,660,1.7352248430252075,1599.469970703125,13904.615020036697,0.2175,0.452560156583786,-2077.35888671875,4382.8362509756325,2.8395683999842714,6813.0,0.21701483249664308,0.8554224967956543,5127.836500982073,0.2101341187953949,1385.9912109375,94.93250968098477,1320000,193.7424042272127
1125.4058837890625,1560.0836181640625,1101.0302734375,0.05495692044496536,0.13917861878871918,5086.948262399862,1867.0169677734375,0.7906171679496765,0.006654572515946094,0.8665097951889038,6822.0,661,1.7339636087417603,1564.4696044921875,13927.972740411758,0.218,0.45264944434165955,-2051.055419921875,4384.891891642806,2.8429473121201774,6822.0,0.19628640457987787,0.8519473075866699,5209.8639682688345,0.21015530824661255,2054.8681640625,94.91690030123631,1322000,193.76048079742012
1100.295654296875,1583.622802734375,1083.86962890625,0.14326798915863037,0.1961066871881485,5086.41027817598,1867.554443359375,0.7905863523483276,0.0059055952237471445,0.8815493583679199,6833.0,662,1.7327250242233276,1582.7650146484375,13953.483596801758,0.218,0.45267346501350403,-2042.797607421875,4386.404266432465,2.8416090640054534,6833.0,0.21068197041749953,0.869141697883606,5300.908979408078,0.21024088561534882,1192.8829345703125,94.8866991396665,1324000,193.76013464071417
1090.30029296875,1604.7178955078125,1062.112060546875,0.09700608998537064,-0.012453140690922737,5090.079457117647,1868.4073486328125,0.7905222773551941,0.007063962819312372,0.8619283437728882,6842.0,663,1.7314882278442383,1610.994384765625,13978.934133529663,0.217,0.45272842049598694,-2034.5987548828125,4388.766536710657,2.8443708298712003,6842.0,0.19359779357910156,0.8756967782974243,5331.9302795733465,0.21033556759357452,1184.8519287109375,94.85701751891628,1326000,193.779888921368
1121.287353515625,1595.878173828125,1102.19970703125,0.04940452799201012,0.1093042641878128,5087.032333142234,1868.6920166015625,0.7905058264732361,0.00652345114787383,0.8322836756706238,6853.0,664,1.7302565574645996,1598.8526611328125,14003.842509746552,0.217,0.4527265727519989,-2079.15087890625,4389.206225745104,2.846852626597756,6853.0,0.20015707284212111,0.8524813652038574,5225.819748643253,0.21028535068035126,1416.3004150390625,94.83111503687104,1328000,193.76827666715306
1187.8414306640625,1514.4390869140625,1164.20556640625,0.05045117065310478,0.06140594929456711,5081.0770349466575,1868.7911376953125,0.7904817461967468,0.00652345114787383,0.8724644780158997,6865.0,665,1.7291207313537598,1524.5777587890625,14027.547977685928,0.218,0.45268797874450684,-2049.0341796875,4389.544943745371,2.8464203589402253,6865.0,0.20571504294872284,0.8794522285461426,5175.971462071631,0.21032492816448212,1418.574951171875,94.81343440176956,1330000,193.7347414420976
1154.3935546875,1530.994140625,1128.896484375,0.07531367987394333,0.1597539186477661,5087.129037675824,1869.261474609375,0.7904387712478638,0.0062689083313006155,0.8551275134086609,6876.0,666,1.7278817892074585,1534.91064453125,14052.120877742767,0.2195,0.452720046043396,-2034.7523193359375,4390.945240596806,2.8487636683029587,6876.0,0.20610753059387207,0.86127108335495,5259.7361850645075,0.21035203337669373,1860.16015625,94.7899617138764,1332000,193.71378708551484
1215.6473388671875,1458.7357177734375,1198.401123046875,-0.030852459371089935,0.09980576485395432,5087.536578686247,1869.40625,0.7904465794563293,0.00652345114787383,0.8534155488014221,6886.0,667,1.7266507148742676,1464.02392578125,14074.693719863892,0.219,0.4526725709438324,-2053.817138671875,4391.295953073605,2.8487435697703214,6886.0,0.20768642723560332,0.8591030240058899,5138.54375237335,0.21024760603904724,1244.17041015625,94.7800376016211,1334000,193.71420273017716
1233.6207275390625,1424.7105712890625,1215.88916015625,0.15570561587810516,0.1334959864616394,5088.85649827935,1869.5208740234375,0.7904426455497742,0.006654572515946094,0.8404331207275391,6897.0,668,1.725420355796814,1433.8197021484375,14095.339715480804,0.219,0.4526275098323822,-2040.298583984375,4391.850294123467,2.8459090172813233,6897.0,0.20450996309518815,0.8730260133743286,5129.641633286067,0.21019545197486877,1464.1566162109375,94.78310044082735,1336000,193.70378425402347
1275.3115234375,1331.6427001953125,1258.46337890625,0.14376387000083923,-0.014654163271188736,5089.053411090153,1870.1324462890625,0.7904587388038635,0.006145386071268126,0.8790311813354492,6907.0,669,1.7242144346237183,1334.334228515625,14115.376099824905,0.2195,0.4527064859867096,-2039.33740234375,4393.087906528559,2.8386703257104187,6907.0,0.20141364634037018,0.8524540066719055,5159.433257009667,0.21023137867450714,1054.419189453125,94.79024792096027,1338000,193.69625018097582
1217.133056640625,1395.704345703125,1198.5849609375,0.11602091044187546,0.10634338110685349,5089.904983733112,1870.5140380859375,0.7904440760612488,0.0062689083313006155,0.8645290732383728,6918.0,670,1.7230104207992554,1395.86474609375,14134.891812801361,0.2205,0.4526815712451935,-2048.1572265625,4394.619338300275,2.8448501523722043,6918.0,0.1983539268374443,0.8497774600982666,5093.55439169447,0.21025006473064423,1236.072265625,94.80086708455879,1340000,193.69384215091065
1174.265625,1416.578125,1152.34814453125,0.07989655435085297,0.11472035944461823,5097.582295638168,1871.0518798828125,0.7904331088066101,0.0057892316672357065,0.853212833404541,6928.0,671,1.7217973470687866,1423.0865478515625,14162.814564943314,0.221,0.45278266072273254,-2042.9183349609375,4397.238793502917,2.8512030710765166,6928.0,0.20502329051494597,0.8666593432426453,5191.386459190227,0.21032939851284027,1483.907470703125,94.75517693508482,1342000,193.69428406466514
1174.3935546875,1467.643310546875,1152.8953857421875,0.14141815900802612,-0.05147406458854675,5098.569371101653,1871.24951171875,0.7904053926467896,0.00678832942351661,0.8586269617080688,6939.0,672,1.720738410949707,1472.76953125,14189.812276363373,0.2205,0.45273900032043457,-2042.281982421875,4397.271153699753,2.8566536060602212,6939.0,0.1994154804944992,0.8663679361343384,5051.861339730572,0.21038296818733215,1662.11328125,94.71584076124552,1344000,193.66738723158957
1189.710205078125,1499.5313720703125,1168.52587890625,0.13946227729320526,0.1345112919807434,5098.828847615697,1871.29833984375,0.7904543280601501,0.0057892316672357065,0.8780586123466492,6951.0,673,1.719547152519226,1507.9158935546875,14211.772562503815,0.22,0.45268645882606506,-2029.1690673828125,4397.23863457843,2.845359051296453,6951.0,0.20313990533351897,0.8874194025993347,4956.174673749396,0.21025241911411285,1460.2662353515625,94.71021254247142,1346000,193.63602359372751
1163.56591796875,1496.90234375,1143.908935546875,0.1749826818704605,0.12840619683265686,5099.353471808059,1871.43994140625,0.7904975414276123,0.005675160932492605,0.8737202882766724,6961.0,674,1.718340277671814,1498.06494140625,14231.424800157547,0.2185,0.45263412594795227,-2033.549072265625,4397.846601093242,2.850303101554258,6961.0,0.20986790746450423,0.8689847588539124,4958.703904787078,0.21010705828666687,3387.726318359375,94.71996085627893,1348000,193.63970693865824
1177.6202392578125,1497.33642578125,1157.5765380859375,0.12326905876398087,0.005855783820152283,5096.404325442431,1871.8414306640625,0.7904276847839355,0.006024297687744463,0.8535789847373962,6971.0,675,1.717134952545166,1500.3807373046875,14254.577451705933,0.2185,0.45259416103363037,-2053.91259765625,4398.498355683793,2.8525301258762066,6971.0,0.20873232394456864,0.8560916781425476,4966.902191854095,0.21012592315673828,1527.6815185546875,94.70642006567772,1350000,193.632907760723
