param_noise_stddev,reference_perturbed_action_mean,rollout/Q_mean,reference_Q_mean,total/duration,rollout/return_history,rollout/return,rollout/actions_mean,total/epochs,AI_return,obs_rms_std,reference_actor_Q_mean,total/episodes,rollout/actions_std,rollout/episodes,train/param_noise_distance,reference_Q_std,total/steps_per_second,AI_distance,reference_action_mean,rollout/episode_steps,train/loss_actor,AI_success_rate,total/steps,reference_action_std,reference_perturbed_action_std,reference_actor_Q_std,train/loss_critic,obs_rms_mean
0.010517278057089798,0.21362054347991943,2118.282470703125,1034.43408203125,29507.266046762466,5036.652934462179,5183.071084448604,0.26740890741348267,2020,5347.301956668034,0.19496580958366394,1046.2440185546875,21187.0,0.7931696176528931,21187.0,0.20254587292671203,1524.03125,136.91542935890763,2.157257222153812,0.191390261054039,190.68230518714307,-2125.77099609375,0.416,4040000,0.901024580001831,0.9089764952659607,1517.4267578125,1009.069580078125,0.39963245391845703
0.01161761804096316,0.19169020652770996,2118.2978515625,1022.9474487304688,29523.94148373604,5169.533164176677,5183.340241019182,0.2674166262149811,2021,5351.097963209414,0.19495242834091187,1040.662109375,21197.0,0.7931740880012512,21197.0,0.1985358875989914,1510.390380859375,136.90583969713634,2.1458693554475152,0.1959284394979477,190.68302118224278,-2151.989501953125,0.419,4042000,0.914452075958252,0.9194655418395996,1500.4681396484375,936.3277587890625,0.3996315598487854
0.01208933992007461,0.16651968657970428,2118.237060546875,1040.500244140625,29540.819086790085,5159.864991704171,5183.178975568168,0.26742589473724365,2022,5345.474855853934,0.19495199620723724,1057.589599609375,21208.0,0.7931725978851318,21208.0,0.1984495022892952,1512.3822021484375,136.89532399622513,2.140623743460936,0.17678603529930115,190.67611278762732,-2158.44287109375,0.42,4044000,0.9243848323822021,0.9256076216697693,1504.9110107421875,1830.5335693359375,0.3996172249317169
0.010517278057089798,0.25681576132774353,2118.34130859375,1039.562255859375,29557.775507450104,5277.832746390133,5183.773934310157,0.2674381732940674,2023,5349.639314287664,0.19494621455669403,1056.8460693359375,21218.0,0.7931881546974182,21218.0,0.20454613491892815,1488.73095703125,136.88445529265883,2.1392881318739096,0.22513875365257263,190.68093128475823,-2136.494140625,0.4205,4046000,0.9022509455680847,0.891303300857544,1483.6884765625,1416.9722900390625,0.3996227979660034
0.010106897490323717,0.15124103426933289,2118.354736328125,1064.7911376953125,29574.15362048149,5293.359098679259,5183.731856685599,0.2674376666545868,2024,5344.662533128865,0.19493114948272705,1085.2276611328125,21229.0,0.7931916117668152,21229.0,0.2111716401576996,1433.6893310546875,136.8762755461096,2.135925803131083,0.19187895953655243,190.67784634226766,-2150.558837890625,0.422,4048000,0.9161983728408813,0.9257021546363831,1425.466796875,1925.274658203125,0.3996241092681885
0.010728675346037303,0.2024974375963211,2118.361083984375,1061.0654296875,29591.483370780945,5287.774502226136,5183.901808048001,0.26742616295814514,2025,5347.9977163676895,0.19492560625076294,1078.027099609375,21240.0,0.7932165265083313,21240.0,0.20465631857514383,1487.4560546875,136.86370329102962,2.1272262661762245,0.18484871089458466,190.67787193973635,-2133.59228515625,0.4235,4050000,0.9033085107803345,0.9007644653320312,1476.9124755859375,900.6038208007812,0.3996245861053467
0.010106897490323717,0.08643186092376709,2118.384033203125,1010.1505737304688,29608.38165307045,5429.672053684076,5184.073232823298,0.26743075251579285,2026,5348.110822227945,0.19493448734283447,1021.0361328125,21250.0,0.793221652507782,21250.0,0.20644369959831238,1520.7183837890625,136.8531400154996,2.1252056752747976,0.051027797162532806,190.6816,-2126.1240234375,0.424,4052000,0.934462308883667,0.9298428893089294,1511.4849853515625,1044.3084716796875,0.39962953329086304
0.010106897490323717,0.0645967349410057,2118.349365234375,978.0435180664062,29625.626627922058,5446.218317619325,5183.906892762947,0.26742419600486755,2027,5344.674080346132,0.19493719935417175,992.5614624023438,21261.0,0.7932270765304565,21261.0,0.19699778988957406,1534.8062744140625,136.8409873963347,2.1208291273997397,0.08620277047157288,190.6747565965853,-2113.991455078125,0.425,4054000,0.937656819820404,0.9404627084732056,1526.60595703125,934.5895385742188,0.3996051549911499
0.010728675346037303,0.18036648631095886,2118.4072265625,988.275146484375,29642.538048505783,5447.907236495637,5184.190549396223,0.2674058973789215,2028,5346.557724333441,0.19493767619132996,1004.0352783203125,21271.0,0.7932441830635071,21271.0,0.19532319903373718,1564.6864013671875,136.83038859098147,2.120558603298746,0.22092410922050476,190.6768840204974,-2125.815673828125,0.425,4056000,0.9086804389953613,0.903442919254303,1548.70849609375,1013.496826171875,0.3996250033378601
0.01161761804096316,0.1492735743522644,2118.31884765625,957.6430053710938,29659.41534614563,5353.155893321361,5183.968346140449,0.2674023509025574,2029,5344.749733351758,0.19494250416755676,971.1123657226562,21282.0,0.7932558655738831,21282.0,0.20632510140538216,1576.05712890625,136.81995928241906,2.115688443388314,0.14751191437244415,190.6767221125834,-2148.207275390625,0.4265,4058000,0.9215297102928162,0.9276943802833557,1563.1668701171875,886.4943237304688,0.3996049761772156
0.010310046129879225,0.013662313111126423,2118.207275390625,953.304931640625,29676.15917444229,5158.272520621439,5183.15680552225,0.2674136459827423,2030,5337.95229684519,0.1949358731508255,962.8333740234375,21294.0,0.7932469844818115,21294.0,0.19854483246803284,1580.1624755859375,136.81015714110856,2.1197755272263414,0.07158169150352478,190.65656992580068,-2129.41650390625,0.429,4060000,0.9164314866065979,0.9392123818397522,1575.285400390625,865.0617065429688,0.39956212043762207
0.010517278057089798,0.21910111606121063,2118.107177734375,982.3164672851562,29692.910333395004,5100.213053782823,5182.850795817774,0.2673524022102356,2031,5332.620197292379,0.1949394792318344,997.0689697265625,21305.0,0.7933011651039124,21305.0,0.2058165791630745,1523.637451171875,136.80033228105472,2.114277444065616,0.17245540022850037,190.65609011969022,-2113.7548828125,0.4275,4062000,0.9235514402389526,0.9086716175079346,1515.769775390625,900.7093505859375,0.399535596370697
0.010944321720492653,0.1376098096370697,2118.253173828125,1018.6800537109375,29709.975056409836,5226.755035347188,5183.647031798634,0.2673550248146057,2032,5338.898973050949,0.19493821263313293,1027.82861328125,21314.0,0.7933134436607361,21314.0,0.2024138893187046,1491.2259521484375,136.7890747899906,2.1144039066399287,0.03971821069717407,190.67016984141878,-2144.7255859375,0.427,4064000,0.9130394458770752,0.9040476679801941,1488.543212890625,1203.7021484375,0.3995704650878906
0.011164302587074557,0.11056631803512573,2118.287353515625,957.6685791015625,29727.15815591812,5152.8238910700575,5183.644219224292,0.2673577666282654,2033,5339.952507928414,0.19494369626045227,973.0944213867188,21324.0,0.7933189868927002,21324.0,0.21061039358377456,1532.58349609375,136.77728556069647,2.1146033358057497,0.17048582434654236,190.66952729319078,-2111.10498046875,0.427,4066000,0.9073158502578735,0.9096857309341431,1526.133056640625,993.7190551757812,0.39956894516944885
0.010106897490323717,0.1794000118970871,2118.30419921875,980.8587036132812,29743.670675992966,5186.00682893423,5183.77989952952,0.26738375425338745,2034,5341.976032684677,0.19494587182998657,995.7421875,21335.0,0.7933125495910645,21335.0,0.20417197078466415,1523.8448486328125,136.76859336945955,2.1136304437964477,0.1590043008327484,190.6658073588001,-2111.2978515625,0.4295,4068000,0.9245261549949646,0.9264174103736877,1515.618408203125,1351.453125,0.3995566964149475
0.010310046129879225,0.15706467628479004,2118.20263671875,1056.06103515625,29760.277097940445,5046.756890133151,5183.262778449425,0.2673608958721161,2035,5337.199958270565,0.1949479579925537,1075.8916015625,21347.0,0.7933277487754822,21347.0,0.20468248754739762,1483.13623046875,136.75947930880199,2.11790235040407,0.19876043498516083,190.65896847332178,-2109.327392578125,0.429,4070000,0.9061270952224731,0.9068411588668823,1471.3182373046875,1068.2615966796875,0.3995249271392822
0.010944321720492653,0.1399255096912384,2118.206298828125,1051.1361083984375,29776.72870850563,5043.8209088698,5183.167053534781,0.26735371351242065,2036,5340.893766008955,0.19494564831256866,1074.5003662109375,21357.0,0.7933384776115417,21357.0,0.1947493040561676,1485.8443603515625,136.75108638904467,2.115418016140106,0.19407255947589874,190.65697429414243,-2137.04541015625,0.429,4072000,0.9095743298530579,0.9130164980888367,1472.8623046875,1105.159423828125,0.3995162844657898
0.009907751681525063,0.13316142559051514,2118.163330078125,1079.0018310546875,29793.591927051544,5044.466380399383,5183.228642231498,0.26733869314193726,2037,5339.942682035662,0.19494310021400452,1096.7208251953125,21368.0,0.7933277487754822,21368.0,0.19768325075507165,1466.7584228515625,136.74081359424642,2.1199919816242994,0.12948215007781982,190.6588356420816,-2099.728515625,0.4285,4074000,0.9181953072547913,0.9079394936561584,1458.1207275390625,1069.28515625,0.3995010554790497
0.010517278057089798,0.08549200743436813,2118.1220703125,1058.9761962890625,29810.275420188904,5015.997557408978,5183.169319974783,0.26733076572418213,2038,5341.053122111258,0.19495221972465515,1077.3055419921875,21379.0,0.7933187484741211,21379.0,0.19259734228253364,1501.925537109375,136.73137676680247,2.1151604236373576,0.15658248960971832,190.6536320688526,-2091.236328125,0.429,4076000,0.9215011596679688,0.9330241680145264,1493.1636962890625,1175.3631591796875,0.399478554725647
0.01161761804096316,0.24562686681747437,2118.145751953125,1039.55224609375,29827.132964372635,5116.1361721949515,5183.0613166634585,0.2673296332359314,2039,5342.996293267484,0.19495350122451782,1062.4886474609375,21390.0,0.7933377027511597,21390.0,0.20767948761582375,1507.19091796875,136.7211526790394,2.1190146495379687,0.2463463544845581,190.64983637213652,-2150.417724609375,0.43,4078000,0.8945737481117249,0.896256685256958,1496.1934814453125,938.4992065429688,0.3994866609573364
0.010106897490323717,0.21159519255161285,2117.999267578125,1035.9970703125,29843.58083629608,5157.276498435958,5182.984535542845,0.2673278748989105,2040,5338.3849855273065,0.1949615776538849,1054.911865234375,21399.0,0.7933424711227417,21399.0,0.20437463492155075,1522.7242431640625,136.7128168157978,2.1166992217794895,0.1973595917224884,190.65708677975607,-2118.940185546875,0.4295,4080000,0.91297447681427,0.9066184163093567,1509.415771484375,994.490478515625,0.39945828914642334
0.010310046129879225,0.22924676537513733,2117.877197265625,1036.5198974609375,29860.55869245529,5036.506239551622,5182.738980844116,0.2673281133174896,2041,5336.578582934996,0.19497482478618622,1055.469482421875,21410.0,0.7933425903320312,21410.0,0.20519599184393883,1511.5482177734375,136.7020638174254,2.1190968548915086,0.23362892866134644,190.65754320411023,-2133.342529296875,0.4295,4082000,0.8925788998603821,0.8924259543418884,1500.6976318359375,1056.47900390625,0.3994407653808594
0.010310046129879225,0.23732905089855194,2117.931640625,1044.3778076171875,29878.083156824112,4997.599032272219,5182.704572364972,0.2673397362232208,2042,5335.247111449497,0.1949714571237564,1059.3331298828125,21420.0,0.7933409810066223,21420.0,0.19631334781646728,1509.63671875,136.6888223238384,2.1250902856689358,0.16053912043571472,190.65406162464987,-2117.32666015625,0.43,4084000,0.9133803248405457,0.8917875289916992,1494.2711181640625,1011.2576293945312,0.39945584535598755
