#{"env_id": null, "t_start": 1521572208.8020394}
r,l,t
180.704769,399,58671.263572
4096.604932,313,58676.080525
1762.689065,220,58679.277232
2949.819534,283,58684.040493
7531.267268,244,58687.266046
2463.285775,192,58690.236157
7763.819602,361,58700.636267
-343.277069,272,58705.326269
4666.954967,224,58708.339541
9126.399136,197,58711.327655
3698.358401,218,58714.469415
5355.619496,245,58717.871855
9893.342312,240,58722.480976
14021.11545,319,58726.995047
5059.490706,297,58736.083293
5749.391206,306,58740.77262
1729.00129,274,58745.487454
5070.033844,386,58751.452377
4928.661969,413,58757.524864
6478.78893,279,58762.024628
5969.398871,368,58771.129935
13216.072331,320,58777.313209
8884.681519,181,58779.044517
13087.357813,307,58783.804799
5038.282051,194,58786.775121
8009.604055,218,58791.548514
8626.09028,350,58796.247314
3313.398393,240,58799.414836
4218.113224,397,58810.103384
9589.172617,259,58814.797463
6665.840891,312,58819.319805
14922.427561,285,58823.818898
10009.559445,310,58828.578593
5458.486593,388,58834.929704
5515.876528,238,58842.525566
7387.940314,207,58845.642611
15394.420548,345,58851.614811
2074.883355,340,58856.421901
3508.119164,245,58860.805277
3781.127455,379,58866.101917
7644.709154,205,58870.353734
12473.934879,373,58879.648719
1367.581119,212,58882.75176
6490.085677,181,58885.71365
8729.327936,249,58890.277804
5830.3007,341,58894.753797
9581.711985,367,58900.664042
3257.009829,267,58903.770732
3697.037023,257,58912.764992
8041.854585,243,58916.124177
3457.697171,193,58919.157988
4491.571911,283,58923.572711
5301.569093,212,58926.570634
2957.50001,222,58931.315954
3981.329867,354,58936.304865
8707.868542,369,58946.6086
3882.008115,291,58951.242955
5624.365624,309,58955.739589
13668.658541,284,58960.534599
4797.598315,231,58963.980428
6262.848062,189,58966.994519
10152.12452,307,58971.890373
6651.22969,241,58975.198798
8981.61142,246,58984.217432
6887.914578,302,58988.808131
8621.007743,263,58991.932698
4240.523178,496,59000.035515
12522.247751,218,59004.488938
3876.496327,692,59018.485352
