rollout/return,rollout/episode_steps,param_noise_stddev,train/loss_critic,train/loss_actor,reference_perturbed_action_std,AI_success_rate,AI_distance,total/epochs,reference_Q_std,train/param_noise_distance,total/duration,total/episodes,reference_Q_mean,obs_rms_std,rollout/episodes,rollout/Q_mean,reference_perturbed_action_mean,total/steps,reference_action_std,obs_rms_mean,total/steps_per_second,AI_return,rollout/actions_std,reference_actor_Q_mean,reference_actor_Q_std,rollout/return_history,rollout/actions_mean,reference_action_mean
-468.22281909531205,106.49652194770928,0.002884860147644012,815.6640014648438,-64.25402069091797,0.8604735732078552,0.002,12.121432493552616,222,194.274169921875,0.19885794758796693,7981.521795511246,4169.0,-220.42263793945312,0.12372344732284546,4169.0,148.3831024169922,0.42973965406417847,444000,0.8712635636329651,nan,55.62848932514381,-410.70092793074855,0.8680141568183899,-210.58261108398438,195.36582946777344,-289.51172368102476,0.2530040442943573,0.4024452269077301
-466.5618271901786,106.40205201622524,0.002884860147644012,682.8804931640625,-70.04832458496094,0.8952118754386902,0.002,12.12505036693327,223,187.29713439941406,0.21072865158319473,8021.767105817795,4191.0,-204.89404296875,0.12373539805412292,4191.0,148.8489227294922,0.36844128370285034,446000,0.8850501179695129,nan,55.59872209161222,-400.2974489451973,0.8681696653366089,-196.29063415527344,190.70901489257812,-308.75960879282843,0.25288212299346924,0.3734491467475891
-465.4038396522959,106.4575707154742,0.002884860147644012,1207.4788818359375,-71.0291976928711,0.9072437286376953,0.002,12.094613525435543,224,190.6954803466797,0.21522388398647307,8061.77688741684,4207.0,-208.55178833007812,0.12373501062393188,4207.0,149.20416259765625,0.3317824602127075,448000,0.8875265717506409,nan,55.5708755348039,-395.81568809252866,0.8683958053588867,-200.58975219726562,194.62551879882812,-273.1353405710514,0.25256869196891785,0.37785258889198303
-464.7621160108752,106.15687662184477,0.0028280170058268914,847.33740234375,-77.25731658935547,0.9078193306922913,0.002,12.137441626940275,225,184.06295776367188,0.20098562866449357,8102.352428436279,4239.0,-212.29827880859375,0.12378311157226562,4239.0,148.7522430419922,0.3563677668571472,450000,0.9211499691009521,nan,55.53942561430251,-391.0016356933949,0.8685380816459656,-203.7332000732422,188.76901245117188,-245.4970113659844,0.2525455355644226,0.28747591376304626
-464.88784370560074,106.03496011262318,0.003062337178389895,735.984619140625,-70.18325805664062,0.8993118405342102,0.002,12.157245355570424,226,188.75108337402344,0.20338885232806206,8142.750864982605,4262.0,-213.82009887695312,0.1237662211060524,4262.0,148.56979370117188,0.38168707489967346,452000,0.9108394980430603,nan,55.50949642138727,-381.15863019139647,0.868687093257904,-204.0855255126953,194.6300048828125,-304.9907766833097,0.2523925006389618,0.35593506693840027
-465.1130735748694,105.9829558720523,0.0028280170058268914,1182.4326171875,-64.59782409667969,0.9327026605606079,0.002,12.146978705181136,227,184.5360107421875,0.20646849274635315,8183.0761930942535,4283.0,-219.61341857910156,0.12376191467046738,4283.0,148.2622528076172,0.2618914246559143,454000,0.9405512809753418,nan,55.48035839909853,-376.0899202294397,0.8688374161720276,-209.87643432617188,189.26809692382812,-393.18238848252753,0.2518675923347473,0.24485982954502106
-465.1219439443152,105.90636617100371,0.0027722938984676908,703.091064453125,-73.1063003540039,0.8670861124992371,0.002,12.146134663867942,228,194.35745239257812,0.1942798162996769,8223.368184566498,4304.0,-214.3829803466797,0.12374693900346756,4304.0,148.16917419433594,0.4262987971305847,456000,0.8841546177864075,nan,55.4517309410777,-377.3938875036688,0.869032084941864,-204.37721252441406,199.5978240966797,-437.4754204166864,0.2513943910598755,0.4025591015815735
-464.39267685583724,105.75981524249423,0.0028280170058268914,853.8509521484375,-68.5228500366211,0.8956041932106018,0.002,12.17878122441426,229,198.02651977539062,0.2007405214011669,8263.395594358444,4330.0,-220.1602325439453,0.12375389784574509,4330.0,148.283935546875,0.3801124095916748,458000,0.9094986319541931,nan,55.425157221407154,-374.15225011383814,0.8692047595977783,-209.9976806640625,201.35093688964844,-419.23121276013,0.25104835629463196,0.36103323101997375
-464.2735329891098,105.83843498273878,0.0029428458366116566,809.4600830078125,-61.954402923583984,0.8763542771339417,0.002,12.151109274172954,230,195.64967346191406,0.2165798455476761,8303.731895446777,4345.0,-221.82449340820312,0.12372252345085144,4345.0,148.5042266845703,0.43190672993659973,460000,0.8975960612297058,nan,55.39677891722803,-374.9031976117424,0.8692514896392822,-212.2111053466797,198.32833862304688,-445.63190287945866,0.25091981887817383,0.3810387849807739
-465.1559967821138,105.81493357764545,0.0029428458366116566,896.17626953125,-62.9429931640625,0.8964797854423523,0.002,12.135938717596403,231,196.1527557373047,0.19759115681052208,8344.11274600029,4366.0,-224.42330932617188,0.12372660636901855,4366.0,148.41229248046875,0.37411919236183167,462000,0.9067795872688293,nan,55.36837936681254,-374.671235967456,0.8693732619285583,-215.32440185546875,199.0790252685547,-474.9242863771558,0.2506241500377655,0.3372335433959961
-464.3964018011275,105.85759926973985,0.003001997037927551,770.6320190429688,-74.76249694824219,0.9197396039962769,0.002,12.142046571027524,232,189.05955505371094,0.19613595589995383,8384.316792964935,4382.0,-231.58969116210938,0.12370631098747253,4382.0,148.53228759765625,0.2953832745552063,464000,0.9010583162307739,nan,55.34142035154617,-372.4262348710201,0.8693852424621582,-223.83047485351562,192.45457458496094,-431.9153511794858,0.25066736340522766,0.34501510858535767
-465.19255014703185,105.86389456941605,0.003062337178389895,774.2566528320312,-70.6595230102539,0.8685376644134521,0.002,12.140849131559557,233,176.326171875,0.20097315326333046,8424.519546031952,4401.0,-213.0888671875,0.12369915843009949,4401.0,148.63302612304688,0.4288385808467865,466000,0.8894502520561218,nan,55.3147271430442,-373.75603456839883,0.8695007562637329,-205.9447479248047,179.85287475585938,-472.8681540545169,0.2503008544445038,0.3900749981403351
-463.5102219234398,105.84121239538565,0.003001997037927551,714.1670532226562,-62.295719146728516,0.8721068501472473,0.002,12.164479406463812,234,190.93597412109375,0.19717174053192138,8464.758958339691,4421.0,-216.03427124023438,0.12367824465036392,4421.0,148.902099609375,0.4100643992424011,468000,0.8843877911567688,nan,55.28804804759559,-374.4908925461172,0.8696413636207581,-208.83651733398438,192.10079956054688,-396.39539063899434,0.2503327429294586,0.3924749195575714
-462.7224694190235,105.88192879675529,0.0027722938984676908,589.8237915039062,-70.78065490722656,0.893902599811554,0.002,12.160849658077957,235,183.1385955810547,0.19584160283207894,8504.947755098343,4438.0,-220.594482421875,0.12365003675222397,4438.0,148.98643493652344,0.3517996668815613,470000,0.8892139196395874,nan,55.26195028279341,-374.0066752913215,0.8696407675743103,-211.71548461914062,187.49417114257812,-376.05082597356784,0.25069648027420044,0.41048961877822876
-462.4069178128377,105.9966307277628,0.0027176687564627886,767.575439453125,-70.74214935302734,0.9088273644447327,0.002,12.145195294516729,236,192.55662536621094,0.2053904590010643,8545.093645572662,4452.0,-228.68399047851562,0.12362676858901978,4452.0,149.40402221679688,0.3621348738670349,472000,0.9088732004165649,nan,55.236375349092874,-375.10373699378584,0.8697692155838013,-218.8702392578125,198.5449676513672,-327.57641638496074,0.2506890892982483,0.33331865072250366
-461.826398607404,106.08393017009848,0.0029428458366116566,841.9240112304688,-73.26062774658203,0.8749409317970276,0.002,12.152066960209297,237,198.3475341796875,0.21080100446939468,8585.349328756332,4468.0,-227.786376953125,0.1236216202378273,4468.0,149.48324584960938,0.43554526567459106,474000,0.8681880831718445,nan,55.21033354022687,-372.6223252902772,0.8699609637260437,-219.1053466796875,202.82362365722656,-325.41849727362205,0.2503049969673157,0.4244849681854248
-461.7767657341216,106.18607764390897,0.003316072348513672,1172.567138671875,-65.21182250976562,0.8856015205383301,0.002,12.143595438507818,238,189.86692810058594,0.20408402055501937,8626.40144443512,4482.0,-236.82176208496094,0.12358582019805908,4482.0,149.41429138183594,0.39367976784706116,476000,0.8805872201919556,nan,55.17943989345256,-373.20232628906587,0.8699861764907837,-227.58616638183594,194.65223693847656,-346.98431327792116,0.25054410099983215,0.42619815468788147
-463.0134392000144,106.13063763608088,0.00318668034780461,770.0372924804688,-75.4850082397461,0.8782224059104919,0.002,12.158960641192465,239,198.637939453125,0.19745174199342727,8666.94099187851,4501.0,-231.714599609375,0.12356195598840714,4501.0,149.154052734375,0.41890212893486023,478000,0.8832414150238037,nan,55.15210042942686,-377.5374097985648,0.8701050877571106,-221.33489990234375,202.86634826660156,-367.11076642177716,0.2506255805492401,0.4093236029148102
-463.06975781426627,106.17323008849557,0.00318668034780461,613.0792846679688,-60.89516067504883,0.8515365123748779,0.002,12.163076615546743,240,199.2521514892578,0.20144048184156418,8707.5521337986,4520.0,-229.70201110839844,0.12356126308441162,4520.0,149.4817352294922,0.47259655594825745,480000,0.8421685695648193,nan,55.124562290803524,-382.10101909232367,0.8702924847602844,-219.24749755859375,204.3150177001953,-436.8334613548265,0.2504796087741852,0.47772830724716187
-460.94813886652213,106.1032584764421,0.0028280170058268914,448.88983154296875,-67.07783508300781,0.9077860116958618,0.0025,12.175710404733742,241,195.66896057128906,0.20908709108829499,8748.027415037155,4542.0,-217.48675537109375,0.12355756014585495,4542.0,149.49429321289062,0.3341946601867676,482000,0.9019099473953247,nan,55.09813551469681,-377.0892008774,0.8704797625541687,-207.56320190429688,200.10552978515625,-399.31253567628096,0.2503127455711365,0.34340155124664307
-460.6765456018687,106.0894344585708,0.003250732622795483,836.4364013671875,-65.60565185546875,0.9162176251411438,0.0025,12.152683693861459,242,196.01426696777344,0.1969667661190033,8788.318781614304,4562.0,-225.5355224609375,0.12354982644319534,4562.0,149.64646911621094,0.3321487307548523,484000,0.9148982763290405,nan,55.07310465484677,-374.6603316486888,0.8705295324325562,-217.83816528320312,199.5239715576172,-398.5962817845621,0.25027158856391907,0.30964580178260803
-460.2099558492584,106.17810314685315,0.0029428458366116566,663.192626953125,-62.492774963378906,0.9421213269233704,0.0025,12.12931271477384,243,194.773681640625,0.20611280262470244,8828.632192373276,4576.0,-225.91195678710938,0.12353434413671494,4576.0,149.87428283691406,0.20218825340270996,486000,0.9302118420600891,nan,55.0481648130995,-374.7425722638516,0.8705984950065613,-217.41204833984375,198.97396850585938,-378.4796035255141,0.25031575560569763,0.2553184926509857
-460.4901207254258,106.26710239651416,0.0028280170058268914,496.5428771972656,-61.21479415893555,0.8661283850669861,0.0025,12.112006410397575,244,195.6986846923828,0.21495101302862168,8869.082478523254,4590.0,-227.6595458984375,0.1235259547829628,4590.0,149.9801788330078,0.4324009418487549,488000,0.8782894015312195,nan,55.0226025275677,-375.5066952866702,0.8706682920455933,-217.9404296875,200.25885009765625,-411.88400818172477,0.25033706426620483,0.428061306476593
-459.7869436047503,106.23639123834309,0.0028280170058268914,628.6160278320312,-74.75304412841797,0.9000797867774963,0.0025,12.097136600218452,245,198.949462890625,0.19971928924322127,8909.355723619461,4611.0,-225.3072509765625,0.12351468205451965,4611.0,149.89280700683594,0.35125306248664856,490000,0.9136806130409241,nan,54.99836522420676,-374.42484971585407,0.8708155751228333,-216.10585021972656,202.30221557617188,-286.5984119814408,0.2502846121788025,0.3177303671836853
-459.60442285088527,106.27484874675886,0.0027722938984676908,666.0299072265625,-68.9179458618164,0.8826857805252075,0.0025,12.12092866846611,246,187.53619384765625,0.20881402403116225,8949.704792261124,4628.0,-213.4139404296875,0.12349959462881088,4628.0,150.16387939453125,0.4055384397506714,492000,0.8708825707435608,nan,54.97388030334096,-374.8739443348368,0.870898962020874,-204.63729858398438,192.15699768066406,-376.5781197300498,0.25035619735717773,0.43409281969070435
-457.81173882367705,106.31554024967714,0.002884860147644012,583.9740600585938,-64.45230102539062,0.9394399523735046,0.0025,12.132359710001845,247,196.3576202392578,0.20668154016137122,8990.25045800209,4646.0,-221.49957275390625,0.12350982427597046,4646.0,150.37449645996094,0.2463577687740326,494000,0.9299143552780151,nan,54.948413540614744,-370.09982926591044,0.8710989952087402,-213.20223999023438,199.3719482421875,-321.76450735430996,0.25017061829566956,0.2703262269496918
-456.7625571761498,106.34069468267582,0.0026116262577757974,890.67431640625,-76.76174926757812,0.9089580178260803,0.0025,12.115048404045112,248,203.31040954589844,0.20906546130776404,9030.569101333618,4664.0,-231.92312622070312,0.12349606305360794,4664.0,150.75833129882812,0.35276591777801514,496000,0.8710028529167175,nan,54.92455618624873,-368.21784895955705,0.8711650967597961,-223.13961791992188,206.81954956054688,-277.28793782760897,0.2500756084918976,0.4242514669895172
-456.2741921205247,106.40363247863247,0.0027722938984676908,931.0511474609375,-70.4039306640625,0.8920044898986816,0.0025,12.118524969188778,249,206.51129150390625,0.2023968106508255,9071.25744509697,4680.0,-239.7447509765625,0.12349874526262283,4680.0,150.76458740234375,0.3771423101425171,498000,0.8871195316314697,nan,54.89867342141964,-369.7680665155367,0.8713167905807495,-230.97850036621094,209.5352020263672,-263.8330967122245,0.24980250000953674,0.394753098487854
-456.26110384312864,106.48157614483493,0.003062337178389895,1254.12744140625,-62.006919860839844,0.8961777687072754,0.002,12.115645173489792,250,200.9071807861328,0.2022126330435276,9111.371587276459,4695.0,-241.1694793701172,0.12347928434610367,4695.0,150.57627868652344,0.3840178847312927,500000,0.8994279503822327,nan,54.87647992517648,-370.52178129208545,0.8714364767074585,-231.30960083007812,204.70542907714844,-280.70818339673997,0.24956375360488892,0.37793299555778503
-457.03812242165384,106.5339558573854,0.0029428458366116566,852.8958740234375,-77.89482116699219,0.929096519947052,0.002,12.111854044406435,251,203.93905639648438,0.20403592631220818,9152.278509378433,4712.0,-238.70831298828125,0.12346413731575012,4712.0,150.16236877441406,0.3092004954814911,502000,0.9219334721565247,nan,54.84972944011652,-372.6924377976644,0.871575117111206,-227.85394287109375,208.76675415039062,-349.3271606676119,0.2494903951883316,0.3301241397857666
-457.1365735973089,106.60334250052888,0.0027722938984676908,738.8298950195312,-67.87187194824219,0.9085245132446289,0.002,12.115474334421858,252,202.90965270996094,0.19137138545513152,9192.868814706802,4727.0,-231.22544860839844,0.12345138937234879,4727.0,150.07469177246094,0.3741718530654907,504000,0.9215640425682068,nan,54.825105215653466,-371.98533860255185,0.8717436194419861,-221.726806640625,206.1739044189453,-345.8034544273842,0.24904045462608337,0.32962509989738464
-455.2731936151419,106.55454928390901,0.002884860147644012,619.5347290039062,-70.10446166992188,0.9538915753364563,0.002,12.114466424508224,253,214.67251586914062,0.1973819774389267,9233.413482427597,4748.0,-247.43576049804688,0.12345504015684128,4748.0,149.9595489501953,0.1888226419687271,506000,0.9394063949584961,nan,54.80096834859445,-369.66097855105454,0.8719801902770996,-235.22222900390625,217.43869018554688,-345.6235241263988,0.24853424727916718,0.2436540126800537
-455.32195123449407,106.58522250209907,0.002884860147644012,932.559814453125,-73.44175720214844,0.9039793610572815,0.002,12.138734400053089,254,207.97119140625,0.20059883669018747,9273.589706659317,4764.0,-238.16270446777344,0.12345057725906372,4764.0,150.01376342773438,0.36377784609794617,508000,0.9073735475540161,nan,54.77921884286166,-368.58647612335307,0.8721593022346497,-229.5030059814453,209.99160766601562,-388.13209011566136,0.24814073741436005,0.31048324704170227
-455.34051195138227,106.5576681989135,0.003001997037927551,724.5352172851562,-62.685768127441406,0.9061295390129089,0.002,12.149987822970962,255,208.5724639892578,0.21422345206141472,9313.957054376602,4786.0,-237.47804260253906,0.12344636768102646,4786.0,149.93455505371094,0.34786903858184814,510000,0.8703893423080444,nan,54.75653334265187,-369.3982713162362,0.8723738789558411,-228.3760223388672,211.10040283203125,-437.4702760337228,0.2478276789188385,0.4130178391933441
-454.3460776658965,106.46048252911814,0.0028280170058268914,560.544677734375,-74.71988677978516,0.9393462538719177,0.0015,12.177767721107076,256,198.28895568847656,0.19829015016555787,9354.534063577652,4808.0,-230.11305236816406,0.12343671172857285,4808.0,150.0513916015625,0.2243689000606537,512000,0.912811279296875,nan,54.73281689074154,-371.4307391863651,0.8725531101226807,-221.0953826904297,201.42974853515625,-344.0944775559091,0.24783627688884735,0.2944868206977844
-454.5789580849606,106.49492227979275,0.0029428458366116566,810.8958740234375,-70.60690307617188,0.9145181179046631,0.0015,12.181293961458056,257,201.9226531982422,0.19179299503564834,9394.996975898743,4825.0,-231.67413330078125,0.1234363541007042,4825.0,150.1058349609375,0.3192879855632782,514000,0.9046019911766052,nan,54.70996971245218,-371.7354693060986,0.8727597594261169,-222.24172973632812,204.28594970703125,-336.7640281566172,0.24750536680221558,0.34256547689437866
-453.8669624788062,106.32213520197857,0.003062337178389895,716.749755859375,-75.82176971435547,0.8965532779693604,0.0015,12.201546435584374,258,198.51255798339844,0.20211708158254624,9435.606086969376,4852.0,-222.7567138671875,0.12344978004693985,4852.0,150.02182006835938,0.3211897313594818,516000,0.9010610580444336,nan,54.68647114387266,-370.7883124662597,0.8729512691497803,-212.2191162109375,202.21649169921875,-354.99576425411493,0.24724677205085754,0.3491407632827759
-452.8276943066469,106.35462012320329,0.003062337178389895,930.3392944335938,-71.0341567993164,0.9123930335044861,0.0015,12.185526630071385,259,196.2023468017578,0.19567116543650628,9476.524141311646,4870.0,-222.11758422851562,0.1234472468495369,4870.0,150.5116424560547,0.3476731777191162,518000,0.9096871018409729,nan,54.66139190653754,-370.8980526487544,0.8730719089508057,-211.69198608398438,198.58868408203125,-324.2200512853866,0.24716578423976898,0.31305935978889465
-453.1824579268468,106.50942236788201,0.003001997037927551,573.14306640625,-70.8501968383789,0.9452946186065674,0.0015,12.197807169066293,260,188.8361053466797,0.19801686331629753,9517.429621219635,4882.0,-216.44589233398438,0.1234462633728981,4882.0,150.16342163085938,0.22048841416835785,520000,0.9433698058128357,nan,54.63660049984833,-372.7312660763297,0.8730694651603699,-204.8712158203125,192.33714294433594,-338.24841727083003,0.24701038002967834,0.20925931632518768
-451.6056620038383,106.44066068515498,0.0027176687564627886,755.359130859375,-76.88949584960938,0.9073317050933838,0.0015,12.1816696862903,261,204.51492309570312,0.20953299030661582,9558.620861053467,4904.0,-217.4060516357422,0.12344738095998764,4904.0,150.41909790039062,0.31434205174446106,522000,0.9148367643356323,nan,54.610388631155494,-372.26045704542906,0.873327374458313,-206.89126586914062,207.50405883789062,-319.13180193501137,0.2465679794549942,0.3017748296260834
-450.3311782982227,106.49776422764228,0.0027722938984676908,762.6539306640625,-71.97235870361328,0.9449852108955383,0.0015,12.153768358644191,262,205.1824951171875,0.20209207534790039,9600.374556541443,4920.0,-211.23309326171875,0.12344551086425781,4920.0,150.64862060546875,0.23957718908786774,524000,0.9262851476669312,nan,54.5812037763631,-367.5553443147074,0.873590886592865,-200.13230895996094,208.25091552734375,-225.82490230662196,0.2460634410381317,0.2924380898475647
-449.63231801921654,106.43047965998785,0.002884860147644012,949.48876953125,-82.30333709716797,0.8966782093048096,0.0015,12.176155463894476,263,197.58755493164062,0.20533810943365097,9640.752377033234,4941.0,-215.7537841796875,0.12345049530267715,4941.0,150.89395141601562,0.3490418791770935,526000,0.9031601548194885,nan,54.56005708154771,-373.3068315720047,0.8737860918045044,-206.14930725097656,200.13226318359375,-241.78056342462557,0.24583515524864197,0.318246990442276
-449.4290748104453,106.44395161290322,0.0029428458366116566,644.8386840820312,-76.80754852294922,0.9250058531761169,0.0015,12.192018252860835,264,195.6020050048828,0.2091389048099518,9681.747096061707,4960.0,-206.1319122314453,0.12343919277191162,4960.0,151.0731201171875,0.20693013072013855,528000,0.900358259677887,nan,54.5356116784725,-377.4772444953578,0.8738473653793335,-195.9176788330078,199.7584228515625,-255.15959554187043,0.2459755688905716,0.34421461820602417
-450.35404679323176,106.5,0.003001997037927551,1134.6134033203125,-91.82317352294922,0.9545391201972961,0.0015,12.202847384991056,265,195.62367248535156,0.1981505762040615,9722.785130023956,4976.0,-209.62867736816406,0.1234062910079956,4976.0,150.84207153320312,0.15921473503112793,530000,0.9363313317298889,nan,54.511129569588064,-384.4404699432494,0.873899519443512,-199.46371459960938,199.24588012695312,-263.7259893289407,0.24600979685783386,0.19821882247924805
-448.6804908341912,106.46087652591555,0.002884860147644012,875.8323974609375,-82.98973846435547,0.9429202675819397,0.0015,12.214259203553668,266,207.48239135742188,0.2102783688902855,9763.640727519989,4997.0,-214.37588500976562,0.12341383099555969,4997.0,151.0700225830078,0.21412231028079987,532000,0.8837620615959167,nan,54.487871363444825,-379.9478861340458,0.8740794062614441,-206.06918334960938,211.27792358398438,-289.2320476648117,0.24558275938034058,0.3860921859741211
-449.49400777725475,106.49401675309134,0.0029428458366116566,617.563232421875,-72.24292755126953,0.8911451101303101,0.0015,12.220898798890346,267,194.41026306152344,0.20863111436367035,9804.004090547562,5014.0,-215.35800170898438,0.12340423464775085,5014.0,150.98635864257812,0.36268702149391174,534000,0.9071856141090393,nan,54.46754153385667,-382.1264018613338,0.8742080926895142,-206.53271484375,198.1678924560547,-389.4765683533605,0.24542365968227386,0.34558355808258057
-449.0792694955126,106.53428741800835,0.002884860147644012,768.4149169921875,-82.39928436279297,0.8878307938575745,0.0015,12.221736604387512,268,196.61888122558594,0.2050040602684021,9845.2238676548,5031.0,-214.05966186523438,0.12338769435882568,5031.0,150.96327209472656,0.3726397454738617,536000,0.9051051139831543,nan,54.442642158799266,-382.3489314673416,0.8742097020149231,-204.84959411621094,201.25527954101562,-363.3247853759419,0.24553602933883667,0.28537487983703613
-448.2585526967174,106.38508702531645,0.0029428458366116566,625.121826171875,-82.82555389404297,0.9506182670593262,0.0015,12.243053196281776,269,201.54673767089844,0.2093319360911846,9886.107093811035,5056.0,-207.33224487304688,0.12338002771139145,5056.0,150.69212341308594,0.14472141861915588,538000,0.9190974235534668,nan,54.41980295123469,-381.91046787828685,0.8743062019348145,-197.67532348632812,205.02255249023438,-386.8206580824465,0.2453569918870926,0.27342310547828674
-448.71210573560404,106.45603312302839,0.0031238901556755318,549.1760864257812,-77.18203735351562,0.9031264185905457,0.0015,12.23302536499976,270,199.39881896972656,0.2095806837081909,9926.872608661652,5072.0,-216.5039825439453,0.12337347865104675,5072.0,150.78070068359375,0.320412278175354,540000,0.8682866096496582,nan,54.397796898171656,-381.2833434087953,0.8743956685066223,-207.8224334716797,202.580078125,-379.01753419858943,0.24528653919696808,0.4188474416732788
-448.429324535487,106.47387033398822,0.003001997037927551,655.3062133789062,-77.84794616699219,0.8823580741882324,0.0015,12.224301204178321,271,201.8635711669922,0.20058265522122384,9967.186326742172,5090.0,-224.6234130859375,0.12336774915456772,5090.0,150.85797119140625,0.3872964382171631,542000,0.8854945302009583,nan,54.37843562187681,-380.6667176819884,0.8744145035743713,-215.5439453125,203.90875244140625,-419.45154508500474,0.24527698755264282,0.3882271647453308
-448.2816684417537,106.38998630940739,0.002884860147644012,794.630126953125,-83.49246978759766,0.888435959815979,0.0015,12.22365579804094,272,202.84495544433594,0.20948417082428933,10007.649274587631,5113.0,-219.41238403320312,0.12335336208343506,5113.0,150.8280792236328,0.3554672598838806,544000,0.9161021113395691,nan,54.35841975211663,-378.6753520658648,0.8744536638259888,-210.72052001953125,205.23135375976562,-395.199052491621,0.2452608346939087,0.2744671106338501
-449.2808849490652,106.47006046420908,0.003001997037927551,447.8857421875,-79.84249877929688,0.8943989276885986,0.0015,12.261410527298922,273,202.47064208984375,0.19743619188666345,10048.444759368896,5127.0,-227.16343688964844,0.12333488464355469,5127.0,150.42430114746094,0.37121066451072693,546000,0.863982081413269,nan,54.336766840552556,-384.4075212400441,0.87455815076828,-218.26263427734375,204.2996826171875,-471.3933450982854,0.24500443041324615,0.4088706970214844
-449.0580296643088,106.32641179895207,0.003062337178389895,931.5924072265625,-80.28459930419922,0.8643362522125244,0.0015,12.287173214201474,274,211.14068603515625,0.19825936496257782,10089.102576732635,5153.0,-235.82537841796875,0.12333592027425766,5153.0,150.39158630371094,0.42281338572502136,548000,0.8945308327674866,nan,54.316030175348885,-385.7247537927867,0.8747100830078125,-227.20301818847656,212.51312255859375,-485.3323385415179,0.24484281241893768,0.3731635510921478
-449.60458010461923,106.21378910776362,0.003062337178389895,890.747802734375,-75.84709167480469,0.9157441854476929,0.0015,12.281859787519018,275,204.19171142578125,0.19864894866943358,10129.809885501862,5178.0,-234.4861602783203,0.12332697957754135,5178.0,150.2650146484375,0.3494267463684082,550000,0.9022724032402039,nan,54.29519469927854,-384.64232977842465,0.874826192855835,-224.22573852539062,207.33953857421875,-499.4275004820504,0.24476154148578644,0.350490540266037
-449.4420526149118,106.23926852743023,0.003316072348513672,473.1636657714844,-76.25199890136719,0.8929044008255005,0.0015,12.283738892603456,276,210.70066833496094,0.19275620311498642,10170.362362623215,5195.0,-235.34017944335938,0.12331227213144302,5195.0,150.39358520507812,0.39399418234825134,552000,0.8860771656036377,nan,54.2753522754153,-381.6012074862642,0.8748756647109985,-225.22459411621094,211.84170532226562,-491.76403971374134,0.24464108049869537,0.3939363360404968
-449.35596403541655,106.34325206373585,0.003001997037927551,837.141357421875,-73.67985534667969,0.8925050497055054,0.002,12.267136693798713,277,208.7661895751953,0.20217059254646302,10211.10877418518,5209.0,-237.86312866210938,0.12330128997564316,5209.0,150.37265014648438,0.3771849274635315,554000,0.8655515313148499,nan,54.25463700872266,-381.6595975674001,0.8749496340751648,-229.92376708984375,208.8533172607422,-472.45651883632604,0.24490413069725037,0.4318563938140869
-450.02087463929445,106.45097663730371,0.0031238901556755318,786.5775756835938,-75.23458862304688,0.8862894773483276,0.002,12.230354118364295,278,203.43807983398438,0.19616110667586326,10251.905227184296,5222.0,-230.06768798828125,0.12328154593706131,5222.0,150.46800231933594,0.4103488624095917,556000,0.9094244837760925,nan,54.23382168279236,-380.114645063576,0.8750039935112,-221.09524536132812,204.70298767089844,-502.0446096334085,0.24501624703407288,0.34800541400909424
-451.16678096910846,106.51957227420279,0.0031238901556755318,604.4199829101562,-77.09105682373047,0.8817110061645508,0.002,12.219563852098334,279,202.42691040039062,0.20386433884501456,10292.721925973892,5237.0,-234.7924346923828,0.1232568696141243,5237.0,150.2822265625,0.4073701500892639,558000,0.880031168460846,nan,54.21306472798762,-382.9481566597631,0.8751663565635681,-225.2103271484375,204.84060668945312,-526.3698740717792,0.24479329586029053,0.4113087058067322
-452.12134993007186,106.51188891002472,0.0028280170058268914,508.8492431640625,-78.30256652832031,0.9198035001754761,0.002,12.23062833975579,280,205.5029296875,0.1926911135017872,10333.739614009857,5257.0,-249.36007690429688,0.1232374906539917,5257.0,149.8832244873047,0.31809568405151367,560000,0.8873623609542847,nan,54.19141771685305,-386.7784975524833,0.8751720786094666,-240.39846801757812,208.07504272460938,-576.6804331551841,0.24494804441928864,0.386056512594223
-453.266365384192,106.60121419085563,0.002884860147644012,1034.277099609375,-82.97100830078125,0.899865448474884,0.002,12.233796654506685,281,203.35801696777344,0.20919313669204712,10374.386179447174,5271.0,-246.12664794921875,0.12322404980659485,5271.0,149.93087768554688,0.36140480637550354,562000,0.9125118851661682,nan,54.17187969283284,-391.9050826308328,0.8753576874732971,-236.31040954589844,206.44801330566406,-636.6920403964294,0.2444428950548172,0.32449713349342346
-453.3719681700859,106.68577374195989,0.003250732622795483,645.759033203125,-76.56682586669922,0.867819607257843,0.002,12.23269640654827,282,200.4038543701172,0.19613146781921387,10415.679512023926,5286.0,-229.5028533935547,0.12319481372833252,5286.0,149.830078125,0.418054461479187,564000,0.8895159959793091,nan,54.14913154239384,-394.9832531616433,0.8754726648330688,-219.877197265625,204.6241912841797,-646.6969775680521,0.24421681463718414,0.3930455446243286
-452.73168086199576,106.76476136578005,0.002884860147644012,960.7611083984375,-85.25292205810547,0.8969501852989197,0.002,12.216363355839897,283,189.84439086914062,0.20235720187425613,10456.98488163948,5301.0,-227.95285034179688,0.12317830324172974,5301.0,149.8665008544922,0.3682597875595093,566000,0.896757185459137,nan,54.12650074628975,-397.1875535981588,0.8755287528038025,-218.3504638671875,194.94203186035156,-656.2319875950244,0.2442394196987152,0.3790736496448517
