reference_action_mean,train/loss_actor,reference_action_std,total/epochs,total/steps,rollout/actions_mean,rollout/actions_std,reference_actor_Q_mean,total/duration,rollout/return_history,obs_rms_mean,obs_rms_std,total/episodes,reference_Q_std,rollout/episode_steps,reference_actor_Q_std,param_noise_stddev,rollout/episodes,train/param_noise_distance,rollout/return,reference_Q_mean,train/loss_critic,reference_perturbed_action_mean,total/steps_per_second,rollout/Q_mean,reference_perturbed_action_std,AI_distance,AI_return,AI_success_rate
0.052981846034526825,-2170.822021484375,0.932196855545044,706,1412000,0.2692495882511139,0.8648266196250916,1595.8662109375,20203.97518014908,6081.6522311506105,0.3973388969898224,0.2671775817871094,4508.0,1281.1197509765625,313.14529724933453,1269.490966796875,0.005240915906043995,4508.0,0.2090584823489189,4660.086999829972,1542.2333984375,4325.8232421875,0.08825615048408508,69.8872369130272,2168.127197265625,0.9220141172409058,4.61896208403775,5741.66985583196,0.119
-0.0001383163034915924,-2252.923095703125,0.9268001317977905,707,1414000,0.26921382546424866,0.8647757172584534,1683.94287109375,20234.711460113525,6105.530200366485,0.39732763171195984,0.2671571671962738,4514.0,1218.1993408203125,313.2022596366859,1208.116455078125,0.005036417172795629,4514.0,0.20350102871656417,4663.1864760206845,1630.726318359375,15655.33203125,-0.09873364865779877,69.87991910768106,2168.3515625,0.9169521927833557,4.61590912209618,5745.32536262998,0.1195
-0.03488462045788765,-2261.28515625,0.932284414768219,708,1416000,0.2691417634487152,0.8647156357765198,1686.264404296875,20265.63326406479,6334.112340844744,0.3973613381385803,0.26715287566185,4520.0,1240.93310546875,313.2075221238938,1233.917236328125,0.005137649157968821,4520.0,0.21736036062240602,4669.4766447023485,1639.351318359375,5177.7158203125,-0.02790146693587303,69.87198384325174,2169.4775390625,0.933872640132904,4.613918631424336,5758.885404509133,0.12
0.027703218162059784,-2170.6943359375,0.9118940234184265,709,1418000,0.2691310942173004,0.8646697998046875,1643.849609375,20295.976583719254,6300.494057106194,0.3973691165447235,0.26713284850120544,4526.0,1264.558837890625,313.28656650463984,1254.7572021484375,0.005240915906043995,4526.0,0.20468714579939842,4672.77651080915,1598.9913330078125,4285.27197265625,-0.044295646250247955,69.86606405219602,2169.36767578125,0.9144055843353271,4.614920526621785,5758.5164647056345,0.1195
0.019020700827240944,-2173.16650390625,0.907008707523346,710,1420000,0.26911690831184387,0.8646239638328552,1700.58056640625,20326.596712827682,6498.679145829681,0.397348016500473,0.26710256934165955,4532.0,1227.48974609375,313.28089143865844,1213.0716552734375,0.005563337841870998,4532.0,0.20413895532488824,4674.117482503564,1643.4091796875,7461.6591796875,0.006497446447610855,69.85921057330116,2169.0390625,0.9143589735031128,4.605851785810239,5756.058271783894,0.12
0.0016028005629777908,-2119.718994140625,0.9130911827087402,711,1422000,0.2690611481666565,0.8646044135093689,1674.380859375,20357.38596224785,6624.331897184431,0.39733341336250305,0.2670958340167999,4539.0,1206.5931396484375,313.25666446353824,1194.498291015625,0.005346258315755479,4539.0,0.20160535767674445,4676.170456810419,1618.7989501953125,11594.65234375,-0.012837372720241547,69.85179740842246,2169.099609375,0.9108941555023193,4.589460371253346,5754.231039767749,0.1205
0.05607283487915993,-2123.800537109375,0.915814220905304,712,1424000,0.26914089918136597,0.8645431399345398,1703.511474609375,20387.77780532837,6815.793842859908,0.39730581641197205,0.26709315180778503,4546.0,1234.5548095703125,313.2239331280246,1224.74169921875,0.005137649157968821,4546.0,0.20736811682581902,4678.358472240079,1657.26171875,4098.294921875,0.08563998341560364,69.84576806736808,2169.06982421875,0.9100900292396545,4.587551692008622,5758.610375468902,0.1205
0.24758686125278473,-2206.42578125,0.8838999271392822,713,1426000,0.2690964341163635,0.8645292520523071,1705.579833984375,20418.885306596756,6811.896388995694,0.39731985330581665,0.2670699954032898,4553.0,1240.5205078125,313.194157698221,1228.93896484375,0.005137649157968821,4553.0,0.20275021225214004,4679.956624634976,1656.4971923828125,6956.044921875,0.20032764971256256,69.8373088730412,2169.492431640625,0.9003734588623047,4.58793377720237,5760.443352635683,0.121
0.19525542855262756,-2192.5654296875,0.9003308415412903,714,1428000,0.26911115646362305,0.8644663095474243,1737.6810302734375,20448.92591071129,6576.393423004237,0.39734140038490295,0.2670626938343048,4560.0,1264.4527587890625,313.152850877193,1257.8900146484375,0.005346258315755479,4560.0,0.19943053543567657,4682.083837707734,1696.0179443359375,8171.94482421875,0.1396181881427765,69.83251864842465,2170.290771484375,0.920430064201355,4.5897998646873,5766.027533630304,0.1215
0.19244511425495148,-2227.943115234375,0.8891879320144653,715,1430000,0.2692759037017822,0.8643753528594971,1682.8131103515625,20479.78858923912,6479.591607257841,0.39733532071113586,0.2670474648475647,4566.0,1278.9853515625,313.1340341655716,1268.537841796875,0.005346258315755479,4566.0,0.20362744331359864,4681.508948458513,1630.8197021484375,16990.64453125,0.2786831259727478,69.82493953826153,2170.220703125,0.8729971051216125,4.583560874786092,5768.008111503649,0.1215
0.2340141236782074,-2212.167724609375,0.8980718851089478,716,1432000,0.26932835578918457,0.8643180727958679,1734.48974609375,20509.75643134117,6393.470077589642,0.39732661843299866,0.2670452892780304,4574.0,1255.4808349609375,313.0170529077394,1251.1328125,0.005036417172795629,4574.0,0.1935090933740139,4681.914211221743,1678.816650390625,4583.322265625,0.22007298469543457,69.82042935486771,2169.7763671875,0.8967427015304565,4.57992924632697,5771.321290232233,0.1215
0.22959575057029724,-2209.059326171875,0.9066767692565918,717,1434000,0.2694069445133209,0.8642528057098389,1817.185546875,20539.595744371414,6366.563418780737,0.3973481357097626,0.26705867052078247,4580.0,1218.93212890625,313.04650655021834,1212.0162353515625,0.005036417172795629,4580.0,0.20188396334648132,4685.2492652000865,1763.8895263671875,3707.7734375,0.24100333452224731,69.81636921422698,2170.327880859375,0.8874204158782959,4.574725605837057,5779.05010281308,0.1215
0.1797505021095276,-2262.960205078125,0.9205153584480286,718,1436000,0.269427090883255,0.8642182946205139,1752.34912109375,20569.93739080429,6269.5397119989375,0.3973199427127838,0.26703080534935,4586.0,1284.7330322265625,313.08678587003925,1276.1490478515625,0.005036417172795629,4586.0,0.2118668243288994,4687.529342281931,1674.982666015625,13515.49609375,0.18673989176750183,69.81061598378798,2170.1455078125,0.9182907342910767,4.572298161694873,5786.1754391158465,0.1215
0.16125932335853577,-2262.3818359375,0.8947741389274597,719,1438000,0.26945579051971436,0.8641685247421265,1781.53125,20600.502406835556,6115.118084083573,0.3973478674888611,0.2670101821422577,4592.0,1319.818115234375,313.0921167247387,1316.94091796875,0.005563337841870998,4592.0,0.20716221630573273,4687.8733787086585,1729.5125732421875,4631.95458984375,0.12069924175739288,69.80412281221112,2170.423095703125,0.9038166999816895,4.574831228349616,5781.519708393494,0.1225
0.10300888121128082,-2207.660400390625,0.9100341200828552,720,1440000,0.26944592595100403,0.8641018271446228,1716.39208984375,20631.34498310089,6181.118655403235,0.39733603596687317,0.2670314610004425,4599.0,1304.5472412109375,313.089802130898,1297.142333984375,0.005036417172795629,4599.0,0.21564388826489447,4691.6209446225785,1669.3792724609375,4473.91943359375,0.09888836741447449,69.79670986935182,2170.925048828125,0.9102579355239868,4.578107383712092,5785.466607432507,0.1225
0.16228248178958893,-2189.843994140625,0.922267496585846,721,1442000,0.26948779821395874,0.8640270829200745,1655.792724609375,20661.56751728058,6070.21603078283,0.3973180651664734,0.26700058579444885,4605.0,1323.4967041015625,313.06666666666666,1319.0689697265625,0.005675160932492605,4605.0,0.1998504613339901,4691.002701990813,1617.9451904296875,9574.087890625,0.18914522230625153,69.79141339561792,2170.69775390625,0.907124400138855,4.5766363452018695,5772.365761072327,0.1225
0.2065156102180481,-2196.456787109375,0.8904443979263306,722,1444000,0.2695866823196411,0.8639571666717529,1737.792236328125,20691.534678697586,5965.276208963429,0.39729759097099304,0.2670348286628723,4612.0,1313.6522216796875,313.0693842150911,1309.5643310546875,0.005453718107902164,4612.0,0.20012726545333862,4689.238586723162,1702.1041259765625,16756.03125,0.10648004710674286,69.78699368716383,2170.406005859375,0.9219329357147217,4.58637308036614,5766.142928289086,0.122
0.07296110689640045,-2277.66943359375,0.9230738878250122,723,1446000,0.2694421112537384,0.8639439344406128,1778.1942138671875,20721.60571360588,5689.768170774585,0.3972289264202118,0.26704567670822144,4619.0,1313.4716796875,313.05087681316303,1306.764892578125,0.005036417172795629,4619.0,0.2074763870239258,4690.655191633645,1740.0662841796875,4553.61181640625,0.10872955620288849,69.7822369552448,2170.535888671875,0.9158052206039429,4.588862040343247,5773.748000177197,0.121
0.04551389068365097,-2220.762451171875,0.9147524237632751,724,1448000,0.26925161480903625,0.8639444708824158,1803.5491943359375,20751.777325868607,5542.290172910099,0.3971661627292633,0.2670174539089203,4626.0,1306.0191650390625,312.9848681366191,1307.652099609375,0.004744532800384585,4626.0,0.20498408496379852,4691.572742155907,1765.0264892578125,21408.357421875,0.15393520891666412,69.77715581956261,2170.55859375,0.9125677347183228,4.590829099366717,5769.917430138377,0.121
0.09537336230278015,-2235.83837890625,0.9168553948402405,725,1450000,0.2692261338233948,0.863937497138977,1827.7413330078125,20781.81335568428,5670.538557037824,0.3971281945705414,0.26703330874443054,4634.0,1316.4376220703125,312.89512300388435,1312.0982666015625,0.005346258315755479,4634.0,0.2021246600151062,4695.749244924786,1788.6234130859375,6080.38818359375,0.07402366399765015,69.77254463713068,2170.936767578125,0.9279807806015015,4.588390358087068,5778.301336188737,0.121
0.02971194125711918,-2254.427490234375,0.9434546232223511,726,1452000,0.2691502273082733,0.8639014363288879,1919.41845703125,20811.885224342346,5526.998673834937,0.3971104621887207,0.2669996917247772,4640.0,1291.166015625,312.8887931034483,1284.2154541015625,0.005240915906043995,4640.0,0.211974681019783,4695.105569627646,1869.436767578125,3512.343505859375,0.0801176130771637,69.7678266215733,2170.9453125,0.9104447960853577,4.586837774499974,5777.372694420504,0.121
0.10629916191101074,-2212.1455078125,0.9347924590110779,727,1454000,0.26910459995269775,0.8638437390327454,1911.82275390625,20842.114659786224,5637.891426232749,0.397100031375885,0.26699668169021606,4647.0,1299.7840576171875,312.8409726705401,1304.428466796875,0.005563337841870998,4647.0,0.2012490999698639,4698.965117635849,1876.64404296875,6986.341796875,0.11430742591619492,69.76259481027697,2171.53662109375,0.9338923692703247,4.5902654085889845,5784.715266590049,0.121
0.0815366804599762,-2179.826904296875,0.923996090888977,728,1456000,0.2691807746887207,0.8637714385986328,1863.42236328125,20872.32089328766,5560.556598278672,0.39709874987602234,0.26698917150497437,4655.0,1312.7608642578125,312.75102040816324,1305.910400390625,0.0057892316672357065,4655.0,0.19819900870323182,4699.975456181922,1819.53173828125,3335.942138671875,0.08507664501667023,69.75745569666073,2171.6494140625,0.9210894703865051,4.588918560595184,5777.963297135764,0.122
0.09428123384714127,-2267.467041015625,0.9181148409843445,729,1458000,0.26912039518356323,0.8636980652809143,1846.152587890625,20902.85001730919,5815.447096215908,0.39714568853378296,0.26701727509498596,4661.0,1279.1160888671875,312.78759922763356,1279.6495361328125,0.005137649157968821,4661.0,0.20747483506798745,4706.125717670612,1812.7635498046875,9183.2841796875,0.06717423349618912,69.75125395784127,2173.082275390625,0.9271990656852722,4.594261084827535,5787.452503578437,0.1225
0.16587169468402863,-2183.47314453125,0.9037536978721619,730,1460000,0.26900559663772583,0.8636369109153748,1862.271240234375,20933.058126449585,5987.519710089865,0.3971154987812042,0.267040878534317,4666.0,1241.8546142578125,312.89027003857694,1236.1810302734375,0.005137649157968821,4666.0,0.20096912279725074,4709.498891913964,1832.6905517578125,4581.88671875,0.15874838829040527,69.74613987027742,2173.208251953125,0.9001929759979248,4.594061359647711,5781.721979096735,0.122
0.17837625741958618,-2245.163818359375,0.9117394685745239,731,1462000,0.26911085844039917,0.863552451133728,1788.6800537109375,20963.103563785553,6065.059449005388,0.39710670709609985,0.2670118510723114,4672.0,1213.321533203125,312.87007705479454,1212.986083984375,0.005137649157968821,4672.0,0.21019855871796608,4712.4646108225625,1756.3704833984375,16496.48046875,0.15155699849128723,69.7415817057572,2173.7060546875,0.9132203459739685,4.587012700670312,5788.02759465514,0.122
0.1730491667985916,-2243.11767578125,0.9142908453941345,732,1464000,0.269100546836853,0.8635173439979553,1821.73583984375,20993.179789304733,5896.219207278612,0.3970208466053009,0.26699143648147583,4679.0,1250.3330078125,312.8805300277837,1256.4671630859375,0.005563337841870998,4679.0,0.20702765882015228,4711.1647135012645,1792.01513671875,7947.27880859375,0.128712996840477,69.73693431358384,2173.06494140625,0.9331226944923401,4.585720049748972,5789.867997808092,0.1215
0.1212487667798996,-2235.280517578125,0.9282585382461548,733,1466000,0.2691367566585541,0.8634582757949829,1848.864501953125,21023.13476061821,5761.273137632342,0.396977961063385,0.26696664094924927,4687.0,1224.0234375,312.7659483678259,1234.3720703125,0.005453718107902164,4687.0,0.19672569423913955,4709.644849956903,1829.864013671875,5368.7841796875,0.06958608329296112,69.73270241059382,2172.72265625,0.936896800994873,4.583502851101729,5786.6831899886,0.1215
0.15286968648433685,-2229.051025390625,0.9350821375846863,734,1468000,0.2691463828086853,0.863441526889801,1738.5531005859375,21053.226562976837,5582.982818358496,0.3969370424747467,0.26693829894065857,4694.0,1238.161865234375,312.73455475074564,1248.5594482421875,0.0049371798576567285,4694.0,0.20297662034630776,4709.393414460528,1710.9383544921875,4274.5478515625,0.144203320145607,69.72802936446578,2172.2333984375,0.9276609420776367,4.575996324642706,5785.670509606781,0.122
0.18041309714317322,-2243.93505859375,0.8808008432388306,735,1470000,0.2689934968948364,0.8634355068206787,1814.6416015625,21083.029989480972,5590.9057310182125,0.3968672752380371,0.2669506072998047,4700.0,1259.622802734375,312.74893617021274,1266.5545654296875,0.005240915906043995,4700.0,0.20405628696084022,4710.4529731346465,1788.3065185546875,7239.447265625,0.1655934900045395,69.7243233412575,2172.86669921875,0.8871133923530579,4.5775308982887895,5785.488687442066,0.122
0.15138334035873413,-2248.138671875,0.9031209945678711,736,1472000,0.2690120041370392,0.8633620738983154,1706.0826416015625,21113.73986363411,5666.958232334069,0.39686959981918335,0.2669730484485626,4706.0,1302.828369140625,312.73926901827457,1313.0047607421875,0.005240915906043995,4706.0,0.20808329820632934,4711.16022041279,1672.378662109375,3880.267822265625,0.15368686616420746,69.71763455963308,2173.1044921875,0.9141864776611328,4.577020863722878,5775.645142478898,0.1225
0.13127967715263367,-2213.60546875,0.893001139163971,737,1474000,0.2688954472541809,0.8633614778518677,1785.9947509765625,21144.094937562943,5831.602338519747,0.396873414516449,0.26697853207588196,4713.0,1322.9090576171875,312.72607680882663,1329.41162109375,0.005346258315755479,4713.0,0.19832018211483957,4714.36443927628,1746.142578125,17563.306640625,0.07917718589305878,69.71213496499239,2173.39599609375,0.9038434028625488,4.580640592161787,5786.266931995897,0.123
-0.011243345215916634,-2258.6669921875,0.9321874976158142,738,1476000,0.2688005864620209,0.8633304834365845,1648.79296875,21173.938863515854,5994.865706718407,0.3968728482723236,0.26700523495674133,4719.0,1352.1129150390625,312.7715617715618,1365.185791015625,0.005346258315755479,4719.0,0.20402788117527962,4718.292625731648,1606.89404296875,3850.335205078125,-0.0009578587487339973,69.70833388695804,2173.610595703125,0.9373564124107361,4.578199528688516,5791.45024590211,0.1225
0.15960177779197693,-2228.13720703125,0.8928804993629456,739,1478000,0.2687465250492096,0.8632602095603943,1649.7447509765625,21204.95154595375,5977.077840221976,0.396912157535553,0.2670237123966217,4724.0,1329.444091796875,312.8395427603726,1341.9683837890625,0.005346258315755479,4724.0,0.19758822321891784,4718.943036046283,1613.4949951171875,5261.32177734375,0.14623437821865082,69.70070159306854,2174.260498046875,0.9095606803894043,4.586207399080396,5790.76724571119,0.1215
0.3040861189365387,-2167.404296875,0.8728681802749634,740,1480000,0.2687511146068573,0.8632233738899231,1673.8271484375,21235.231056928635,5972.089302202756,0.3968784511089325,0.2670058608055115,4731.0,1364.45849609375,312.82117945466075,1375.4495849609375,0.005563337841870998,4731.0,0.20984864339232445,4720.501260101288,1637.735595703125,26075.4453125,0.31315526366233826,69.69549782775287,2174.47998046875,0.8662843704223633,4.5930032042095865,5776.265026290192,0.1215
0.032545920461416245,-2207.103759765625,0.919634997844696,741,1482000,0.26875606179237366,0.863179624080658,1626.3369140625,21265.62312602997,5996.698088538549,0.3968771994113922,0.2669810354709625,4737.0,1385.9072265625,312.80599535571037,1398.011474609375,0.005036417172795629,4737.0,0.2004960621893406,4722.391418909901,1593.1689453125,5171.72119140625,0.10859130322933197,69.68994001337177,2174.602783203125,0.9092930555343628,4.5932772623040385,5777.807590836759,0.1215
0.12548144161701202,-2286.44140625,0.9167860746383667,742,1484000,0.26893654465675354,0.8630760312080383,1650.84521484375,21295.59538435936,5887.261048855709,0.39689359068870544,0.26696261763572693,4745.0,1332.07275390625,312.7369863013699,1336.736083984375,0.005240915906043995,4745.0,0.20260693222284318,4722.643437523516,1612.662353515625,4642.439453125,0.15706908702850342,69.68577178593138,2174.33251953125,0.9190351366996765,4.579448274823727,5777.47279806712,0.122
0.12063147872686386,-2291.597900390625,0.897526204586029,743,1486000,0.2689085304737091,0.8630447387695312,1641.20263671875,21326.167533636093,5904.435317826049,0.39686378836631775,0.2669406831264496,4751.0,1330.78369140625,312.7615238897074,1338.1839599609375,0.005453718107902164,4751.0,0.19482573226094246,4724.457512435809,1602.576171875,3659.64306640625,0.08767803013324738,69.67965517743629,2174.65771484375,0.8971703052520752,4.586123946934882,5776.652906066664,0.122
0.07957642525434494,-2251.503173828125,0.9048618078231812,744,1488000,0.2688964307308197,0.8630235195159912,1668.794189453125,21357.06002855301,5739.369641940579,0.39685168862342834,0.2669103145599365,4758.0,1325.2637939453125,312.7143757881463,1336.88916015625,0.005563337841870998,4758.0,0.20118507683277131,4725.559814221089,1640.046630859375,4660.0517578125,0.08236478269100189,69.6725110109088,2174.5576171875,0.9193189144134521,4.5772096137518865,5779.280204480857,0.1225
0.10367055237293243,-2253.19384765625,0.9036486148834229,745,1490000,0.2687605321407318,0.8630029559135437,1734.952392578125,21387.03303527832,5682.381869907266,0.3967883288860321,0.2668881416320801,4763.0,1349.93115234375,312.7757715725383,1352.1854248046875,0.005137649157968821,4763.0,0.20572842448949813,4728.686477491065,1695.9912109375,3203.364013671875,0.06486398726701736,69.6683825915552,2174.578369140625,0.932532787322998,4.573971452670799,5783.869152939833,0.122
0.0892602726817131,-2215.922607421875,0.9221187829971313,746,1492000,0.26879456639289856,0.8629534840583801,1767.19970703125,21417.472514629364,5571.612775107487,0.3968382775783539,0.2668927013874054,4769.0,1342.302734375,312.82113650660517,1341.781005859375,0.005563337841870998,4769.0,0.20544694155454635,4729.725445228976,1729.0850830078125,13133.615234375,0.045208659023046494,69.66274843966198,2174.391357421875,0.9275206923484802,4.575935301767392,5782.988811372735,0.1215
0.13601548969745636,-2286.609130859375,0.918055534362793,747,1494000,0.2689075171947479,0.8628613948822021,1710.178466796875,21447.26094698906,5740.096092825563,0.39683008193969727,0.26690247654914856,4777.0,1380.8115234375,312.70399832530876,1376.543701171875,0.005453718107902164,4777.0,0.20319203183054924,4732.244528539658,1679.905517578125,5101.5185546875,0.10294508188962936,69.65924477222066,2175.379150390625,0.9292804598808289,4.5706569193880515,5781.970948088379,0.121
0.2048710733652115,-2345.85009765625,0.9175042510032654,748,1496000,0.26881879568099976,0.8628574013710022,1703.139892578125,21476.978532075882,5855.228623292161,0.39681562781333923,0.26689690351486206,4783.0,1322.9100341796875,312.72820405603176,1320.4976806640625,0.005453718107902164,4783.0,0.20469221949577332,4735.310477831023,1674.635009765625,3774.537109375,0.1276819258928299,69.65598060107584,2175.63720703125,0.9323186278343201,4.574633280360387,5789.10608274412,0.121
0.18741340935230255,-2214.898193359375,0.8958865404129028,749,1498000,0.2688745856285095,0.8627902269363403,1683.4736328125,21507.232390880585,6099.317916132373,0.39685729146003723,0.266890287399292,4790.0,1344.70361328125,312.72818371607514,1336.0985107421875,0.005346258315755479,4790.0,0.20091475382447244,4739.292423504505,1642.2706298828125,3941.446533203125,0.1821889579296112,69.65098868951527,2176.060546875,0.8971819877624512,4.570410614447961,5790.286904265218,0.1205
0.09143013507127762,-2292.8759765625,0.9348490834236145,750,1500000,0.2689644992351532,0.8627159595489502,1715.664794921875,21537.82910490036,6289.512589208804,0.39684751629829407,0.26687219738960266,4797.0,1347.395263671875,312.6818845111528,1338.5458984375,0.005453718107902164,4797.0,0.19960584253072738,4741.121029860399,1686.763916015625,16136.662109375,0.115781769156456,69.64490212519678,2176.31591796875,0.9326444864273071,4.567460163298043,5785.193060105494,0.1205
0.09089672565460205,-2247.3583984375,0.9303820729255676,751,1502000,0.26905426383018494,0.8626754283905029,1692.326416015625,21567.663873672485,6327.495788821235,0.39686015248298645,0.26685264706611633,4803.0,1402.53564453125,312.6450135332084,1393.2032470703125,0.0049371798576567285,4803.0,0.20514199867844582,4742.987784813033,1661.23046875,8000.00927734375,-0.005890737287700176,69.64129303932087,2176.112060546875,0.9455664157867432,4.566916686066479,5776.80880709555,0.1205
0.012109979055821896,-2205.630126953125,0.910930335521698,752,1504000,0.2690080404281616,0.8626464605331421,1754.126220703125,21597.632514238358,6299.127754249027,0.39687782526016235,0.2668430507183075,4810.0,1384.8123779296875,312.65405405405403,1376.6861572265625,0.005240915906043995,4810.0,0.21057732820510863,4746.319316343178,1717.1640625,4701.25634765625,0.016587305814027786,69.63726227902433,2176.561767578125,0.9180912375450134,4.561217611954032,5780.115462323487,0.122
0.17274852097034454,-2244.9716796875,0.901042103767395,753,1506000,0.2690272927284241,0.8626289963722229,1686.1839599609375,21628.093662261963,6246.704976623059,0.3969188332557678,0.26682889461517334,4816.0,1351.9886474609375,312.6764950166113,1347.795166015625,0.005453718107902164,4816.0,0.19788683488965034,4748.031863025396,1640.6234130859375,12691.294921875,0.09308134764432907,69.63165702522188,2177.106201171875,0.9124086499214172,4.557812694291094,5787.155554987666,0.122
0.14855849742889404,-2252.788818359375,0.9098150134086609,754,1508000,0.26901617646217346,0.8626081347465515,1678.8243408203125,21658.906753063202,6045.981302897081,0.39688363671302795,0.26682019233703613,4822.0,1271.361328125,312.69162173372047,1266.7349853515625,0.006024297687744463,4822.0,0.2092664510011673,4746.7403072153265,1643.74560546875,23357.92578125,0.04450025409460068,69.6249361610426,2176.275146484375,0.9270050525665283,4.561005487285487,5784.293129310791,0.1215
0.00507346773520112,-2232.684814453125,0.9288544654846191,755,1510000,0.2690134048461914,0.862585186958313,1748.013916015625,21689.831506967545,6118.742862764371,0.39689213037490845,0.2668004035949707,4830.0,1294.5511474609375,312.61552795031054,1287.4796142578125,0.005137649157968821,4830.0,0.20272763341665268,4749.178841885932,1712.933837890625,6714.66357421875,-0.07934877276420593,69.61787598557113,2176.42578125,0.9116623997688293,4.549426677508263,5789.014489575458,0.122
-0.15175165235996246,-2279.47119140625,0.9075977802276611,756,1512000,0.2691859006881714,0.8624734878540039,1765.25146484375,21720.458821296692,6238.952503751083,0.3968980610370636,0.26681041717529297,4836.0,1350.8126220703125,312.6224152191894,1349.8492431640625,0.005346258315755479,4836.0,0.20347895324230195,4753.55906371857,1712.462890625,7133.0498046875,-0.018075764179229736,69.6117891633808,2176.903564453125,0.9169992208480835,4.5468434112643505,5793.657876706373,0.1225
-0.0007156608626246452,-2240.31787109375,0.9139958024024963,757,1514000,0.2691192328929901,0.8624398708343506,1679.0867919921875,21750.5557346344,6349.746910017486,0.3969472348690033,0.26686835289001465,4842.0,1348.737060546875,312.64745972738535,1354.9661865234375,0.005675160932492605,4842.0,0.19165703535079956,4757.066098299029,1644.72216796875,28976.23046875,0.007858959957957268,69.6074168619604,2177.962890625,0.9157174229621887,4.541396383691849,5807.290358256842,0.123
0.12064430117607117,-2239.334716796875,0.9112576842308044,758,1516000,0.2689983546733856,0.862442672252655,1699.711181640625,21780.929979085922,6350.431263497651,0.3968946039676666,0.266835480928421,4848.0,1338.5677490234375,312.6340759075908,1348.4617919921875,0.005453718107902164,4848.0,0.20005419120192527,4757.540372849785,1662.966552734375,3948.197509765625,0.14341475069522858,69.60217040574784,2177.636474609375,0.8978586196899414,4.540314269811999,5807.153294208835,0.123
-0.06918208301067352,-2181.234375,0.921859085559845,759,1518000,0.2689681351184845,0.862413227558136,1737.2099609375,21811.301118850708,6356.283522968699,0.3968355357646942,0.26680949330329895,4856.0,1364.141845703125,312.5934925864909,1375.357666015625,0.0059055952237471445,4856.0,0.20806795001029968,4758.187426602583,1705.16845703125,3974.85595703125,-0.08037196844816208,69.59694846851883,2177.14013671875,0.9227992296218872,4.544038375350342,5809.341079147257,0.124
-0.15018464624881744,-2208.030517578125,0.9168012142181396,760,1520000,0.2688705623149872,0.8624073266983032,1695.4156494140625,21841.34534406662,6335.390506616457,0.3968167304992676,0.26678165793418884,4862.0,1361.3504638671875,312.5586178527355,1366.5850830078125,0.005675160932492605,4862.0,0.2021482126414776,4759.594713892177,1651.715576171875,4602.314453125,-0.0572037547826767,69.59278268144413,2177.0849609375,0.9178805351257324,4.549162302274244,5803.466592858825,0.1235
0.020990388467907906,-2298.91015625,0.9053372740745544,761,1522000,0.268827348947525,0.8623712062835693,1722.20458984375,21871.956215143204,6210.932555730539,0.3968255817890167,0.26675817370414734,4869.0,1361.623046875,312.58184432121584,1367.92626953125,0.005346258315755479,4869.0,0.2060359762609005,4760.146622277684,1676.5926513671875,5197.0732421875,0.023390930145978928,69.5868254777427,2177.17236328125,0.90323406457901,4.55164694711153,5793.7759347655065,0.123
-0.17871327698230743,-2258.499755859375,0.8931739926338196,762,1524000,0.26874974370002747,0.8623706698417664,1721.933349609375,21901.99424624443,6169.866286642744,0.3968375623226166,0.26670005917549133,4875.0,1365.6954345703125,312.5522051282051,1370.123046875,0.005036417172795629,4875.0,0.20825672298669815,4761.821148033607,1688.9019775390625,3644.06787109375,-0.1403317153453827,69.58270479234203,2177.446044921875,0.9009292125701904,4.551723793852294,5783.932826507857,0.124
-0.14224563539028168,-2266.5126953125,0.9078986644744873,763,1526000,0.26883116364479065,0.8623067140579224,1651.0146484375,21932.617386102676,6217.670538675634,0.39685991406440735,0.2666777968406677,4882.0,1357.01318359375,312.5669807455961,1355.3575439453125,0.005346258315755479,4882.0,0.19847385153174402,4765.849309031366,1620.7601318359375,5230.57861328125,-0.11934784799814224,69.57673920701004,2177.861572265625,0.9186667203903198,4.547957254310751,5791.156716888447,0.125
-0.16158020496368408,-2252.41357421875,0.9090206623077393,764,1528000,0.26873382925987244,0.8622676730155945,1592.9879150390625,21962.937063694,6221.255154597977,0.39684435725212097,0.2666741907596588,4886.0,1333.4547119140625,312.64838313548915,1340.1124267578125,0.0049371798576567285,4886.0,0.19642845764756203,4767.235438706812,1554.983154296875,8012.39990234375,-0.19502608478069305,69.57175151796396,2177.65576171875,0.9085220694541931,4.541733260925786,5791.296237032229,0.125
0.02149994671344757,-2354.351318359375,0.9232052564620972,765,1530000,0.2687070965766907,0.8622087836265564,1530.4462890625,21993.25460743904,6279.163727228556,0.3968692123889923,0.26669198274612427,4893.0,1357.738037109375,312.6868996525649,1368.7041015625,0.004651046760498564,4893.0,0.19529969587922097,4771.420354790739,1492.961669921875,4306.3798828125,0.05431852862238884,69.56678433043238,2178.11181640625,0.918063223361969,4.534456116343788,5809.326144135283,0.1255
0.099422886967659,-2257.556640625,0.9156813621520996,766,1532000,0.26873600482940674,0.8621475696563721,1558.74755859375,22024.5072991848,6159.6770436051,0.39682668447494507,0.2666427493095398,4899.0,1354.802001953125,312.66687078995716,1369.388671875,0.0049371798576567285,4899.0,0.2019499060511589,4772.432077735915,1522.512939453125,6142.95751953125,0.08763688802719116,69.55887726290723,2177.56787109375,0.9131374955177307,4.526506185245424,5813.972076140874,0.127
