train/param_noise_distance,reference_perturbed_action_std,obs_rms_mean,reference_action_mean,rollout/episode_steps,train/loss_critic,rollout/actions_mean,total/episodes,AI_return,reference_actor_Q_mean,total/steps_per_second,AI_success_rate,rollout/Q_mean,total/steps,reference_action_std,reference_perturbed_action_mean,reference_actor_Q_std,rollout/return_history,obs_rms_std,rollout/actions_std,train/loss_actor,AI_distance,reference_Q_std,reference_Q_mean,rollout/episodes,rollout/return,total/epochs,param_noise_stddev,total/duration
0.20923370137810707,0.8522451519966125,0.4626908600330353,0.1072482019662857,194.7905947169069,813.5502319335938,0.24222952127456665,20329.0,5672.156665403645,2446.58203125,89.77718534100913,0.642,2313.53564453125,3960000,0.8584640026092529,0.11666007339954376,1075.299072265625,5511.801919524935,0.6899160742759705,0.7801475524902344,-2298.930908203125,1.8272364055635206,1075.0052490234375,2442.67041015625,20329.0,5638.198850428943,1980,0.00896935834762211,44109.20196437836
0.20936411544680594,0.863129734992981,0.4626895487308502,0.007067432627081871,194.7873156342183,894.3646240234375,0.2422102689743042,20340.0,5671.941161183269,2455.929443359375,89.76740518487671,0.641,2313.53759765625,3962000,0.8714661002159119,0.08151422441005707,1065.5439453125,5599.80491483239,0.6898152828216553,0.7801571488380432,-2320.78662109375,1.8289135614455085,1064.511474609375,2450.952392578125,20340.0,5638.207735701904,1981,0.008449541294664952,44136.287462472916
0.2033464330434799,0.8464962244033813,0.46269235014915466,0.029887396842241287,194.78795026782643,882.9019775390625,0.24217011034488678,20349.0,5671.822760524917,2451.6103515625,89.76828366474228,0.6405,2313.593994140625,3964000,0.8650965094566345,0.11082722991704941,1081.984619140625,5680.15362006978,0.6897141337394714,0.7801601886749268,-2361.453125,1.8259213650334114,1080.4708251953125,2447.18017578125,20349.0,5638.303456326402,1982,0.009149642450409314,44158.1351249218
0.2023332606256008,0.866449236869812,0.4626961648464203,0.09707456827163696,194.79620806522914,775.01513671875,0.24214236438274384,20359.0,5671.17073750337,2449.8349609375,89.76874463003067,0.64,2313.678466796875,3966000,0.8607547283172607,0.10421622544527054,1068.2435302734375,5790.713666786515,0.6896147727966309,0.780164897441864,-2280.845703125,1.8266905905868953,1067.598388671875,2446.375244140625,20359.0,5638.849945921056,1983,0.009521154623962158,44180.18784093857
0.1995853716135025,0.882526159286499,0.46269145607948303,0.1937335729598999,194.793470790378,3658.3876953125,0.24215829372406006,20370.0,5674.940103948774,2432.7080078125,89.76661259603078,0.642,2313.6416015625,3968000,0.8548352122306824,0.07980868965387344,1085.5462646484375,5709.041279853605,0.6895124316215515,0.7801802158355713,-2333.275390625,1.8225508291320676,1084.94873046875,2429.052978515625,20370.0,5638.823729365891,1984,0.010106897490323717,44203.51715683937
0.2081959615647793,0.8522046804428101,0.46267735958099365,0.16579043865203857,194.78715470290956,921.4075927734375,0.24217908084392548,20381.0,5674.83228444741,2448.7939453125,89.75638796169328,0.645,2313.584228515625,3970000,0.8463804721832275,0.16381128132343292,1057.7889404296875,5666.42008522301,0.6894130706787109,0.7801801562309265,-2286.27978515625,1.8153560743627375,1057.574462890625,2445.696533203125,20381.0,5638.671625988486,1985,0.00896935834762211,44230.835154533386
0.20262353047728537,0.8515703678131104,0.4626953601837158,0.14090146124362946,194.7890245696631,986.9512329101562,0.24218355119228363,20391.0,5683.53144238067,2439.10009765625,89.74469355624697,0.645,2313.6982421875,3972000,0.8602234125137329,0.1385478377342224,1056.0572509765625,5700.659803379837,0.6893306374549866,0.7801709175109863,-2301.610595703125,1.815604534853059,1055.64794921875,2436.549560546875,20391.0,5639.073304864359,1986,0.009333550263662541,44258.88420367241
0.20879452884197236,0.8417866826057434,0.4626859724521637,0.2536841034889221,194.78320752867367,2922.140869140625,0.2421736866235733,20402.0,5684.378350208924,2452.458251953125,89.73688041135865,0.6455,2313.67822265625,3974000,0.8196063041687012,0.19190073013305664,1063.6580810546875,5817.715670491882,0.6892731189727783,0.7801812887191772,-2316.068115234375,1.804491090764938,1064.8621826171875,2447.845458984375,20402.0,5639.022173584922,1987,0.008449541294664952,44285.025084257126
0.19807011768221855,0.8165513277053833,0.4627004563808441,0.1561228334903717,194.7756821633273,1106.59423828125,0.24221594631671906,20413.0,5684.380335490729,2448.808349609375,89.72460886385787,0.645,2313.698486328125,3976000,0.8372045159339905,0.17970038950443268,1058.9937744140625,5678.558312438894,0.6892609596252441,0.7801740765571594,-2298.187744140625,1.811861848890235,1058.2275390625,2445.619140625,20413.0,5638.711940386318,1988,0.009907751681525063,44313.372332811356
0.2019710348546505,0.8476576209068298,0.46271395683288574,0.08424769341945648,194.77393135190715,2050.072265625,0.24223145842552185,20423.0,5683.931970610848,2451.6201171875,89.70161590948042,0.6455,2313.739013671875,3978000,0.8572804927825928,0.1603909283876419,1054.2601318359375,5666.985595259921,0.6891570091247559,0.7801806926727295,-2302.140625,1.8065025128125838,1054.22265625,2448.89990234375,20423.0,5638.8022632134835,1989,0.009521154623962158,44347.02719306946
0.19056279554963113,0.8501853942871094,0.46272027492523193,0.09912388026714325,194.77321000342582,850.0664672851562,0.2422282099723816,20433.0,5683.698507847089,2447.92529296875,89.69343751005064,0.646,2313.697998046875,3980000,0.8638509511947632,0.09724421799182892,1059.4407958984375,5789.607001181322,0.6890566945075989,0.7801922559738159,-2319.9931640625,1.8010956138074738,1060.5855712890625,2445.011962890625,20433.0,5638.79682620656,1990,0.009149642450409314,44373.369005441666
