rollout/return,AI_return,rollout/actions_std,reference_Q_std,rollout/Q_mean,total/steps_per_second,total/steps,rollout/return_history,train/loss_critic,reference_perturbed_action_std,train/loss_actor,total/duration,reference_actor_Q_std,rollout/episodes,total/epochs,reference_action_mean,param_noise_stddev,train/param_noise_distance,reference_action_std,obs_rms_mean,total/episodes,reference_actor_Q_mean,rollout/actions_mean,AI_distance,reference_perturbed_action_mean,AI_success_rate,obs_rms_std,rollout/episode_steps,reference_Q_mean
1312.4041666091778,1312.4041666091778,0.9190303683280945,107.00189208984375,110.16715240478516,60.4106924880066,232000,2132.965427074663,84.23699188232422,0.931929349899292,-100.5447769165039,3840.379748106003,107.07201385498047,1196.0,116,0.0650578960776329,0.005137649157968821,0.20380851358175278,0.9693138003349304,0.4478361904621124,1196.0,36.23426055908203,0.23775745928287506,10.206567128477657,0.2463988959789276,0.011705685618729096,0.31001266837120056,193.77006688963212,34.804710388183594
1305.918976787058,1305.918976787058,0.91904217004776,108.7857437133789,110.03402709960938,60.34754991349477,234000,2052.533723726081,79.81582641601562,0.9460768103599548,-97.50544738769531,3877.539358854294,109.05720520019531,1204.0,117,0.2525813579559326,0.005563337841870998,0.20085616990923882,0.9264053702354431,0.44763579964637756,1204.0,35.436649322509766,0.23722366988658905,10.205747724211845,0.20275282859802246,0.011627906976744186,0.30929699540138245,194.32392026578074,34.1795539855957
1320.8639071048829,1320.8639071048829,0.9189574718475342,103.26909637451172,110.23502349853516,60.27849124810258,236000,2009.684766527641,82.17791748046875,0.9428949952125549,-100.27074432373047,3915.161031961441,103.72628021240234,1216.0,118,0.28017765283584595,0.005036417172795629,0.20491330176591874,0.9208434820175171,0.4477486312389374,1216.0,31.772117614746094,0.23743052780628204,10.182320705644395,0.19533134996891022,0.012335526315789474,0.30871203541755676,194.0065789473684,30.194625854492188
1320.200123797936,1320.200123797936,0.918870210647583,104.9239501953125,110.40335083007812,60.21616380780347,238000,2052.4422700133528,86.60193634033203,0.8809993863105774,-98.73660278320312,3952.4271383285522,105.614990234375,1226.0,119,0.3045959770679474,0.004839897909672315,0.2105706275999546,0.9125200510025024,0.4479559361934662,1226.0,27.922033309936523,0.23752309381961823,10.180004928252707,0.41224122047424316,0.012234910277324634,0.30795755982398987,194.01549755301795,26.49541664123535
1338.0112088087246,1338.0112088087246,0.9189650416374207,103.3567886352539,110.68968200683594,60.150926400807165,240000,2300.1851399166007,55.33317947387695,0.8525822758674622,-99.95315551757812,3989.9634861946106,104.1274185180664,1238.0,120,0.4024084210395813,0.005036417172795629,0.2167259243130684,0.8692110180854797,0.44827327132225037,1238.0,31.568256378173828,0.2372145652770996,10.142817114086485,0.4174022674560547,0.012924071082390954,0.307214617729187,193.74394184168014,30.46055793762207
1344.279528945635,1344.279528945635,0.918925940990448,106.41889953613281,110.746337890625,60.08410980413358,242000,2211.3092241151753,66.27669525146484,0.9027650952339172,-96.30360412597656,4027.687200307846,106.77452850341797,1249.0,121,0.36364713311195374,0.0049371798576567285,0.19755888104438782,0.8888654708862305,0.448047012090683,1249.0,26.51531219482422,0.23726335167884827,10.117494368184245,0.3276697099208832,0.013610888710968775,0.30651476979255676,193.67574059247397,25.13693618774414
1354.2826043025284,1354.2826043025284,0.918903648853302,101.39693450927734,110.81214141845703,60.00540987072648,244000,2132.9633485430627,84.78817749023438,0.9425744414329529,-102.28878021240234,4066.300030708313,101.82931518554688,1260.0,122,0.3407858908176422,0.005453718107902164,0.20015591621398926,0.8974149227142334,0.44874951243400574,1260.0,30.78887939453125,0.2376193255186081,10.123545655715004,0.25507310032844543,0.013492063492063493,0.3060223460197449,193.5452380952381,28.412479400634766
1356.3822674688727,1356.3822674688727,0.9190207719802856,101.58826446533203,110.66062927246094,59.925648895996765,246000,1953.8284838592735,61.53044891357422,0.8935707211494446,-95.65803527832031,4105.086962461472,102.03858947753906,1272.0,123,0.2631007432937622,0.004839897909672315,0.21055747017264367,0.9267218708992004,0.44906166195869446,1272.0,27.92449188232422,0.23724187910556793,10.139869274042601,0.3908723294734955,0.014150943396226415,0.30549827218055725,193.31996855345912,26.242523193359375
1360.5339310205593,1360.5339310205593,0.9189656376838684,100.52249908447266,110.71659851074219,59.860300739214544,248000,1898.459809505013,84.1757583618164,0.9704484343528748,-98.28170776367188,4142.979519605637,101.05724334716797,1282.0,124,0.23517194390296936,0.006145386071268126,0.19853160232305528,0.9390806555747986,0.44900083541870117,1282.0,27.839683532714844,0.2373991459608078,10.130457652406003,0.0902712494134903,0.014040561622464899,0.305213987827301,193.34477379095165,26.544292449951172
1358.165435646508,1358.165435646508,0.9188711643218994,100.50919342041016,110.47354125976562,59.80152562376802,250000,1911.9406012342981,67.86227416992188,0.9625696539878845,-97.51940155029297,4180.495353460312,101.2450942993164,1292.0,125,0.10198935866355896,0.0049371798576567285,0.2081993967294693,0.973351240158081,0.4484424591064453,1292.0,32.532630920410156,0.2374950796365738,10.114835861669562,0.06884103268384933,0.01393188854489164,0.304608017206192,193.49613003095976,30.797183990478516
1367.0502804747828,1367.0502804747828,0.9188493490219116,100.74329376220703,110.57195281982422,59.74550109643039,252000,2009.263910584595,76.74462127685547,0.9211506843566895,-96.7309799194336,4217.890809774399,101.50946807861328,1301.0,126,0.2357977032661438,0.005346258315755479,0.19217975199222564,0.9327170252799988,0.44875624775886536,1301.0,31.375471115112305,0.23687297105789185,10.097568384509685,0.2610741853713989,0.013835511145272867,0.30385902523994446,193.54727132974634,29.66415023803711
1385.9880390510084,1385.9880390510084,0.9188757538795471,98.873291015625,110.90775299072266,59.68363071380588,254000,2239.38479971558,66.94560241699219,0.9516456723213196,-100.76412200927734,4255.773265838623,99.219482421875,1312.0,127,0.18105489015579224,0.005563337841870998,0.20162533462047577,0.9443710446357727,0.44859012961387634,1312.0,31.49530029296875,0.23661446571350098,10.050535846364061,0.13262668251991272,0.01524390243902439,0.3030897080898285,193.48704268292684,30.371299743652344
1383.5029398697416,1383.5029398697416,0.9190561175346375,96.9884033203125,110.9034423828125,59.627808228170466,256000,2206.3479300178897,70.18279266357422,0.9471303820610046,-97.70529174804688,4293.298841714859,96.7116470336914,1321.0,128,0.14491699635982513,0.005036417172795629,0.20288423985242843,0.9662593603134155,0.4488143026828766,1321.0,29.61556625366211,0.23609600961208344,10.053811923041069,0.12571245431900024,0.01514004542013626,0.3025042712688446,193.77365632096897,27.7347469329834
1391.451373248236,1391.451373248236,0.9189079999923706,95.4111557006836,111.0047607421875,59.57456498688236,258000,2133.9012297178556,78.9987564086914,0.9040988683700562,-98.23043823242188,4330.707241535187,95.69660949707031,1331.0,129,0.36881357431411743,0.005036417172795629,0.20393216744065285,0.8912492394447327,0.44828328490257263,1331.0,27.849071502685547,0.23685039579868317,10.032077048726716,0.3178037405014038,0.015026296018031555,0.3020199239253998,193.80165289256198,26.2789306640625
1398.1661853199257,1398.1661853199257,0.9190278053283691,96.02531433105469,111.011962890625,59.51921103973245,260000,2153.0825404272964,65.62578582763672,0.9049530625343323,-95.36837768554688,4368.337473869324,96.9540023803711,1341.0,130,0.34428051114082336,0.004651046760498564,0.20492652863264083,0.9152166247367859,0.448577880859375,1341.0,30.159950256347656,0.2369009554386139,10.029851220521893,0.38560470938682556,0.014914243102162566,0.3015080392360687,193.81953765846384,28.29776954650879
1410.507296282888,1410.507296282888,0.9192366003990173,94.81986236572266,111.265625,59.457751323984134,262000,2277.739569707129,60.744232177734375,0.9469245672225952,-96.91234588623047,4406.490224838257,95.85742950439453,1351.0,131,0.09321612864732742,0.004839897909672315,0.21441754519939424,0.9525471925735474,0.44830965995788574,1351.0,30.268714904785156,0.23599092662334442,10.01001499003746,0.1609804332256317,0.014803849000740192,0.3009192943572998,193.8460399703923,28.965312957763672
1421.4099650514058,1421.4099650514058,0.9191145896911621,97.13927459716797,111.46894836425781,59.39872371817605,264000,2248.3614727972376,84.83199310302734,0.9139881134033203,-96.88719940185547,4444.539940834045,97.50846099853516,1361.0,132,0.29084399342536926,0.005036417172795629,0.1934213800728321,0.9238138198852539,0.4480247497558594,1361.0,26.220458984375,0.23615027964115143,9.978793913260565,0.3197847008705139,0.015429831006612785,0.30033087730407715,193.88464364437914,25.499595642089844
1420.6081302030866,1420.6081302030866,0.9192739129066467,103.73200225830078,111.46829223632812,59.344549860703125,266000,2305.0588627990583,95.72164916992188,0.9609231948852539,-98.39456176757812,4482.298722028732,104.809814453125,1373.0,133,0.12689745426177979,0.0045594027649236,0.20757400825619698,0.9657538533210754,0.44828537106513977,1373.0,23.534862518310547,0.23569343984127045,10.000518095717537,0.0875244066119194,0.01529497450837582,0.2999035120010376,193.6285506190823,21.951396942138672
1419.3052918049907,1419.3052918049907,0.9193910956382751,103.45699310302734,111.4190444946289,59.28145647673296,268000,2171.4044043038625,99.65242004394531,0.8893799185752869,-94.94304656982422,4520.806605100632,103.90625762939453,1383.0,134,0.2939060628414154,0.005240915906043995,0.1980995774269104,0.9301479458808899,0.44805261492729187,1383.0,27.458276748657227,0.23539991676807404,10.004659601731158,0.37850266695022583,0.015184381778741865,0.2994188368320465,193.6522053506869,25.87749481201172
1431.9249901408982,1431.9249901408982,0.9196023941040039,98.90412139892578,111.6880874633789,59.2302004022529,270000,2354.9819013238257,79.02464294433594,0.9609208703041077,-102.31592559814453,4558.485336303711,99.20130157470703,1393.0,135,0.2841810882091522,0.005675160932492605,0.19316169872879982,0.9422846436500549,0.44783732295036316,1393.0,30.145244598388672,0.2345542013645172,9.978909056376049,0.200670525431633,0.015793251974156496,0.29891645908355713,193.69274946159368,28.06908416748047
1446.5678807790314,1446.5678807790314,0.9196794629096985,103.18963623046875,112.03633880615234,59.178908016765774,272000,2444.646689107815,66.4265365600586,0.9242234230041504,-102.94537353515625,4596.232156276703,103.29122924804688,1404.0,136,0.20725762844085693,0.004651046760498564,0.2041447713971138,0.9457703232765198,0.4480379819869995,1404.0,22.800640106201172,0.2344023734331131,9.955150138585713,0.27328288555145264,0.01566951566951567,0.2982993721961975,193.68447293447292,20.919898986816406
1442.5774855840093,1442.5774855840093,0.919929563999176,108.41299438476562,112.0753173828125,59.122525726756685,274000,2152.7418413445293,67.92851257324219,0.9081205725669861,-100.72237396240234,4634.443414449692,109.41923522949219,1413.0,137,0.24303044378757477,0.005036417172795629,0.1929866175353527,0.953067421913147,0.4476280212402344,1413.0,27.867807388305664,0.2334870547056198,9.946801810254097,0.2769312560558319,0.01556970983722576,0.29780885577201843,193.82944090587404,26.37509536743164
1441.4657760857185,1441.4657760857185,0.9201620817184448,100.4426040649414,112.33219909667969,59.07023740489831,276000,2166.5613528591125,104.03186798095703,0.9463590979576111,-101.77835845947266,4672.4037709236145,100.97087860107422,1423.0,138,0.2603051960468292,0.005036417172795629,0.1995259566605091,0.9274784922599792,0.44778481125831604,1423.0,28.818172454833984,0.2329399138689041,9.958133198754858,0.15871857106685638,0.015460295151089248,0.29725027084350586,193.78074490513,26.280773162841797
1447.9145188201664,1447.9145188201664,0.9201808571815491,100.1854019165039,112.44265747070312,59.02070163492962,278000,2118.75297353857,69.37199401855469,0.9401805996894836,-103.20835876464844,4710.211710453033,101.04707336425781,1435.0,139,0.12685410678386688,0.005137649157968821,0.20143991857767105,0.961043655872345,0.44792434573173523,1435.0,30.658315658569336,0.23306158185005188,9.958809365989548,0.2225857824087143,0.015331010452961672,0.29680609703063965,193.71219512195123,29.59319305419922
1451.4995458517453,1451.4995458517453,0.9202975034713745,100.01356506347656,112.57823944091797,58.97245648397407,280000,2131.8815179245717,65.2173080444336,0.9692896008491516,-101.3045883178711,4747.979254961014,100.65070343017578,1444.0,140,0.23044507205486298,0.005036417172795629,0.19648958176374434,0.9419949650764465,0.44756880402565,1444.0,27.310596466064453,0.23294109106063843,9.941685621843446,0.14180897176265717,0.015235457063711912,0.29626885056495667,193.84626038781164,25.054372787475586
1461.7532577358602,1461.7532577358602,0.9201995730400085,102.67919921875,112.81639099121094,58.92455582531806,282000,2163.687375616775,76.695556640625,0.9255744218826294,-101.50855255126953,4785.780665636063,104.26834106445312,1455.0,141,0.25347796082496643,0.004295163650301133,0.21092272222042083,0.9383208155632019,0.44771265983581543,1455.0,29.258281707763672,0.23357361555099487,9.929415972469094,0.29582077264785767,0.015807560137457044,0.2957453429698944,193.69896907216494,27.077922821044922
1468.07504104093,1468.07504104093,0.9203747510910034,103.7969741821289,112.85408782958984,58.877043612588324,284000,2169.261153901169,73.82028198242188,0.8957149982452393,-105.09386444091797,4823.6117606163025,105.00210571289062,1466.0,142,0.20934104919433594,0.004744532800384585,0.20688039749860765,0.9372633099555969,0.4480077922344208,1466.0,31.31300163269043,0.23342083394527435,9.94506969283328,0.36556097865104675,0.015688949522510234,0.29549530148506165,193.61391541609822,29.602136611938477
1475.199161200786,1475.199161200786,0.9201806783676147,103.2833251953125,112.85875701904297,58.82658763647254,286000,2179.358780183809,92.32089233398438,0.9528548121452332,-102.71517944335938,4861.747238636017,104.02392578125,1476.0,143,0.021314727142453194,0.005346258315755479,0.20187415629625322,0.957233190536499,0.4482351839542389,1476.0,23.21834373474121,0.23462197184562683,9.937189465749857,0.07870648056268692,0.016260162601626018,0.2951339781284332,193.73848238482384,22.103734970092773
1493.1657513445393,1493.1657513445393,0.9200403094291687,102.34650421142578,113.19473266601562,58.78140866620356,288000,2451.0833059633906,85.32289123535156,0.8217050433158875,-108.07734680175781,4899.508306026459,102.28799438476562,1486.0,144,0.36099866032600403,0.006394913388759758,0.20499176099896432,0.9095702171325684,0.44850602746009827,1486.0,31.89422035217285,0.23506996035575867,9.90825219479793,0.5139978528022766,0.016150740242261104,0.2947216331958771,193.73485868102287,30.177248001098633
1503.3875093590664,1503.3875093590664,0.9200294613838196,104.08138275146484,113.33344268798828,58.72838376772959,290000,2426.9279602631213,81.2744369506836,0.938411295413971,-104.52598571777344,4937.987075328827,103.70260620117188,1497.0,145,0.2874520421028137,0.005137649157968821,0.2010001990199089,0.923265814781189,0.44824275374412537,1497.0,24.076143264770508,0.23546960949897766,9.887414056514247,0.24440255761146545,0.016700066800267203,0.2942409813404083,193.68603874415498,21.004302978515625
1514.9384350625605,1514.9384350625605,0.9201845526695251,103.0142593383789,113.54585266113281,58.67668462791453,292000,2458.3507220779447,77.97151947021484,0.9565342664718628,-112.13585662841797,4976.422949790955,103.60133361816406,1505.0,146,0.24448353052139282,0.005563337841870998,0.1897847321629524,0.9396166205406189,0.4482943117618561,1505.0,25.844223022460938,0.2344154268503189,9.859968183577081,0.16074150800704956,0.01727574750830565,0.2945668697357178,193.92890365448505,23.366355895996094
1514.8333610888803,1514.8333610888803,0.920365035533905,103.15934753417969,113.5704116821289,58.63190261712386,294000,2588.9326107744714,62.346988677978516,0.9353808164596558,-107.21652221679688,5014.3349759578705,103.8231201171875,1516.0,147,0.26153478026390076,0.005036417172795629,0.20892982721328734,0.9335965514183044,0.44799506664276123,1516.0,26.000646591186523,0.23388244211673737,9.865458999276003,0.2585534155368805,0.017150395778364115,0.29427239298820496,193.85290237467018,23.881160736083984
1521.0916826242712,1521.0916826242712,0.9202641248703003,101.77735900878906,113.81712341308594,58.58739749448201,296000,2615.789947201568,78.4801025390625,0.9400942325592041,-108.42860412597656,5052.281081914902,102.3720703125,1527.0,148,0.24166026711463928,0.005240915906043995,0.19713912144303322,0.931377649307251,0.4478873312473297,1527.0,21.756694793701172,0.23426565527915955,9.844806443176351,0.18112072348594666,0.017026850032743943,0.2937745749950409,193.78061558611657,20.565797805786133
1528.990486544046,1528.990486544046,0.9202108383178711,102.29010772705078,113.94956970214844,58.54097838926903,298000,2672.7227953458296,68.0807876586914,0.9321337342262268,-105.57878112792969,5090.45130777359,102.44377136230469,1536.0,149,0.3071031868457794,0.0049371798576567285,0.20568681567907332,0.9237847924232483,0.4480034410953522,1536.0,19.338647842407227,0.23471175134181976,9.832043043723306,0.29617446660995483,0.016927083333333332,0.2932160198688507,193.84244791666666,17.67021942138672
1526.084719222552,1526.084719222552,0.9201591610908508,98.57086181640625,113.9079360961914,58.49366707202071,300000,2586.416501401215,72.12155151367188,0.9611730575561523,-108.73081970214844,5128.760343074799,98.96853637695312,1545.0,150,0.16469085216522217,0.0045594027649236,0.2019701525568962,0.9473733305931091,0.44787371158599854,1545.0,25.362985610961914,0.2347303181886673,9.837415325406528,-0.007822122424840927,0.016828478964401296,0.29284217953681946,194.0537216828479,23.53680419921875
1533.586546880304,1533.586546880304,0.9201472997665405,97.02172088623047,114.00328826904297,58.44829733937576,302000,2579.697382115921,77.02357482910156,0.9481881856918335,-107.66402435302734,5166.959753274918,97.87128448486328,1554.0,151,0.13496212661266327,0.004651046760498564,0.21055103585124016,0.9536046981811523,0.4477217495441437,1554.0,19.647422790527344,0.23450307548046112,9.822184497978634,0.09140384942293167,0.01673101673101673,0.29230210185050964,194.25611325611325,18.145816802978516
1551.2913504277528,1551.2913504277528,0.9201008081436157,100.20262908935547,114.40950012207031,58.400405010277545,304000,2772.3565103853944,72.48007202148438,0.9653123617172241,-107.56314086914062,5205.4433517456055,101.28697204589844,1565.0,152,0.08635737001895905,0.0057892316672357065,0.19129183292388915,0.9699393510818481,0.44769564270973206,1565.0,16.653711318969727,0.23471114039421082,9.785658015647115,0.06149153411388397,0.017891373801916934,0.29177629947662354,194.22683706070288,15.462394714355469
1558.858079994739,1558.858079994739,0.9200837016105652,101.84480285644531,114.52691650390625,58.34840976819777,306000,2874.1528178766243,96.907958984375,0.9552344679832458,-105.58533477783203,5244.358864545822,103.05387878417969,1572.0,153,0.15254396200180054,0.005137649157968821,0.20314483255147933,0.951602041721344,0.4479285180568695,1572.0,13.378334999084473,0.23508021235466003,9.767373496436472,0.07759010046720505,0.017811704834605598,0.2912796437740326,194.4592875318066,10.272132873535156
1566.0458250122947,1566.0458250122947,0.9201551079750061,97.11404418945312,114.58019256591797,58.29733129269466,308000,2762.03847639202,64.14096069335938,0.9603720903396606,-103.87384033203125,5283.260711431503,98.17478942871094,1581.0,154,0.18497897684574127,0.005137649157968821,0.21264654740691186,0.9550657272338867,0.4477532207965851,1581.0,17.539634704589844,0.2349652498960495,9.751001163030185,0.10781554877758026,0.017710309930423784,0.29077500104904175,194.77229601518027,15.488746643066406
1573.1412580918563,1573.1412580918563,0.9201247692108154,102.57090759277344,114.78721618652344,58.25702656200811,310000,2680.005376448851,82.90213012695312,0.9423971176147461,-109.995361328125,5321.246522426605,104.28177642822266,1593.0,155,0.19280964136123657,0.005346258315755479,0.1965688033401966,0.9361988306045532,0.44765567779541016,1593.0,15.226503372192383,0.23517724871635437,9.732866227539448,0.17776188254356384,0.017576898932831136,0.2903379797935486,194.54362837413686,12.472339630126953
1589.671376492868,1589.671376492868,0.920113205909729,104.30343627929688,115.01543426513672,58.20646131511986,312000,2714.4021450189957,87.32805633544922,0.9267803430557251,-105.5796127319336,5360.229654073715,104.79423522949219,1605.0,156,0.27471086382865906,0.004744532800384585,0.19735101103782654,0.9251068234443665,0.44778111577033997,1605.0,10.443660736083984,0.235593780875206,9.70590265667307,0.2584313750267029,0.017445482866043614,0.2900017201900482,194.3906542056075,8.907215118408203
1603.922678358189,1603.922678358189,0.9202318787574768,99.63550567626953,115.3844223022461,58.15735330953798,314000,2954.5167281609088,75.46318054199219,0.8749886751174927,-108.15179443359375,5399.145286560059,100.24972534179688,1616.0,157,0.2289355993270874,0.004839897909672315,0.1979471279680729,0.9395038485527039,0.44839778542518616,1616.0,16.11041259765625,0.23549029231071472,9.706880611136997,0.40765976905822754,0.017945544554455444,0.2897678315639496,194.2605198019802,15.491310119628906
1609.7746806564703,1609.7746806564703,0.9204006195068359,103.70636749267578,115.53002166748047,58.11185770291114,316000,2986.9866597234027,79.32825469970703,0.9536600112915039,-105.05933380126953,5437.788645744324,104.33599853515625,1626.0,158,0.21789643168449402,0.004295163650301133,0.21070524260401727,0.9517243504524231,0.4479113817214966,1626.0,9.709511756896973,0.23488867282867432,9.682560060787969,0.21721573173999786,0.01783517835178352,0.2893507778644562,194.18511685116852,7.4286274909973145
1614.1843162740438,1614.1843162740438,0.920480489730835,99.10334014892578,115.54899597167969,58.074545276003604,318000,2948.612249450389,75.40582275390625,0.949047863483429,-108.07872009277344,5475.720877170563,99.05333709716797,1637.0,159,0.21261540055274963,0.0049371798576567285,0.20480185955762864,0.9541410803794861,0.4479251801967621,1637.0,21.42279624938965,0.2348819077014923,9.67271153281711,0.20310357213020325,0.01832620647525962,0.2888895571231842,194.15699450213805,20.4732666015625
1619.150410261168,1619.150410261168,0.9203004837036133,103.07120513916016,115.58243560791016,58.0357613794921,320000,3075.9395787578214,93.3095474243164,0.9664846062660217,-108.91047668457031,5513.841679573059,104.05274963378906,1647.0,160,0.01050250232219696,0.004651046760498564,0.22317792609333992,0.967708945274353,0.4479367733001709,1647.0,20.191207885742188,0.23540988564491272,9.662005351731771,0.05776582658290863,0.018214936247723135,0.28838029503822327,194.28658166363084,18.606666564941406
1624.111117348646,1624.111117348646,0.9203384518623352,109.051025390625,115.6119384765625,57.99554050831635,322000,2914.5157570405004,72.9105224609375,0.8382601141929626,-107.41416931152344,5552.151030540466,109.41954803466797,1658.0,161,0.37988361716270447,0.004381496439672185,0.19884827643632888,0.8938363790512085,0.44781211018562317,1658.0,18.699481964111328,0.23529039323329926,9.653038418376102,0.4833734631538391,0.018094089264173704,0.28801068663597107,194.13872135102534,17.09720802307129
1625.1637172978837,1625.1637172978837,0.9203413724899292,105.90767669677734,115.65148162841797,57.95577050033491,324000,2714.300558113445,60.29959487915039,0.8828909993171692,-106.9172134399414,5590.470063686371,106.51905059814453,1670.0,162,0.45105817914009094,0.0045594027649236,0.19955389603972434,0.8557240962982178,0.4473433792591095,1670.0,19.71912384033203,0.23549172282218933,9.642859650909,0.3901951014995575,0.017964071856287425,0.2876526415348053,193.97784431137725,17.80707359313965
1638.112237102271,1638.112237102271,0.9203637838363647,104.70338439941406,115.83489227294922,57.91627629135768,326000,2777.482212244797,61.4180908203125,0.917751669883728,-107.62828063964844,5628.814918279648,105.85138702392578,1681.0,163,0.3248390257358551,0.0044695645181095965,0.2016404949128628,0.9244237542152405,0.44739291071891785,1681.0,15.28946304321289,0.23573945462703705,9.614848512858766,0.27331307530403137,0.01784651992861392,0.2871883511543274,193.88399762046402,13.287869453430176
1638.3494146524704,1638.3494146524704,0.920460045337677,104.056884765625,115.70738983154297,57.8790520742177,328000,2739.7938111474,63.192481994628906,0.8901479840278625,-110.24259948730469,5666.989839076996,105.1871109008789,1689.0,164,0.33035075664520264,0.005036417172795629,0.20725610747933387,0.9154629111289978,0.44683513045310974,1689.0,17.330257415771484,0.23549799621105194,9.606632949585276,0.3734801411628723,0.017761989342806393,0.28689923882484436,194.0177619893428,15.269091606140137
1641.4824383191578,1641.4824383191578,0.920505702495575,103.44991302490234,115.83776092529297,57.8418537293979,330000,2647.2210965959544,82.23954010009766,0.9270409941673279,-106.79857635498047,5705.211343050003,104.59197235107422,1700.0,165,0.18181955814361572,0.0045594027649236,0.20265215665102004,0.9625736474990845,0.44654831290245056,1700.0,11.299297332763672,0.23535726964473724,9.585994417155202,0.29144003987312317,0.018235294117647058,0.28654029965400696,194.1094117647059,9.253616333007812
1646.9660145193022,1646.9660145193022,0.9205306172370911,105.69017028808594,115.95691680908203,57.805247205853874,332000,2410.1800089046837,69.06880187988281,0.941269040107727,-107.58761596679688,5743.423236608505,106.63961029052734,1710.0,166,0.11604726314544678,0.0045594027649236,0.19797938749194144,0.9602749943733215,0.446224570274353,1710.0,19.095809936523438,0.23544374108314514,9.570325858408783,0.18111836910247803,0.018128654970760234,0.28617098927497864,194.10701754385966,16.54964828491211
1653.1975918114729,1653.1975918114729,0.9205669164657593,109.65623474121094,116.0895004272461,57.76477235835122,334000,2409.4869196083555,91.44017791748047,0.9085641503334045,-105.36656188964844,5782.070739030838,112.3951187133789,1719.0,167,0.3006892204284668,0.0045594027649236,0.20533331885933875,0.926010251045227,0.44603168964385986,1719.0,22.75692367553711,0.23502607643604279,9.557577382184176,0.34617871046066284,0.018033740546829553,0.2860419452190399,194.26003490401396,20.15062141418457
1643.3889632984076,1643.3889632984076,0.9205259084701538,109.08777618408203,115.73921203613281,57.72934104474299,336000,2171.965910272029,66.54006958007812,0.9156457781791687,-109.26757049560547,5820.263906002045,109.88153076171875,1727.0,168,0.11018339544534683,0.005240915906043995,0.19947411805391313,0.9524756669998169,0.44566860795021057,1727.0,32.576995849609375,0.2351570874452591,9.570209033167615,0.303326278924942,0.01795020266357846,0.2858227789402008,194.47481181239144,30.126659393310547
1658.7524124122517,1658.7524124122517,0.9205991625785828,110.94245910644531,116.11325073242188,57.690093824758456,338000,2388.3321461947157,69.67098236083984,0.9016448855400085,-110.64047241210938,5858.891494035721,112.18321990966797,1737.0,169,0.31917017698287964,0.004651046760498564,0.19840581178665162,0.9169543981552124,0.4456540644168854,1737.0,30.238006591796875,0.23479650914669037,9.538683507542611,0.3341071903705597,0.018422567645365574,0.2853483557701111,194.4985607369027,28.214984893798828
1664.4637505113121,1664.4637505113121,0.9205467104911804,110.70709991455078,116.23175048828125,57.651854866245394,340000,2410.7744644311897,166.31822204589844,0.9157290458679199,-110.80767822265625,5897.468533992767,111.4015884399414,1747.0,170,0.36887723207473755,0.0044695645181095965,0.19968216061592103,0.9054782390594482,0.4458381235599518,1747.0,29.756427764892578,0.23517122864723206,9.533465723367202,0.33818164467811584,0.018317115054378934,0.284911185503006,194.6147681740126,27.500959396362305
1675.9041196220253,1675.9041196220253,0.9205620288848877,109.89496612548828,116.57691192626953,57.61652977337044,342000,2533.7653739160637,72.48299407958984,0.9127244353294373,-113.28659057617188,5935.796573400497,110.69214630126953,1757.0,171,0.3044198155403137,0.0045594027649236,0.19852285265922545,0.9118501543998718,0.4459886848926544,1757.0,27.05856704711914,0.23533296585083008,9.527069808792739,0.30792000889778137,0.01821286283437678,0.28454044461250305,194.60443938531589,24.74102210998535
1681.562611729347,1681.562611729347,0.9205838441848755,110.0940933227539,116.6614761352539,57.57161775812068,344000,2614.746736514915,92.29488372802734,0.9243471622467041,-110.43578338623047,5975.166469097137,111.20691680908203,1768.0,172,0.24325072765350342,0.0045594027649236,0.2002653720974922,0.9450886845588684,0.44574061036109924,1768.0,28.41591453552246,0.2354939877986908,9.503154298540672,0.3095744252204895,0.01809954751131222,0.28414487838745117,194.50056561085972,25.956172943115234
1682.71188881562,1682.71188881562,0.9208121299743652,112.53095245361328,116.66802215576172,57.532135064801125,346000,2485.7197843246017,88.22081756591797,0.957435667514801,-110.01847839355469,6014.030239105225,113.6108169555664,1777.0,173,0.03800376504659653,0.004651046760498564,0.1954427556693554,0.9650413990020752,0.4455157518386841,1777.0,31.658340454101562,0.23482997715473175,9.491872254127422,0.19301311671733856,0.018007878446820485,0.28376007080078125,194.57175014068656,29.24632453918457
1669.2104180500178,1669.2104180500178,0.9209896326065063,112.44807434082031,116.32479095458984,57.49195489089269,348000,2202.7429942269796,75.44403076171875,0.9440898895263672,-112.07178497314453,6053.020821094513,112.61943054199219,1785.0,174,0.2207694798707962,0.005036417172795629,0.19882078975439071,0.948483943939209,0.44562065601348877,1785.0,34.151798248291016,0.23419754207134247,9.514622183270054,0.26239240169525146,0.017927170868347338,0.2833414077758789,194.91764705882352,32.24977111816406
1663.4073014060089,1663.4073014060089,0.9212059378623962,113.09408569335938,116.27318572998047,57.457123040469924,350000,2108.1380969134934,59.590476989746094,0.9683014750480652,-108.92633056640625,6091.498868703842,113.5384292602539,1796.0,175,0.2417103350162506,0.004651046760498564,0.20594453066587448,0.9380764365196228,0.44574400782585144,1796.0,37.86478805541992,0.23362018167972565,9.523739649024415,0.14553174376487732,0.017817371937639197,0.2829333543777466,194.82572383073497,35.61861801147461
