reference_actor_Q_mean,reference_Q_std,total/episodes,obs_rms_mean,total/epochs,reference_perturbed_action_std,rollout/actions_std,reference_actor_Q_std,rollout/return,total/steps_per_second,rollout/episode_steps,reference_perturbed_action_mean,rollout/episodes,train/loss_actor,reference_action_mean,param_noise_stddev,total/duration,reference_action_std,rollout/return_history,rollout/actions_mean,rollout/Q_mean,reference_Q_mean,AI_distance,AI_success_rate,obs_rms_std,total/steps,AI_return,train/param_noise_distance,train/loss_critic
612.1454467773438,1873.2735595703125,7041.0,0.3790794014930725,1106,0.9543782472610474,0.8552970886230469,1884.6942138671875,4431.014825907725,67.21282685785349,314.14472376082944,0.07091525942087173,7041.0,-2054.9248046875,0.028945745900273323,0.005563337841870998,32910.384868621826,0.9657989144325256,5775.878648597955,0.23987406492233276,1999.139404296875,585.7442016601562,4.162562109395572,0.1485,0.245643749833107,2212000,5676.24961605006,0.2035400864481926,6424.93701171875
557.1831665039062,1926.1715087890625,7048.0,0.3791068494319916,1107,0.9665631651878357,0.8552821278572083,1937.652099609375,4434.435888077253,67.2099143284044,314.10541997729854,0.008474256843328476,7048.0,-2084.775146484375,0.04683736711740494,0.006024297687744463,32941.56854867935,0.9736875295639038,6008.610091212687,0.23991861939430237,1999.7982177734375,532.94677734375,4.161498733413407,0.1495,0.24562260508537292,2214000,5668.575343117544,0.19365345314145088,6593.2470703125
669.9041137695312,1889.3348388671875,7053.0,0.3790966868400574,1108,0.9547941088676453,0.8553013801574707,1899.7960205078125,4434.278450301164,67.20703135757549,314.1430596909117,0.1287626326084137,7053.0,-2058.546630859375,0.1430382877588272,0.0057892316672357065,32972.740429639816,0.936935544013977,5936.239464821413,0.2398664504289627,1999.3265380859375,646.6290283203125,4.1679304832181225,0.1495,0.24560754001140594,2216000,5662.905143971356,0.19548918187618256,4950.1904296875
622.3560791015625,1956.1646728515625,7058.0,0.3791065216064453,1109,0.9578478336334229,0.8552895784378052,1962.279296875,4437.5652275365655,67.20491574434637,314.151601020119,0.12351492047309875,7058.0,-2087.9658203125,0.0019270298071205616,0.005346258315755479,33003.538140535355,0.9531241059303284,5991.552158175068,0.23985479772090912,1999.7822265625,593.6688842773438,4.160945809967403,0.1495,0.2456054389476776,2218000,5676.580197398523,0.20120313972234727,5521.7705078125
605.8280029296875,1982.1358642578125,7065.0,0.37911659479141235,1110,0.9649861454963684,0.8552768230438232,1982.3865966796875,4440.178080520674,67.20249523627898,314.2125973106865,0.04766441509127617,7065.0,-2134.382568359375,0.0731176808476448,0.006145386071268126,33034.48766589165,0.9565563797950745,5913.682197187585,0.23983949422836304,2000.3609619140625,574.4246826171875,4.160995620824817,0.15,0.24560502171516418,2220000,5692.748764010567,0.19880301564931868,5260.80322265625
620.4773559570312,2001.6007080078125,7068.0,0.3791184425354004,1111,0.9454030990600586,0.8552785515785217,1999.0802001953125,4439.084257803243,67.19763731534961,314.3364459535937,0.1231720894575119,7068.0,-2076.83935546875,0.09408219158649445,0.006024297687744463,33066.63878035545,0.9577062129974365,5785.677000459823,0.23976418375968933,2000.0452880859375,592.9959106445312,4.166424598814915,0.1495,0.24558798968791962,2222000,5681.257750587919,0.20816355168819428,5440.3681640625
482.7747802734375,1958.198486328125,7075.0,0.3791255056858063,1112,0.9532076716423035,0.8552356362342834,1958.70263671875,4440.8342297041345,67.19393744028294,314.3390812720848,0.08729889243841171,7075.0,-2096.9013671875,0.06269251555204391,0.0059055952237471445,33098.22410655022,0.9580532908439636,5735.555066191195,0.23981483280658722,2000.1644287109375,456.7230224609375,4.163214503394061,0.1505,0.2455591857433319,2224000,5686.775058331203,0.20361441895365714,6629.32080078125
410.2904968261719,2051.82275390625,7080.0,0.3791399598121643,1113,0.9638202786445618,0.8551992177963257,2050.40576171875,4439.603663859516,67.18940347214382,314.38855932203387,-0.03584574908018112,7080.0,-2043.331298828125,0.058256860822439194,0.0059055952237471445,33130.22418665886,0.9499739408493042,5567.654662536872,0.2399028241634369,1999.7431640625,383.2466125488281,4.164908846984918,0.151,0.2455395609140396,2226000,5687.100949998051,0.20608564242720603,4983.341796875
451.2945251464844,1973.3660888671875,7084.0,0.3791252672672272,1114,0.9628083109855652,0.8551681637763977,1971.021240234375,4441.292423293995,67.18405186527198,314.47402597402595,-0.010103080421686172,7084.0,-2100.060302734375,0.06579970568418503,0.006145386071268126,33162.63217449188,0.9574393630027771,5748.880825296374,0.239888995885849,1999.55810546875,421.0851745605469,4.165220181780258,0.151,0.24550692737102509,2228000,5689.324267733352,0.19768777772784232,8460.7578125
424.507568359375,2040.6981201171875,7091.0,0.3791467249393463,1115,0.9541680812835693,0.855141818523407,2038.4827880859375,4445.999794183644,67.18157672764399,314.467070934988,-0.09920796006917953,7091.0,-2093.423095703125,-0.10583819448947906,0.006145386071268126,33193.62403535843,0.9622126221656799,6010.992790672567,0.23990778625011444,2000.33740234375,400.390869140625,4.1585232831665815,0.151,0.2455018311738968,2230000,5702.752527170546,0.1947104075551033,6549.591796875
425.922119140625,2012.498291015625,7095.0,0.37912824749946594,1116,0.9620872735977173,0.8551498055458069,2011.87451171875,4445.016565478822,67.17898520708961,314.5460183227625,0.032210785895586014,7095.0,-2101.41552734375,-0.07016666978597641,0.005346258315755479,33224.67573928833,0.9620913863182068,5861.420356719576,0.2398437261581421,1999.7958984375,398.3804931640625,4.162811135069858,0.151,0.2454778105020523,2232000,5690.988958221409,0.2093813893198967,6050.71240234375
352.9891357421875,2069.529541015625,7100.0,0.3791506588459015,1117,0.9619330167770386,0.85514897108078,2068.886962890625,4447.357232153247,67.17405469460397,314.6254929577465,-0.002969273366034031,7100.0,-2090.949951171875,-0.012729397043585777,0.005675160932492605,33256.887799263,0.9602625370025635,6063.67908582707,0.2398558408021927,2000.07763671875,335.9646911621094,4.167028168875483,0.151,0.24547576904296875,2234000,5694.407420814125,0.1989111641049385,5322.92431640625
325.6669921875,2081.02490234375,7105.0,0.37912517786026,1118,0.9593585133552551,0.8551448583602905,2075.509521484375,4445.738191538736,67.17082168917105,314.64560168895144,0.06260514259338379,7105.0,-2050.085693359375,0.10520483553409576,0.005675160932492605,33288.2633228302,0.9518328905105591,6052.950799042232,0.23978988826274872,1999.47998046875,310.07208251953125,4.1732751509172195,0.15,0.245474711060524,2236000,5686.025038541088,0.20453252971172334,5740.501953125
260.68798828125,2091.2734375,7112.0,0.3791293501853943,1119,0.9176416397094727,0.8551536798477173,2075.112060546875,4448.435311146871,67.16782446566353,314.64890326209223,0.23828266561031342,7112.0,-2038.32421875,0.2472095489501953,0.0057892316672357065,33319.52490353584,0.915401816368103,6008.531627672486,0.2397315949201584,2000.2247314453125,219.67489624023438,4.174833352050617,0.15,0.2454768717288971,2238000,5691.255794081556,0.19953569993376732,5341.232421875
300.19207763671875,2122.2431640625,7119.0,0.37912386655807495,1120,0.9356794953346252,0.8551340103149414,2105.233154296875,4450.950645320812,67.16351470965085,314.63969658659926,0.12667077779769897,7119.0,-2109.091552734375,0.11463894695043564,0.005137649157968821,33351.44102692604,0.9492514729499817,6276.26481254937,0.23975683748722076,2000.3533935546875,253.0676727294922,4.1682695019737315,0.1505,0.2454584836959839,2240000,5696.208952011305,0.19916657522320746,5391.98486328125
385.5391845703125,2058.68798828125,7125.0,0.379160076379776,1121,0.9559405446052551,0.8550902605056763,2052.41015625,4454.240843461536,67.16082538279827,314.60294736842104,0.07399889081716537,7125.0,-2109.63916015625,-0.014567825943231583,0.005563337841870998,33382.55578637123,0.958835780620575,6352.1697146317965,0.23986613750457764,2001.094482421875,348.03289794921875,4.161562193865492,0.152,0.2454289048910141,2242000,5701.608742986211,0.2043510289490223,5990.84765625
406.52056884765625,2045.1650390625,7130.0,0.37914833426475525,1122,0.9590778946876526,0.8550682067871094,2036.0328369140625,4456.102596671312,67.15867329956347,314.712762973352,0.012288875877857208,7130.0,-2057.7177734375,0.0314573273062706,0.005346258315755479,33413.40574121475,0.9516705870628357,6225.159026008527,0.2399170845746994,2001.2528076171875,363.1553649902344,4.159396746855136,0.152,0.24540996551513672,2244000,5706.233932146178,0.19884121894836426,6571.01171875
308.5115966796875,2035.7274169921875,7136.0,0.3791656494140625,1123,0.9621874690055847,0.8550434112548828,2031.2017822265625,4459.054135791561,67.15696322741951,314.7351457399103,0.08006446808576584,7136.0,-2055.274169921875,0.12093213945627213,0.005453718107902164,33444.03755116463,0.9570617079734802,6468.574370537464,0.2399783730506897,2001.735595703125,272.56121826171875,4.156405462993915,0.152,0.24540439248085022,2246000,5710.863512527304,0.2068139159679413,5735.740234375
330.99066162109375,2031.3306884765625,7142.0,0.3791734576225281,1124,0.9699219465255737,0.8550353646278381,2029.4185791015625,4459.196676755273,67.15314751222192,314.73060767292077,-0.05758364498615265,7142.0,-2062.445556640625,0.0024862932041287422,0.0057892316672357065,33475.72054743767,0.9606422185897827,6388.1405881702485,0.24000397324562073,2001.883544921875,285.5702819824219,4.160983207558631,0.152,0.24540695548057556,2248000,5701.6152568760535,0.193724670112133,6028.650390625
387.09112548828125,1956.10302734375,7149.0,0.379165917634964,1125,0.9687849283218384,0.8550564646720886,1955.68798828125,4461.690280160667,67.15040880592565,314.7191215554623,-0.02989387884736061,7149.0,-2106.20751953125,-0.038571249693632126,0.005675160932492605,33506.86972737312,0.9702818989753723,6431.683154593021,0.23996947705745697,2002.2113037109375,338.767333984375,4.156037640884573,0.1525,0.24541142582893372,2250000,5698.395324823561,0.19950376138091086,4771.498046875
305.03790283203125,1978.812255859375,7154.0,0.37916627526283264,1126,0.9612775444984436,0.8550543189048767,1980.3153076171875,4463.68121411278,67.14783679387261,314.75090858261115,-0.07467806339263916,7154.0,-2164.809326171875,-0.03676968440413475,0.005675160932492605,33537.93819022179,0.9682413339614868,6500.114671480951,0.23995783925056458,2002.509765625,254.82723999023438,4.157782285875601,0.152,0.2453998327255249,2252000,5699.838275129077,0.20741333305835724,6973.6298828125
354.89483642578125,2009.7886962890625,7161.0,0.37917017936706543,1127,0.9508888721466064,0.8550170063972473,2014.8594970703125,4464.508480983698,67.14522624501666,314.7468230694037,-0.06437879055738449,7161.0,-2030.3515625,-0.13208623230457306,0.005563337841870998,33569.02829957008,0.9459023475646973,6346.89028080712,0.24003921449184418,2002.6141357421875,297.61834716796875,4.147213992090656,0.152,0.2453993558883667,2254000,5700.542561065919,0.19929902166128158,4926.81103515625
273.0989685058594,1946.5390625,7166.0,0.37917640805244446,1128,0.954223096370697,0.8549928665161133,1948.9482421875,4463.804486714407,67.14244637311835,314.8057493720346,0.011137353256344795,7166.0,-2059.586181640625,-0.010599246248602867,0.005563337841870998,33600.20556092262,0.9524080157279968,6188.074248201258,0.24007970094680786,2002.2540283203125,222.33212280273438,4.150844668705257,0.152,0.2453758865594864,2256000,5691.715956481705,0.19877029627561568,5163.6630859375
285.17730712890625,2016.9075927734375,7172.0,0.37918394804000854,1129,0.9544086456298828,0.854965090751648,2026.1209716796875,4464.52676089038,67.13983945221547,314.81469604015615,0.08969153463840485,7172.0,-2070.0771484375,0.03821364417672157,0.0059055952237471445,33631.298770189285,0.9396796226501465,6123.180279399358,0.2401459515094757,2002.2501220703125,251.32481384277344,4.156535534596535,0.1515,0.24536441266536713,2258000,5693.587071556443,0.21128524452447892,8589.087890625
255.9852752685547,2055.600341796875,7177.0,0.3792717456817627,1130,0.9528689384460449,0.8549158573150635,2066.157958984375,4462.058646841423,67.13458276720921,314.8705587292741,0.09044814854860306,7177.0,-2052.808837890625,0.10204396396875381,0.005563337841870998,33663.72302985191,0.9509696960449219,6072.255985175588,0.24024736881256104,2002.3885498046875,212.68572998046875,4.168406061544347,0.1515,0.24540913105010986,2260000,5680.287602111379,0.2114183834195137,5534.18310546875
296.76788330078125,2070.11572265625,7183.0,0.379300057888031,1131,0.9374179244041443,0.8549225926399231,2067.7529296875,4463.403310537276,67.13263264585406,314.90393985799807,0.056063368916511536,7183.0,-2084.1630859375,0.17001794278621674,0.006145386071268126,33694.49269080162,0.9172873497009277,6141.351594713457,0.24024629592895508,2002.14404296875,249.3696746826172,4.175616206032919,0.152,0.24541018903255463,2262000,5675.311029688558,0.20218617647886275,6026.28955078125
322.75537109375,2019.716552734375,7187.0,0.37931331992149353,1132,0.9385846257209778,0.8548887968063354,2018.0142822265625,4465.400584280052,67.13019715875981,315.013218310839,-0.048322081565856934,7187.0,-2010.05712890625,-0.081967294216156,0.0057892316672357065,33725.50798034668,0.945654034614563,6096.8478050098165,0.2402641326189041,2002.3863525390625,271.97760009765625,4.1744318836217005,0.152,0.24539940059185028,2264000,5673.011262993902,0.20552849665284156,6726.1474609375
203.36593627929688,1999.0009765625,7193.0,0.37930426001548767,1133,0.9585481286048889,0.8548722863197327,1994.6265869140625,4468.109679386579,67.12746162473223,314.99874878353955,0.022835183888673782,7193.0,-2094.84033203125,-0.053060997277498245,0.0059055952237471445,33756.67640566826,0.9566534161567688,6046.130623673356,0.24027115106582642,2002.6112060546875,162.02435302734375,4.163607273885018,0.1535,0.24534712731838226,2266000,5693.680548454558,0.1938528038561344,9109.7294921875
244.18408203125,2049.665283203125,7199.0,0.37930062413215637,1134,0.9528096914291382,0.8548473119735718,2043.0501708984375,4468.658771342772,67.12528126214988,315.016252257258,0.016183890402317047,7199.0,-2097.276611328125,0.06398823857307434,0.006024297687744463,33787.567923069,0.9603365063667297,6089.155932024093,0.24028843641281128,2002.6051025390625,196.25021362304688,4.161714715394177,0.154,0.24532917141914368,2268000,5693.3548888250425,0.20892527282238008,4883.67626953125
309.31146240234375,2040.09814453125,7205.0,0.37927237153053284,1135,0.9485563635826111,0.8548426032066345,2037.0235595703125,4468.704256080115,67.12259317170329,315.0360860513532,-0.0497993528842926,7205.0,-2104.25830078125,0.014871029183268547,0.0062689083313006155,33818.71725654602,0.9441240429878235,6100.443141745058,0.24023540318012238,2002.2353515625,260.5196533203125,4.165011180812437,0.1535,0.2453104704618454,2270000,5682.8450769565925,0.20429119676351548,6761.7080078125
269.2771911621094,2009.0413818359375,7209.0,0.37925583124160767,1136,0.9702000021934509,0.8548354506492615,2010.12890625,4469.3041501856005,67.11748657546516,315.1373283395755,-0.0065443310886621475,7209.0,-2094.452392578125,0.05582057684659958,0.006024297687744463,33851.08882832527,0.9710294008255005,6068.670029298882,0.24020631611347198,2001.7181396484375,241.03765869140625,4.1656794654058045,0.153,0.24528326094150543,2272000,5678.523481527793,0.21270635604858398,5041.017578125
232.47756958007812,1941.316650390625,7215.0,0.37925034761428833,1137,0.9516766667366028,0.8548380732536316,1944.6448974609375,4470.485806287503,67.11467888708444,315.10755370755373,0.11553424596786499,7215.0,-2096.92431640625,0.15197676420211792,0.0059055952237471445,33882.304701566696,0.9496016502380371,5872.14438098837,0.24022133648395538,2001.720703125,207.72576904296875,4.168283392521343,0.153,0.2452796846628189,2274000,5673.395345640266,0.20007900327444075,7357.00927734375
251.09951782226562,1924.4254150390625,7222.0,0.37923571467399597,1138,0.9093954563140869,0.8548176288604736,1922.851806640625,4470.875373796887,67.11201076117067,315.13431182497925,0.28993597626686096,7222.0,-2080.7822265625,0.20508341491222382,0.0057892316672357065,33913.45266199112,0.9311006665229797,5829.553700465485,0.24031011760234833,2001.732421875,210.23599243164062,4.164162700881255,0.153,0.24529746174812317,2276000,5671.980076187557,0.20323222011327743,6012.056640625
147.65789794921875,1985.193115234375,7227.0,0.3792460560798645,1139,0.944789469242096,0.8548019528388977,1992.281494140625,4471.145800539382,67.10911569536033,315.16009409160097,0.03853902965784073,7227.0,-2062.90380859375,-0.05756077542901039,0.006024297687744463,33944.71788811684,0.9411760568618774,5625.327748449731,0.24035297334194183,2001.781982421875,112.298828125,4.166516945992099,0.153,0.24527236819267273,2278000,5662.354820421343,0.20236579179763795,6096.43310546875
161.65269470214844,1957.317138671875,7233.0,0.37926217913627625,1140,0.9444351196289062,0.8547794818878174,1966.3846435546875,4471.768534941717,67.1046791986885,315.1943868381031,0.10456192493438721,7233.0,-2062.414794921875,0.09530503302812576,0.0059055952237471445,33976.76625871658,0.9420416951179504,5490.961156553904,0.24044065177440643,2002.0618896484375,129.89413452148438,4.180389551270972,0.153,0.24528765678405762,2280000,5660.352619524244,0.19919675931334496,6162.18896484375
240.87232971191406,1980.1505126953125,7239.0,0.37923240661621094,1141,0.9600183963775635,0.8547980785369873,1989.010986328125,4472.738821573658,67.10122385300544,315.2273794723028,0.05885448306798935,7239.0,-2053.239013671875,0.04476609081029892,0.0057892316672357065,34008.321591854095,0.9423147439956665,5357.836822166545,0.24033230543136597,2001.7833251953125,208.06161499023438,4.181399125476268,0.153,0.24526381492614746,2282000,5660.251322417166,0.20172802716493607,4404.82666015625
287.3575744628906,1957.5267333984375,7245.0,0.3792243003845215,1142,0.9419492483139038,0.8547635078430176,1963.3739013671875,4471.506108254097,67.09827000385697,315.2335403726708,0.14617636799812317,7245.0,-2082.049072265625,0.018742401152849197,0.006024297687744463,34039.62575888634,0.9514690637588501,5198.573333418136,0.24036455154418945,2001.4346923828125,261.4913635253906,4.1818838009599,0.1535,0.2452416568994522,2284000,5654.175277820592,0.20231368586421014,5161.90673828125
356.94635009765625,1951.3499755859375,7249.0,0.3792531192302704,1143,0.9481416940689087,0.8547310829162598,1957.4892578125,4473.270275447014,67.09627289211765,315.27479652365844,0.11447853595018387,7249.0,-2105.822021484375,0.1875002086162567,0.006024297687744463,34070.446858882904,0.9301807284355164,5301.12413846798,0.24039186537265778,2001.83349609375,321.4064025878906,4.179593057545505,0.1535,0.245240718126297,2286000,5658.782170364862,0.20039374619722367,6508.337890625
414.4353332519531,1945.2105712890625,7255.0,0.3792273700237274,1144,0.9352248311042786,0.8547300696372986,1944.9208984375,4473.450009382345,67.09385147344284,315.35961405926946,0.13291800022125244,7255.0,-2116.7099609375,0.10785319656133652,0.0059055952237471445,34101.485452890396,0.9414107799530029,5196.070466202949,0.24034303426742554,2001.3218994140625,375.24169921875,4.184993731869064,0.1535,0.24524155259132385,2288000,5658.159955876319,0.20224710553884506,5383.42333984375
313.1226806640625,2035.1778564453125,7261.0,0.3792126774787903,1145,0.9025242328643799,0.8547053933143616,2046.0263671875,4471.0163938941305,67.08948128846816,315.3667538906487,0.2229282110929489,7261.0,-2065.2939453125,0.13999882340431213,0.0057892316672357065,34133.51774406433,0.9295914769172668,4937.048037410215,0.24037818610668182,2000.9271240234375,285.0232849121094,4.1914811916999675,0.1535,0.2452411651611328,2290000,5653.699117880062,0.20541688233613967,5898.9951171875
339.36572265625,2016.1678466796875,7269.0,0.37922510504722595,1146,0.9522273540496826,0.8546746969223022,2023.469970703125,4472.59145141113,67.08746654316683,315.28477094510936,0.05011630058288574,7269.0,-2089.885986328125,0.03391054645180702,0.006394913388759758,34164.35465669632,0.9533510804176331,4990.528656037865,0.2404666244983673,2001.5333251953125,298.28564453125,4.187012323310855,0.1535,0.2452452927827835,2292000,5648.825984033808,0.20173946768045425,5377.76806640625
296.0054626464844,2043.0682373046875,7273.0,0.3791967034339905,1147,0.9617502689361572,0.8546817302703857,2040.050048828125,4472.299803175546,67.08455518724223,315.36353636738625,-0.0323571041226387,7273.0,-2081.50341796875,0.08983246982097626,0.0059055952237471445,34195.650453329086,0.944507360458374,5005.809199794737,0.24041606485843658,2000.864990234375,247.0799560546875,4.1791759484319835,0.1535,0.24522735178470612,2294000,5645.744184657793,0.20671560853719712,5434.21484375
262.8804931640625,1996.189697265625,7279.0,0.3791860044002533,1148,0.9663965702056885,0.8546593189239502,1998.2906494140625,4472.2897192012615,67.0826213551917,315.4104959472455,-0.0035856030881404877,7279.0,-1990.21484375,0.04503466933965683,0.006024297687744463,34226.45021343231,0.9544607996940613,5088.557455711823,0.24042750895023346,2000.9154052734375,211.93104553222656,4.167534510756181,0.1525,0.24522113800048828,2296000,5660.034078272941,0.20281390637159347,7447.5048828125
231.29371643066406,2004.205810546875,7285.0,0.3792097866535187,1149,0.9515451192855835,0.8546554446220398,1996.1407470703125,4476.395549821311,67.07986438751793,315.42017844886755,0.09970411658287048,7285.0,-2135.1279296875,0.06269673258066177,0.006394913388759758,34257.67211937904,0.9443304538726807,5408.288614733886,0.2404371201992035,2001.7030029296875,171.64129638671875,4.156599039558886,0.153,0.2452368438243866,2298000,5678.517354056833,0.19983810871839525,6935.72314453125
200.67398071289062,2065.136474609375,7292.0,0.3791954517364502,1150,0.954930305480957,0.8546519875526428,2054.688232421875,4477.5751671250255,67.07816227473074,315.4023587493143,0.08066513389348984,7292.0,-2063.0498046875,0.05646777153015137,0.005563337841870998,34288.35737299919,0.957329511642456,5173.187066099875,0.24042056500911713,2001.7662353515625,146.50445556640625,4.144914201663878,0.154,0.2452310174703598,2300000,5690.364275615426,0.20805806785821915,6622.74169921875
191.93836975097656,2062.173583984375,7297.0,0.3791798949241638,1151,0.9460363388061523,0.8546122312545776,2048.7412109375,4478.0862054135405,67.07507209197045,315.4430587912841,0.10145894438028336,7297.0,-2089.14111328125,0.10169380903244019,0.006145386071268126,34319.75439167023,0.9566448926925659,5128.887769759449,0.24046538770198822,2002.0142822265625,144.4759521484375,4.139398449735474,0.1535,0.24523380398750305,2302000,5698.280598306248,0.20624129340052605,5687.859375
177.69110107421875,2053.823974609375,7303.0,0.37914952635765076,1152,0.9577635526657104,0.8546308279037476,2047.0986328125,4479.752669486912,67.07240458342822,315.4632342872792,0.09105207026004791,7303.0,-2056.651611328125,0.08377211540937424,0.0062689083313006155,34350.93783068657,0.9551559090614319,5253.143670802867,0.2403343915939331,2001.8409423828125,135.88279724121094,4.135842172021981,0.153,0.2452382594347,2304000,5689.42317191202,0.20245695292949675,11404.3154296875
291.968017578125,2018.5718994140625,7310.0,0.37915387749671936,1153,0.9456884264945984,0.8546242117881775,2012.412109375,4481.532689833163,67.06943320614994,315.4262653898769,0.18280789256095886,7310.0,-2060.742431640625,0.14401254057884216,0.005675160932492605,34382.27952384949,0.9531758427619934,5361.09651074642,0.24027858674526215,2002.4127197265625,251.64453125,4.131496659123809,0.1535,0.24524109065532684,2306000,5693.92047810849,0.19975055038928985,11263.72265625
263.4587707519531,2038.11328125,7316.0,0.37920233607292175,1154,0.9389373660087585,0.8546287417411804,2032.4554443359375,4483.144482335041,67.06640115196733,315.44327501366865,0.1400248408317566,7316.0,-1976.7828369140625,0.17631803452968597,0.0062689083313006155,34413.65512919426,0.9462931752204895,5399.633448585064,0.24027667939662933,2002.916015625,233.30615234375,4.1311561555991325,0.1525,0.24527479708194733,2308000,5712.5236923606535,0.1937048365175724,5342.8056640625
192.84768676757812,2053.840576171875,7322.0,0.3792252540588379,1155,0.9072132706642151,0.8546141386032104,2050.453125,4483.698635973852,67.06399561678458,315.4569789674952,0.22383469343185425,7322.0,-2083.145263671875,0.21519437432289124,0.0062689083313006155,34444.711782455444,0.929283618927002,5409.794630394263,0.2403430938720703,2003.185791015625,162.14454650878906,4.142262983650343,0.152,0.24529719352722168,2310000,5708.522308833211,0.20634738385677337,5893.4580078125
201.6573486328125,2068.060546875,7329.0,0.3792347311973572,1156,0.890527606010437,0.8545831441879272,2063.94873046875,4486.646614808888,67.0615624731236,315.42870787283397,0.3405851423740387,7329.0,-2071.5439453125,0.395591676235199,0.006145386071268126,34475.78485703468,0.8765245676040649,5651.1501395876,0.24035978317260742,2003.7352294921875,168.60435485839844,4.13678447416501,0.1535,0.24527505040168762,2312000,5724.705096579036,0.2102018803358078,5522.8876953125
130.73110961914062,2066.43505859375,7336.0,0.3792402744293213,1157,0.8795756697654724,0.8545464277267456,2063.73193359375,4490.024025222022,67.05699822282055,315.418893129771,0.3430476784706116,7336.0,-2081.262451171875,0.34278416633605957,0.0062689083313006155,34507.95683264732,0.8801721930503845,5697.376195980601,0.24036259949207306,2004.3095703125,96.08880615234375,4.133289427501767,0.1545,0.245273157954216,2314000,5731.483801042547,0.20663362368941307,4827.115234375
209.64688110351562,1956.8204345703125,7342.0,0.37922143936157227,1158,0.9332104921340942,0.854522168636322,1957.398193359375,4489.247171746246,67.05393690956348,315.3779624080632,0.2287023961544037,7342.0,-2049.689208984375,0.25049129128456116,0.006145386071268126,34539.35901069641,0.9197506904602051,5727.695862760319,0.24036657810211182,2003.82275390625,178.2247772216797,4.1329062951573565,0.154,0.24526187777519226,2316000,5728.136531268074,0.20621064960956573,6567.2919921875
146.20474243164062,1964.4764404296875,7346.0,0.37923622131347656,1159,0.9135557413101196,0.8545235991477966,1972.009765625,4490.279266503028,67.05167953501034,315.4987748434522,0.2751762270927429,7346.0,-2094.0244140625,0.3930306136608124,0.006024297687744463,34570.349558353424,0.8625087141990662,5859.2514706592665,0.24033479392528534,2003.87109375,122.59453582763672,4.1269269150238195,0.154,0.24525155127048492,2318000,5738.947880479527,0.20390747830271722,5958.29931640625
74.50139617919922,1969.866943359375,7353.0,0.37922045588493347,1160,0.9122218489646912,0.8544983863830566,1973.2388916015625,4491.436783660996,67.04960827425961,315.51611587107305,0.2512151300907135,7353.0,-2036.07958984375,0.21271716058254242,0.0062689083313006155,34601.2461476326,0.931190550327301,5823.548497408455,0.24035939574241638,2003.8148193359375,37.74778747558594,4.12565203376295,0.155,0.24523675441741943,2320000,5748.817026162954,0.20138330280780792,5702.35888671875
112.87025451660156,2064.684326171875,7358.0,0.3792141377925873,1161,0.9522152543067932,0.8544952273368835,2065.84375,4491.521000133683,67.04701438423977,315.54471323729274,0.17710180580615997,7358.0,-2110.417724609375,0.21523462235927582,0.006024297687744463,34632.41460227966,0.9441593885421753,5790.15333216945,0.24035826325416565,2003.7274169921875,70.37933349609375,4.121374333714406,0.155,0.24521957337856293,2322000,5746.022678626139,0.2026035615801811,5718.31689453125
299.8570861816406,1947.248291015625,7365.0,0.3792078197002411,1162,0.9213253855705261,0.8544895052909851,1938.85546875,4491.3552097352285,67.04348350506294,315.54229463679565,0.25573232769966125,7365.0,-2124.901611328125,0.27996933460235596,0.006145386071268126,34664.06992149353,0.9128531813621521,5894.218101134886,0.24031217396259308,2003.4473876953125,246.8790283203125,4.121801447477452,0.1545,0.24521276354789734,2324000,5733.30175252273,0.19915244087576867,5388.2919921875
191.90736389160156,1935.9822998046875,7371.0,0.3792107403278351,1163,0.9238006472587585,0.8544796109199524,1945.965087890625,4491.591851805616,67.04023681114421,315.5400895400895,0.25202614068984985,7371.0,-2011.631103515625,0.30904775857925415,0.006394913388759758,34695.58149909973,0.9138934016227722,5830.39636608959,0.2403234839439392,2003.56298828125,159.8121337890625,4.125436281852054,0.154,0.24520757794380188,2326000,5732.949965419395,0.20432475909590722,5627.166015625
138.32308959960938,1928.24658203125,7378.0,0.3792191445827484,1164,0.8900024890899658,0.8544633984565735,1942.8067626953125,4492.386071839417,67.03806494434198,315.50948766603415,0.3338219225406647,7378.0,-2076.574951171875,0.2509046792984009,0.006024297687744463,34726.53934645653,0.9098652601242065,5980.672872275488,0.2403724491596222,2003.7071533203125,109.4747085571289,4.1353962167200935,0.154,0.24519293010234833,2328000,5726.1842184743755,0.19386582538485528,5360.044921875
106.43618774414062,1911.51318359375,7385.0,0.3791852593421936,1165,0.9183003902435303,0.8544672727584839,1919.782470703125,4490.244006015949,67.03525826035911,315.4710900473934,0.18981267511844635,7385.0,-2053.309326171875,0.21341384947299957,0.006024297687744463,34757.82834982872,0.9186526536941528,5499.104039795323,0.2403375208377838,2003.3118896484375,73.64826965332031,4.137725251211907,0.1535,0.24518823623657227,2330000,5710.817613711035,0.20187496215105058,4735.40771484375
179.9449920654297,1942.822021484375,7392.0,0.379191130399704,1166,0.9299764037132263,0.8544464111328125,1941.8983154296875,4490.080371637387,67.02967048303805,315.44872835497836,0.22871188819408417,7392.0,-2055.318359375,0.19950763881206512,0.006145386071268126,34790.56339073181,0.9336191415786743,5401.95988467881,0.24035821855068207,2003.19140625,142.59312438964844,4.1379579561165665,0.154,0.24517682194709778,2332000,5697.225257898766,0.20132804661989212,5562.52294921875
