rollout/episodes,param_noise_stddev,reference_actor_Q_mean,train/param_noise_distance,rollout/episode_steps,reference_Q_std,rollout/return_history,total/steps_per_second,reference_actor_Q_std,AI_return,reference_action_std,obs_rms_mean,rollout/actions_mean,total/episodes,reference_perturbed_action_std,AI_distance,total/steps,total/epochs,AI_success_rate,reference_action_mean,reference_Q_mean,obs_rms_std,train/loss_critic,reference_perturbed_action_mean,rollout/actions_std,train/loss_actor,rollout/return,total/duration,rollout/Q_mean
4341.0,0.0057892316672357065,1276.864990234375,0.1926501339673996,196.7129693618982,708.0333862304688,5642.788407194712,34.242316629118655,707.9308471679688,5010.2183017224,0.8053791522979736,0.4629156291484833,0.3853733539581299,4341.0,0.7989159226417542,3.0925930027989574,854000,427,0.4925,0.5563430190086365,1252.1748046875,0.573280394077301,9495.0498046875,0.5441374182701111,0.884762704372406,-2054.7607421875,4726.212230617235,24939.90138721466,1999.185546875
4348.0,0.006024297687744463,1297.1531982421875,0.1919844001531601,196.84636614535418,746.1590576171875,5553.343935279936,34.22899842765403,740.2127075195312,5015.96994540167,0.8189137578010559,0.46296024322509766,0.38521528244018555,4348.0,0.7841856479644775,3.0818501896918042,856000,428,0.4925,0.5177167057991028,1274.6568603515625,0.5727455019950867,2077.130859375,0.5655272006988525,0.884790301322937,-2049.214599609375,4728.70444158241,25008.03527188301,1999.4600830078125
4357.0,0.005453718107902164,1371.70849609375,0.20389744743704796,196.91393160431488,705.1299438476562,5509.287097309077,34.21776341340434,706.9370727539062,5016.581116784401,0.8038739562034607,0.4629792869091034,0.3849184215068817,4357.0,0.8404598236083984,3.0803512315532617,858000,429,0.493,0.55824875831604,1353.6702880859375,0.572191059589386,3075.8359375,0.49344784021377563,0.8848869800567627,-2046.6156005859375,4730.429168348092,25074.695550203323,1999.9178466796875
4365.0,0.0057892316672357065,1323.84375,0.20317101307213306,196.9766323024055,721.8054809570312,5537.148146606347,34.206471152578736,723.0648193359375,5025.34405530728,0.8453381061553955,0.4630083739757538,0.3846443295478821,4365.0,0.8611626029014587,3.076164493416887,860000,430,0.493,0.47832661867141724,1306.78369140625,0.5717272758483887,2112.371337890625,0.4367826282978058,0.884995698928833,-2064.344970703125,4732.778127886262,25141.441692829132,2000.8321533203125
4375.0,0.0057892316672357065,1329.70263671875,0.19509997934103013,196.9737142857143,713.1796875,5485.73237770316,34.195489075527654,712.7197265625,5036.639921315868,0.8433066010475159,0.46290454268455505,0.38451576232910156,4375.0,0.8417465090751648,3.062466330061773,862000,431,0.493,0.4931442141532898,1311.0169677734375,0.57123863697052,1206.127685546875,0.508338212966919,0.8850290775299072,-2035.8404541015625,4734.135005207983,25208.003257274628,2001.1402587890625
4386.0,0.005453718107902164,1385.838134765625,0.19235348656773568,196.98290013679892,692.7410888671875,5532.873478039553,34.18377978547293,693.5682373046875,5051.845516933418,0.814458966255188,0.4628778398036957,0.3844229280948639,4386.0,0.8636289834976196,3.0380634197542773,864000,432,0.4955,0.5215739011764526,1368.7607421875,0.5706952214241028,19051.25,0.46980100870132446,0.8850657939910889,-2056.08837890625,4736.7152088326975,25275.14527130127,2001.5869140625
4396.0,0.0057892316672357065,1331.460693359375,0.20393817231059075,196.95336669699728,708.8516235351562,5457.4279739877065,34.17260549357258,711.2101440429688,5062.068033106306,0.894162118434906,0.4628109931945801,0.38429272174835205,4396.0,0.8785120844841003,3.0142899261112635,866000,433,0.495,0.3901357054710388,1314.991943359375,0.5703006386756897,1498.583740234375,0.41925033926963806,0.8851135969161987,-2064.037353515625,4736.47674506489,25341.93654513359,2001.9803466796875
4407.0,0.0057892316672357065,1279.208984375,0.20033641338348387,196.9346494213751,726.7493896484375,5576.05934471211,34.1609967136035,730.9608154296875,5092.491380640037,0.9072308540344238,0.4628005921840668,0.3842669129371643,4407.0,0.8979785442352295,2.9388752459226786,868000,434,0.499,0.3755652904510498,1263.70166015625,0.569780707359314,1000.4384155273438,0.3783751130104065,0.8851391077041626,-2074.994140625,4738.551652309227,25409.094684123993,2002.40087890625
4417.0,0.005453718107902164,1259.9561767578125,0.18980339229106902,196.95630518451438,759.6472778320312,5643.0397387621315,34.14924378543382,764.0985107421875,5108.717085016685,0.875535786151886,0.4629612863063812,0.3842340409755707,4417.0,0.8793367147445679,2.924204546439678,870000,435,0.5,0.43681126832962036,1241.51806640625,0.5692436695098877,1770.5892333984375,0.43980857729911804,0.8851694464683533,-2072.62060546875,4741.716976650537,25476.406021356583,2003.3465576171875
4427.0,0.006145386071268126,1229.78369140625,0.1961262695491314,196.96227693697764,774.536376953125,5650.9772222427755,34.137493893925,782.1368408203125,5118.133187756227,0.9098471999168396,0.4629506766796112,0.3842768669128418,4427.0,0.9523364901542664,2.9098738326858107,872000,436,0.502,0.35645586252212524,1211.7030029296875,0.5687602162361145,1869.22119140625,0.2808164954185486,0.8851525783538818,-2086.98681640625,4743.531114952672,25543.761434555054,2003.8587646484375
4435.0,0.004839897909672315,1207.0,0.2124507886171341,197.01352874859074,799.3311157226562,5595.029461028453,34.12613495405906,804.8922119140625,5128.380607629273,0.8634822368621826,0.4629175662994385,0.3840480446815491,4435.0,0.8207715749740601,2.891542727161466,874000,437,0.5035,0.4774226248264313,1188.1920166015625,0.5682738423347473,2415.859375,0.5432748198509216,0.8852548003196716,-2067.562744140625,4744.762982627044,25610.86982679367,2003.8829345703125
4444.0,0.0049371798576567285,1247.702880859375,0.19260021135210992,197.08640864086408,801.7120971679688,5627.30017956249,34.114442935244355,806.1425170898438,5141.753884027755,0.8834234476089478,0.46285584568977356,0.3839401304721832,4444.0,0.8768965005874634,2.8552810749389423,876000,438,0.506,0.432330846786499,1228.8419189453125,0.5677855014801025,2376.42529296875,0.4455146789550781,0.8852912783622742,-2090.905517578125,4747.530313256015,25678.273617506027,2004.2623291015625
4452.0,0.005240915906043995,1223.05517578125,0.21100090980529784,197.17632524707997,796.7883911132812,5640.716860277713,34.10350269461968,804.0565795898438,5154.906617389349,0.8605255484580994,0.46302613615989685,0.3839939534664154,4452.0,0.8694955110549927,2.844434247791548,878000,439,0.5075,0.46036791801452637,1207.640625,0.5673173666000366,1604.9141845703125,0.4501648247241974,0.8852647542953491,-2081.09814453125,4750.444563562281,25745.15608739853,2005.0447998046875
4461.0,0.005240915906043995,1242.3994140625,0.21173019766807555,197.2165433759247,814.1353759765625,5641.863933165608,34.092090608129475,817.1964111328125,5175.708653297458,0.8250598311424255,0.4631269872188568,0.38383203744888306,4461.0,0.8621569871902466,2.7985414933319186,880000,440,0.509,0.5180342793464661,1222.57958984375,0.5668156743049622,3944.4150390625,0.4711686074733734,0.8853374123573303,-2099.86181640625,4752.631616575846,25812.43873000145,2005.8466796875
4471.0,0.005240915906043995,1226.417236328125,0.1948162992298603,197.25050324312235,817.8927001953125,5711.043898146319,34.08063445061183,822.2196655273438,5195.324334829515,0.8546032309532166,0.4631139934062958,0.3837513029575348,4471.0,0.8750594854354858,2.7601773952214272,882000,441,0.511,0.5019508004188538,1207.087646484375,0.5663244724273682,1105.714111328125,0.46094265580177307,0.8853721022605896,-2076.220458984375,4755.931977015676,25879.79989862442,2006.3992919921875
4481.0,0.005240915906043995,1238.98095703125,0.20527551651000978,197.24257978129882,813.9321899414062,5690.513662180627,34.06901809776615,815.75048828125,5212.308424210923,0.8955132961273193,0.4630340337753296,0.38364171981811523,4481.0,0.8903183937072754,2.718877750706075,884000,442,0.5145,0.4276730418205261,1222.07568359375,0.5658097267150879,2194.23974609375,0.42546921968460083,0.8854338526725769,-2088.722412109375,4757.295211341883,25947.32837510109,2006.809814453125
4492.0,0.005036417172795629,1215.732421875,0.21057497799396516,197.22684772929654,825.739013671875,5729.113944477739,34.05723430454606,827.4906616210938,5225.374752538515,0.8404467701911926,0.46296975016593933,0.3835497796535492,4492.0,0.8311340808868408,2.7045098762746456,886000,443,0.5165,0.5161696672439575,1194.24853515625,0.5653362274169922,1505.0230712890625,0.5383246541023254,0.885450005531311,-2073.178466796875,4757.535054164716,26015.030817747116,2007.0325927734375
4501.0,0.005240915906043995,1242.96240234375,0.1987185862660408,197.23928015996447,794.7088012695312,5643.729083118978,34.046115984609315,797.69140625,5227.666139417797,0.8833670020103455,0.46285948157310486,0.38336849212646484,4501.0,0.8245169520378113,2.699466526772026,888000,444,0.5165,0.4405197501182556,1224.9945068359375,0.564863920211792,1179.3277587890625,0.552276074886322,0.8855249881744385,-2074.3310546875,4757.526580640341,26082.27030658722,2007.24365234375
4511.0,0.0049371798576567285,1267.1190185546875,0.19419057711958884,197.2613611172689,790.7057495117188,5585.337235948833,34.03433530977213,794.033935546875,5232.07699956101,0.8824449181556702,0.4626987874507904,0.3833165168762207,4511.0,0.9000374674797058,2.6864735255219516,890000,445,0.5175,0.4208526015281677,1248.926025390625,0.5643632411956787,1426.2889404296875,0.39132893085479736,0.8855553269386292,-2102.238525390625,4759.020390100095,26150.06263232231,2007.3331298828125
4522.0,0.005036417172795629,1266.484130859375,0.21071818709373474,197.2450243255197,777.7704467773438,5373.810812645817,34.02317791829647,779.76513671875,5230.062626328297,0.8589892387390137,0.4626368284225464,0.38315674662590027,4522.0,0.8658060431480408,2.679502742547201,892000,446,0.5195,0.476357638835907,1241.8634033203125,0.5638899803161621,3850.466796875,0.4707237482070923,0.8856369256973267,-2068.605712890625,4757.502431095561,26217.42161011696,2006.94287109375
4532.0,0.005137649157968821,1245.35888671875,0.2095004627108574,197.23323036187114,765.0728149414062,5262.369241409183,34.01180635581212,767.4498291015625,5231.643289580805,0.8189405798912048,0.46264520287513733,0.3831883370876312,4532.0,0.8662055134773254,2.675989662493036,894000,447,0.521,0.5373058915138245,1223.054443359375,0.563421905040741,959.0042724609375,0.47398608922958374,0.8856281638145447,-2086.052734375,4756.561203945576,26284.990295648575,2006.8629150390625
4543.0,0.005137649157968821,1281.9736328125,0.1902697192132473,197.21989874532247,755.551513671875,5256.4243856157245,34.00096467301189,756.8387451171875,5237.137045211867,0.8465795516967773,0.4627476632595062,0.3831901252269745,4543.0,0.8633362650871277,2.6690742440192508,896000,448,0.523,0.49889132380485535,1258.773681640625,0.5629493594169617,2286.066162109375,0.4700967073440552,0.885635256767273,-2041.18408203125,4757.524704001209,26352.193492650986,2007.3414306640625
4552.0,0.0057892316672357065,1292.8944091796875,0.20421270199120045,197.24626537785588,738.8410034179688,5219.734769109032,33.990246149230444,742.7930297851562,5248.489732777566,0.8151443600654602,0.46276840567588806,0.38310736417770386,4552.0,0.8085847496986389,2.658603625333403,898000,449,0.525,0.5445491075515747,1274.527587890625,0.562483549118042,1161.036865234375,0.5572911500930786,0.8856804370880127,-2053.023193359375,4760.754102348456,26419.343833446503,2008.0601806640625
4563.0,0.006145386071268126,1269.759765625,0.20329907014966012,197.2294543063774,741.4840087890625,5163.378946066908,33.97941205747046,744.5960083007812,5251.94394120829,0.8240731358528137,0.46278488636016846,0.3830913305282593,4563.0,0.7853193879127502,2.6382379996498124,900000,450,0.5265,0.5182108283042908,1251.72119140625,0.5620725750923157,1263.6060791015625,0.5915120840072632,0.8857049345970154,-2072.232421875,4762.670374292427,26486.626621961594,2008.56982421875
4573.0,0.005675160932492605,1276.09912109375,0.20832506716251373,197.2202055543407,709.9194946289062,5135.049446825284,33.96810357670802,711.4776000976562,5256.857099780559,0.8239841461181641,0.46273958683013916,0.38300198316574097,4573.0,0.8371381759643555,2.63235553015808,902000,451,0.528,0.5225062370300293,1256.071044921875,0.5615828633308411,6831.705078125,0.5115164518356323,0.885737955570221,-2052.310302734375,4764.416604475065,26554.323174476624,2009.0177001953125
4584.0,0.0059055952237471445,1248.912109375,0.19367914646863937,197.1773560209424,730.14208984375,5035.040882739076,33.95721303022654,735.2579956054688,5259.436791311984,0.8753857612609863,0.46273836493492126,0.3830028772354126,4584.0,0.8382680416107178,2.6315687322917825,904000,452,0.5295,0.434952050447464,1230.3486328125,0.5610854029655457,1879.9979248046875,0.5030555129051208,0.8857331871986389,-2083.23974609375,4764.883979281175,26621.73716068268,2009.6163330078125
4594.0,0.0057892316672357065,1270.37353515625,0.19422375321388244,197.17609925990422,760.886474609375,5124.970172434961,33.9466166676587,764.7933959960938,5263.390913256807,0.8506489396095276,0.4626052677631378,0.3829110860824585,4594.0,0.8577393293380737,2.621754390995541,906000,453,0.531,0.47777020931243896,1251.69677734375,0.5606251955032349,2840.095703125,0.4739720821380615,0.8857588171958923,-2088.576171875,4765.790324397278,26688.963111400604,2009.6453857421875
4605.0,0.0057892316672357065,1287.7635498046875,0.2067438369989395,197.17676438653638,744.8064575195312,5129.608315838318,33.935995664114614,745.0668334960938,5269.4670506390985,0.8473153114318848,0.4626503884792328,0.3827749192714691,4605.0,0.8406630158424377,2.6219468320923944,908000,454,0.5325,0.4852732717990875,1270.989501953125,0.5601550936698914,1864.623779296875,0.49216240644454956,0.8858045339584351,-2086.6455078125,4766.839357743515,26756.250471830368,2010.2225341796875
4613.0,0.005346258315755479,1289.546142578125,0.19919640585780143,197.25059614133968,729.4717407226562,5272.5546370393595,33.925203742007646,731.2858276367188,5281.34462352369,0.8438894152641296,0.4627927839756012,0.3827670216560364,4613.0,0.8421737551689148,2.6054344736303614,910000,455,0.533,0.47996464371681213,1274.880615234375,0.5597067475318909,3243.690673828125,0.5005360841751099,0.8858012557029724,-2058.2080078125,4770.339673293271,26823.715103387833,2011.0274658203125
4622.0,0.005346258315755479,1288.9229736328125,0.19315362200140954,197.27715274772825,754.8447875976562,5461.737889412266,33.914833194253056,757.6112060546875,5290.234947015059,0.8471528887748718,0.4628099501132965,0.38265010714530945,4622.0,0.8146665096282959,2.5875419685808403,912000,456,0.5335,0.4902501106262207,1269.805419921875,0.5592858791351318,1085.272216796875,0.5382031798362732,0.8858345746994019,-2096.0791015625,4772.739026905096,26890.88856124878,2011.5286865234375
4632.0,0.005453718107902164,1285.61376953125,0.19624000005424022,197.3059153713299,733.07861328125,5691.436019628311,33.90466273755127,734.0155639648438,5299.022612797597,0.8473251461982727,0.46292901039123535,0.38256800174713135,4632.0,0.8701905012130737,2.602346292307623,914000,457,0.5325,0.485076367855072,1266.707275390625,0.5588905215263367,1394.52734375,0.4378640949726105,0.8858636617660522,-2047.7227783203125,4776.744166287604,26957.94401717186,2012.334228515625
4641.0,0.005675160932492605,1311.6895751953125,0.195173292607069,197.35401853048913,743.6846313476562,5864.112334793002,33.89479847197093,746.3212890625,5307.963506995643,0.8405922651290894,0.46302223205566406,0.38253968954086304,4641.0,0.7935968041419983,2.5976176011253154,916000,458,0.533,0.49595168232917786,1293.6495361328125,0.5584490299224854,2283.550048828125,0.5738279819488525,0.8858842253684998,-2101.637939453125,4780.768254668583,27024.795582056046,2013.1666259765625
4651.0,0.0062689083313006155,1279.474609375,0.20055992841720582,197.35390238658354,764.561767578125,5782.006382461806,33.884588600951254,765.8108520507812,5314.646500098153,0.8570115566253662,0.46294376254081726,0.3824271559715271,4651.0,0.8364075422286987,2.586823513524809,918000,459,0.5345,0.44492802023887634,1261.716552734375,0.5579845309257507,1460.538330078125,0.4831424653530121,0.885921835899353,-2061.118408203125,4782.173497409188,27091.96239066124,2013.4525146484375
4661.0,0.005563337841870998,1305.538818359375,0.20301994755864144,197.34456125295,740.7493896484375,5735.949956457177,33.87432058046664,741.7946166992188,5325.042104362079,0.8169963359832764,0.46292439103126526,0.38252532482147217,4661.0,0.813406765460968,2.5640036915084616,920000,460,0.5345,0.5328786373138428,1287.1751708984375,0.5575382113456726,6486.37109375,0.5397927761077881,0.8858811855316162,-2056.84912109375,4783.558406810128,27159.21631002426,2013.8333740234375
4672.0,0.006024297687744463,1326.427978515625,0.19791572585701941,197.341823630137,727.33447265625,5797.800873476473,33.86373129109999,731.0758056640625,5334.8795426381175,0.7946557402610779,0.4629760980606079,0.3825928270816803,4672.0,0.8048216700553894,2.548454121328287,922000,461,0.534,0.5565481781959534,1310.443603515625,0.5586215257644653,1248.65478515625,0.5446355938911438,0.8858444690704346,-2080.72021484375,4786.5021993983055,27226.76931476593,2014.277099609375
4681.0,0.0059055952237471445,1270.351806640625,0.21022318199276924,197.37577440717794,745.1597290039062,5856.826922590933,33.85371970560589,748.4381103515625,5339.619856373492,0.7840789556503296,0.4629894495010376,0.3825736343860626,4681.0,0.804267406463623,2.5473264301989813,924000,462,0.5325,0.5757161974906921,1249.504150390625,0.5581858158111572,2653.073486328125,0.5497875213623047,0.8858619928359985,-2105.048095703125,4788.708494301179,27293.898810386658,2014.4581298828125
4692.0,0.005240915906043995,1315.392333984375,0.20326392501592636,197.34505541346974,722.3616333007812,5883.213144776752,33.84332800940601,725.5741577148438,5339.738095869312,0.7831762433052063,0.4629412889480591,0.38261255621910095,4692.0,0.7911807894706726,2.5513081252827603,926000,463,0.531,0.5901848077774048,1299.2579345703125,0.5577502846717834,1308.115478515625,0.5875810384750366,0.8858212828636169,-2061.626953125,4789.524228700706,27361.375327587128,2014.83056640625
4703.0,0.005563337841870998,1284.7479248046875,0.20528448447585107,197.2966191792473,743.1370239257812,5802.114464999703,33.83287043581169,744.5784301757812,5335.674305402688,0.8182333707809448,0.46280741691589355,0.38262131810188293,4703.0,0.7987298965454102,2.548912928828025,928000,464,0.5305,0.5501587986946106,1269.855712890625,0.5573182106018066,4512.94873046875,0.5750231742858887,0.885810136795044,-2050.051513671875,4789.175247411632,27428.946703195572,2014.9766845703125
4712.0,0.005563337841870998,1335.131103515625,0.20661847054958343,197.3323429541596,739.4146118164062,5844.290267959466,33.8225029334553,740.1939697265625,5343.076895405236,0.8017715811729431,0.46299564838409424,0.3826932907104492,4712.0,0.8348898887634277,2.5480388557568,930000,465,0.5285,0.5663084387779236,1317.9033203125,0.5568690896034241,1183.1689453125,0.5108763575553894,0.8857957720756531,-2052.053955078125,4792.724987586654,27496.48663878441,2015.7930908203125
4722.0,0.0049371798576567285,1324.78173828125,0.20672453850507735,197.36954680220245,749.2078857421875,5831.04855318199,33.812458575961585,750.016357421875,5344.616042919621,0.796253502368927,0.46293511986732483,0.38247552514076233,4722.0,0.8318153023719788,2.5494047596174303,932000,466,0.5285,0.5782939195632935,1311.0382080078125,0.5564005970954895,6128.8681640625,0.5141575336456299,0.8858809471130371,-2100.956787109375,4795.151342158736,27563.80456352234,2016.006591796875
4733.0,0.005453718107902164,1274.11669921875,0.19773569852113723,197.31396577223748,754.4593505859375,5578.725847657387,33.802463332557785,760.1946411132812,5340.416123468697,0.8288174867630005,0.46267521381378174,0.3823884129524231,4733.0,0.7957452535629272,2.5323310126308276,934000,467,0.5295,0.52552330493927,1250.417724609375,0.5559724569320679,1795.40380859375,0.5673147439956665,0.8859192132949829,-2081.028076171875,4793.7920020974625,27631.122347831726,2015.8343505859375
4742.0,0.0059055952237471445,1266.89208984375,0.1980009715259075,197.35681147195277,734.22705078125,5462.163902859959,33.79259610551297,736.4154052734375,5342.625288246985,0.8325421810150146,0.46262693405151367,0.3822796046733856,4742.0,0.867413341999054,2.532268321343306,936000,468,0.528,0.538247287273407,1250.1611328125,0.555542528629303,1259.337890625,0.47505807876586914,0.8859532475471497,-2108.154541015625,4795.495393040576,27698.37502503395,2016.229736328125
4752.0,0.005240915906043995,1252.85107421875,0.19102964147925378,197.3533249158249,743.8532104492188,5504.935251765043,33.78289206631495,750.723388671875,5343.569130552191,0.8899240493774414,0.4625978469848633,0.38223353028297424,4752.0,0.9049479365348816,2.51929217319585,938000,469,0.529,0.4164753556251526,1232.0556640625,0.5550954937934875,1239.415771484375,0.3725278973579407,0.8859730362892151,-2104.034423828125,4797.193968086114,27765.532866716385,2016.6492919921875
4762.0,0.005137649157968821,1332.960205078125,0.19536645263433455,197.3792524149517,775.6436767578125,5551.4270755168955,33.77299122351056,781.4445190429688,5348.75755191019,0.8642148971557617,0.4626530110836029,0.38200870156288147,4762.0,0.8850386738777161,2.5080808646210455,940000,470,0.5295,0.455446720123291,1314.9693603515625,0.5546205639839172,5081.39697265625,0.41864943504333496,0.8860756158828735,-2079.268310546875,4800.058464046835,27832.891489505768,2017.2745361328125
4773.0,0.0059055952237471445,1315.268310546875,0.20166115872561932,197.34904672113976,775.1934204101562,5408.632341116517,33.763343829728115,782.6283569335938,5346.185325954306,0.8692219853401184,0.46248576045036316,0.38194459676742554,4773.0,0.8655039072036743,2.505674167480758,942000,471,0.5295,0.46855807304382324,1294.145263671875,0.5541561841964722,2608.428955078125,0.46523037552833557,0.8861148357391357,-2087.1748046875,4799.545214963676,27900.080180168152,2017.1324462890625
4781.0,0.005137649157968821,1341.24267578125,0.20068391114473344,197.4112110437147,755.2775268554688,5388.401372359428,33.75355414689467,761.8402709960938,5346.041200341664,0.8969733715057373,0.4625433385372162,0.3818622827529907,4781.0,0.8656529784202576,2.503618411460352,944000,472,0.53,0.3772352337837219,1324.77001953125,0.553725004196167,1570.58984375,0.4558597803115845,0.8861501812934875,-2083.3544921875,4801.251746299888,27967.425175189972,2017.27978515625
4790.0,0.005563337841870998,1365.800048828125,0.2021200552582741,197.4830897703549,762.2163696289062,5470.711925280065,33.74392033200411,767.6021118164062,5346.712004616711,0.8262146711349487,0.4625721275806427,0.38174620270729065,4790.0,0.8181394934654236,2.5020340691060525,946000,473,0.5295,0.5110445618629456,1350.7122802734375,0.5532813668251038,1860.283447265625,0.5124833583831787,0.8861900568008423,-2073.19091796875,4803.44733332239,28034.67974948883,2017.6375732421875
4800.0,0.005346258315755479,1323.01171875,0.18985179059207438,197.475625,779.8389892578125,5549.1051983989755,33.73406738458159,784.024169921875,5347.762707574524,0.8447930216789246,0.4625549018383026,0.38177773356437683,4800.0,0.8367952704429626,2.4962429977542917,948000,474,0.53,0.5040961503982544,1305.99560546875,0.5528308153152466,2690.23876953125,0.5172967314720154,0.8861653804779053,-2058.869140625,4804.394110055662,28102.155283927917,2017.969970703125
4808.0,0.005346258315755479,1334.54296875,0.2014182189106941,197.56073211314475,809.8590698242188,5535.6443352981405,33.72458712897912,808.5457153320312,5345.591647491826,0.8730036020278931,0.46261945366859436,0.38173022866249084,4808.0,0.8451727628707886,2.495041082690754,950000,475,0.5295,0.4415576457977295,1317.607177734375,0.5524007678031921,2211.259521484375,0.4855411946773529,0.8861933350563049,-2085.722412109375,4806.976297448825,28169.35894179344,2018.176025390625
4817.0,0.005240915906043995,1318.5509033203125,0.19915608450770378,197.5995432842018,782.6494140625,5449.603815651732,33.714988741674304,783.7564697265625,5346.504059880344,0.7642630338668823,0.4627182185649872,0.38156965374946594,4817.0,0.7910056710243225,2.496144714605291,952000,476,0.529,0.6132616400718689,1299.5341796875,0.5519332885742188,1701.444091796875,0.5680210590362549,0.8862680196762085,-2089.32080078125,4808.64630673211,28236.69932961464,2018.7470703125
4828.0,0.005563337841870998,1317.3182373046875,0.21409085646271706,197.56296603148303,766.594482421875,5407.444721089892,33.70525704822523,769.7559814453125,5341.81709405506,0.8656221032142639,0.46267232298851013,0.3815383315086365,4828.0,0.8627257347106934,2.5078998150784026,954000,477,0.527,0.4347425699234009,1299.6539306640625,0.5515338778495789,1937.216552734375,0.4448171854019165,0.8862746953964233,-2086.6962890625,4807.29055328487,28304.19001507759,2019.0164794921875
4839.0,0.005563337841870998,1285.5694580078125,0.19443391233682633,197.54804711717296,750.1763916015625,5327.840837961573,33.69549391143091,753.8587036132812,5333.053740381008,0.8528002500534058,0.4626217782497406,0.3813609182834625,4839.0,0.8340810537338257,2.515641040584702,956000,478,0.526,0.46455347537994385,1266.46044921875,0.5510972142219543,1551.189208984375,0.5018458962440491,0.8863426446914673,-2087.501708984375,4806.664300385799,28371.746160268784,2019.1385498046875
4849.0,0.005563337841870998,1267.401123046875,0.21250023767352105,197.53248092390183,777.5704345703125,5242.125634208107,33.68570263995251,781.4490356445312,5325.920296903109,0.8754339814186096,0.46266981959342957,0.38133466243743896,4849.0,0.8942165970802307,2.5225369310316537,958000,479,0.5255,0.42379140853881836,1249.82275390625,0.5506302118301392,1275.0445556640625,0.3776315152645111,0.8863638043403625,-2072.234619140625,4805.678987946457,28439.365217924118,2019.5601806640625
4859.0,0.005346258315755479,1335.2528076171875,0.2085571424663067,197.5336488989504,783.8651733398438,5208.396132695478,33.676155673374765,784.56640625,5326.407345092086,0.9000821709632874,0.46262431144714355,0.38107365369796753,4859.0,0.8873543739318848,2.52053124436649,960000,480,0.526,0.362703800201416,1321.0458984375,0.5501730442047119,4796.79541015625,0.3772262930870056,0.8864817023277283,-2078.65478515625,4807.1604087954365,28506.816790819168,2019.8319091796875
4866.0,0.005137649157968821,1285.595947265625,0.1922934317588806,197.6981093300452,789.9207153320312,5057.922417505472,33.66669290154759,793.461669921875,5322.797291900601,0.8743861317634583,0.46263790130615234,0.380745530128479,4866.0,0.8916414976119995,2.5374400424811894,962000,481,0.5265,0.3838804364204407,1266.79443359375,0.5497545599937439,1297.115478515625,0.34812307357788086,0.8866167068481445,-2083.6005859375,4804.995252383904,28574.235159158707,2018.607666015625
4875.0,0.0057892316672357065,1307.10693359375,0.19239349007606507,197.71876923076923,791.9820556640625,5140.14908421649,33.657536196499265,796.2128295898438,5320.723287497468,0.8608742952346802,0.4626905024051666,0.3808177411556244,4875.0,0.8689842224121094,2.5395922106505586,964000,482,0.526,0.43831494450569153,1287.4046630859375,0.5493245720863342,2212.0888671875,0.4121474623680115,0.8865846991539001,-2073.689697265625,4807.309119412695,28641.430982112885,2019.0806884765625
4884.0,0.005036417172795629,1348.9920654296875,0.2138943988084793,197.76208026208027,765.434326171875,5016.28480761817,33.64865133921084,768.0138549804688,5316.963309321289,0.860765278339386,0.46264180541038513,0.3808472454547882,4884.0,0.8332272171974182,2.5503693282885944,966000,483,0.526,0.43694043159484863,1330.28515625,0.5489293932914734,1600.895751953125,0.5068009495735168,0.8865436315536499,-2099.46728515625,4805.609398430429,28708.43143939972,2018.764404296875
4892.0,0.005453718107902164,1348.1807861328125,0.19448784060776234,197.84014717906786,762.9832153320312,4868.786552232022,33.639072173859475,763.4782104492188,5313.598853248179,0.8782837986946106,0.4626944065093994,0.3804180920124054,4892.0,0.9307687282562256,2.5608599129195917,968000,484,0.5245,0.4120461940765381,1330.3414306640625,0.54850834608078,9178.8798828125,0.308910608291626,0.8867176175117493,-2067.80712890625,4805.1931865709885,28776.061212301254,2018.6551513671875
4903.0,0.004839897909672315,1348.411865234375,0.2009509575366974,197.80705690393637,740.1209106445312,4663.182186916798,33.62950261587199,743.5069580078125,5316.974952491008,0.8398770689964294,0.46271052956581116,0.38017770648002625,4903.0,0.8621306419372559,2.554904155326263,970000,485,0.5225,0.49387580156326294,1327.098388671875,0.5480483770370483,1109.383056640625,0.46867066621780396,0.8868260979652405,-2078.404541015625,4803.283988867267,28843.721272945404,2018.68408203125
4914.0,0.005453718107902164,1360.0234375,0.19716743975877762,197.7987382987383,732.8236694335938,4533.829944094072,33.6201051839062,734.4740600585938,5309.8299215585,0.8012892007827759,0.46259137988090515,0.38010233640670776,4914.0,0.8097536563873291,2.5543169489810826,972000,486,0.5195,0.5252578854560852,1340.093994140625,0.5476357340812683,1795.41748046875,0.5401695966720581,0.8868284821510315,-2079.698486328125,4801.54481438714,28911.271832227707,2018.37451171875
4923.0,0.0057892316672357065,1355.173095703125,0.198352607190609,197.7822465976031,734.3959350585938,4564.841701013131,33.611026157502906,736.5515747070312,5311.330496556138,0.862269937992096,0.4626289904117584,0.3801179826259613,4923.0,0.8461402058601379,2.5443573017853613,974000,487,0.521,0.47246018052101135,1334.362548828125,0.5471637845039368,4027.95751953125,0.49562206864356995,0.8868067860603333,-2064.19091796875,4802.964904754216,28978.585641384125,2018.93505859375
