rollout/Q_mean,rollout/actions_std,reference_Q_std,total/steps,reference_action_mean,train/param_noise_distance,rollout/return,train/loss_critic,param_noise_stddev,rollout/return_history,reference_action_std,obs_rms_std,reference_Q_mean,rollout/episodes,obs_rms_mean,reference_perturbed_action_mean,train/loss_actor,rollout/actions_mean,reference_actor_Q_mean,rollout/episode_steps,total/epochs,reference_perturbed_action_std,AI_return,total/episodes,total/steps_per_second,reference_actor_Q_std,AI_success_rate,AI_distance,total/duration
2224.64892578125,0.7736132740974426,1111.359375,376000,0.3072356581687927,0.21207643210887908,5300.351877027091,838.511474609375,0.007803009623294559,5259.933137570423,0.7564331293106079,0.6868753433227539,2166.632568359375,1928.0,0.453975111246109,0.2190357744693756,-2181.69384765625,0.2621834874153137,2172.415771484375,194.99325726141078,188,0.7805250883102417,5300.351877027091,1928.0,107.6451552645217,1110.8681640625,0.5119294605809128,2.270554401401715,3492.957942008972
2225.04931640625,0.7735486030578613,1109.704345703125,378000,0.24150018393993378,0.19577935367822646,5298.5595720853635,639.224365234375,0.008619377074687717,5211.012386670641,0.802480161190033,0.686399519443512,2167.1484375,1939.0,0.4539790451526642,0.2210928201675415,-2206.98291015625,0.26263850927352905,2172.1845703125,194.83496647756576,189,0.8053479194641113,5298.5595720853635,1939.0,107.65305883320498,1109.699462890625,0.5136668385765859,2.267463631410732,3511.2796988487244
2226.301025390625,0.7733380794525146,1123.8038330078125,380000,0.2997911870479584,0.20908399134874345,5306.137944087338,597.278564453125,0.00896935834762211,5559.383822655038,0.7684245705604553,0.6859278678894043,2174.250244140625,1949.0,0.45407548546791077,0.2380368858575821,-2211.9365234375,0.2631615102291107,2180.63916015625,194.96459722934839,190,0.7733910083770752,5306.137944087338,1949.0,107.57481708866787,1122.0609130859375,0.5141097998973833,2.2617347632971,3532.4252486228943
2226.521728515625,0.7731949687004089,1095.090087890625,382000,0.24942031502723694,0.20044458538293838,5309.179531718514,1249.2685546875,0.007803009623294559,5541.77454085317,0.7795601487159729,0.6857419013977051,2174.47998046875,1959.0,0.4540878236293793,0.23353393375873566,-2184.94140625,0.263407438993454,2179.7080078125,194.9744767738642,191,0.7777989506721497,5309.179531718514,1959.0,107.59532346715707,1094.5716552734375,0.514037774374681,2.2575229326607773,3550.340179204941
2227.468505859375,0.7731584906578064,1094.07421875,384000,0.18790362775325775,0.20571260616183282,5314.924207303573,1475.30517578125,0.007649259507199841,5538.854497638289,0.8222334980964661,0.6861744523048401,2175.75341796875,1969.0,0.45409855246543884,0.22085325419902802,-2191.852294921875,0.26360592246055603,2183.1455078125,195.01015744032503,192,0.8093314170837402,5314.924207303573,1969.0,107.58277156609442,1095.3670654296875,0.5144743524631793,2.252605081310717,3569.344741821289
2228.03857421875,0.7732094526290894,1115.60986328125,386000,0.26070478558540344,0.20103777900338174,5313.63543830078,526.0804443359375,0.007498538875796335,5532.525061897843,0.7737073302268982,0.6857444643974304,2174.314208984375,1979.0,0.4541003704071045,0.23090878129005432,-2219.550537109375,0.26364755630493164,2180.056396484375,194.966649823143,193,0.7885928750038147,5313.63543830078,1979.0,107.51585206430097,1114.8795166015625,0.5128852956038403,2.257864310854199,3590.168264389038
2229.66845703125,0.7732220888137817,1110.6793212890625,388000,0.25725072622299194,0.19987750872969628,5321.14928974132,1746.0029296875,0.007803009623294559,5742.074622835198,0.7681918144226074,0.6853340268135071,2161.97509765625,1988.0,0.454228013753891,0.3017745316028595,-2227.904052734375,0.26325950026512146,2166.70654296875,195.10865191146883,194,0.753891110420227,5321.14928974132,1988.0,107.47018239308628,1110.257080078125,0.5110663983903421,2.2640841765894604,3610.303726673126
2228.819091796875,0.7731435298919678,1109.0714111328125,390000,0.3383924663066864,0.1968422208726406,5319.640107910203,603.8357543945312,0.008119843104068908,5728.113130607502,0.7459640502929688,0.684880256652832,2158.24072265625,1998.0,0.4541756212711334,0.3358428478240967,-2218.05712890625,0.2635132074356079,2163.269287109375,195.12712712712712,195,0.7443939447402954,5319.640107910203,1998.0,107.42842830267492,1108.544921875,0.5115115115115115,2.259974537162387,3630.3239855766296
2229.95068359375,0.7730745673179626,1103.5894775390625,392000,0.3040663003921509,0.21235097855329513,5318.876678358289,939.5845947265625,0.008619377074687717,5731.561428044875,0.7660651206970215,0.6844508647918701,2145.107421875,2008.0,0.45423683524131775,0.27343636751174927,-2231.51220703125,0.2634231746196747,2150.63818359375,195.12350597609563,196,0.7714618444442749,5317.052267442317,2008.0,107.38528809006667,1103.69921875,0.5115,2.260354942649461,3650.4069316387177
2229.52880859375,0.7731776237487793,1124.132568359375,394000,0.22986963391304016,0.20719599545001985,5320.807899262656,536.10205078125,0.00795985011672278,5737.7036112599135,0.7692521810531616,0.6840338706970215,2155.758544921875,2018.0,0.45422330498695374,0.20596162974834442,-2226.728515625,0.2633386254310608,2162.1142578125,195.14618434093163,197,0.7845519185066223,5332.084421448983,2018.0,107.42045008956799,1124.975830078125,0.5145,2.226521444199058,3667.830470561981
2230.161865234375,0.773224949836731,1129.866943359375,396000,0.2477063685655594,0.1972637155652046,5322.098204063873,852.1205444335938,0.007649259507199841,5725.985408841524,0.7651993036270142,0.6835811734199524,2156.079833984375,2029.0,0.454304575920105,0.17247402667999268,-2207.64306640625,0.26319772005081177,2162.40380859375,195.15722030556924,198,0.7786921262741089,5332.240506289009,2029.0,107.40759701365936,1131.0526123046875,0.5155,2.2177255886546,3686.890043258667
2229.25146484375,0.7731848955154419,1129.6453857421875,398000,0.16204479336738586,0.20470846980810165,5318.710436632217,669.4609375,0.008119843104068908,5690.5234056706295,0.7719149589538574,0.6831228733062744,2168.45654296875,2040.0,0.4542005956172943,0.07036501169204712,-2205.77197265625,0.26289233565330505,2174.5166015625,195.04019607843136,199,0.7869840860366821,5333.523102540612,2040.0,107.3695631442804,1130.3531494140625,0.519,2.199201333955369,3706.823315143585
2230.2216796875,0.773200511932373,1140.9862060546875,400000,0.2294626086950302,0.20808988004922868,5324.697015982782,1682.64794921875,0.00735078803626736,5694.254187272171,0.7738317251205444,0.6826879978179932,2157.48779296875,2050.0,0.4542439877986908,0.27276089787483215,-2188.171630859375,0.2628815174102783,2163.1787109375,195.09658536585366,200,0.7632087469100952,5341.54065428235,2050.0,107.26919161288221,1141.6378173828125,0.5185,2.1987120436576353,3728.936463356018
2229.273193359375,0.773200511932373,1144.379150390625,402000,0.3046611249446869,0.19772605940699578,5323.6058602638805,672.5786743164062,0.007498538875796335,5553.043408272428,0.783009946346283,0.682287871837616,2170.7470703125,2061.0,0.4541454613208771,0.33188512921333313,-2199.418701171875,0.262951523065567,2178.138916015625,195.04075691411936,201,0.7676955461502075,5341.273019869577,2061.0,107.23488757512494,1146.7413330078125,0.5205,2.195708701804578,3748.779982805252
2228.907958984375,0.773187518119812,1134.111083984375,404000,0.2569551467895508,0.20419251084327697,5320.930405220271,595.6437377929688,0.007498538875796335,5439.643328137485,0.7607624530792236,0.6818903088569641,2149.410888671875,2072.0,0.45408138632774353,0.2870805263519287,-2224.18310546875,0.26282408833503723,2155.51611328125,194.93050193050192,202,0.7573248744010925,5339.951814232689,2072.0,107.26007571781983,1135.1136474609375,0.5195,2.1980828737723628,3766.5459146499634
2229.847900390625,0.7730354070663452,1134.255615234375,406000,0.23487725853919983,0.1927373519539833,5323.541571503949,907.665771484375,0.007649259507199841,5465.950232010544,0.7648050785064697,0.6814480423927307,2152.250732421875,2082.0,0.4541192054748535,0.3158375918865204,-2217.55615234375,0.26307278871536255,2159.12646484375,194.9274735830932,203,0.7381976246833801,5345.633585562201,2082.0,107.25591031227927,1135.2523193359375,0.521,2.1846436500534328,3785.339183807373
2229.337646484375,0.7730309367179871,1148.79541015625,408000,0.17067086696624756,0.19920410796999932,5324.633207271991,644.118408203125,0.00735078803626736,5433.104259660084,0.7928852438926697,0.6810043454170227,2162.64453125,2093.0,0.45405375957489014,0.20610345900058746,-2216.40087890625,0.2631099820137024,2169.305908203125,194.8987099856665,204,0.7721243500709534,5349.373477144913,2093.0,107.17482022091176,1148.652099609375,0.522,2.15786394215138,3806.8643283843994
2228.82080078125,0.7730125784873962,1156.2530517578125,410000,0.14259058237075806,0.19847607254981994,5325.151048454013,939.8428344726562,0.007649259507199841,5512.221960730862,0.7784368395805359,0.6805755496025085,2152.244873046875,2103.0,0.45402398705482483,0.10874918103218079,-2206.48193359375,0.26303136348724365,2157.79638671875,194.8911079410366,205,0.7860063314437866,5347.390283227362,2103.0,107.21004082101969,1157.1932373046875,0.523,2.1502864964116988,3824.268667936325
2229.9892578125,0.773003101348877,1124.5853271484375,412000,0.18866854906082153,0.19721923440694808,5329.588447352842,1765.93994140625,0.008119843104068908,5542.812827292478,0.7820773720741272,0.6801648139953613,2168.842529296875,2113.0,0.45409920811653137,0.17220251262187958,-2208.460205078125,0.26290401816368103,2175.150390625,194.94746805489825,206,0.7794202566146851,5357.7095542782345,2113.0,107.22038899834455,1125.6656494140625,0.523,2.1405160216285912,3842.5527443885803
2231.274169921875,0.7729737162590027,1125.7265625,414000,0.2356591820716858,0.20572234839200973,5337.057478268964,1655.7237548828125,0.007498538875796335,5658.983254991659,0.7726839184761047,0.6797187924385071,2144.136962890625,2122.0,0.4542306959629059,0.3245336413383484,-2181.285888671875,0.2628515064716339,2151.207763671875,195.0259189443921,207,0.7386361360549927,5365.733847920062,2122.0,107.18033048794412,1126.8626708984375,0.523,2.140699413690364,3862.6490337848663
2231.748046875,0.7728676795959473,1152.2825927734375,416000,0.2191212773323059,0.19535529226064682,5341.4512492206495,667.7986450195312,0.007803009623294559,5744.152084382237,0.7782835364341736,0.6793363094329834,2167.2470703125,2132.0,0.4542912542819977,0.17910797894001007,-2244.332275390625,0.26299360394477844,2174.528076171875,195.09896810506567,208,0.7819827198982239,5375.0231063770025,2132.0,107.18283083788575,1153.622314453125,0.524,2.140811736846974,3881.2186312675476
2231.820068359375,0.7727683186531067,1156.315673828125,418000,0.19040615856647491,0.1841737973690033,5341.9818194355,3084.250732421875,0.008619377074687717,5720.510181702819,0.8476807475090027,0.6789045929908752,2181.7744140625,2142.0,0.4542447328567505,0.13370464742183685,-2187.1181640625,0.26283153891563416,2190.906494140625,195.08776844070962,209,0.8025444746017456,5377.096881624377,2142.0,107.15229634164187,1158.7757568359375,0.525,2.1331769246847396,3900.989659309387
2232.054931640625,0.7726844549179077,1159.7340087890625,420000,0.13251003623008728,0.20215987294912338,5341.144568899,1283.5867919921875,0.00795985011672278,5697.185096609968,0.8189225792884827,0.678991973400116,2212.4091796875,2153.0,0.45419570803642273,0.019287997856736183,-2207.835205078125,0.26279929280281067,2220.3583984375,195.0236878773804,210,0.8223579525947571,5377.155094949992,2153.0,107.17194477092241,1160.15576171875,0.525,2.1348565952335874,3918.9360694885254
2232.36376953125,0.7726627588272095,1137.3638916015625,422000,0.19489119946956635,0.2042892074584961,5342.926169621151,575.432373046875,0.007803009623294559,5746.033570945511,0.8084616661071777,0.678551197052002,2222.70751953125,2164.0,0.45422354340553284,0.22684605419635773,-2236.25927734375,0.26260077953338623,2230.555419921875,195.0018484288355,211,0.8121328949928284,5377.902541702062,2164.0,107.10940233048973,1139.0076904296875,0.5275,2.1170205343498756,3939.8968794345856
2232.632568359375,0.7725222706794739,1135.88525390625,424000,0.17243002355098724,0.20216887295246125,5342.744323598952,753.8248291015625,0.00795985011672278,5809.772467490665,0.7910335063934326,0.6781298518180847,2215.43603515625,2173.0,0.4542487561702728,0.14762923121452332,-2257.442626953125,0.2625107169151306,2222.3408203125,194.9976990335941,212,0.7899181246757507,5383.001934897393,2173.0,107.06859077400135,1136.973388671875,0.528,2.1212265793467275,3960.0782725811005
2233.412109375,0.7726247906684875,1157.2762451171875,426000,0.33630168437957764,0.2046295027434826,5348.755505828751,799.3147583007812,0.007803009623294559,5873.709618471124,0.7631504535675049,0.6777054667472839,2215.841796875,2182.0,0.4544098675251007,0.253419429063797,-2214.38330078125,0.2624536454677582,2222.83984375,195.16361136571953,213,0.7815937995910645,5387.042040187722,2182.0,107.11916047334795,1157.755126953125,0.5275,2.1092633216668024,3976.879562139511
2233.804931640625,0.7725625038146973,1138.2962646484375,428000,0.34807613492012024,0.20287395030260086,5339.636718578448,2821.486572265625,0.007649259507199841,5665.345271645605,0.7383946776390076,0.6773212552070618,2210.64794921875,2195.0,0.4544762372970581,0.17624162137508392,-2247.29150390625,0.2622242867946625,2221.126953125,194.98041002277904,214,0.7571543455123901,5380.20072525922,2195.0,107.14019514127618,1139.5546875,0.5265,2.1441626047868816,3994.7659180164337
2233.857421875,0.7725237607955933,1139.502685546875,430000,0.26881158351898193,0.20471838355064392,5338.602318915649,580.5927124023438,0.008619377074687717,5636.031257848131,0.7781773805618286,0.6769024729728699,2218.10009765625,2205.0,0.4545491933822632,0.2364625483751297,-2220.3935546875,0.26224347949028015,2225.57421875,194.9736961451247,215,0.7902268767356873,5383.245129802273,2205.0,107.13247353427573,1141.34033203125,0.528,2.154317192724603,4013.7223179340363
2233.677490234375,0.7726060152053833,1133.30712890625,432000,0.18151916563510895,0.20279094487428664,5339.174127997797,764.8191528320312,0.008283051950460692,5487.551178706159,0.7952089309692383,0.6764605641365051,2207.82568359375,2216.0,0.45456814765930176,0.19240905344486237,-2237.1279296875,0.26244884729385376,2214.615966796875,194.93953068592057,216,0.7742583155632019,5385.309072563363,2216.0,107.076132732597,1134.441650390625,0.5275,2.1496432360814195,4034.512537717819
2234.9560546875,0.7725194096565247,1131.8428955078125,434000,0.26108503341674805,0.19944208562374116,5342.6907078498625,514.0875854492188,0.008283051950460692,5442.814913183424,0.7628020644187927,0.67604660987854,2201.8681640625,2226.0,0.4547031819820404,0.27003979682922363,-2258.9111328125,0.262744277715683,2209.40185546875,194.95238095238096,217,0.7643547654151917,5390.973340236436,2226.0,107.00223822386769,1133.9293212890625,0.528,2.1514499932194933,4055.9899232387543
2234.25341796875,0.7724462747573853,1117.145263671875,436000,0.2693045735359192,0.1999358743429184,5339.461896236869,873.219970703125,0.007649259507199841,5289.508009940748,0.7657805681228638,0.6756115555763245,2227.5556640625,2237.0,0.45463624596595764,0.2833428978919983,-2237.41552734375,0.26264333724975586,2235.14599609375,194.84577559231113,218,0.7576326131820679,5390.692920985883,2237.0,106.99066969969219,1118.9078369140625,0.532,2.1443031135500714,4075.1217019557953
2234.074951171875,0.7722958326339722,1131.5482177734375,438000,0.3165464699268341,0.2000141504406929,5338.318976910071,1658.1622314453125,0.007649259507199841,5263.5374604816925,0.7709980010986328,0.6752016544342041,2203.8408203125,2248.0,0.45457181334495544,0.2678142488002777,-2228.494873046875,0.26258689165115356,2211.91162109375,194.8038256227758,219,0.7724607586860657,5387.521398445113,2248.0,107.03170426148503,1133.562255859375,0.535,2.1327887046427665,4092.245405435562
2235.43603515625,0.7721676826477051,1133.2989501953125,440000,0.20469743013381958,0.2051568430662155,5343.675432212174,524.2279052734375,0.007649259507199841,5355.544558515372,0.7880167961120605,0.6747737526893616,2216.681640625,2258.0,0.4546416699886322,0.18561463057994843,-2246.309326171875,0.2626117765903473,2222.82373046875,194.82905225863595,220,0.7761240601539612,5390.609313942623,2258.0,107.09295391659458,1134.4207763671875,0.536,2.1247066608645877,4108.580293178558
2236.184814453125,0.772007167339325,1135.986572265625,442000,0.29941022396087646,0.20805834218859673,5347.076212514366,799.192626953125,0.00795985011672278,5411.5355821273,0.749067485332489,0.6743552684783936,2216.315185546875,2268.0,0.45465704798698425,0.145036518573761,-2279.3251953125,0.26273876428604126,2223.010009765625,194.8342151675485,221,0.8074257969856262,5400.69155911899,2268.0,107.12575164174676,1138.0736083984375,0.539,2.125655665062861,4125.9920535087585
2236.252197265625,0.7719153761863708,1142.3992919921875,444000,0.35530176758766174,0.20336404502391814,5345.40239571244,5134.951171875,0.008119843104068908,5351.1965581391205,0.7772148251533508,0.6739371418952942,2251.221923828125,2279.0,0.45468834042549133,0.306717187166214,-2246.59375,0.26296839118003845,2257.9111328125,194.79815708644142,222,0.7575827240943909,5401.826979684127,2279.0,107.15847158576888,1143.54443359375,0.541,2.127271103708895,4143.396162986755
2235.6298828125,0.7719524502754211,1159.357421875,446000,0.28041350841522217,0.19604971766471863,5344.332441235027,1104.90869140625,0.007498538875796335,5295.896563507344,0.7682024836540222,0.6735164523124695,2233.80908203125,2289.0,0.454632431268692,0.39668452739715576,-2254.818359375,0.26284217834472656,2240.3525390625,194.8169506334644,223,0.7230700850486755,5404.291152995294,2289.0,107.18403551699433,1161.2037353515625,0.542,2.1236213559409736,4161.067437410355
2235.15625,0.7718856930732727,1152.0584716796875,448000,0.17524047195911407,0.1882690617442131,5343.551952350998,672.737060546875,0.008449541294664952,5397.713151420633,0.8091088533401489,0.6730728149414062,2222.822021484375,2300.0,0.4545951783657074,0.17717503011226654,-2224.836181640625,0.2628200650215149,2229.79150390625,194.7704347826087,224,0.7816564440727234,5404.734938138802,2300.0,107.18143836237354,1154.219482421875,0.5455,2.1175214152982607,4179.828213214874
2235.166748046875,0.7718638777732849,1145.685302734375,450000,0.30789774656295776,0.19681337118148803,5341.510114354008,1167.103271484375,0.007803009623294559,5403.448744205401,0.7601670026779175,0.6726493835449219,2229.96484375,2311.0,0.4546261131763458,0.3042299747467041,-2257.962158203125,0.2627081871032715,2237.12841796875,194.6906101254868,225,0.7503961324691772,5403.418687835162,2311.0,107.1545601630143,1146.7205810546875,0.546,2.121672342969102,4199.541291713715
2236.656005859375,0.7717412710189819,1140.8145751953125,452000,0.31399208307266235,0.20266375824809074,5346.787912556078,1635.370361328125,0.008119843104068908,5485.424504877621,0.7607408761978149,0.6722401976585388,2230.7470703125,2320.0,0.4547369182109833,0.3806985914707184,-2248.09423828125,0.26261863112449646,2237.6982421875,194.77370689655172,226,0.7415042519569397,5406.762755887169,2320.0,107.13323051887046,1142.092041015625,0.548,2.1101208673181278,4219.045741558075
2236.8544921875,0.771697998046875,1134.74951171875,454000,0.1644454449415207,0.19979021981358527,5348.0532596175735,584.5848388671875,0.007649259507199841,5479.801409475575,0.8019624352455139,0.6718295216560364,2230.62841796875,2331.0,0.45474526286125183,0.22478581964969635,-2247.849853515625,0.2625579237937927,2237.1904296875,194.75203775203775,227,0.7745278477668762,5408.432679316866,2331.0,107.0478910779506,1136.419677734375,0.5495,2.105212302055015,4241.0924253463745
2237.637451171875,0.7715858221054077,1123.62744140625,456000,0.22241710126399994,0.19382644742727279,5352.269819024084,678.8425903320312,0.00795985011672278,5663.288633598606,0.7731039524078369,0.6714480519294739,2221.446044921875,2340.0,0.4547414779663086,0.20913155376911163,-2236.87158203125,0.26243677735328674,2228.74755859375,194.8094017094017,228,0.7680701017379761,5413.289142185451,2340.0,107.04891454509652,1123.3736572265625,0.5495,2.099679833269602,4259.734925270081
2237.676513671875,0.7714684009552002,1127.6622314453125,458000,0.41158637404441833,0.1996334958076477,5352.691883738177,4870.0703125,0.008792626553888941,5578.529901150731,0.7281439304351807,0.67104172706604,2219.15185546875,2351.0,0.45471784472465515,0.2309952974319458,-2248.91259765625,0.2626449167728424,2225.61767578125,194.78689919183327,229,0.7539042234420776,5418.2510083088055,2351.0,107.10355022335759,1125.892333984375,0.549,2.0950024874157696,4276.235466003418
2237.500244140625,0.7713329792022705,1121.2613525390625,460000,0.26528623700141907,0.2048495492339134,5348.184073066998,2586.483642578125,0.008449541294664952,5408.521519627317,0.7778927683830261,0.6706371903419495,2193.78076171875,2362.0,0.45463576912879944,0.24494418501853943,-2252.6611328125,0.26262372732162476,2200.09228515625,194.68924640135478,230,0.7959673404693604,5409.997929422179,2362.0,107.08229429246883,1120.9083251953125,0.5485,2.105264448812993,4295.761526584625
2236.38720703125,0.771196722984314,1114.30419921875,462000,0.3778380751609802,0.2127457958459854,5344.564808167783,601.4883422851562,0.008283051950460692,5278.744019454514,0.7480008602142334,0.6702205538749695,2215.107177734375,2374.0,0.45448362827301025,0.4972737431526184,-2212.95458984375,0.2625253200531006,2222.723876953125,194.589300758214,231,0.7054848074913025,5404.787750533692,2374.0,107.03478604565629,1113.791259765625,0.5495,2.099877510417229,4316.35374879837
2237.0263671875,0.7711391448974609,1121.2879638671875,464000,0.29357051849365234,0.2057688608765602,5346.075470375347,650.8710327148438,0.008119843104068908,5336.9040049838295,0.7881510853767395,0.6698096394538879,2206.15283203125,2384.0,0.4545133113861084,0.3254639804363251,-2235.569580078125,0.26265764236450195,2213.116943359375,194.56585570469798,232,0.7821756601333618,5415.279077915166,2384.0,106.94622922496647,1120.398681640625,0.55,2.0997373532080466,4338.628891944885
2237.026123046875,0.7711467146873474,1114.2889404296875,466000,0.3656791150569916,0.19591226294636727,5346.77994495744,679.9767456054688,0.00795985011672278,5442.791824255369,0.7481104731559753,0.6693934798240662,2217.302490234375,2395.0,0.4545130431652069,0.2880168855190277,-2241.75439453125,0.262710303068161,2224.938720703125,194.52567849686847,233,0.7963524460792542,5414.375575020383,2395.0,106.94041190337627,1113.1259765625,0.553,2.0949361444893393,4357.566907644272
2236.401123046875,0.7710841298103333,1109.030029296875,468000,0.3200627565383911,0.19663599014282226,5344.828252791598,3388.384033203125,0.008792626553888941,5415.929638086014,0.7755615711212158,0.6689691543579102,2234.5166015625,2406.0,0.4544238746166229,0.2754574716091156,-2218.359130859375,0.2624150216579437,2243.69677734375,194.48753117206982,234,0.7780359387397766,5414.113985120601,2406.0,106.9508176184402,1109.5679931640625,0.554,2.096144001971409,4375.843125104904
2236.59326171875,0.7711197137832642,1125.4034423828125,470000,0.19294491410255432,0.20082745000720023,5347.118957078375,583.0398559570312,0.008283051950460692,5365.09961150721,0.7742764949798584,0.6685472130775452,2243.026123046875,2416.0,0.4544889032840729,0.2958317697048187,-2233.867431640625,0.26230064034461975,2249.33056640625,194.52235099337747,235,0.7505001425743103,5417.665883107508,2416.0,106.98272916834053,1126.4434814453125,0.554,2.088198006341701,4393.232474565506
2236.179931640625,0.771109938621521,1118.72314453125,472000,0.388507217168808,0.20096479013562202,5346.556084465062,2815.480224609375,0.008119843104068908,5351.764666614012,0.7519994378089905,0.6681200861930847,2213.516845703125,2426.0,0.45451223850250244,0.4418017566204071,-2232.66552734375,0.2623055875301361,2223.729248046875,194.50824402308328,236,0.7209783792495728,5417.80241029553,2426.0,106.9639705691291,1118.65576171875,0.555,2.0907058040737607,4412.700814008713
2236.48583984375,0.7711737751960754,1117.8070068359375,474000,0.247804194688797,0.20756445825099945,5347.716268242798,841.6437377929688,0.008119843104068908,5282.755206547986,0.7660975456237793,0.667711079120636,2252.330810546875,2437.0,0.45456042885780334,0.25097766518592834,-2223.44580078125,0.2624724507331848,2259.70556640625,194.4714813295035,237,0.7820326089859009,5418.212887065597,2437.0,106.97758751301689,1117.8641357421875,0.556,2.0872430061522147,4430.834635734558
2236.51708984375,0.7711670994758606,1131.985107421875,476000,0.21110494434833527,0.20783894896507263,5347.385216612588,951.2377319335938,0.008283051950460692,5234.483711322235,0.7973340749740601,0.6673197746276855,2240.191162109375,2447.0,0.4545259475708008,0.12041980028152466,-2241.33447265625,0.2623296082019806,2247.194580078125,194.45852063751533,238,0.8145653009414673,5424.49029469118,2447.0,106.91533435906838,1132.75146484375,0.5555,2.0902745557851565,4452.120950222015
2235.788330078125,0.7711631655693054,1139.540771484375,478000,0.3218376338481903,0.18927233994007112,5343.190862811484,559.9312744140625,0.008619377074687717,5202.686367004291,0.767645537853241,0.66691654920578,2240.521484375,2459.0,0.4544099271297455,0.3645249605178833,-2238.8154296875,0.26236531138420105,2246.32568359375,194.32736884912566,239,0.7455461621284485,5419.434847370781,2459.0,106.92339876230528,1139.8800048828125,0.5555,2.086057265448538,4470.490140914917
2236.864501953125,0.7710579037666321,1161.541748046875,480000,0.19471845030784607,0.20914363116025925,5346.581901424413,628.4417724609375,0.008449541294664952,5380.872215931822,0.7870975136756897,0.6665107607841492,2246.076171875,2469.0,0.4544851779937744,0.2545771598815918,-2253.440673828125,0.2627268135547638,2252.21337890625,194.3556095585257,240,0.784678041934967,5421.401587314744,2469.0,106.91088788194408,1160.6986083984375,0.554,2.086717223025746,4489.720453262329
2237.01318359375,0.7711398601531982,1145.873779296875,482000,0.2151264101266861,0.19636015087366104,5347.364152511524,722.2982788085938,0.009907751681525063,5364.785148814469,0.800766110420227,0.6660881042480469,2242.7861328125,2480.0,0.4545300006866455,0.13360807299613953,-2257.466796875,0.2628093957901001,2248.9755859375,194.3342741935484,241,0.8294441103935242,5427.1862991667895,2480.0,106.95402833195828,1146.3487548828125,0.556,2.0770585285184175,4506.609124660492
2237.162841796875,0.7711562514305115,1153.224853515625,484000,0.25827306509017944,0.20194962471723557,5349.731470309596,844.703857421875,0.008449541294664952,5450.488887522452,0.7898922562599182,0.6658319234848022,2243.33056640625,2490.0,0.4545479714870453,0.24239324033260345,-2270.6064453125,0.2628232538700104,2251.121337890625,194.33975903614459,242,0.8043893575668335,5428.447248253717,2490.0,106.96125248857308,1153.7896728515625,0.554,2.07800635661874,4525.003108501434
2238.3671875,0.7711430191993713,1140.1666259765625,486000,0.25927674770355225,0.20496052250266075,5354.505243894155,1118.255859375,0.009333550263662541,5570.38271828137,0.8131897449493408,0.6654210686683655,2234.6416015625,2499.0,0.4546792805194855,0.17180047929286957,-2246.889404296875,0.2627696394920349,2243.884033203125,194.40696278511405,243,0.81685870885849,5435.581579542879,2499.0,106.85528680636035,1142.79296875,0.5545,2.064028331701482,4548.207342147827
2238.458740234375,0.7712249159812927,1153.9324951171875,488000,0.175116166472435,0.19815052151679993,5358.12765148609,692.74169921875,0.008449541294664952,5720.978009743852,0.7858908176422119,0.6650092005729675,2254.101318359375,2508.0,0.4547556936740875,0.21226680278778076,-2243.56591796875,0.2625352442264557,2261.5517578125,194.4493620414673,244,0.7902845740318298,5442.859986050202,2508.0,106.82175251745704,1155.6708984375,0.5535,2.068282174243375,4568.357928037643
2239.448486328125,0.7712230682373047,1152.903076171875,490000,0.13809916377067566,0.20564816504716874,5365.7262694880255,4412.08984375,0.008283051950460692,5838.367840139602,0.7851564288139343,0.6646162867546082,2261.35546875,2518.0,0.45487698912620544,0.23592759668827057,-2265.127685546875,0.2625623941421509,2269.838623046875,194.59729944400317,245,0.7839198112487793,5448.654958992224,2518.0,106.78595725349344,1153.8968505859375,0.5545,2.0646796159968877,4588.618322134018
2239.303466796875,0.7711524367332458,1159.9476318359375,492000,0.24114055931568146,0.20152139872312547,5364.833786933663,800.4570922851562,0.007803009623294559,5837.554711234658,0.7781018614768982,0.6642065644264221,2265.071044921875,2528.0,0.4548424780368805,0.21260854601860046,-2241.599609375,0.2625436782836914,2271.3798828125,194.55458860759492,246,0.7835046052932739,5449.111751004637,2528.0,106.78951700814252,1160.331298828125,0.5575,2.0613837301510562,4607.193793773651
2238.342529296875,0.7712190747261047,1149.3494873046875,494000,0.16344895958900452,0.19368684455752372,5364.685568225081,4702.630859375,0.009333550263662541,5796.671971576883,0.8362143039703369,0.6638138890266418,2244.755859375,2539.0,0.45475253462791443,0.2268967628479004,-2264.160400390625,0.2625909745693207,2254.96337890625,194.52973611658132,247,0.7929916381835938,5452.425906520275,2539.0,106.78541626115661,1153.1553955078125,0.56,2.04322575964374,4626.099867343903
2238.5751953125,0.7712719440460205,1136.058349609375,496000,0.16941702365875244,0.19881158024072648,5366.516213539181,653.887939453125,0.008449541294664952,5849.395426748017,0.8037261962890625,0.6634334921836853,2252.7109375,2549.0,0.4547555148601532,0.11360903829336166,-2264.640380859375,0.2620887756347656,2259.76904296875,194.58611220086308,248,0.8176897764205933,5455.447861430966,2549.0,106.74552950393088,1137.7796630859375,0.5605,2.0458394848840453,4646.564613103867
