AI_return,reference_perturbed_action_mean,AI_success_rate,rollout/return_history,total/episodes,total/epochs,reference_action_mean,reference_Q_mean,total/duration,rollout/episode_steps,rollout/episodes,reference_actor_Q_mean,reference_Q_std,rollout/actions_std,param_noise_stddev,reference_actor_Q_std,rollout/return,AI_distance,total/steps,rollout/Q_mean,obs_rms_std,train/loss_critic,obs_rms_mean,rollout/actions_mean,reference_perturbed_action_std,reference_action_std,train/param_noise_distance,train/loss_actor,total/steps_per_second
7784.311751491717,-0.037960462272167206,0.161,7853.508723111477,20743.0,3120,0.011178510263562202,1329.45263671875,107024.87794947624,300.82408523357276,20743.0,1351.7906494140625,1060.9451904296875,0.8507679104804993,0.0044695645181095965,1059.399658203125,7141.127778151873,3.761083921456607,6240000,2654.8623046875,0.28032615780830383,5164.8701171875,0.4174661636352539,0.26439499855041504,0.9760146141052246,0.9671242833137512,0.22322816282510757,-2619.845703125,58.304201037685345
7784.4606141979475,-0.033426377922296524,0.1605,7784.642076789791,20748.0,3121,-0.02204088866710663,1317.99267578125,107063.23517513275,300.83757470599573,20748.0,1341.473876953125,1038.7437744140625,0.8507609367370605,0.004295163650301133,1041.652099609375,7141.179769003617,3.7701821039972594,6242000,2654.7978515625,0.2803246080875397,5083.46630859375,0.41746923327445984,0.26440995931625366,0.972649335861206,0.9711636900901794,0.21332805275917052,-2614.061767578125,58.30199311453097
7795.777709632015,-0.0966951996088028,0.1605,7973.375770186027,20754.0,3122,-0.0799969956278801,1374.546630859375,107101.52258253098,300.84798111207476,20754.0,1397.897216796875,1025.7406005859375,0.8507542610168457,0.00396651156886898,1028.5755615234375,7142.2087066933345,3.770163102115759,6244000,2654.92919921875,0.28032413125038147,4960.19189453125,0.4174768924713135,0.264411598443985,0.9632085561752319,0.9686417579650879,0.2089067977666855,-2609.7021484375,58.29982477782665
7791.813274763332,-0.06564611941576004,0.1595,7993.983594289894,20761.0,3123,-0.0927257165312767,1341.791259765625,107140.28720903397,300.8433601464284,20761.0,1366.752197265625,1009.42919921875,0.8507452607154846,0.0044695645181095965,1012.7806396484375,7141.696560050437,3.7692162145038246,6246000,2654.783935546875,0.280330091714859,6273.87353515625,0.4174630641937256,0.26443201303482056,0.9575633406639099,0.9539179801940918,0.20492324560880662,-2642.5986328125,58.29739832425373
7796.468924255403,-0.10688036680221558,0.1595,8084.826675265931,20766.0,3124,-0.09120772033929825,1312.7362060546875,107178.42922592163,300.8605412693826,20766.0,1339.294677734375,1031.8778076171875,0.8507424592971802,0.004744532800384585,1028.1063232421875,7142.199653443965,3.7707771095698153,6248000,2654.81982421875,0.28032901883125305,7019.5537109375,0.41747400164604187,0.26442211866378784,0.953802764415741,0.961612343788147,0.21472312226891518,-2654.628173828125,58.2953122668912
7793.513577090284,-0.06360582262277603,0.1595,8167.852955132832,20773.0,3125,-0.08779940754175186,1281.765869140625,107216.7085826397,300.8584219900833,20773.0,1309.689453125,1033.8375244140625,0.8507327437400818,0.004381496439672185,1030.3343505859375,7142.4064790055,3.7665127934001523,6250000,2654.8662109375,0.28033414483070374,5908.9169921875,0.41747334599494934,0.2644396126270294,0.9691268801689148,0.9688379168510437,0.2110845348238945,-2630.90283203125,58.29315302271821
7803.325713810897,-0.006932521238923073,0.159,7901.476951114758,20780.0,3126,-0.0734877660870552,1345.7294921875,107255.01618552208,300.8562560153994,20780.0,1374.5048828125,1030.9097900390625,0.8507463335990906,0.0045594027649236,1028.2369384765625,7142.598773601204,3.7516958014592556,6252000,2654.861083984375,0.2803359925746918,4600.9013671875,0.4174738824367523,0.2644067406654358,0.9654949903488159,0.9590601921081543,0.204022286683321,-2711.076171875,58.29097996858008
7804.870819936915,-0.06236575171351433,0.1595,7862.331583275099,20786.0,3127,-0.12899422645568848,1384.2255859375,107293.45772528648,300.86096411045895,20786.0,1408.991943359375,1045.39990234375,0.8507487177848816,0.0045594027649236,1047.949462890625,7142.093652744033,3.753490286153391,6254000,2654.642578125,0.2803380787372589,5629.50634765625,0.41747045516967773,0.2643979787826538,0.9576241374015808,0.952582597732544,0.2023265354335308,-2682.763671875,58.28873570290468
7805.54048114378,-0.11858922243118286,0.1595,7847.413442778256,20793.0,3128,-0.07294628024101257,1393.40185546875,107331.91501545906,300.86341557254843,20793.0,1422.553955078125,1070.5296630859375,0.8507502675056458,0.0045594027649236,1073.3037109375,7141.473692410756,3.748807521667213,6256000,2654.5302734375,0.2803434431552887,4166.15673828125,0.4174583852291107,0.2643866539001465,0.9521968364715576,0.9501789212226868,0.21669766455888748,-2600.722412109375,58.286484491578726
7805.396843737464,-0.09344770759344101,0.16,7940.5056678279525,20801.0,3129,-0.07934491336345673,1401.8427734375,107370.21236610413,300.84428633238787,20801.0,1430.0274658203125,1075.4554443359375,0.8507422804832458,0.0045594027649236,1078.440673828125,7142.051141967089,3.739070611106597,6258000,2654.7431640625,0.28034064173698425,4229.3486328125,0.4174618721008301,0.26440802216529846,0.9657136797904968,0.9600121974945068,0.20427981913089752,-2639.16845703125,58.28432171356679
7795.099893940264,-0.0792631283402443,0.1595,7839.160628239029,20807.0,3130,-0.08772701770067215,1409.202880859375,107408.49829030037,300.8473110011054,20807.0,1438.081298828125,1127.193115234375,0.8507418632507324,0.004744532800384585,1129.7237548828125,7141.397235874664,3.738247242336108,6260000,2654.544677734375,0.2803400456905365,7033.142578125,0.41745176911354065,0.26437798142433167,0.9773839712142944,0.9720242619514465,0.2119186305999756,-2594.60498046875,58.28216667810275
7809.890982040255,-0.08337440341711044,0.16,7748.776118382571,20814.0,3131,-0.06103181093931198,1391.013671875,107446.50235557556,300.840203709042,20814.0,1418.3599853515625,1101.5546875,0.8507323265075684,0.0045594027649236,1103.52294921875,7142.149485428701,3.7243972573513684,6262000,2654.877197265625,0.2803409695625305,4721.26806640625,0.4174647033214569,0.2643868029117584,0.964801013469696,0.9691064953804016,0.2062923675775528,-2643.859375,58.28016606140419
7825.740898067646,-0.08084836602210999,0.1595,7964.693016242557,20821.0,3132,-0.07623900473117828,1320.8837890625,107484.70888376236,300.8475097257577,20821.0,1356.1680908203125,1094.9581298828125,0.850731372833252,0.004381496439672185,1095.7711181640625,7143.517658484786,3.7228111426697477,6264000,2654.921142578125,0.28034207224845886,4760.68603515625,0.4174615442752838,0.26437610387802124,0.9742881655693054,0.974722146987915,0.20394127383828164,-2603.38037109375,58.27805708413933
7829.488626183994,-0.08359243720769882,0.159,7915.726536357776,20827.0,3133,-0.06226639449596405,1315.1119384765625,107522.91931772232,300.858260911317,20827.0,1347.5625,1104.0582275390625,0.8507345914840698,0.00421053195794641,1103.1497802734375,7143.602692219467,3.724092559538191,6266000,2654.8291015625,0.2803418040275574,5968.5380859375,0.4174571931362152,0.2643612027168274,0.9712549448013306,0.9768633842468262,0.20255353480577468,-2689.99560546875,58.275947488780794
7829.493353623986,-0.05176103860139847,0.1595,7756.785520152696,20833.0,3134,-0.05015622079372406,1296.32275390625,107561.52367305756,300.8641098257572,20833.0,1335.626953125,1105.55419921875,0.8507281541824341,0.00421053195794641,1104.837646484375,7143.88743680424,3.7201275517217374,6268000,2654.860107421875,0.28034061193466187,4044.180908203125,0.4174579083919525,0.26435762643814087,0.9724571704864502,0.9685978293418884,0.20046970009803772,-2651.152099609375,58.27362597662824
7823.97991374009,0.020043881610035896,0.159,7548.980540959411,20839.0,3135,-0.015572765842080116,1317.369873046875,107600.04195189476,300.8645328470656,20839.0,1360.686767578125,1100.0833740234375,0.8507281541824341,0.004295163650301133,1100.1080322265625,7142.96730471524,3.7254671189412973,6270000,2654.710205078125,0.28033876419067383,4148.10546875,0.4174516201019287,0.2643500864505768,0.9778605103492737,0.9715196490287781,0.20692707881331443,-2670.637451171875,58.2713527454121
7823.588413997069,0.000834890641272068,0.159,7605.746082965007,20844.0,3136,0.03541076183319092,1302.111083984375,107638.23385024071,300.88975244674725,20844.0,1336.220947265625,1103.552490234375,0.8507090210914612,0.004381496439672185,1104.7216796875,7143.322769448988,3.724656089193464,6272000,2654.68505859375,0.28033578395843506,7760.171875,0.41745030879974365,0.26439210772514343,0.9683970212936401,0.9600216150283813,0.20129570439457894,-2666.395263671875,58.2692578245604
7822.822672034482,-0.015421656891703606,0.158,7576.870660402954,20850.0,3137,-0.040538303554058075,1352.5919189453125,107676.83996486664,300.89736211031175,20850.0,1389.998779296875,1118.0928955078125,0.8506999611854553,0.004295163650301133,1116.7005615234375,7143.537653111251,3.727784866236585,6274000,2654.575927734375,0.28033003211021423,4205.78173828125,0.41745102405548096,0.2644038796424866,0.9656957983970642,0.9680507183074951,0.18873155370354652,-2588.722412109375,58.26694024496924
7823.48096206252,-0.012522047385573387,0.1585,7558.129564968467,20857.0,3138,0.013529796153306961,1323.17138671875,107715.0074968338,300.9059308625402,20857.0,1364.459228515625,1101.3609619140625,0.8507019877433777,0.00421053195794641,1098.8466796875,7143.810851156727,3.729367227223551,6276000,2654.5009765625,0.2803247570991516,5210.71044921875,0.4174477159976959,0.2643985450267792,0.9586124420166016,0.9589604735374451,0.19983078747987748,-2624.831787109375,58.264861562438064
7830.263947850958,0.0019868286326527596,0.1585,7677.521454210725,20863.0,3139,-0.005238275043666363,1393.6209716796875,107753.40803599358,300.89833676844177,20863.0,1439.40869140625,1107.6519775390625,0.8506936430931091,0.004046238451403247,1106.7838134765625,7144.380958933347,3.722731469556709,6278000,2654.6201171875,0.28032204508781433,5102.8056640625,0.41745972633361816,0.2643962800502777,0.9671968817710876,0.9661917686462402,0.20752104714512826,-2652.27001953125,58.26265836439177
7837.316961554723,0.05776847526431084,0.158,7729.849223173768,20870.0,3140,0.052989087998867035,1408.180908203125,107791.54077291489,300.90685194058454,20870.0,1447.2628173828125,1099.105712890625,0.8506790399551392,0.004127567844276452,1095.4781494140625,7145.220933722856,3.722159183958265,6280000,2654.767578125,0.2803211510181427,5428.9873046875,0.4174617826938629,0.2644217908382416,0.9704063534736633,0.9719805717468262,0.1999315084517002,-2650.088134765625,58.26060148105792
7843.963952890542,-0.03086155839264393,0.159,7691.719966257009,20877.0,3141,-0.02274874597787857,1399.9964599609375,107830.13021922112,300.9027638070604,20877.0,1442.7427978515625,1088.84130859375,0.8506791591644287,0.004381496439672185,1092.376220703125,7145.019571299499,3.707115480274908,6282000,2654.72119140625,0.28031572699546814,4047.923828125,0.41745755076408386,0.2643965482711792,0.979597806930542,0.975288987159729,0.20371577128767968,-2619.99853515625,58.25829930121155
7846.629798447415,0.038644373416900635,0.159,7692.534578566765,20882.0,3142,0.027840863913297653,1433.4444580078125,107868.43057870865,300.9196437122881,20882.0,1469.47900390625,1076.587646484375,0.8506790995597839,0.00421053195794641,1081.8173828125,7144.956390499344,3.7039431913819785,6284000,2654.653564453125,0.28031325340270996,5316.04736328125,0.41744494438171387,0.26438990235328674,0.9708579182624817,0.9761964082717896,0.2162965276837349,-2638.406982421875,58.256154894315785
7861.4635267722315,0.05537099391222,0.1595,7885.112741590048,20889.0,3143,0.0109321353957057,1385.9578857421875,107906.78062152863,300.9151706639858,20889.0,1426.114990234375,1083.01953125,0.8506798148155212,0.004381496439672185,1084.3955078125,7145.3789109206145,3.6917489998346316,6286000,2654.76220703125,0.28030672669410706,7332.248046875,0.41744962334632874,0.26438766717910767,0.9726375341415405,0.9697964191436768,0.1980685769021511,-2657.34521484375,58.25398518789534
7868.192182632486,-0.0027916477993130684,0.1585,8081.264083976586,20896.0,3144,-0.012288684025406837,1377.7119140625,107945.02692461014,300.91515122511487,20896.0,1418.6456298828125,1031.5369873046875,0.8506817817687988,0.004046238451403247,1037.5704345703125,7146.477187646407,3.700522174562437,6288000,2655.0224609375,0.28031352162361145,6307.92431640625,0.4174521863460541,0.2643820643424988,0.9654075503349304,0.9603420495986938,0.20321865350008012,-2701.174072265625,58.25187300561424
7862.859700993244,0.007964735850691795,0.1575,7920.306817423778,20902.0,3145,0.012449168600142002,1341.442626953125,107983.33934879303,300.9172328006889,20902.0,1379.04296875,1053.46337890625,0.8506841063499451,0.0044695645181095965,1062.510009765625,7145.970910650558,3.703766867197722,6290000,2654.992431640625,0.2803157866001129,11542.3291015625,0.41744568943977356,0.2643752694129944,0.9770583510398865,0.9781912565231323,0.21477336004376413,-2641.130859375,58.249726651654115
7878.897307215028,-0.004819173831492662,0.158,8382.336017028032,20910.0,3146,-0.030052509158849716,1339.07763671875,108021.70667266846,300.90703012912485,20910.0,1373.8944091796875,1080.430908203125,0.8506790399551392,0.004744532800384585,1090.4510498046875,7147.413617457851,3.706606266010041,6292000,2655.2158203125,0.28032031655311584,6323.87646484375,0.41746005415916443,0.264376699924469,0.97452712059021,0.957754909992218,0.20283929109573365,-2669.958740234375,58.24755221713226
7878.7877951268265,-0.005235497839748859,0.1585,8094.888105280106,20916.0,3147,-0.0065275924280285835,1388.265625,108060.03756737709,300.9101166571046,20916.0,1424.802490234375,1075.2181396484375,0.8506757616996765,0.00396651156886898,1083.2220458984375,7147.401750779458,3.7054015093270785,6294000,2655.158447265625,0.28031328320503235,5079.83544921875,0.4174576699733734,0.2643747925758362,0.9771501421928406,0.9697496294975281,0.20183471634984015,-2669.407470703125,58.24539896236474
7888.171700032251,-0.10544605553150177,0.158,8065.105990890239,20923.0,3148,-0.10596898943185806,1340.484619140625,108098.1367380619,300.90751804234577,20923.0,1366.946533203125,1090.416259765625,0.8506770133972168,0.00421053195794641,1100.6251220703125,7147.900252378167,3.706964691545676,6296000,2655.290283203125,0.2803173363208771,4403.83447265625,0.4174571931362152,0.26437151432037354,0.9788930416107178,0.9755610823631287,0.1996990253031254,-2679.234130859375,58.24337208749636
7893.464215416299,-0.037034451961517334,0.1575,8268.403177107453,20930.0,3149,-0.08634458482265472,1341.017578125,108136.66005587578,300.90702341137126,20930.0,1367.719482421875,1073.6326904296875,0.850669264793396,0.004046238451403247,1077.0518798828125,7148.773577891377,3.6919340428129708,6298000,2655.408935546875,0.2803058326244354,5904.177734375,0.4174700975418091,0.2643810510635376,0.976887047290802,0.9731749296188354,0.20515724927186965,-2651.8251953125,58.241118199375975
7900.576426732609,-0.02882568910717964,0.157,8314.125441449116,20936.0,3150,-0.036607492715120316,1364.81640625,108175.2767367363,300.911396637371,20936.0,1392.609130859375,1020.5496826171875,0.8506684899330139,0.0044695645181095965,1032.2327880859375,7149.009270395434,3.6961372974353437,6300000,2655.497314453125,0.280303955078125,8351.4228515625,0.41747283935546875,0.2643750309944153,0.9648116827011108,0.9705134034156799,0.2018936215341091,-2693.098388671875,58.23881565223231
7909.771578006203,-0.028426237404346466,0.1565,8546.815270750565,20943.0,3151,-0.026816757395863533,1382.733154296875,108213.49169754982,300.91166499546387,20943.0,1401.64599609375,1061.8021240234375,0.8506596684455872,0.004127567844276452,1070.3238525390625,7149.7084974288355,3.6860319089544693,6302000,2655.538818359375,0.28030481934547424,5039.55224609375,0.4174763262271881,0.26439276337623596,0.9687210321426392,0.9666884541511536,0.1997390952706337,-2612.262451171875,58.23673093937039
7902.500965708531,0.0444740355014801,0.157,8458.212813521637,20950.0,3152,0.0650988295674324,1349.9591064453125,108251.84771990776,300.9053460620525,20950.0,1376.0738525390625,1053.1680908203125,0.8506379723548889,0.004127567844276452,1061.907470703125,7149.81295220629,3.68878436334564,6304000,2655.64013671875,0.280300110578537,4320.5283203125,0.4174879789352417,0.26444438099861145,0.94491046667099,0.9574143886566162,0.21038486301898957,-2656.212158203125,58.23457181360129
7905.722953342764,0.0963720977306366,0.1575,8518.13975465149,20955.0,3153,0.061529554426670074,1364.465087890625,108290.15658664703,300.91706036745404,20955.0,1388.09375,1027.633056640625,0.8506379723548889,0.004381496439672185,1036.8287353515625,7150.237191567125,3.689763103219054,6306000,2655.749267578125,0.28029027581214905,4826.90185546875,0.41749143600463867,0.26443740725517273,0.9528142809867859,0.951745331287384,0.2143179242312908,-2601.281494140625,58.23243957500728
7901.3952785777965,0.11139750480651855,0.1585,8293.601598667632,20963.0,3154,0.1448979526758194,1336.5452880859375,108328.66951918602,300.9082192434289,20963.0,1364.6361083984375,1053.0853271484375,0.85062575340271,0.0045594027649236,1058.8756103515625,7149.863097175651,3.695104546618406,6308000,2655.70751953125,0.2802872955799103,5416.44482421875,0.417499303817749,0.26447343826293945,0.946995735168457,0.9449627995491028,0.2037110997736454,-2690.727294921875,58.2301991522456
7905.022788199877,0.06569962948560715,0.158,8251.832724824082,20970.0,3155,0.09264489263296127,1338.3160400390625,108366.86093711853,300.9033857892227,20970.0,1365.399169921875,1075.1766357421875,0.850631594657898,0.00421053195794641,1084.7725830078125,7150.498052421478,3.6991793822810903,6310000,2655.84521484375,0.2802892029285431,6266.001953125,0.4175014793872833,0.26445087790489197,0.9310963153839111,0.9304100871086121,0.19924308940768243,-2650.346923828125,58.228133078999775
7908.0252783877995,0.18076492846012115,0.159,8283.287254396711,20975.0,3156,0.12245587259531021,1307.58642578125,108405.11973261833,300.9188557806913,20975.0,1338.2659912109375,1099.98681640625,0.8506285548210144,0.004381496439672185,1103.2987060546875,7150.791322854819,3.6972967001439727,6312000,2655.830078125,0.2802797853946686,5463.87744140625,0.4175027310848236,0.2644346356391907,0.93329256772995,0.9603350758552551,0.2007043731212616,-2619.26708984375,58.22603227198654
7914.652805104673,0.07096626609563828,0.1585,8462.569352522543,20982.0,3157,0.0682918131351471,1328.069580078125,108443.33518505096,300.9152130397484,20982.0,1361.865478515625,1058.4361572265625,0.8506145477294922,0.0045594027649236,1059.20361328125,7151.236120563318,3.69642991677523,6314000,2655.869140625,0.28027427196502686,4900.7080078125,0.41750550270080566,0.2644665539264679,0.9525723457336426,0.9579070806503296,0.19657228752970696,-2656.71533203125,58.22395621847669
7916.969767550149,0.06446638703346252,0.1575,8399.9278677574,20989.0,3158,0.06984177231788635,1288.263427734375,108481.80412197113,300.91209681261614,20989.0,1319.178466796875,1084.2188720703125,0.8506123423576355,0.0044695645181095965,1087.463623046875,7151.356084472648,3.6941519643680887,6316000,2655.857666015625,0.2802700102329254,4813.451171875,0.4175032079219818,0.26448336243629456,0.9635812640190125,0.9605609178543091,0.21077179059386253,-2663.3994140625,58.22174558323742
7910.154945735574,-0.02960938774049282,0.158,8001.490888066733,20996.0,3159,0.011789977550506592,1318.5794677734375,108520.1233599186,300.9013145361021,20996.0,1345.832275390625,1072.4615478515625,0.8506026268005371,0.004651046760498564,1076.7921142578125,7150.54945712831,3.7028798656880633,6318000,2655.734375,0.2802661955356598,4817.31396484375,0.41750726103782654,0.264512300491333,0.9585211873054504,0.9568716287612915,0.19771697074174882,-2630.47802734375,58.219616826693766
7921.473888038161,0.06653882563114166,0.1585,8308.25951533088,21002.0,3160,0.10184641182422638,1340.031005859375,108558.53031277657,300.9090086658413,21002.0,1368.2613525390625,1066.839111328125,0.8506028056144714,0.004744532800384585,1071.53515625,7151.505091227075,3.708132583943142,6320000,2655.9072265625,0.2802705466747284,5172.4609375,0.41751909255981445,0.2645118534564972,0.9612395763397217,0.9393932819366455,0.19034729212522505,-2675.686279296875,58.21744253345129
7918.073968671412,0.11989735811948776,0.159,7993.685252125713,21009.0,3161,0.12476570159196854,1367.134765625,108596.6607208252,300.9056118806226,21009.0,1395.031982421875,1043.1153564453125,0.8505983948707581,0.0045594027649236,1046.7269287109375,7151.363630426182,3.707500957092267,6322000,2655.8037109375,0.28026676177978516,11661.259765625,0.41750773787498474,0.26450738310813904,0.9390761256217957,0.945920467376709,0.2148127120733261,-2629.055419921875,58.215418025166336
7914.795659266427,0.07967570424079895,0.1585,8018.457637850956,21016.0,3162,0.0895254909992218,1376.85693359375,108635.06034064293,300.9087362009897,21016.0,1409.2613525390625,1054.2545166015625,0.8505891561508179,0.005137649157968821,1059.536865234375,7151.546478068531,3.7089985190624173,6324000,2655.719482421875,0.28026866912841797,5191.99267578125,0.41750970482826233,0.26452454924583435,0.953046441078186,0.9565471410751343,0.20192007184028626,-2635.760009765625,58.213250677728425
7911.249967644794,0.034658581018447876,0.1585,7903.707602149816,21023.0,3163,0.04450366646051407,1383.019775390625,108673.50027322769,300.9081006516672,21023.0,1411.9658203125,1097.8299560546875,0.8505995869636536,0.004744532800384585,1100.3956298828125,7151.4953974562795,3.7082188490805112,6326000,2655.615478515625,0.28026583790779114,4884.607421875,0.41750097274780273,0.264489084482193,0.9642571210861206,0.9583329558372498,0.2005561648309231,-2639.439453125,58.21106326836925
7918.969442321939,0.058201976120471954,0.1595,7764.586430661683,21029.0,3164,0.07208774983882904,1391.9068603515625,108711.66530275345,300.909315706881,21029.0,1415.307373046875,1113.3594970703125,0.8505983948707581,0.0045594027649236,1117.96142578125,7151.51970028252,3.706808715112731,6328000,2655.5947265625,0.2802521884441376,5772.681640625,0.4175011217594147,0.2644844353199005,0.9539912939071655,0.9498761892318726,0.212001011967659,-2631.658447265625,58.20902460078242
7918.777491631054,0.07774411886930466,0.159,7644.30001993026,21035.0,3165,0.10394053906202316,1422.140869140625,108750.02706217766,300.9214642262895,21035.0,1451.3175048828125,1092.926513671875,0.8506091833114624,0.00421053195794641,1093.8287353515625,7151.1373166220355,3.705445258453904,6330000,2655.400146484375,0.28024914860725403,5232.38720703125,0.417489618062973,0.26444974541664124,0.9460727572441101,0.9519928693771362,0.20930255576968193,-2598.45849609375,58.20688206708061
7912.189091712128,0.08267046511173248,0.159,7528.7483667265615,21041.0,3166,0.0986851379275322,1421.7822265625,108788.54995369911,300.9260966684093,21041.0,1443.065185546875,1072.5894775390625,0.8505921959877014,0.004127567844276452,1076.906005859375,7151.278216120839,3.7018576417746316,6332000,2655.493408203125,0.280246764421463,6136.8818359375,0.417497843503952,0.26448339223861694,0.9600507020950317,0.9542895555496216,0.2079164692759514,-2574.89697265625,58.20465483449248
7900.934508496752,0.02864990010857582,0.1595,7351.808353656551,21047.0,3167,0.023665018379688263,1385.1639404296875,108826.93049001694,300.9324844395876,21047.0,1409.998779296875,1065.965087890625,0.8505882024765015,0.00421053195794641,1066.02685546875,7150.912258240194,3.699710703430669,6334000,2655.29833984375,0.2802443504333496,5080.1220703125,0.41748499870300293,0.26448121666908264,0.9653834700584412,0.9720413088798523,0.19925642162561416,-2593.76611328125,58.202505312607705
7892.2958192583865,-0.0034012310206890106,0.1605,7204.350408639035,21054.0,3168,0.007577845826745033,1375.5030517578125,108865.11785674095,300.93260188087777,21054.0,1397.704345703125,1071.6505126953125,0.8505902886390686,0.00421053195794641,1074.0787353515625,7150.546207160236,3.69289387645308,6336000,2655.29443359375,0.2802378237247467,5364.97314453125,0.4174754321575165,0.26447513699531555,0.966864824295044,0.9611780643463135,0.1914679603278637,-2652.873046875,58.200460576708714
7898.135516659921,0.021308941766619682,0.1605,7233.624834661957,21060.0,3169,0.05000436305999756,1423.67822265625,108903.48598146439,300.94074074074075,21060.0,1445.0517578125,1091.602783203125,0.8505867719650269,0.004127567844276452,1094.4610595703125,7150.983432411024,3.6899823851994595,6338000,2655.361083984375,0.28023719787597656,6821.5869140625,0.4174838960170746,0.2644933760166168,0.9807232618331909,0.9715269207954407,0.1970756834745407,-2593.036865234375,58.19832067706943
7906.954605456233,0.06328672170639038,0.1605,7411.308023133141,21067.0,3170,0.046611495316028595,1408.17041015625,108941.69419026375,300.9440831632411,21067.0,1432.784423828125,1082.3052978515625,0.8505809903144836,0.003736633324033711,1083.4688720703125,7151.701280511571,3.689813481543821,6340000,2655.48779296875,0.2802439332008362,4701.01025390625,0.4174880087375641,0.2644946575164795,0.9762319922447205,0.9789833426475525,0.20413853332400322,-2649.17041015625,58.19626771112408
7910.4471884054565,0.027012962847948074,0.161,7400.596396476833,21073.0,3171,0.05103914439678192,1400.150390625,108980.44142508507,300.9529729986238,21073.0,1420.153076171875,1081.37646484375,0.8505681157112122,0.004046238451403247,1078.8306884765625,7152.174470638984,3.687413159684758,6342000,2655.495849609375,0.28023838996887207,5313.60546875,0.4174911081790924,0.2645289897918701,0.9784936308860779,0.974639892578125,0.2090158784389496,-2636.298828125,58.193928351442715
7912.203116315907,0.050431735813617706,0.1605,7429.104213191241,21079.0,3172,0.045195240527391434,1376.020751953125,109019.19960403442,300.95735091797525,21079.0,1394.3970947265625,1086.245849609375,0.8505642414093018,0.004046238451403247,1087.4168701171875,7152.516961158234,3.6925213408042223,6344000,2655.705322265625,0.2802394926548004,6434.81689453125,0.4174915850162506,0.26452603936195374,0.9712794423103333,0.9735941290855408,0.19574248641729355,-2664.292236328125,58.191584812967484
7911.800598224888,0.06311322748661041,0.161,7369.236909629047,21085.0,3173,0.06388317793607712,1386.474609375,109057.91313242912,300.966374199668,21085.0,1406.823974609375,1086.4039306640625,0.8505465984344482,0.0038117396538467885,1088.33544921875,7152.256408141595,3.691028137598169,6346000,2655.55126953125,0.28023484349250793,4407.80078125,0.4174823760986328,0.26456794142723083,0.9754385948181152,0.97825026512146,0.19799622237682343,-2663.5888671875,58.18926676410951
7911.673863807788,0.027605149894952774,0.1605,7449.641859327216,21093.0,3174,0.06907930225133896,1422.924560546875,109096.31436610222,300.9524012705637,21093.0,1445.983154296875,1056.818603515625,0.8505389094352722,0.00396651156886898,1056.1026611328125,7152.249369540521,3.677349333086374,6348000,2655.511962890625,0.280233234167099,10130.9697265625,0.41747674345970154,0.26458388566970825,0.9744124412536621,0.9667718410491943,0.1978713382780552,-2646.516357421875,58.1871169240197
7906.497290021147,0.09552934765815735,0.1605,7595.46255221642,21099.0,3175,0.0848810151219368,1395.6953125,109134.97254252434,300.95914498317455,21099.0,1424.7523193359375,1111.75146484375,0.8505332469940186,0.0044695645181095965,1106.9949951171875,7152.705673177208,3.672524144362458,6350000,2655.542236328125,0.2802239954471588,5219.693359375,0.41748008131980896,0.26456746459007263,0.9644337296485901,0.9684863090515137,0.2043939159810543,-2691.00537109375,58.18483160863699
7904.404619265185,0.07739877700805664,0.161,7445.1466722850955,21105.0,3176,0.07265688478946686,1352.066162109375,109173.6970295906,300.9671641791045,21105.0,1378.6087646484375,1101.7110595703125,0.8505293130874634,0.004127567844276452,1101.26220703125,7152.785353683116,3.6764458173981325,6352000,2655.602294921875,0.2802208960056305,4946.90576171875,0.4174822270870209,0.264570951461792,0.9607696533203125,0.9662709832191467,0.20528022363781928,-2625.2900390625,58.18251257240418
7905.894804690341,0.06349550932645798,0.161,7567.603698262614,21112.0,3177,0.02853972464799881,1391.952880859375,109212.12392473221,300.9587438423645,21112.0,1418.48828125,1105.318603515625,0.8505217432975769,0.00421053195794641,1107.83740234375,7153.450223499249,3.676121568376632,6354000,2655.8095703125,0.2802184522151947,9932.4736328125,0.41749128699302673,0.2646123766899109,0.9530143141746521,0.9698910117149353,0.18321690276265146,-2643.968994140625,58.1803537158485
7904.694120945232,-0.003766012378036976,0.161,7614.406087460914,21118.0,3178,0.03246680647134781,1434.523193359375,109250.28194141388,300.9621176247751,21118.0,1452.81689453125,1105.9854736328125,0.8505250215530396,0.00396651156886898,1112.4512939453125,7153.751750719356,3.6774318085337665,6356000,2655.833984375,0.28021153807640076,5514.84423828125,0.41748809814453125,0.26459309458732605,0.973528265953064,0.9773664474487305,0.21270715236663817,-2724.768798828125,58.1783395617088
7904.786352216387,0.04801204428076744,0.1615,7699.291587671416,21124.0,3179,0.05611559376120567,1396.40234375,109289.14744663239,300.9819163037304,21124.0,1415.748291015625,1097.718994140625,0.8505104780197144,0.004046238451403247,1104.412109375,7154.068856770425,3.6779460168890084,6358000,2655.8037109375,0.28020498156547546,5858.138671875,0.4174889028072357,0.2646225094795227,0.9620009660720825,0.9688519835472107,0.21044993236660958,-2596.58056640625,58.17595020680998
