#{"t_start": 1522638728.728075, "env_id": null}
r,l,t
4818.001535,312,1331.757676
-1205.788328,41,1331.834549
-1183.035219,33,1331.89691
6400.000458,219,1335.67131
3839.714327,443,1340.927354
4771.117398,230,1343.876844
6155.370012,257,1347.563735
4813.248636,246,1350.220989
10338.65599,297,1354.051215
4706.904142,276,1357.864672
-1936.174444,327,1361.746883
-824.245062,359,1366.882322
13132.040864,350,1371.914243
7215.799689,217,1375.673216
5947.352697,371,1379.697114
2999.132441,229,1383.471158
5491.086526,320,1387.394835
757.741565,215,1391.314236
3448.18394,275,1396.103335
3438.794423,198,1399.054343
-2324.27232,353,1403.186232
-1167.392444,43,1404.403425
4215.759042,213,1407.176747
181.219701,240,1410.149511
-4921.191675,347,1415.187676
-361.995917,161,1416.58515
-1483.984847,161,1419.075573
-1300.366825,185,1421.608541
-1148.274874,119,1422.924584
1589.029759,396,1428.366225
7485.182878,240,1430.986736
-936.071018,253,1434.804447
4449.005663,328,1438.791486
581.045837,197,1441.47338
3533.933594,254,1445.242782
-1192.356724,37,1445.315806
2770.480548,276,1449.101543
-1480.580709,170,1450.804161
1252.166809,346,1455.801927
-7615.251774,306,1459.639247
7018.117525,258,1463.38275
7308.387671,386,1467.349618
5771.35198,371,1472.410778
8870.739791,211,1474.984347
6000.823385,206,1478.004488
203.508813,109,1479.309298
9368.229088,233,1482.976702
-1310.524579,537,1489.996969
3599.491823,195,1492.988148
-1649.841657,126,1494.388405
1270.41678,462,1501.04767
7893.874516,315,1505.318264
3816.658007,421,1510.531197
6040.299545,301,1514.422154
-1185.507995,35,1515.60256
6916.023106,366,1519.618809
2913.008302,222,1523.299149
8616.532448,258,1527.222825
2162.351731,440,1534.256377
-135.236253,180,1535.685156
1153.355674,193,1538.238898
-3690.173837,324,1542.955197
-4497.556367,169,1545.606594
6953.485013,211,1548.218043
6754.992923,289,1552.103408
-4538.302874,427,1557.357932
-2972.689727,129,1560.097776
-464.773901,272,1562.834183
10063.112773,292,1567.203615
6919.365228,184,1570.103323
-1739.674163,102,1571.575929
-537.885424,110,1573.072148
4286.091172,188,1575.994393
6622.313743,287,1580.001634
4263.966487,253,1583.736615
7910.394861,281,1586.920913
4634.905181,272,1590.706779
-1469.364593,81,1591.940554
-2526.716263,109,1593.233083
9034.07456,278,1596.96646
-1816.958882,452,1602.098925
-292.23564,189,1604.67844
3329.303626,191,1607.184299
13059.721257,331,1611.126926
-1938.774337,265,1615.941653
1483.863204,204,1618.460784
-1253.45057,366,1623.463925
-2802.084702,102,1624.760946
8175.321044,307,1628.550694
266.529404,699,1637.507931
-2975.426343,480,1644.189059
5793.399346,200,1646.708004
67.475955,347,1651.284591
5000.296849,204,1653.788728
3889.330321,229,1656.389184
12857.760695,308,1661.90557
5681.612319,374,1666.193538
-229.432277,149,1668.592885
1694.96448,221,1671.166879
288.563499,320,1674.860613
1796.922119,297,1678.633687
1184.718817,290,1682.438381
6070.778606,292,1686.931004
8659.620665,443,1693.482328
-8646.591409,563,1701.152465
6629.236843,245,1703.810921
-1232.549417,324,1708.915636
-2670.297829,379,1713.855537
8511.395388,204,1716.350035
-930.258892,272,1719.502614
6784.142707,292,1723.283014
-1581.264807,265,1726.940017
3607.533141,283,1730.732231
2692.396517,222,1733.315495
-79.693487,223,1735.911598
564.420897,298,1739.791806
5156.910768,185,1742.404834
3362.280794,250,1745.346986
7635.922157,248,1749.107767
13395.743897,249,1751.795628
1209.619381,281,1755.664726
304.834874,219,1758.310436
58.129557,214,1762.065219
1716.392129,229,1764.655617
773.124303,182,1767.157157
181.202017,197,1769.681339
9231.972502,248,1772.745415
13133.564203,248,1776.420027
2717.924171,281,1779.08519
9554.878878,255,1782.800292
-816.937243,234,1785.428887
4581.460852,269,1790.180549
7061.457817,265,1794.030105
7022.026122,280,1796.876804
3047.745462,247,1801.038028
3117.895826,340,1804.991372
1129.343232,184,1807.552666
4349.536566,204,1810.165976
13506.974895,428,1815.372808
2613.507804,182,1817.9152
12962.606774,310,1821.762382
3357.4762,201,1824.716134
9506.260304,249,1828.420515
-829.897107,294,1832.405118
3857.814387,206,1834.928275
7030.347533,363,1840.054747
-2707.856309,285,1843.08145
-3315.236161,589,1851.131601
1539.266863,271,1855.324928
-8378.153468,366,1860.429495
6142.037573,259,1863.16395
10290.346347,256,1866.963895
6743.225297,279,1870.73164
1367.837562,376,1874.68384
5246.400678,223,1878.88401
5146.098415,335,1882.858721
-3944.630442,349,1886.784322
4634.060323,301,1890.685215
1057.767239,296,1894.549502
434.612432,205,1897.100609
3415.77501,217,1900.686975
3051.618497,375,1904.944241
3463.37372,281,1908.695018
2253.253684,215,1911.240087
7995.320674,472,1917.647851
3391.294091,212,1920.266155
2304.552249,252,1924.051527
-796.191776,226,1926.623526
1156.53032,291,1930.775217
2282.994954,150,1932.099908
-5124.793998,308,1935.913104
4830.075544,258,1939.685069
2250.647326,184,1942.218682
1003.017543,187,1945.077064
-8446.581079,420,1950.227273
409.85617,348,1954.178223
2239.64974,322,1959.663905
10164.482166,338,1963.520978
1936.699381,320,1967.388669
866.589366,292,1971.189554
6154.500993,450,1977.540945
8579.545357,354,1981.821681
1177.46928,284,1985.585985
6185.272038,239,1988.240877
7785.931214,254,1992.017689
-9214.714479,464,1998.390639
12594.782852,229,2001.008543
9526.33915,396,2006.120949
-236.709385,125,2007.921062
2846.034656,241,2011.012009
5678.297104,243,2014.732997
-273.591244,152,2016.077401
461.920488,419,2022.28437
5088.081353,212,2024.799223
736.674568,273,2027.502683
-3242.668432,465,2034.211751
-2122.906711,403,2039.404004
1725.916722,349,2044.371844
1044.137085,431,2049.383868
-18497.455333,634,2056.891501
8188.623561,218,2060.014229
3433.229574,354,2065.03887
-346.448971,322,2068.834426
5831.476419,232,2072.480204
-2945.93882,330,2076.437377
3202.272199,393,2081.552432
-10589.557769,503,2088.357512
-2239.414969,348,2092.312677
-6916.071575,271,2096.183492
4827.704124,236,2098.859555
53.576768,147,2101.321055
6072.384977,386,2106.402789
2670.642775,478,2112.489588
2282.596289,318,2118.728484
2979.731887,185,2120.258969
-2005.359671,299,2124.172565
998.484689,425,2130.571776
6007.409825,253,2133.20911
4600.308214,206,2135.765229
4178.923652,240,2139.805818
-6.014151,132,2141.170936
9768.310501,261,2144.892847
-8936.007043,850,2155.681324
-1917.806617,277,2159.503579
-335.490112,531,2166.354656
82.640614,331,2171.507786
1915.367631,226,2174.182449
-704.018921,376,2179.413599
386.33653,364,2183.383279
-2672.774275,178,2185.92905
-519.975989,281,2189.805989
7095.688868,339,2194.846166
1514.57632,211,2198.079221
-1201.233194,347,2203.690093
9198.247417,300,2207.631235
823.296186,256,2210.277456
-1415.071075,232,2213.992941
1905.04954,178,2215.380417
3997.487136,259,2219.128354
2637.323443,434,2224.674138
-24134.847873,576,2232.541587
2169.635638,331,2236.31355
-893.567479,232,2239.992455
6203.204581,240,2242.590935
3253.101472,240,2246.804692
-9869.588359,615,2254.447239
-4047.797746,280,2257.197895
-552.57686,475,2263.630732
