reference_perturbed_action_std,AI_success_rate,param_noise_stddev,train/param_noise_distance,rollout/return,reference_perturbed_action_mean,reference_action_std,rollout/Q_mean,reference_actor_Q_mean,reference_Q_std,total/epochs,total/episodes,train/loss_actor,total/duration,total/steps,reference_Q_mean,rollout/episode_steps,rollout/episodes,obs_rms_std,AI_distance,rollout/return_history,total/steps_per_second,reference_action_mean,rollout/actions_mean,AI_return,reference_actor_Q_std,obs_rms_mean,rollout/actions_std,train/loss_critic
0.933935821056366,0.0595,0.006654572515946094,0.20597135335206984,4707.746064620289,0.31731146574020386,0.9284324049949646,2070.828125,1659.8076171875,1105.2261962890625,502,3247.0,-1951.4603271484375,22071.265850305557,1004000,1633.2379150390625,309.10994764397907,3247.0,0.28083255887031555,5.797943287065033,6423.142946564896,45.489008505876,0.32675328850746155,0.30642449855804443,5419.517504819597,1098.5296630859375,0.43263137340545654,0.8978848457336426,8291.509765625
0.9183112978935242,0.0595,0.00652345114787383,0.20167246654629709,4712.0998000349555,0.3327659070491791,0.9213914275169373,2070.98046875,1650.4854736328125,1099.9410400390625,503,3254.0,-1967.2772216796875,22117.69943523407,1006000,1619.671630859375,309.1032575291948,3254.0,0.2808217406272888,5.776419718242638,6573.149899542618,45.483934843486296,0.30915266275405884,0.30654987692832947,5448.586372649335,1095.35986328125,0.43272265791893005,0.8978700041770935,3812.352783203125
0.9459261894226074,0.059,0.006654572515946094,0.20209602519869804,4716.578939701499,0.26153409481048584,0.9558806419372559,2071.2734375,1660.94921875,1105.6651611328125,504,3260.0,-1966.6748046875,22163.724554538727,1008000,1634.3668212890625,309.1233128834356,3260.0,0.2808184027671814,5.7720425111463145,6706.3965627577745,45.47972059116661,0.1823289841413498,0.30648839473724365,5456.332306496786,1098.5712890625,0.43276119232177734,0.8979282975196838,5737.833984375
0.9395526647567749,0.059,0.006024297687744463,0.20151111394166946,4716.881344817841,0.2827397882938385,0.9610238671302795,2071.441162109375,1635.861328125,1100.68603515625,505,3267.0,-1934.927978515625,22209.771619081497,1010000,1610.0595703125,309.1013161922253,3267.0,0.28081056475639343,5.765056638883911,6522.113187336076,45.47547887130275,0.24125780165195465,0.3064471185207367,5464.700279021176,1097.5172119140625,0.432809442281723,0.8979719281196594,5050.6513671875
0.963850200176239,0.0595,0.006145386071268126,0.19489698886871337,4722.016808177978,0.21425698697566986,0.9593130946159363,2071.619873046875,1672.554443359375,1074.5811767578125,506,3272.0,-1956.33837890625,22255.925250291824,1012000,1645.9554443359375,309.21760391198046,3272.0,0.28076058626174927,5.752753600230453,6646.5532037098865,45.471036976399375,0.22832047939300537,0.30629968643188477,5471.580333159149,1069.8043212890625,0.43282997608184814,0.898041307926178,7337.353515625
0.9591391682624817,0.0595,0.006394913388759758,0.199179924428463,4724.581516341647,0.21591554582118988,0.9622942805290222,2071.8310546875,1695.941162109375,1068.4232177734375,507,3279.0,-1970.874267578125,22302.13793873787,1014000,1664.018310546875,309.21622445867644,3279.0,0.28077152371406555,5.746673614727575,6463.534325548934,45.46649306830467,0.2141866832971573,0.3061205744743347,5470.950494186501,1062.384765625,0.4328189194202423,0.8981261253356934,4514.37255859375
0.9398487210273743,0.06,0.006145386071268126,0.19265524357557295,4724.540095675531,0.3035329580307007,0.9479641318321228,2071.831298828125,1665.8631591796875,1074.9520263671875,508,3286.0,-1964.7606201171875,22348.46186733246,1016000,1630.427734375,309.1625076080341,3286.0,0.2807815372943878,5.746125842276223,6386.367008401826,45.46174166398106,0.28124216198921204,0.30622920393943787,5479.281329379275,1064.8564453125,0.432847261428833,0.8981239795684814,6495.23828125
0.9280598163604736,0.06,0.00652345114787383,0.19393157050013543,4728.849862464492,0.34011444449424744,0.9284796714782715,2071.693603515625,1685.0450439453125,1075.8475341796875,509,3292.0,-1990.6322021484375,22394.778628110886,1018000,1652.37841796875,309.2345078979344,3292.0,0.2807784378528595,5.738768530700825,6381.183121231055,45.457024465611944,0.3388806879520416,0.30638471245765686,5482.733419030579,1074.064453125,0.43291476368904114,0.8981109857559204,3896.636474609375
0.9340793490409851,0.0605,0.00652345114787383,0.2010616108775139,4727.347988738182,0.3120642900466919,0.9297799468040466,2071.6923828125,1683.712890625,1086.5352783203125,510,3296.0,-1964.3143310546875,22441.235691547394,1020000,1653.801513671875,309.34860436893206,3296.0,0.2807184159755707,5.743118418436108,6486.611627875438,45.452042571086594,0.32579857110977173,0.3064054548740387,5476.176671415195,1083.0614013671875,0.4329620897769928,0.8981308341026306,5251.1337890625
0.9192724823951721,0.0605,0.00678832942351661,0.20181961759924888,4730.028619206079,0.3710588216781616,0.9225526452064514,2072.166015625,1681.568359375,1091.344482421875,511,3302.0,-1955.3770751953125,22487.464990377426,1022000,1653.091796875,309.45760145366444,3302.0,0.28069156408309937,5.739679624216884,6379.9701058851715,45.44754157204124,0.3551832437515259,0.3062354624271393,5479.424863660934,1085.213623046875,0.43296384811401367,0.8982276916503906,5847.40234375
0.9226654767990112,0.061,0.00678832942351661,0.20201993435621263,4734.570829092076,0.35819441080093384,0.9216098785400391,2072.422119140625,1679.4560546875,1071.68505859375,512,3308.0,-1951.552978515625,22533.840008974075,1024000,1648.4683837890625,309.4963724304716,3308.0,0.28066587448120117,5.731426694731148,6351.2925342540975,45.44276517416442,0.34709274768829346,0.30613070726394653,5478.991042490197,1059.0841064453125,0.4329926073551178,0.898284375667572,5487.4189453125
0.935900866985321,0.061,0.00678832942351661,0.19258638039231302,4738.575546831425,0.3096698522567749,0.9093499779701233,2072.408935546875,1668.9046630859375,1088.2340087890625,513,3314.0,-1970.9932861328125,22579.916619300842,1026000,1638.3824462890625,309.4821967410984,3314.0,0.2806619703769684,5.725304162186245,6454.228004064035,45.43860888852869,0.37457722425460815,0.3058859705924988,5479.8065695429505,1080.9520263671875,0.4329027235507965,0.8983933329582214,3755.28759765625
0.9390279650688171,0.0615,0.00652345114787383,0.20206094443798064,4736.879629662354,0.28583842515945435,0.9303882718086243,2071.812744140625,1689.776611328125,1079.5325927734375,514,3320.0,-1976.9072265625,22626.51014637947,1028000,1660.08984375,309.6379518072289,3320.0,0.2806292474269867,5.706278465684635,6202.587267930816,45.43343155216948,0.3184105157852173,0.30598509311676025,5478.344995680802,1070.4547119140625,0.4328606426715851,0.8983787298202515,11952.8974609375
0.9255671501159668,0.0615,0.006924774844929294,0.20000384628772735,4733.002171245934,0.33316901326179504,0.9253750443458557,2071.5771484375,1730.7767333984375,1056.701171875,515,3326.0,-2025.1915283203125,22672.34133696556,1030000,1705.5697021484375,309.661154539988,3326.0,0.28060418367385864,5.710177058134363,5911.185002016681,45.42980297851558,0.30028367042541504,0.30572378635406494,5472.353869018173,1049.254150390625,0.4328179359436035,0.8984907269477844,6052.892578125
0.951457679271698,0.061,0.007063962819312372,0.20805543959140776,4733.509141613782,0.2489604651927948,0.9564956426620483,2071.472900390625,1684.7381591796875,1054.9290771484375,516,3330.0,-2014.8427734375,22718.776208400726,1032000,1661.0430908203125,309.818018018018,3330.0,0.2805519104003906,5.710539043866893,5743.25138051576,45.42498198553482,0.24979305267333984,0.305686354637146,5468.291805210959,1049.466064453125,0.4328610897064209,0.8985368609428406,5310.57373046875
0.9539766907691956,0.061,0.00652345114787383,0.20107510030269624,4732.7068783079385,0.23986530303955078,0.9619275331497192,2071.596923828125,1714.4161376953125,1065.0401611328125,517,3337.0,-1948.01904296875,22765.256976366043,1034000,1691.532958984375,309.7611627210069,3337.0,0.28057050704956055,5.722649813354485,5655.733870972649,45.420089088976965,0.22242379188537598,0.3058148920536041,5466.377052046849,1062.606201171875,0.43292829394340515,0.8985209465026855,8172.802734375
0.9469456076622009,0.061,0.006654572515946094,0.19699379235506057,4735.974014699533,0.2706843912601471,0.940342128276825,2071.330322265625,1768.464599609375,1079.4227294921875,518,3343.0,-1997.8287353515625,22811.271720647812,1036000,1747.361572265625,309.83338318875263,3343.0,0.2805573046207428,5.7008220881549425,5749.656603485458,45.41614394353367,0.29900771379470825,0.30560049414634705,5476.943901383894,1070.3892822265625,0.4328693449497223,0.8986079096794128,4945.40478515625
0.9494666457176208,0.061,0.006654572515946094,0.2073167884349823,4739.443888858902,0.2705966830253601,0.944463849067688,2071.52685546875,1717.963623046875,1063.973388671875,519,3349.0,-1998.2418212890625,22857.51095724106,1038000,1695.1107177734375,309.94057927739624,3349.0,0.2805616855621338,5.702591230005492,5795.427842667892,45.411768671652794,0.27164697647094727,0.3054199814796448,5475.436182043737,1057.954345703125,0.43287110328674316,0.898707389831543,4014.624267578125
0.9578925371170044,0.061,0.0062689083313006155,0.203199380338192,4736.415008767692,0.22968444228172302,0.9639259576797485,2070.8076171875,1725.3740234375,1082.3743896484375,520,3355.0,-1996.0059814453125,22903.813178300858,1040000,1704.388916015625,309.97228017883754,3355.0,0.28055766224861145,5.703132372918548,5484.944220088139,45.40728619744852,0.21484163403511047,0.30536210536956787,5469.32617926286,1078.2281494140625,0.43280598521232605,0.8987663388252258,5816.908203125
0.9635190963745117,0.061,0.007063962819312372,0.20211446151137352,4735.985542345023,0.19874176383018494,0.9540088772773743,2071.06884765625,1724.043701171875,1099.300537109375,521,3360.0,-2013.817626953125,22950.292006015778,1042000,1700.610595703125,310.075,3360.0,0.28050467371940613,5.698684530641261,5368.640788523924,45.40247242722963,0.2542998790740967,0.3053699731826782,5470.76926121268,1092.3895263671875,0.43286386132240295,0.8987722992897034,3612.79443359375
0.9627276659011841,0.061,0.006654572515946094,0.19995570808649063,4741.96532670415,0.22496870160102844,0.9629404544830322,2071.37255859375,1741.9351806640625,1072.86279296875,522,3365.0,-2042.3955078125,22996.805490732193,1044000,1714.2833251953125,310.2297176820208,3365.0,0.28053367137908936,5.7019326594348545,5557.33045259531,45.397609699344386,0.24505382776260376,0.30526891350746155,5476.040293029804,1062.982421875,0.43290233612060547,0.8988441228866577,3931.426513671875
0.9613362550735474,0.061,0.00678832942351661,0.18729083433747293,4742.947812099174,0.24678517878055573,0.9709450006484985,2071.341552734375,1753.98193359375,1077.557861328125,523,3372.0,-1981.5272216796875,23042.961263418198,1046000,1731.1953125,310.1755634638197,3372.0,0.2805140018463135,5.700264326422176,5427.810260400747,45.3934712662376,0.21226155757904053,0.30533555150032043,5485.3954239957575,1072.513427734375,0.43294814229011536,0.8988434076309204,4690.59326171875
0.9592437744140625,0.0615,0.0057892316672357065,0.19972217828035355,4747.334325648656,0.24265334010124207,0.9465287327766418,2071.756591796875,1798.286865234375,1054.027099609375,524,3377.0,-1981.549072265625,23089.40586900711,1048000,1773.091064453125,310.1353272135031,3377.0,0.2804478704929352,5.69506687110491,5543.9331507758625,45.388781588647525,0.25317054986953735,0.30545592308044434,5488.3316278675165,1046.28271484375,0.4330083429813385,0.8988137245178223,5333.18017578125
0.9380543828010559,0.0615,0.0062689083313006155,0.2080453309416771,4744.890732571247,0.3020949363708496,0.9421188831329346,2070.853759765625,1767.098876953125,1054.418701171875,525,3382.0,-2019.4146728515625,23135.622302770615,1050000,1743.5135498046875,310.397989355411,3382.0,0.28045687079429626,5.696973625940601,5400.002415088522,45.38455833428163,0.27428531646728516,0.3053329288959503,5486.211810392864,1052.595947265625,0.43303966522216797,0.8988913893699646,7258.61328125
0.9646720290184021,0.0615,0.006654572515946094,0.19903673440217973,4740.7408088859665,0.21033744513988495,0.970307469367981,2070.02001953125,1757.25146484375,1078.1279296875,526,3388.0,-1984.631103515625,23182.09844851494,1052000,1729.7401123046875,310.4082054309327,3388.0,0.2804504930973053,5.704134017422374,5219.767621602743,45.37984351746172,0.11483372747898102,0.30515196919441223,5470.069306366743,1078.9375,0.4329865872859955,0.8989636301994324,4525.8212890625
0.9680090546607971,0.061,0.00678832942351661,0.21041560247540475,4746.626824370449,0.14744651317596436,0.9795469045639038,2070.422119140625,1791.3221435546875,1078.7864990234375,527,3395.0,-1973.314208984375,23228.264564037323,1054000,1766.222900390625,310.4141384388807,3395.0,0.2804894745349884,5.702891390386308,5320.717452197706,45.37575319474506,0.11872847378253937,0.3050207793712616,5478.52112071211,1079.3941650390625,0.43296822905540466,0.899024248123169,5246.8955078125
0.9301801919937134,0.06,0.0062689083313006155,0.20761842116713525,4746.340395258458,0.2992996871471405,0.9413169026374817,2070.31494140625,1788.2840576171875,1075.6834716796875,528,3403.0,-2012.5198974609375,23274.496197462082,1056000,1763.381103515625,310.27475756685277,3403.0,0.2804853618144989,5.699130659736654,5233.53561095719,45.37155137713139,0.23920096457004547,0.3048573136329651,5476.748120952888,1073.5107421875,0.4328860938549042,0.8990960121154785,7783.017578125
0.9630084037780762,0.06,0.006394913388759758,0.1971008399128914,4750.718179867052,0.20011873543262482,0.9562156200408936,2070.181884765625,1775.997802734375,1080.148681640625,529,3408.0,-2026.4451904296875,23320.660093069077,1058000,1750.357177734375,310.4336854460094,3408.0,0.28047898411750793,5.701559081339938,5284.872543503236,45.367497994383044,0.22904351353645325,0.30479946732521057,5469.859434167595,1074.546875,0.4329353868961334,0.8991454839706421,6135.84375
0.9608286619186401,0.0605,0.006654572515946094,0.2131889595091343,4752.010502457365,0.18732324242591858,0.9593244194984436,2070.489013671875,1751.075439453125,1084.562744140625,530,3416.0,-1969.6075439453125,23366.98398542404,1060000,1727.466796875,310.26727166276345,3416.0,0.280483603477478,5.710426522287933,5218.850014919949,45.36315001804304,0.19176417589187622,0.30480560660362244,5462.263916153392,1077.4564208984375,0.4329451620578766,0.8991706371307373,6910.646484375
0.966928243637085,0.061,0.006394913388759758,0.2083134198188782,4757.173057075243,0.19480670988559723,0.9718608260154724,2070.5634765625,1724.490234375,1075.6484375,531,3423.0,-1988.5665283203125,23413.45814561844,1062000,1705.30029296875,310.2471516213848,3423.0,0.280466765165329,5.6951294853750625,5434.108920089492,45.358528133476135,0.15932555496692657,0.3048710823059082,5474.13351166189,1069.00341796875,0.43296828866004944,0.8991701602935791,14677.1796875
0.9380303621292114,0.0605,0.00678832942351661,0.20347661048173904,4758.137052476927,0.30574315786361694,0.957165539264679,2070.7431640625,1748.6011962890625,1082.54638671875,532,3429.0,-2019.459228515625,23459.757964611053,1064000,1724.3385009765625,310.2627588218139,3429.0,0.2804354429244995,5.695985338945691,5620.383675104983,45.354261608540014,0.2283351570367813,0.3046702742576599,5471.080199535483,1072.17236328125,0.4329511225223541,0.8992480635643005,17416.578125
0.9549058079719543,0.0605,0.00678832942351661,0.19531390324234962,4759.827275408992,0.2288009226322174,0.94138103723526,2070.3095703125,1728.590087890625,1085.5631103515625,533,3435.0,-2024.2115478515625,23506.139768838882,1066000,1704.243408203125,310.32663755458515,3435.0,0.2804548442363739,5.686443887210987,5657.606231691538,45.34985371835286,0.2819153964519501,0.30419719219207764,5474.800748661806,1075.8045654296875,0.4328199326992035,0.8994334936141968,9779.2626953125
0.957094669342041,0.0605,0.006654572515946094,0.19425096616148949,4759.641686747201,0.17664538323879242,0.9498075842857361,2070.155517578125,1798.7760009765625,1098.9617919921875,534,3438.0,-1996.6976318359375,23552.525011062622,1068000,1768.2630615234375,310.57911576497963,3438.0,0.2804860770702362,5.6945086178414694,5585.775226740132,45.34545656987352,0.22409075498580933,0.30413052439689636,5474.316917706173,1087.46044921875,0.4328977167606354,0.8994537591934204,7774.154296875
0.9622907042503357,0.0605,0.006924774844929294,0.2017890426516533,4758.109305694337,0.1849808394908905,0.957301676273346,2069.947265625,1744.68798828125,1095.53662109375,535,3444.0,-2017.0992431640625,23598.951010465622,1070000,1719.106201171875,310.5752032520325,3444.0,0.2804699242115021,5.699322150049617,5458.634475991496,45.3409983996949,0.21115359663963318,0.3039602041244507,5465.7329235529405,1085.69482421875,0.43291258811950684,0.8995217084884644,4458.875
0.9505624771118164,0.061,0.006654572515946094,0.2057023201882839,4759.792710230007,0.22449462115764618,0.9620158076286316,2069.013671875,1843.9483642578125,1072.246337890625,536,3450.0,-2023.8199462890625,23645.22225832939,1072000,1807.083251953125,310.63971014492756,3450.0,0.2804605960845947,5.686028727523955,5471.726782132588,45.33685445153181,0.20230208337306976,0.30371907353401184,5471.166974674535,1057.57275390625,0.4328676164150238,0.89962238073349,3949.22314453125
0.9541517496109009,0.061,0.006654572515946094,0.20133040472865105,4757.7200415054995,0.23245063424110413,0.9584148526191711,2068.127197265625,1880.9794921875,1068.20703125,537,3456.0,-2030.2462158203125,23691.35071516037,1074000,1852.7293701171875,310.72164351851853,3456.0,0.2804670035839081,5.68779347963352,5517.978984664858,45.33299991683188,0.24146561324596405,0.30338534712791443,5459.678579378295,1063.990234375,0.432725191116333,0.8997551798820496,4365.5751953125
0.9589936137199402,0.061,0.0059055952237471445,0.19660279497504235,4759.30121252198,0.229163259267807,0.9639849066734314,2067.786865234375,1889.29150390625,1063.5816650390625,538,3461.0,-2012.7098388671875,23738.050058603287,1076000,1865.1650390625,310.8379081190407,3461.0,0.28047484159469604,5.686932132094026,5455.653067657998,45.32807022243302,0.21913659572601318,0.3033844828605652,5467.290907277175,1056.972900390625,0.43276235461235046,0.8997753262519836,7435.326171875
0.9393507838249207,0.061,0.0059055952237471445,0.19088330686092378,4755.350052155543,0.3022136986255646,0.9385325312614441,2066.831787109375,1876.535400390625,1072.32861328125,539,3466.0,-2004.025634765625,23784.37464928627,1078000,1847.6873779296875,310.96999422965956,3466.0,0.2804529666900635,5.689707464360544,5185.923351363731,45.32387400954219,0.2891981303691864,0.3033386766910553,5461.427271139853,1065.341796875,0.4327336251735687,0.8998169302940369,4112.25439453125
0.9449390769004822,0.061,0.0059055952237471445,0.19635885059833527,4757.836787325777,0.2708040773868561,0.931066632270813,2066.720947265625,1860.954833984375,1056.540283203125,540,3471.0,-2011.66943359375,23830.680049180984,1080000,1833.5802001953125,311.01152405646786,3471.0,0.2804279625415802,5.677043054957379,5241.479281086622,45.31973060655974,0.3077434301376343,0.30293628573417664,5470.391640577272,1050.8651123046875,0.43264880776405334,0.8999685049057007,5619.8310546875
0.908101499080658,0.0615,0.0059055952237471445,0.19497095942497253,4764.202641447792,0.3706135153770447,0.9394552707672119,2067.460205078125,1849.1541748046875,1072.7044677734375,541,3477.0,-2002.8416748046875,23877.092601776123,1082000,1824.481201171875,311.14869140063274,3477.0,0.28041520714759827,5.664130183070749,5333.845665984623,45.31539991261391,0.26974552869796753,0.3027353882789612,5489.329123431594,1066.2738037109375,0.4326290190219879,0.9000614285469055,5124.529296875
0.9657557010650635,0.062,0.006024297687744463,0.2064581471681595,4767.317520278615,0.17738330364227295,0.9690043330192566,2067.509521484375,1826.76953125,1086.8802490234375,542,3483.0,-2058.213134765625,23923.581874847412,1084000,1798.45263671875,311.1639391329314,3483.0,0.28037557005882263,5.659119526456332,5508.778990380095,45.310940714094635,0.16373737156391144,0.3026026487350464,5490.668288503698,1078.5535888671875,0.43257832527160645,0.9001217484474182,4087.86962890625
0.9674555659294128,0.0615,0.005675160932492605,0.19826558038592337,4767.191564345639,0.09656205773353577,0.9550299644470215,2067.277099609375,1850.23388671875,1110.0565185546875,543,3490.0,-2056.940673828125,23970.014086008072,1086000,1828.342529296875,311.1189111747851,3490.0,0.2803887128829956,5.657469171077905,5590.5239766417335,45.30660666711609,0.16753745079040527,0.30241426825523376,5492.309701346722,1103.8646240234375,0.43254587054252625,0.9001958966255188,4053.422119140625
0.9598854780197144,0.062,0.006394913388759758,0.20401939138770103,4765.255760800229,0.19784235954284668,0.9620179533958435,2066.95947265625,1870.7745361328125,1101.4786376953125,544,3496.0,-2019.4044189453125,24015.99717783928,1088000,1848.26318359375,311.2113844393593,3496.0,0.28036391735076904,5.653317343562197,5400.466479329747,45.3031365694842,0.19646917283535004,0.30227240920066833,5492.276908390167,1094.4456787109375,0.43250903487205505,0.9002460241317749,4533.06591796875
0.9587221741676331,0.0625,0.0057892316672357065,0.206627317070961,4769.588911631065,0.20874978601932526,0.9730838537216187,2067.04931640625,1854.5206298828125,1063.200927734375,545,3502.0,-2030.25634765625,24062.278554916382,1090000,1832.029296875,311.2175899486008,3502.0,0.2803371250629425,5.651639713760767,5547.718612946216,45.29911818252525,0.1819756180047989,0.3021189570426941,5501.911196413406,1056.61474609375,0.4325055181980133,0.9003263711929321,4464.083984375
0.9605821967124939,0.0625,0.0059055952237471445,0.21327457323670387,4771.451476219618,0.21193772554397583,0.9701125621795654,2066.669921875,1831.4927978515625,1072.48291015625,546,3508.0,-2023.0430908203125,24108.494558811188,1092000,1811.52734375,311.2525655644242,3508.0,0.2803434431552887,5.641599020552192,5478.042215915081,45.29523804715941,0.13405966758728027,0.30188772082328796,5525.930472296549,1060.635009765625,0.4324828088283539,0.9004351496696472,4689.06005859375
0.9568732976913452,0.062,0.006394913388759758,0.20197912126779557,4768.589206930644,0.181434765458107,0.9535794258117676,2066.24267578125,1839.759521484375,1080.281005859375,547,3515.0,-2009.7186279296875,24154.738911390305,1094000,1816.513427734375,311.2250355618777,3515.0,0.2803563177585602,5.647530686330143,5361.3996001958985,45.29131960454013,0.24135306477546692,0.3017081916332245,5513.78272555675,1074.5709228515625,0.4324256479740143,0.9005264639854431,6279.56103515625
0.971238374710083,0.062,0.0062689083313006155,0.19979954078793527,4775.251987490199,0.18077048659324646,0.9700821042060852,2066.845947265625,1835.1572265625,1090.3006591796875,548,3521.0,-1966.3284912109375,24201.11629152298,1096000,1812.7061767578125,311.2331723942062,3521.0,0.2803029716014862,5.644070228745565,5432.989765226824,45.28716720327071,0.1891328990459442,0.30183425545692444,5517.88655830992,1085.31884765625,0.432483434677124,0.9004868268966675,5439.244140625
0.951650857925415,0.062,0.006394913388759758,0.19553867295384408,4776.772752209698,0.24874046444892883,0.9598168730735779,2067.146728515625,1838.45654296875,1113.0032958984375,549,3526.0,-1982.5882568359375,24247.46352815628,1098000,1819.259765625,311.3621667612025,3526.0,0.2802741229534149,5.642386554397772,5423.882413759125,45.28308698041742,0.20833362638950348,0.30184823274612427,5518.9828151030015,1103.6187744140625,0.4325537383556366,0.9005001187324524,6230.26806640625
0.9547318816184998,0.062,0.00678832942351661,0.18615563288331033,4778.476191146777,0.23128274083137512,0.9449276924133301,2067.0087890625,1839.5408935546875,1107.3419189453125,550,3532.0,-1987.255615234375,24293.792898654938,1100000,1815.672119140625,311.37825594563986,3532.0,0.2802598476409912,5.63775807786827,5468.74305600047,45.279055624982426,0.2624990940093994,0.30172356963157654,5523.252867650561,1099.721435546875,0.43251171708106995,0.9005787372589111,9419.1572265625
0.9454163908958435,0.0615,0.006394913388759758,0.19376096665859222,4781.55998415511,0.2614348828792572,0.9446322917938232,2067.21337890625,1831.7406005859375,1095.9776611328125,551,3538.0,-1952.1722412109375,24339.915794610977,1102000,1808.350830078125,311.4624081401922,3538.0,0.28024378418922424,5.645099470843354,5535.111049038977,45.27542368260741,0.2614174783229828,0.30165234208106995,5521.251792683199,1089.4505615234375,0.43251022696495056,0.9006163477897644,6299.83935546875
0.9325515031814575,0.0615,0.006394913388759758,0.19027983754873276,4788.130698343414,0.28793856501579285,0.94666987657547,2067.46533203125,1808.2066650390625,1078.690185546875,552,3543.0,-2015.6156005859375,24386.406214237213,1104000,1781.373779296875,311.51538244425626,3543.0,0.2802184224128723,5.626151375917635,5817.462909521455,45.27112319467005,0.2687201499938965,0.30155226588249207,5536.257002690781,1074.5035400390625,0.4325152337551117,0.9006755352020264,6463.3662109375
0.9581732153892517,0.0605,0.0062689083313006155,0.18612028062343597,4788.582835306847,0.22626091539859772,0.9593865275382996,2067.064453125,1828.278076171875,1077.135986328125,553,3550.0,-1992.8824462890625,24432.50528717041,1106000,1802.517333984375,311.5430985915493,3550.0,0.28023332357406616,5.618861655871498,5781.8421504578355,45.26756413231042,0.23405559360980988,0.3013112545013428,5539.365155937927,1073.7777099609375,0.43241676688194275,0.9007875919342041,11338.8662109375
0.9733473062515259,0.0605,0.0062689083313006155,0.19407542631030084,4794.214215989598,0.15331703424453735,0.9662348031997681,2067.32763671875,1824.8184814453125,1094.8570556640625,554,3556.0,-2028.4447021484375,24478.473086833954,1108000,1793.519287109375,311.531214848144,3556.0,0.28022363781929016,5.613646980708678,6055.4528861600675,45.26426121717336,0.18508411943912506,0.3012174665927887,5547.810721411166,1086.225341796875,0.4324314594268799,0.9008381962776184,5024.7607421875
0.9705362319946289,0.0605,0.00678832942351661,0.1985403636097908,4797.471838529509,0.17802006006240845,0.946308434009552,2067.748779296875,1836.6591796875,1092.8409423828125,555,3563.0,-1965.07275390625,24524.767770051956,1110000,1811.803955078125,311.5046309289924,3563.0,0.2802370488643646,5.61482897393226,6049.647647895997,45.26036741336485,0.26295599341392517,0.30123135447502136,5550.481878019105,1085.5667724609375,0.43245401978492737,0.9008589386940002,5062.9296875
0.954923689365387,0.06,0.0062689083313006155,0.2109362691640854,4798.847042453636,0.24044567346572876,0.9413876533508301,2067.895263671875,1819.7672119140625,1065.5482177734375,556,3568.0,-1990.387939453125,24570.80206823349,1112000,1800.6015625,311.57202914798205,3568.0,0.2802668511867523,5.60877343529976,6255.720637266203,45.25696788049324,0.2537713348865509,0.30114981532096863,5553.275110464956,1063.43212890625,0.43243107199668884,0.9008947610855103,4254.35888671875
0.9453771710395813,0.06,0.006394913388759758,0.19897752329707147,4802.08873511654,0.23937948048114777,0.964131236076355,2067.505615234375,1802.46826171875,1052.6844482421875,557,3573.0,-1980.6373291015625,24617.493797063828,1114000,1781.2628173828125,311.73047858942067,3573.0,0.28030526638031006,5.604554478230027,6283.004468405546,45.252372527575034,0.20784376561641693,0.30107301473617554,5570.786903876499,1050.012451171875,0.43245992064476013,0.9009484052658081,4035.580078125
0.9215778112411499,0.06,0.006654572515946094,0.20997073873877525,4804.186755125923,0.3431469798088074,0.9241034984588623,2067.945556640625,1797.8828125,1059.5994873046875,558,3579.0,-1980.59423828125,24663.675879001617,1116000,1775.3594970703125,311.7957530036323,3579.0,0.28031089901924133,5.600043793856818,6173.226670117517,45.24872956792909,0.3175732493400574,0.3011438548564911,5581.584491175033,1057.4183349609375,0.43249765038490295,0.9009281396865845,11409.294921875
0.9135934114456177,0.06,0.006145386071268126,0.21091279208660127,4805.876257896637,0.35028180480003357,0.8921689987182617,2067.534423828125,1807.5479736328125,1032.7559814453125,559,3585.0,-1974.339111328125,24709.86563539505,1118000,1784.810546875,311.849930264993,3585.0,0.28029489517211914,5.59399335605642,6186.840661589988,45.24508617313353,0.40365806221961975,0.3009684383869171,5580.378144961372,1032.1883544921875,0.43250763416290283,0.9009986519813538,4159.91015625
0.9432486295700073,0.06,0.006654572515946094,0.19592514351010323,4809.739909400115,0.2882065176963806,0.8981525301933289,2067.7568359375,1767.073974609375,1027.712890625,560,3591.0,-1977.638916015625,24756.09347319603,1120000,1740.56787109375,311.8507379560011,3591.0,0.28028127551078796,5.5844793431402815,6291.85607424526,45.24138678069902,0.4018440544605255,0.300929456949234,5597.03895853581,1028.2069091796875,0.43243715167045593,0.9010366201400757,4363.1376953125
0.9387629628181458,0.0605,0.0062689083313006155,0.1939786732196808,4810.309999379585,0.29984718561172485,0.9519714713096619,2067.31396484375,1754.9324951171875,1056.2694091796875,561,3596.0,-1979.8280029296875,24802.363414525986,1122000,1730.8802490234375,311.9499443826474,3596.0,0.2802433669567108,5.571192222549489,6385.406180113882,45.2376243847342,0.24876661598682404,0.30096909403800964,5612.561288840499,1053.5157470703125,0.43251684308052063,0.9010334014892578,4354.52294921875
0.9499127268791199,0.0605,0.006394913388759758,0.20201155826449393,4819.908643028585,0.25974613428115845,0.9270823001861572,2067.6943359375,1759.101806640625,1084.1649169921875,562,3603.0,-2004.754638671875,24848.52291584015,1124000,1739.472900390625,311.9428254232584,3603.0,0.2802661955356598,5.573530224932922,6499.095415607443,45.23407704381034,0.3110862374305725,0.30099645256996155,5624.506267059822,1084.4793701171875,0.43256139755249023,0.9010413289070129,7840.73828125
