AI_return,train/loss_critic,total/steps,rollout/episodes,reference_actor_Q_mean,total/steps_per_second,rollout/actions_mean,obs_rms_std,total/episodes,reference_perturbed_action_mean,reference_perturbed_action_std,reference_Q_std,reference_action_mean,rollout/return,AI_distance,total/duration,rollout/episode_steps,obs_rms_mean,reference_Q_mean,AI_success_rate,param_noise_stddev,reference_action_std,rollout/actions_std,total/epochs,train/loss_actor,train/param_noise_distance,rollout/Q_mean,rollout/return_history,reference_actor_Q_std
2602.507904598173,3735.91845703125,276000,1388.0,561.0684204101562,41.197624565941105,0.25299057364463806,0.23382067680358887,1388.0,-0.04457518458366394,0.9836234450340271,1296.7457275390625,-0.04362097010016441,2602.507904598173,7.857715165262145,6699.4153888225555,198.81051873198848,0.45820650458335876,532.7752685546875,0.03962536023054755,0.005036417172795629,0.9747748374938965,0.9328348636627197,138,-1440.864013671875,0.19465498775243759,1392.5908203125,4012.3156621068915,1292.605712890625
2594.1413425100955,4057.992431640625,278000,1397.0,562.461669921875,41.164434176996885,0.2532792389392853,0.23377223312854767,1397.0,-0.09016384929418564,0.9730091094970703,1296.8818359375,-0.10331618785858154,2594.1413425100955,7.877978509026887,6753.402677774429,198.9799570508232,0.4585374891757965,541.8573608398438,0.03937007874015748,0.004839897909672315,0.9765387177467346,0.9327738881111145,139,-1448.15283203125,0.20499735370278357,1392.658935546875,3719.607294978268,1296.689208984375
2602.5664946170696,2200.4921875,280000,1408.0,580.9058837890625,41.13126045211466,0.25388044118881226,0.23361925780773163,1408.0,-0.12774533033370972,0.9682511687278748,1207.2900390625,-0.11587481945753098,2602.5664946170696,7.862578499360953,6807.47433757782,198.75710227272728,0.4584291875362396,555.7047119140625,0.040482954545454544,0.005240915906043995,0.9749416708946228,0.9326292276382446,140,-1422.0758056640625,0.20365795254707336,1395.6480712890625,3659.350974118229,1200.87158203125
2609.9546331075,4550.62548828125,282000,1420.0,556.7459106445312,41.10174761099177,0.2549251914024353,0.24288158118724823,1420.0,-0.09615828096866608,0.9816346168518066,1163.2459716796875,-0.12449520826339722,2609.9546331075,7.8319923404563765,6861.022131443024,198.55985915492957,0.458100289106369,533.9130859375,0.04014084507042254,0.0049371798576567285,0.9760233759880066,0.9323992133140564,141,-1438.484375,0.19285061702132225,1397.69140625,3616.626401103254,1161.2489013671875
2622.35292478036,3466.49560546875,284000,1430.0,536.487060546875,41.067243344905876,0.2555331885814667,0.2425946742296219,1430.0,-0.14807356894016266,0.9581571817398071,1174.34375,0.002339521422982216,2622.35292478036,7.802373291776701,6915.487304925919,198.53286713286712,0.4581535756587982,513.0857543945312,0.04125874125874126,0.0045594027649236,0.9784478545188904,0.9321876168251038,142,-1411.466064453125,0.2047763565182686,1400.1973876953125,3684.5747923091553,1174.49169921875
2627.835622615452,3758.46630859375,286000,1439.0,468.8675842285156,41.03555187160505,0.25573840737342834,0.24238626658916473,1439.0,-0.06699800491333008,0.9741321206092834,1177.5615234375,0.1332894116640091,2627.835622615452,7.786027347616221,6969.56631398201,198.5879082696317,0.4580095112323761,452.75140380859375,0.04100069492703266,0.005346258315755479,0.970278799533844,0.9321702122688293,143,-1457.010009765625,0.17750604659318925,1401.1182861328125,3574.492765904981,1178.6182861328125
2641.184589695291,4327.86767578125,288000,1450.0,487.31402587890625,40.99150848316132,0.25673025846481323,0.2421978861093521,1450.0,-0.05095624551177025,0.9740487337112427,1175.0582275390625,-0.012518471106886864,2641.184589695291,7.768372505538129,7025.845367908478,198.54620689655172,0.458414226770401,466.67132568359375,0.041379310344827586,0.004651046760498564,0.973585307598114,0.9319152235984802,144,-1465.978271484375,0.2046738038957119,1404.55029296875,3570.860810233682,1175.7054443359375
2653.2076185908386,3934.264892578125,290000,1460.0,473.1700744628906,40.95066622259569,0.2577974498271942,0.2418530434370041,1460.0,-0.06326336413621902,0.9578776359558105,1216.2542724609375,-0.05058487132191658,2653.2076185908386,7.741122117703387,7081.691868543625,198.56712328767122,0.45855745673179626,451.46368408203125,0.04315068493150685,0.005036417172795629,0.9795069694519043,0.9315958619117737,145,-1439.2293701171875,0.20442458540201186,1407.46923828125,3654.048335272292,1221.987060546875
2658.9712256600346,5510.59619140625,292000,1471.0,500.28668212890625,40.91877403272701,0.25814950466156006,0.2416304349899292,1471.0,0.03649986535310745,0.9871640205383301,1225.2994384765625,0.036122843623161316,2658.9712256600346,7.726953523578822,7136.088675737381,198.42760027192386,0.4584640562534332,475.1461486816406,0.04282800815771584,0.0045594027649236,0.972291111946106,0.9314566254615784,146,-1453.37744140625,0.20195162385702134,1409.8740234375,3564.1563468860554,1227.9837646484375
2670.9795558204232,3329.01708984375,294000,1481.0,529.107421875,40.88588838026752,0.2591716945171356,0.2538008391857147,1481.0,-0.2551810145378113,0.9387168884277344,1303.1314697265625,-0.13017413020133972,2670.9795558204232,7.6971749654719925,7190.745062589645,198.46049966239028,0.45848003029823303,503.4934997558594,0.04321404456448346,0.0049371798576567285,0.9589095711708069,0.9311698079109192,147,-1427.20458984375,0.1983802154660225,1412.388671875,3641.658627093955,1301.82568359375
2678.4595378006406,3868.158203125,296000,1490.0,493.52911376953125,40.85206669787568,0.2596150040626526,0.2535038888454437,1490.0,-0.067367322742939,0.972823441028595,1297.5218505859375,-0.18074065446853638,2678.4595378006406,7.690794952938252,7245.655457019806,198.63825503355704,0.45872440934181213,469.0906982421875,0.042953020134228186,0.004839897909672315,0.9582703113555908,0.9310844540596008,148,-1440.6446533203125,0.20284949406981467,1413.32861328125,3723.946982830719,1295.972900390625
2693.898698206274,2234.445068359375,298000,1500.0,469.7312927246094,40.82014792213913,0.26119738817214966,0.25326433777809143,1500.0,-0.18533551692962646,0.9588828086853027,1270.5965576171875,-0.1155831515789032,2693.898698206274,7.664061826145803,7300.316514492035,198.62866666666667,0.4588634967803955,442.23736572265625,0.04466666666666667,0.005346258315755479,0.9670931696891785,0.9306684732437134,149,-1439.0452880859375,0.18228031903505326,1416.2701416015625,4117.866729486204,1267.8514404296875
2706.0751317852155,4027.033447265625,300000,1510.0,456.25750732421875,40.7892909486084,0.26108425855636597,0.2529231011867523,1510.0,-0.03870375454425812,0.9755262732505798,1283.0770263671875,-0.04506072774529457,2706.0751317852155,7.6259981058030935,7354.87165927887,198.59933774834437,0.4583195149898529,431.634521484375,0.0456953642384106,0.005137649157968821,0.9775916934013367,0.9306786060333252,150,-1417.5513916015625,0.20414301723241807,1418.4169921875,4110.597602544244,1277.2218017578125
2715.755948538562,2624.84912109375,302000,1520.0,485.2120361328125,40.7579668186193,0.26208969950675964,0.25279098749160767,1520.0,-0.08997544646263123,0.9687407612800598,1249.638427734375,-0.11345507204532623,2715.755948538562,7.598082894426397,7409.5943338871,198.68223684210525,0.4581148326396942,464.3995056152344,0.046052631578947366,0.005346258315755479,0.9697265028953552,0.9304481744766235,151,-1463.4609375,0.20608827874064445,1420.4334716796875,4218.134627659645,1249.76953125
2730.0982670255516,3842.270263671875,304000,1529.0,477.98272705078125,40.727495196588244,0.26239290833473206,0.25255128741264343,1529.0,-0.09019632637500763,0.9697943329811096,1259.5531005859375,-0.04977580904960632,2730.0982670255516,7.56794203682562,7464.244941473007,198.73577501635054,0.45782700181007385,456.50531005859375,0.04578155657292348,0.005563337841870998,0.9784284830093384,0.9304012656211853,152,-1456.7801513671875,0.1971527111530304,1423.5340576171875,4270.897569094364,1257.848876953125
2739.19451343721,4067.777587890625,306000,1539.0,507.6715087890625,40.69664860148681,0.26312974095344543,0.25232115387916565,1539.0,-0.2651977837085724,0.9354549646377563,1195.5611572265625,-0.1909351795911789,2739.19451343721,7.5401296155359105,7519.046666383743,198.69915529564653,0.45764338970184326,485.5128479003906,0.04613385315139701,0.004651046760498564,0.9645703434944153,0.9301841259002686,153,-1463.768310546875,0.20021371066570282,1426.1466064453125,4341.648952362305,1194.965087890625
2756.0453459997984,3074.906982421875,308000,1549.0,445.7598876953125,40.66600257803798,0.2635970711708069,0.2520664632320404,1549.0,-0.03409114480018616,0.9866458177566528,1187.9317626953125,-0.08768437802791595,2756.0453459997984,7.509979403324799,7573.89417386055,198.81020012911557,0.4576157331466675,421.5526123046875,0.045836023240800515,0.0044695645181095965,0.9661802053451538,0.9301109910011292,154,-1441.3480224609375,0.1952405159175396,1429.2803955078125,4456.978929631502,1189.1546630859375
2762.0854003014224,3171.15625,310000,1560.0,462.1710205078125,40.634788013532344,0.2633180320262909,0.25193849205970764,1560.0,-0.0003545135259628296,0.9812352657318115,1213.2918701171875,-0.02594253420829773,2762.0854003014224,7.479247339625559,7628.931148767471,198.68397435897435,0.45684099197387695,443.3468322753906,0.046794871794871795,0.005137649157968821,0.9758300185203552,0.9302113056182861,155,-1462.4263916015625,0.20127880915999413,1431.24072265625,4351.701013275934,1213.9542236328125
2771.4431362154887,2860.782470703125,312000,1570.0,422.71600341796875,40.6057309404994,0.2637733519077301,0.2517601549625397,1570.0,0.04386047273874283,0.9718515872955322,1209.7149658203125,0.1466219127178192,2771.4431362154887,7.453493824496863,7683.644470214844,198.66433121019108,0.45628881454467773,397.68243408203125,0.0464968152866242,0.005036417172795629,0.9698486924171448,0.930057168006897,156,-1462.06298828125,0.20111517429351808,1433.4091796875,4452.418018755517,1213.5560302734375
2777.8690425641344,6541.7158203125,314000,1580.0,463.33404541015625,40.57603049710367,0.2645992040634155,0.2516235411167145,1580.0,0.02694668248295784,0.984314501285553,1277.8046875,0.008210862055420876,2777.8690425641344,7.429166508553474,7738.558852434158,198.623417721519,0.4559537470340729,432.6070861816406,0.046202531645569624,0.0045594027649236,0.9846970438957214,0.9297970533370972,157,-1483.2003173828125,0.1929352767765522,1435.342529296875,4389.465426936536,1280.4244384765625
2794.7534688574647,2344.289306640625,316000,1590.0,473.37457275390625,40.545521078912174,0.26553618907928467,0.2514435350894928,1590.0,-0.07338789105415344,0.9752383232116699,1235.455078125,-0.0641360804438591,2794.7534688574647,7.4050672022811845,7793.709183931351,198.64276729559748,0.4561725854873657,444.39892578125,0.04779874213836478,0.0045594027649236,0.9753241539001465,0.9295868873596191,158,-1517.6282958984375,0.20231159925460815,1437.7958984375,4527.533041604142,1233.1392822265625
2798.5891480586124,6493.771484375,318000,1599.0,523.3497924804688,40.514480018185346,0.2652947008609772,0.2513788044452667,1599.0,0.016901066526770592,0.9819709062576294,1207.740478515625,0.19644032418727875,2798.5891480586124,7.403595514915694,7849.045572280884,198.85428392745465,0.4560846984386444,497.08349609375,0.04815509693558474,0.005453718107902164,0.9569277167320251,0.9296258091926575,159,-1512.266357421875,0.19656467214226722,1436.9393310546875,4378.48512907266,1210.7884521484375
2793.318693250559,3085.278076171875,320000,1606.0,550.0165405273438,40.48554030132158,0.2651444375514984,0.2509205639362335,1606.0,0.0668141171336174,0.971488893032074,1182.047607421875,-0.02889426425099373,2793.318693250559,7.407171793565269,7904.05655002594,199.18617683686176,0.45584937930107117,527.468994140625,0.04919053549190536,0.005137649157968821,0.9737434983253479,0.9296067953109741,160,-1530.8951416015625,0.19005163118243218,1437.68115234375,4212.097576313429,1183.8095703125
2801.5046301910234,2762.395263671875,322000,1616.0,597.6708984375,40.45820349409174,0.26523736119270325,0.2506754696369171,1616.0,0.060405366122722626,0.9847621917724609,1158.654541015625,-0.005084967240691185,2801.5046301910234,7.390355161781261,7958.830896854401,199.2351485148515,0.4558437764644623,576.3719482421875,0.04888613861386139,0.004839897909672315,0.9906610250473022,0.9295373558998108,161,-1505.337158203125,0.1932854852080345,1439.1080322265625,4162.779175693299,1159.513671875
2813.006889461727,2575.592529296875,324000,1625.0,522.2929077148438,40.42992483791241,0.2654282748699188,0.26776716113090515,1625.0,-0.10176177322864532,0.9749379754066467,1165.422607421875,-0.14153748750686646,2813.006889461727,7.365963793868537,8013.865998983383,199.26276923076924,0.4560847282409668,502.87890625,0.04923076923076923,0.005036417172795629,0.9679664373397827,0.9294960498809814,162,-1472.24169921875,0.20005616709589957,1442.0037841796875,4147.7532913099885,1168.4197998046875
2827.7104755934056,2873.75,326000,1636.0,540.7767333984375,40.40157748517456,0.2661474347114563,0.26743021607398987,1636.0,0.03273830562829971,0.9875714182853699,1161.516845703125,0.009402737952768803,2827.7104755934056,7.357187128052055,8068.991863489151,199.21943765281173,0.4562924802303314,520.2781982421875,0.049511002444987774,0.005137649157968821,0.9771550297737122,0.9293609261512756,163,-1456.760986328125,0.19614114955067635,1445.2711181640625,4209.765352055543,1161.20947265625
2834.4596347850334,3070.759765625,328000,1646.0,561.828369140625,40.376368014103036,0.2673868238925934,0.26737046241760254,1646.0,-0.04999256134033203,0.9663516879081726,1192.9774169921875,-0.0867864191532135,2834.4596347850334,7.354631171567089,8123.563760995865,199.17557715674363,0.45663467049598694,540.099365234375,0.049210206561360874,0.005563337841870998,0.9715274572372437,0.9290828704833984,164,-1460.2996826171875,0.19823325857520102,1447.4007568359375,4153.114636721097,1191.4697265625
2845.2748806748027,3119.63427734375,330000,1655.0,540.4854736328125,40.34692392871111,0.2675042152404785,0.2669730484485626,1655.0,-0.1251257210969925,0.9698049426078796,1177.417236328125,-0.07709556818008423,2845.2748806748027,7.332044358656988,8179.062190294266,199.37703927492447,0.45661091804504395,518.5448608398438,0.04954682779456193,0.005137649157968821,0.9758272171020508,0.9290280342102051,165,-1460.7110595703125,0.19544184014201163,1449.7540283203125,4207.211792083781,1174.8603515625
2858.6410424187957,1845.24560546875,332000,1665.0,523.5901489257812,40.31742388474139,0.2678667902946472,0.2665988802909851,1665.0,0.032155729830265045,0.9696552753448486,1174.7637939453125,0.08426032960414886,2858.6410424187957,7.302862751260712,8234.65311050415,199.33453453453453,0.4564850330352783,507.71142578125,0.04984984984984985,0.005240915906043995,0.9824004769325256,0.9289349317550659,166,-1501.1334228515625,0.20592638477683067,1452.2667236328125,4269.316015899606,1177.503662109375
2864.1107463125804,2267.953857421875,334000,1673.0,478.98382568359375,40.289831215824655,0.2689514458179474,0.2663155496120453,1673.0,0.10343407094478607,0.972485363483429,1197.092041015625,0.01522703468799591,2864.1107463125804,7.284462284517313,8289.9329662323,199.50687387925882,0.4565099775791168,457.7590637207031,0.0502092050209205,0.004839897909672315,0.9778156876564026,0.9286137223243713,167,-1491.65771484375,0.20059333398938178,1453.8387451171875,4283.136715881028,1196.395263671875
2878.918176011391,2973.533447265625,336000,1683.0,482.41424560546875,40.263716208948736,0.26902469992637634,0.2660345137119293,1683.0,0.029079562053084373,0.9791055917739868,1195.4119873046875,0.05291968211531639,2878.918176011391,7.263824379935627,8344.982322454453,199.6131907308378,0.4564310610294342,462.19189453125,0.049910873440285206,0.005137649157968821,0.9700720906257629,0.9286314845085144,168,-1471.4560546875,0.19008104681968688,1455.451171875,4420.772030402659,1196.074462890625
2890.264789851093,2543.531005859375,338000,1693.0,482.980712890625,40.23629962225224,0.2696771025657654,0.26563432812690735,1693.0,0.014545261859893799,0.9826130270957947,1230.8018798828125,0.047750748693943024,2890.264789851093,7.237778738246608,8400.374864816666,199.61488481984642,0.4563194811344147,458.7893371582031,0.049616066154754876,0.004839897909672315,0.9735968708992004,0.9284995198249817,169,-1465.86279296875,0.2115089040994644,1457.52587890625,4307.752928450486,1230.7962646484375
2899.9915402277998,2816.819580078125,340000,1703.0,489.97137451171875,40.20802985072471,0.27011239528656006,0.26537516713142395,1703.0,-0.029100216925144196,0.9734464883804321,1261.528564453125,-0.10945378988981247,2899.9915402277998,7.215085658003542,8456.022373199463,199.61832061068702,0.4561551511287689,472.9151916503906,0.05049911920140928,0.0049371798576567285,0.9590463042259216,0.9283815622329712,170,-1507.8946533203125,0.1966012614965439,1459.69140625,4477.673921063662,1263.00390625
2907.3100617814503,3828.581298828125,342000,1713.0,512.21240234375,40.18089734214549,0.27050483226776123,0.26510825753211975,1713.0,-0.0448744110763073,0.9847500920295715,1284.8323974609375,-0.047038327902555466,2907.3100617814503,7.190078592508587,8511.50727391243,199.6094570928196,0.4558355510234833,494.04632568359375,0.05253940455341506,0.004651046760498564,0.9699004888534546,0.9283300042152405,171,-1502.33837890625,0.20473838552832604,1460.9046630859375,4665.996191367454,1289.9822998046875
2916.799275226252,2396.028564453125,344000,1723.0,479.9726867675781,40.15366489618396,0.27040132880210876,0.26470527052879333,1723.0,-0.03711295872926712,0.9769037961959839,1247.27001953125,-0.07332506030797958,2916.799275226252,7.167748061433071,8567.088480949402,199.6407428903076,0.4557788372039795,454.3385314941406,0.053975623911781775,0.005036417172795629,0.9701346158981323,0.9283924102783203,172,-1528.5634765625,0.19634892791509628,1462.2840576171875,4671.415430589977,1247.6785888671875
2928.575128019518,2151.8759765625,346000,1731.0,543.5315551757812,40.12918683620661,0.2712138891220093,0.26466044783592224,1731.0,-0.09182921051979065,0.9824087023735046,1311.8392333984375,-0.11626981198787689,2928.575128019518,7.151964007190244,8622.153282403946,199.7735413056037,0.456002801656723,517.1718139648438,0.053726169844020795,0.0049371798576567285,0.9760460257530212,0.9281907677650452,173,-1493.0374755859375,0.19427545130252838,1464.7662353515625,4656.99614034293,1313.9805908203125
2936.9230101325556,4810.34765625,348000,1740.0,599.4556274414062,40.102892043721965,0.27209967374801636,0.26431694626808167,1740.0,-0.07370464503765106,0.9784165620803833,1214.0069580078125,-0.12142214179039001,2936.9230101325556,7.1373515786681585,8677.678398370743,199.9241379310345,0.45606136322021484,571.0016479492188,0.05459770114942529,0.005036417172795629,0.976287305355072,0.9279597997665405,174,-1510.8726806640625,0.20409453332424163,1466.6800537109375,4654.464698232847,1216.158203125
2946.477964748706,3095.74462890625,350000,1748.0,575.0673828125,40.07805867022332,0.27254563570022583,0.26390525698661804,1748.0,-0.2326289564371109,0.9519149661064148,1295.3739013671875,-0.12863874435424805,2946.477964748706,7.125084457827998,8732.957922935486,200.045766590389,0.4561960697174072,553.1439208984375,0.05434782608695652,0.005453718107902164,0.9741882681846619,0.9278823733329773,175,-1544.06396484375,0.2038669157028198,1469.6549072265625,4786.24335891807,1297.716064453125
2952.7249626129387,3890.1220703125,352000,1758.0,564.5423583984375,40.052797938449714,0.2729993462562561,0.26368215680122375,1758.0,-0.03146445006132126,0.9739471077919006,1281.615234375,0.017139963805675507,2952.7249626129387,7.117383000233137,8788.399765253067,200.1632536973834,0.4562528133392334,545.1098022460938,0.0540386803185438,0.005563337841870998,0.9804542660713196,0.9277539849281311,176,-1540.3018798828125,0.19893795847892762,1470.9029541015625,4690.704203295641,1283.1298828125
2957.5233854441667,2917.873779296875,354000,1769.0,542.2743530273438,40.02535257529297,0.2737409174442291,0.26343056559562683,1769.0,-0.00856297928839922,0.9749988913536072,1271.101806640625,-0.10010363161563873,2957.5233854441667,7.09994480877236,8844.394295692444,200.10570944036178,0.4561143219470978,518.7571411132812,0.055398530243075186,0.004744532800384585,0.981311559677124,0.9275227785110474,177,-1521.40869140625,0.2105667895078659,1472.4429931640625,4531.356571206712,1269.3623046875
2967.6908391803468,3239.501953125,356000,1778.0,494.4840087890625,39.99741824773756,0.27445104718208313,0.2631341516971588,1778.0,-0.0270632803440094,0.9630551338195801,1253.3785400390625,-0.09691423177719116,2967.6908391803468,7.079385701297708,8900.574476957321,200.1214848143982,0.4562763273715973,481.00531005859375,0.0562429696287964,0.005240915906043995,0.9729524254798889,0.9273555874824524,178,-1547.676513671875,0.20986145496368408,1475.781982421875,4544.632671449336,1256.9453125
2979.8582163502806,2817.029052734375,358000,1788.0,455.1402282714844,39.971971839033536,0.27477097511291504,0.26289746165275574,1788.0,-0.17424680292606354,0.9681512713432312,1283.572998046875,-0.13105744123458862,2979.8582163502806,7.067692470463639,8956.275698423386,200.18288590604027,0.45648884773254395,436.8266906738281,0.056487695749440715,0.005453718107902164,0.9765505790710449,0.9273098111152649,179,-1560.622802734375,0.18682641699910163,1478.40673828125,4592.267421409948,1286.9747314453125
2992.2349478425745,5031.8173828125,360000,1798.0,408.34930419921875,39.94780377465362,0.2754119634628296,0.26256775856018066,1798.0,-0.004021333530545235,0.971373438835144,1341.521728515625,-0.059717629104852676,2992.2349478425745,7.052547553553928,9011.759495735168,200.174638487208,0.45673832297325134,388.1209411621094,0.05617352614015573,0.005036417172795629,0.9774917364120483,0.9271252751350403,180,-1527.37353515625,0.20760753959417344,1481.220947265625,4528.602076216146,1346.2152099609375
2994.8105718997917,4279.48779296875,362000,1808.0,382.40185546875,39.92283597568684,0.275489866733551,0.26247432827949524,1808.0,0.03923678770661354,0.971905529499054,1338.1990966796875,0.06810113042593002,2994.8105718997917,7.061318560770018,9067.492104530334,200.21183628318585,0.45690226554870605,364.61700439453125,0.056969026548672565,0.004744532800384585,0.9695513844490051,0.9271554350852966,181,-1557.9263916015625,0.20034341484308243,1482.2132568359375,4640.99599005039,1340.4771728515625
3000.1186929866753,3491.2197265625,364000,1817.0,433.17132568359375,39.89752429533983,0.2756413221359253,0.2627294361591339,1817.0,0.11645044386386871,0.9740599393844604,1349.9766845703125,0.14109022915363312,3000.1186929866753,7.038378655339966,9123.37310218811,200.2355531095212,0.4565850496292114,416.33782958984375,0.056686846450192625,0.005036417172795629,0.9631677865982056,0.9271200895309448,182,-1540.0447998046875,0.20556247636675834,1482.94482421875,4520.34755483687,1354.894287109375
3006.05352684287,10512.541015625,366000,1827.0,472.80108642578125,39.87214274470117,0.27550235390663147,0.26249754428863525,1827.0,0.0036975517868995667,0.9765899777412415,1332.1507568359375,-0.07764977216720581,3006.05352684287,7.016001604251115,9179.34113407135,200.2304324028462,0.4564038813114166,451.80059814453125,0.05747126436781609,0.005137649157968821,0.9760382771492004,0.9271790385246277,183,-1539.002197265625,0.20792811691761018,1484.8895263671875,4466.621612767608,1335.555908203125
3015.588078242271,2943.661865234375,368000,1838.0,488.47119140625,39.84409071557107,0.2752595841884613,0.262174129486084,1838.0,0.1658477783203125,0.966589629650116,1331.1986083984375,0.1845582127571106,3015.588078242271,6.995191490476242,9235.999451637268,200.18389553862895,0.45629867911338806,468.3014831542969,0.058759521218716,0.004744532800384585,0.9698345065116882,0.9272594451904297,184,-1560.0775146484375,0.19204117983579636,1486.6522216796875,4409.658351147813,1337.9010009765625
3022.0908538973335,2462.119873046875,370000,1848.0,518.9786376953125,39.81747666460444,0.27467024326324463,0.2619797885417938,1848.0,0.07834428548812866,0.9696869254112244,1344.5054931640625,0.05514427646994591,3022.0908538973335,6.974489963101295,9292.402005195618,200.21428571428572,0.45599988102912903,496.73272705078125,0.05844155844155844,0.005036417172795629,0.9823175668716431,0.9274065494537354,185,-1546.10888671875,0.19527803778648375,1488.3170166015625,4343.8041562153385,1350.0611572265625
3027.6692952945123,2680.881591796875,372000,1858.0,522.3391723632812,39.79166988490766,0.2751546800136566,0.26175543665885925,1858.0,-0.0528377965092659,0.9726408123970032,1340.374755859375,-0.022011056542396545,3027.6692952945123,6.9575320241044425,9348.690343379974,200.1232508073197,0.45582452416419983,501.52020263671875,0.059203444564047365,0.004839897909672315,0.9811895489692688,0.927269697189331,186,-1541.39990234375,0.20040289469063283,1490.1102294921875,4345.190663836566,1346.0399169921875
3037.654325341925,5670.40869140625,374000,1869.0,522.865478515625,39.76610925378413,0.2753133475780487,0.2614070177078247,1869.0,0.03714544698596001,0.986189603805542,1345.9989013671875,0.05497480183839798,3037.654325341925,6.930366701436044,9404.993523836136,200.06902086677368,0.4556361138820648,494.7567138671875,0.060995184590690206,0.0049371798576567285,0.9803235530853271,0.9272364377975464,187,-1547.537841796875,0.19485952705144882,1492.0684814453125,4455.170652133268,1353.3060302734375
3043.9233908189112,2759.503662109375,376000,1880.0,524.7560424804688,39.74141737085588,0.2754087448120117,0.26123741269111633,1880.0,0.06655485928058624,0.9722530841827393,1317.5028076171875,-0.08703835308551788,3043.9233908189112,6.927157657728194,9461.16230559349,199.98138297872342,0.45571014285087585,497.6983337402344,0.06170212765957447,0.005036417172795629,0.9703513979911804,0.9272119998931885,188,-1544.9510498046875,0.20655788198113442,1493.91064453125,4356.079705897291,1323.5098876953125
3048.797106197427,4497.78125,378000,1890.0,500.49639892578125,39.71763618992367,0.2756984531879425,0.2609052062034607,1890.0,0.007425575517117977,0.9716059565544128,1341.316162109375,0.033380601555109024,3048.797106197427,6.912961298440792,9517.182699203491,199.94550264550264,0.4557431638240814,470.67266845703125,0.06243386243386243,0.005137649157968821,0.9709680676460266,0.9271547794342041,189,-1531.032470703125,0.19956959143280983,1496.379150390625,4256.741188999303,1347.0947265625
3059.1992582771086,2604.836669921875,380000,1900.0,524.9892578125,39.6927669870607,0.27562397718429565,0.26066091656684875,1900.0,0.020849857479333878,0.9705156087875366,1331.2427978515625,0.10665254294872284,3059.1992582771086,6.889087564408987,9573.532631874084,199.96736842105264,0.45559176802635193,500.9576110839844,0.06263157894736843,0.004839897909672315,0.9793815612792969,0.9271684885025024,190,-1561.2198486328125,0.2071749350428581,1498.487548828125,4260.505845255929,1331.932373046875
3069.69526709377,2247.72412109375,382000,1910.0,526.0198974609375,39.66894118803325,0.27595508098602295,0.2603825032711029,1910.0,0.01253646519035101,0.9819852113723755,1285.989013671875,-0.02964787930250168,3069.69526709377,6.865312934515717,9629.699925422668,199.9240837696335,0.45547255873680115,500.5361633300781,0.06387434554973823,0.0049371798576567285,0.9800195693969727,0.9270727634429932,191,-1591.19091796875,0.2043200786411762,1500.603271484375,4413.846447275152,1285.3125
3076.173484560894,3521.043701171875,384000,1920.0,516.8858642578125,39.64493158976614,0.27598944306373596,0.2601676881313324,1920.0,0.03640630841255188,0.9828671216964722,1286.794921875,-0.08497196435928345,3076.173484560894,6.840870776083068,9685.97963476181,199.92552083333334,0.45519503951072693,492.9749450683594,0.0640625,0.004651046760498564,0.9735966920852661,0.9270822405815125,192,-1581.1964111328125,0.19870330333709718,1501.6986083984375,4446.051790221869,1287.5341796875
3080.1854095024833,2105.30908203125,386000,1929.0,520.193359375,39.621537713792435,0.27612966299057007,0.25983312726020813,1929.0,-0.06963710486888885,0.9808216691017151,1277.06787109375,0.07553534209728241,3080.1854095024833,6.830447646039062,9742.176156520844,199.99637117677554,0.4551571309566498,498.879150390625,0.06480041472265423,0.004839897909672315,0.9858338832855225,0.9270676374435425,193,-1560.784423828125,0.1903185775876045,1503.3604736328125,4400.786399767975,1276.3668212890625
3082.96564211486,2334.33935546875,388000,1939.0,480.4114990234375,39.598098667328394,0.2765675485134125,0.2597092390060425,1939.0,0.045090146362781525,0.978799045085907,1279.923583984375,0.016881167888641357,3082.96564211486,6.819985964297391,9798.450255393982,199.9932955131511,0.45510900020599365,454.0710754394531,0.06498194945848375,0.004839897909672315,0.9800135493278503,0.9270079731941223,194,-1574.0084228515625,0.21045582219958306,1503.9296875,4318.718149451035,1279.9083251953125
3088.462037807178,2124.195068359375,390000,1949.0,480.118896484375,39.573799209541434,0.2768297493457794,0.2593769133090973,1949.0,-0.1520967036485672,0.9745640754699707,1284.1990966796875,-0.08035259693861008,3088.462037807178,6.809894828941925,9855.005275964737,200.0733709594664,0.4551234245300293,456.0130920410156,0.06516162134427912,0.004839897909672315,0.9831019043922424,0.9269754886627197,195,-1535.2113037109375,0.2095704720914364,1504.9241943359375,4292.244073347385,1286.305419921875
3094.595771852221,2546.305419921875,392000,1959.0,465.3704833984375,39.551173842671176,0.27693793177604675,0.2591466009616852,1959.0,-0.10262809693813324,0.9780184626579285,1329.9730224609375,-0.16007794439792633,3094.595771852221,6.7891589703784385,9911.210260391235,200.05155691679428,0.4549740254878998,441.01123046875,0.06482899438489025,0.004651046760498564,0.972850501537323,0.9269739985466003,196,-1554.6190185546875,0.2079892636090517,1506.5340576171875,4322.739994321132,1330.08447265625
