AI_success_rate,reference_Q_mean,rollout/return_history,reference_actor_Q_mean,total/epochs,total/duration,rollout/return,rollout/episode_steps,train/param_noise_distance,total/episodes,AI_distance,rollout/actions_mean,reference_Q_std,total/steps_per_second,rollout/actions_std,reference_perturbed_action_mean,obs_rms_std,reference_action_mean,rollout/episodes,total/steps,param_noise_stddev,AI_return,obs_rms_mean,train/loss_actor,reference_perturbed_action_std,rollout/Q_mean,train/loss_critic,reference_actor_Q_std,reference_action_std
0.01882845188284519,67.8595962524414,3002.9484658700912,70.53911590576172,141,3084.94757938385,1276.6021438094647,196.6213389121339,0.19620515689253806,1434.0,10.191685130152715,0.17706899344921112,115.44278717041016,91.41160189708094,0.8665081858634949,0.3244313895702362,0.375774621963501,0.2587212324142456,1434.0,282000,0.00896935834762211,1276.6021438094647,0.44347432255744934,-90.75466918945312,0.8721977472305298,95.71311950683594,84.969482421875,115.11349487304688,0.8823026418685913
0.018685121107266434,63.950313568115234,3013.784041078997,65.79767608642578,142,3107.802496433258,1289.420324975227,196.48650519031142,0.20853417724370957,1445.0,10.16707569909625,0.1779126524925232,115.34644317626953,91.38289847116708,0.8660695552825928,-0.016079511493444443,0.3749506175518036,0.2650905251502991,1445.0,284000,0.008792626553888941,1289.420324975227,0.44329068064689636,-89.68196105957031,0.9396423697471619,96.10546112060547,77.24246978759766,115.43750762939453,0.8630871176719666
0.019243986254295534,69.07232666015625,3182.3114365328306,71.88932800292969,143,3138.1122014522552,1299.9955286905426,196.4872852233677,0.19595458433032037,1455.0,10.153199396881607,0.17728623747825623,114.53282928466797,91.13759535673866,0.866034984588623,0.10103143751621246,0.3740808665752411,0.11846292018890381,1455.0,286000,0.009521154623962158,1299.9955286905426,0.44369685649871826,-93.21219635009766,0.9119983315467834,96.4742202758789,84.38646697998047,114.96232604980469,0.9079247713088989
0.019795221843003412,66.14723205566406,3303.428069840564,68.44730377197266,144,3160.749015569687,1319.4877936497064,196.49624573378838,0.20439255952835084,1465.0,10.12038940443947,0.1773546189069748,113.19589233398438,91.11764286924613,0.8660519123077393,0.06150612235069275,0.37320026755332947,0.14738844335079193,1465.0,288000,0.009149642450409314,1319.4877936497064,0.4437396824359894,-94.22545623779297,0.9051359295845032,96.8743667602539,82.15973663330078,113.82991027832031,0.8837860822677612
0.01964769647696477,68.29020690917969,3166.0831889114033,71.08538818359375,145,3180.3994903564453,1320.5089328562472,196.44173441734418,0.20875450879335403,1476.0,10.116833716938238,0.17741024494171143,114.25977325439453,91.18351354266443,0.8660551309585571,0.14492952823638916,0.37237414717674255,0.07894419133663177,1476.0,290000,0.010106897490323717,1320.5089328562472,0.44373464584350586,-95.44941711425781,0.9189324975013733,97.0318374633789,69.05061340332031,114.78975677490234,0.9110442399978638
0.019489247311827957,62.04169464111328,2967.5609172231616,64.79135131835938,146,3205.4596226215363,1329.131324969113,196.19422043010752,0.20119356662034987,1488.0,10.085575485997273,0.1768478900194168,113.86888885498047,91.09458061468023,0.865898847579956,0.2647930085659027,0.37164339423179626,0.2766578197479248,1488.0,292000,0.009333550263662541,1329.131324969113,0.44304177165031433,-92.65591430664062,0.8800565004348755,97.30937957763672,64.10052490234375,114.0225601196289,0.8613867163658142
0.020026702269692925,65.98969268798828,2937.574410944926,67.68275451660156,147,3227.498319387436,1338.6839239544101,196.24966622162884,0.20007101744413375,1498.0,10.077159272567211,0.17635098099708557,113.41771697998047,91.09222404050696,0.8661497831344604,0.4958188831806183,0.37078285217285156,0.3009410500526428,1498.0,294000,0.009333550263662541,1338.6839239544101,0.44316545128822327,-90.09346008300781,0.7852919101715088,97.26677703857422,65.4795150756836,113.40082550048828,0.8766456842422485
0.019880715705765408,62.877166748046875,2937.4319109049893,65.55722045898438,148,3250.21684718132,1350.256777952717,196.0934393638171,0.19732874244451523,1509.0,10.038769787420444,0.17619647085666656,111.47216033935547,91.0708466288025,0.866119384765625,0.25481414794921875,0.37000492215156555,0.3679791986942291,1509.0,296000,0.008619377074687717,1350.256777952717,0.44266486167907715,-90.88025665283203,0.8823527097702026,97.55313873291016,55.35761642456055,111.50108337402344,0.8368890881538391
0.020394736842105264,62.011959075927734,2829.05524084705,64.76296997070312,149,3269.9131417274475,1357.1116430306847,196.01842105263157,0.1967552572488785,1520.0,10.025687210184852,0.17649126052856445,112.22068786621094,91.13391918495148,0.8661426305770874,0.19934555888175964,0.3691997528076172,0.09061285853385925,1520.0,298000,0.008792626553888941,1357.1116430306847,0.44279566407203674,-92.29927825927734,0.925079345703125,97.58101654052734,67.07455444335938,112.3644027709961,0.910923421382904
0.020261437908496733,60.6777229309082,2742.2924186044443,64.19548034667969,150,3293.107974290848,1365.7344048418684,196.0078431372549,0.20089878544211387,1530.0,10.010505739123415,0.17683357000350952,112.08641815185547,91.09935123357238,0.8661068081855774,0.3496299386024475,0.36859142780303955,0.1797112375497818,1530.0,300000,0.008283051950460692,1365.7344048418684,0.44275006651878357,-91.38812255859375,0.853640615940094,97.82717895507812,78.37966918945312,112.43074035644531,0.8743688464164734
0.02012987012987013,64.82499694824219,2770.5314229382657,66.62308502197266,151,3318.65092253685,1377.9997733416874,196.08506493506493,0.1945739483833313,1540.0,9.99228753139936,0.17682822048664093,114.73181915283203,91.00083348601923,0.8663111329078674,0.1358739137649536,0.3679983615875244,0.3267691135406494,1540.0,302000,0.009712529831903797,1377.9997733416874,0.4430316686630249,-92.98611450195312,0.9076003432273865,98.07633209228516,76.49996185302734,114.7979965209961,0.8414047360420227
0.020012911555842477,63.40106964111328,2772.838230536061,66.21112060546875,152,3343.8345277309418,1390.184110142029,196.19754680438993,0.19959294885396958,1549.0,9.964203181858066,0.17674368619918823,113.35340118408203,90.91358961661545,0.8661882877349854,0.329246461391449,0.36715975403785706,0.25585782527923584,1549.0,304000,0.010310046129879225,1390.184110142029,0.4430873394012451,-95.79781341552734,0.8528314232826233,98.32914733886719,70.15202331542969,113.38833618164062,0.8806833624839783
0.021167415009621552,63.70314407348633,2887.9762878695205,66.13131713867188,153,3368.9816269874573,1409.087354033912,196.2482360487492,0.20333512306213378,1559.0,9.929144543455743,0.17741793394088745,113.57980346679688,90.82863425219244,0.8661234378814697,0.37559112906455994,0.36641252040863037,0.3420220613479614,1559.0,306000,0.008283051950460692,1409.087354033912,0.44316554069519043,-97.59930419921875,0.8493109941482544,98.77826690673828,79.06024169921875,113.42426300048828,0.8680294156074524
0.021005728835136857,65.00472259521484,2984.7052127043657,67.46187591552734,154,3391.9170577526093,1420.9054881744182,196.04073838319542,0.2025807625055313,1571.0,9.9056439269717,0.1775808334350586,110.53640747070312,90.80410716294823,0.8660627007484436,0.499027818441391,0.36565378308296204,0.32321280241012573,1571.0,308000,0.009712529831903797,1420.9054881744182,0.44319024682044983,-94.30506896972656,0.8052719235420227,99.02178955078125,54.260108947753906,110.72364807128906,0.8480566740036011
0.020872865275142316,63.085693359375,2973.816330308826,65.04194641113281,155,3417.4310989379883,1426.8655369305523,195.9740670461733,0.19850962579250336,1581.0,9.894213324690329,0.17728649079799652,111.25403594970703,90.71141188372066,0.8660778999328613,0.2735694646835327,0.3648500442504883,0.23547625541687012,1581.0,310000,0.009333550263662541,1426.8655369305523,0.4433061182498932,-95.50875854492188,0.8639830946922302,99.33477020263672,64.02954864501953,110.88630676269531,0.886098325252533
0.02071563088512241,64.5936050415039,3031.870221975712,66.9879150390625,156,3437.615672826767,1438.0780408247797,195.83804143126176,0.2096426624059677,1593.0,9.87024124140239,0.17793120443820953,115.92570495605469,90.76058224491425,0.8660223484039307,0.327756404876709,0.364106684923172,0.21417441964149475,1593.0,312000,0.009521154623962158,1438.0780408247797,0.4434434473514557,-96.35317993164062,0.8549447059631348,99.68268585205078,70.1799087524414,115.33512878417969,0.8617547750473022
0.021820448877805487,66.12361145019531,3115.279252242183,68.51858520507812,157,3463.2098348140717,1456.806007824882,195.73815461346632,0.2132694771885872,1604.0,9.82850328685031,0.17833462357521057,113.61246490478516,90.667333190008,0.8659080266952515,0.30998703837394714,0.36332979798316956,0.2380804568529129,1604.0,314000,0.00896935834762211,1456.806007824882,0.44343212246894836,-98.43802642822266,0.861351728439331,100.19580841064453,74.2198715209961,113.63471984863281,0.904750645160675
0.022304832713754646,63.92010498046875,3358.83332646091,65.12860107421875,158,3483.152026414871,1474.4221235232121,195.72986369268898,0.2130387854576111,1614.0,9.800880901329243,0.17919564247131348,115.8890380859375,90.72242543638028,0.8654719591140747,0.3195091784000397,0.3625625669956207,0.325728178024292,1614.0,316000,0.00896935834762211,1474.4221235232121,0.4435088634490967,-95.64247131347656,0.8541519045829773,100.79447937011719,79.12769317626953,115.74515533447266,0.8305897116661072
0.02214022140221402,66.456298828125,3389.5725582149316,68.8333740234375,159,3508.3658816814423,1483.816024541601,195.5461254612546,0.20149110108613968,1626.0,9.77791784195006,0.17934738099575043,115.29629516601562,90.64048925467068,0.8654545545578003,0.44974103569984436,0.36180293560028076,0.4193176031112671,1626.0,318000,0.010517278057089798,1483.816024541601,0.44346141815185547,-100.77633666992188,0.8201895356178284,101.10286712646484,66.1280288696289,115.24516296386719,0.8128371238708496
0.021991447770311544,68.48126220703125,3372.233878538482,70.44157409667969,160,3536.757342815399,1495.5926624429628,195.45998778252903,0.194031535834074,1637.0,9.757295155162025,0.1795639544725418,117.23395538330078,90.47835884190667,0.8653547763824463,0.276278555393219,0.36117586493492126,0.30739662051200867,1637.0,320000,0.010310046129879225,1495.5926624429628,0.44349023699760437,-98.72278594970703,0.8433329463005066,101.3420181274414,64.34717559814453,117.02359008789062,0.8684833645820618
0.02185792349726776,66.59054565429688,3130.2905862275406,67.68098449707031,161,3558.461565256119,1493.2058046079055,195.45173041894353,0.19595982283353805,1647.0,9.74939509323858,0.17935232818126678,115.32708740234375,90.48854233636332,0.865264892578125,0.36366507411003113,0.361016184091568,0.3850875496864319,1647.0,322000,0.009907751681525063,1493.2058046079055,0.4432179927825928,-96.16668701171875,0.8409258127212524,101.37164306640625,58.944419860839844,115.32588958740234,0.8264806270599365
0.02172601086300543,68.90780639648438,3134.4279807135877,70.59956359863281,162,3579.8413717746735,1510.4138393075996,195.50814725407363,0.19501392289996147,1657.0,9.722604732021155,0.17963501811027527,113.47693634033203,90.50680361274779,0.8652002811431885,0.3655107617378235,0.36086252331733704,0.29093456268310547,1657.0,324000,0.009907751681525063,1510.4138393075996,0.4433228671550751,-99.875732421875,0.8375381231307983,101.7169418334961,63.542903900146484,113.42747497558594,0.8622695803642273
0.02158273381294964,66.27070617675781,3073.3272170207388,68.85786437988281,163,3606.648941516876,1518.8345537021294,195.35971223021582,0.20017479553818704,1668.0,9.70396152838566,0.17976659536361694,113.00509643554688,90.38861427497062,0.8651390075683594,0.06764586269855499,0.3601881265640259,0.22924476861953735,1668.0,326000,0.009907751681525063,1518.8345537021294,0.44321560859680176,-103.49707794189453,0.9396705031394958,102.01750946044922,61.88212585449219,112.66383361816406,0.8900462985038757
0.022036926742108397,71.17430114746094,3042.700181298785,73.72725677490234,164,3631.4010083675385,1521.6851308692394,195.30732578916022,0.19006044298410416,1679.0,9.692721540988233,0.17937156558036804,112.17371368408203,90.32326621164025,0.8650777339935303,0.2719275951385498,0.3595742881298065,0.2499493807554245,1679.0,328000,0.009521154623962158,1521.6851308692394,0.44271326065063477,-96.82526397705078,0.8748676776885986,102.12174987792969,56.580482482910156,111.83531188964844,0.8707095384597778
0.021893491124260357,69.65176391601562,3132.9851346654095,71.53689575195312,165,3656.853939771652,1534.6011507932162,195.21597633136093,0.20962880939245224,1690.0,9.658735840941732,0.17916294932365417,115.10870361328125,90.24150415496399,0.8650512099266052,0.1329733282327652,0.35886749625205994,0.18649114668369293,1690.0,330000,0.008619377074687717,1534.6011507932162,0.44245555996894836,-97.76918029785156,0.8899534344673157,102.38639831542969,54.626827239990234,115.33795928955078,0.8787649869918823
0.02175191064079953,68.94538879394531,3131.9543828829364,70.97055053710938,166,3676.3679513931274,1550.4257073744946,195.15343915343917,0.19929998978972435,1701.0,9.649115027475181,0.17972217500209808,111.50010681152344,90.30652110711375,0.8648614287376404,0.1219530925154686,0.3583475649356842,0.15331383049488068,1701.0,332000,0.010106897490323717,1550.4257073744946,0.44270846247673035,-98.80538177490234,0.9061726331710815,102.77544403076172,77.67223358154297,110.73778533935547,0.9130972027778625
0.02161214953271028,62.54356002807617,2960.2044178415117,65.63401794433594,167,3697.8139481544495,1559.2468698237892,195.08469626168224,0.20095140218734742,1712.0,9.635888499635819,0.18005508184432983,111.98565673828125,90.32363571636611,0.8646257519721985,0.09584969282150269,0.35765203833580017,0.16078300774097443,1712.0,334000,0.009907751681525063,1559.2468698237892,0.44269856810569763,-98.8948745727539,0.9056925177574158,103.04641723632812,69.82710266113281,111.70486450195312,0.8849216103553772
0.02148664343786295,68.05511474609375,3038.18746346251,69.56492614746094,168,3724.1242582798004,1570.1379214694846,195.03368176538908,0.20309796929359436,1722.0,9.61003485642364,0.18007954955101013,109.1707534790039,90.22255346420712,0.8644827008247375,0.35597190260887146,0.35712292790412903,0.40125328302383423,1722.0,336000,0.009712529831903797,1570.1379214694846,0.44242945313453674,-98.04540252685547,0.8421130180358887,103.2692642211914,55.120948791503906,109.04975128173828,0.8313308358192444
0.021337946943483274,66.96286010742188,3092.4590205223517,68.3702392578125,169,3744.5122339725494,1584.3755288448665,194.86447520184544,0.2112794652581215,1734.0,9.585428613252308,0.18060508370399475,109.66481018066406,90.26542814667643,0.8642881512641907,0.31411123275756836,0.35649192333221436,0.23833635449409485,1734.0,338000,0.009333550263662541,1584.3755288448665,0.44239887595176697,-98.91635131835938,0.8513091206550598,103.68608093261719,60.662025451660156,109.89379119873047,0.8691086173057556
0.021764032073310423,69.34770202636719,3388.4161947157827,72.75529479980469,170,3765.9786310195923,1600.4859473264705,194.66953035509738,0.20482897341251374,1746.0,9.544160685037173,0.18074986338615417,108.3302001953125,90.28197802278798,0.8641394972801208,0.41240108013153076,0.35598263144493103,0.3018299341201782,1746.0,340000,0.00896935834762211,1600.4859473264705,0.4421093761920929,-97.08329772949219,0.8524015545845032,104.0795669555664,71.79627990722656,108.59210968017578,0.9029955863952637
0.022171688459351906,68.31689453125,3255.5192197999813,69.90870666503906,171,3789.226467847824,1611.9175222483786,194.41216600341102,0.1987916561961174,1759.0,9.523550977648389,0.18097539246082306,110.30238342285156,90.25588808215164,0.8640422224998474,0.0957697331905365,0.35548266768455505,0.07667601853609085,1759.0,342000,0.009907751681525063,1611.9175222483786,0.4420149624347687,-98.65303802490234,0.9106174111366272,104.33865356445312,73.2475357055664,110.16194915771484,0.9142287373542786
0.022033898305084745,64.95189666748047,3325.6766883054092,67.17605590820312,172,3811.148740530014,1621.1481171871835,194.26779661016948,0.19544246256351472,1770.0,9.495257866009256,0.18110932409763336,110.97379302978516,90.26149946384935,0.8637040257453918,0.17654472589492798,0.35499635338783264,0.32171863317489624,1770.0,344000,0.010310046129879225,1621.1481171871835,0.44177189469337463,-100.0835189819336,0.9043242931365967,104.58440399169922,56.804718017578125,111.31128692626953,0.8326149582862854
0.021885521885521887,65.29773712158203,3440.9159866031523,68.22216033935547,173,3832.6511766910553,1632.1443988336564,194.09595959595958,0.19651857107877732,1782.0,9.46920257147864,0.18143315613269806,110.66653442382812,90.27693469843018,0.8635843992233276,0.22429154813289642,0.3543778657913208,0.29926207661628723,1782.0,346000,0.009333550263662541,1632.1443988336564,0.4417304992675781,-103.85055541992188,0.8945903182029724,104.80231475830078,54.40940856933594,111.13096618652344,0.880516767501831
0.021751254880089235,70.35797119140625,3318.8831109944126,72.87382507324219,174,3857.5108268260956,1638.4874895744633,193.96932515337423,0.19733118012547493,1793.0,9.452349234562693,0.18173182010650635,108.07971954345703,90.21361588408797,0.863491415977478,0.14359150826931,0.35373449325561523,0.13040736317634583,1793.0,348000,0.008792626553888941,1638.4874895744633,0.44149264693260193,-100.84980773925781,0.8706580400466919,104.95466613769531,67.20779418945312,107.9930419921875,0.9041258692741394
0.021606648199445983,70.01765441894531,3244.940571809503,71.61808776855469,175,3880.1456792354584,1646.6474584522482,193.85207756232688,0.1999648840725422,1805.0,9.436330878383101,0.1823728084564209,111.1045913696289,90.20279879516374,0.8633427023887634,0.41614726185798645,0.3532244861125946,0.32920709252357483,1805.0,350000,0.009521154623962158,1646.6474584522482,0.4414123296737671,-99.89240264892578,0.7982240915298462,105.23522186279297,68.21659851074219,111.3453369140625,0.829933762550354
0.021475770925110133,63.140567779541016,3178.283335127793,65.44009399414062,176,3904.9428956508636,1650.989060317874,193.81222466960352,0.211871956884861,1816.0,9.423076968991417,0.18294981122016907,114.02938842773438,90.14216325468948,0.863120973110199,0.26100367307662964,0.3526822626590729,0.1594492495059967,1816.0,352000,0.009907751681525063,1650.989060317874,0.4410703182220459,-97.45316314697266,0.8575997352600098,105.39605712890625,66.94447326660156,114.3841323852539,0.8817071914672852
0.02135815991237678,63.54560470581055,3229.228617216113,65.62230682373047,177,3929.595801115036,1667.349622240225,193.83351588170865,0.19754257008433343,1826.0,9.394164063259119,0.18267007172107697,112.97438049316406,90.08560114491962,0.862915575504303,0.17069002985954285,0.3520601987838745,0.16910754144191742,1826.0,354000,0.009149642450409314,1667.349622240225,0.441145658493042,-104.69820404052734,0.9070044755935669,105.84381866455078,54.817962646484375,113.00167846679688,0.9224268198013306
0.021774632553075667,64.48110961914062,3220.249664666709,67.52542114257812,178,3954.1814727783203,1676.79859477005,193.7915078933043,0.21077879786491394,1837.0,9.365973751049166,0.1828308254480362,113.43678283691406,90.03127510732689,0.8628036975860596,0.3328653872013092,0.35135459899902344,0.22523251175880432,1837.0,356000,0.009149642450409314,1676.79859477005,0.4410421848297119,-101.22708129882812,0.8696173429489136,106.13272094726562,63.731727600097656,113.27522277832031,0.9111049175262451
0.022186147186147188,62.12226867675781,3136.7036848764815,65.17723083496094,179,3980.785445213318,1683.2427998368928,193.6525974025974,0.19792251259088517,1848.0,9.355207183146009,0.18318501114845276,112.9676513671875,89.93200083930067,0.8625195026397705,0.20752763748168945,0.35084614157676697,0.1643480509519577,1848.0,358000,0.009907751681525063,1683.2427998368928,0.440788596868515,-101.96878814697266,0.8903263211250305,106.37400817871094,64.3741683959961,113.30799865722656,0.9031970500946045
0.022066738428417654,65.85220336914062,2986.621342163209,67.97374725341797,180,4002.7791233062744,1684.9615804733833,193.7497308934338,0.20261466681957244,1858.0,9.33739866659719,0.18261249363422394,111.18992614746094,89.93751314028087,0.8626436591148376,0.22050747275352478,0.3502168655395508,0.26739850640296936,1858.0,360000,0.00896935834762211,1684.9615804733833,0.44056692719459534,-99.49483489990234,0.8689227104187012,106.40564727783203,58.790435791015625,110.95317077636719,0.8703174591064453
0.021925133689839574,63.57830810546875,2985.2089748752123,64.73379516601562,181,4023.393626689911,1694.092548079592,193.58074866310162,0.2053692927956581,1870.0,9.309600170517399,0.18290738761425018,110.20645904541016,89.97379664733954,0.8623418211936951,0.2699912488460541,0.3496033847332001,0.213404580950737,1870.0,362000,0.008792626553888941,1694.092548079592,0.4403578042984009,-104.72655487060547,0.8868852257728577,106.69222259521484,61.899837493896484,110.0818862915039,0.9028615951538086
0.022340425531914895,65.96890258789062,3005.196827793532,67.62468719482422,182,4044.418995141983,1703.8100524015736,193.5781914893617,0.19791702985763548,1880.0,9.300084153016037,0.18363714218139648,106.44815063476562,90.00056632045896,0.8620888590812683,0.44632837176322937,0.3490820825099945,0.44063371419906616,1880.0,364000,0.009712529831903797,1703.8100524015736,0.440655380487442,-104.61485290527344,0.8199863433837891,107.02832794189453,63.81263732910156,105.93707275390625,0.8359718322753906
0.022198731501057084,60.99182891845703,2986.135535316351,64.04424285888672,183,4067.0670425891876,1707.6567488203448,193.39429175475686,0.2127109709382057,1892.0,9.298986274444864,0.184146448969841,111.81642150878906,89.99114009367204,0.8619109988212585,0.36776310205459595,0.34867939352989197,0.3674495816230774,1892.0,366000,0.009521154623962158,1707.6567488203448,0.44057464599609375,-106.27532196044922,0.8245921730995178,107.22956085205078,63.820674896240234,111.65570068359375,0.8457948565483093
0.022058823529411766,66.9303207397461,3004.3710627729597,69.51705932617188,184,4093.954511165619,1717.4518070207707,193.22899159663865,0.19966657996177672,1904.0,9.277586885000668,0.1847219169139862,110.49842834472656,89.88863921089931,0.861550509929657,0.34622082114219666,0.3481046259403229,0.284319669008255,1904.0,368000,0.008792626553888941,1717.4518070207707,0.44056758284568787,-104.6969223022461,0.8404181599617004,107.49819946289062,91.51426696777344,110.86309814453125,0.8555476665496826
0.0219435736677116,64.68635559082031,3093.9261440711994,67.56455993652344,185,4120.44691824913,1723.229549399618,193.2476489028213,0.20373038679361344,1914.0,9.263218880960405,0.18473878502845764,111.27668762207031,89.79608458521807,0.8614525198936462,0.08165419101715088,0.3475661277770996,0.1681859940290451,1914.0,370000,0.009521154623962158,1723.229549399618,0.44054925441741943,-108.59971618652344,0.9482611417770386,107.55838775634766,62.66490173339844,111.44975280761719,0.9353979825973511
0.02181818181818182,66.3215560913086,2802.7891745432244,69.39097595214844,186,4145.995305776596,1725.6721954655054,193.23636363636365,0.2102130514383316,1925.0,9.253423537773857,0.18450796604156494,108.31632995605469,89.72513776889572,0.8614301085472107,0.12866419553756714,0.34706631302833557,0.08158139884471893,1925.0,372000,0.009333550263662541,1725.6721954655054,0.44045838713645935,-109.56116485595703,0.9250614047050476,107.6105728149414,66.55896759033203,108.77156066894531,0.932214081287384
0.02169421487603306,65.20663452148438,2757.5512797772612,67.89662170410156,187,4172.5636031627655,1731.6846332003925,193.10795454545453,0.2015499758720398,1936.0,9.247688888497187,0.18409378826618195,107.95857238769531,89.63314536811647,0.8612743616104126,0.3189270794391632,0.3466167449951172,0.3260613977909088,1936.0,374000,0.009907751681525063,1731.6846332003925,0.44018682837486267,-109.30876922607422,0.8620827198028564,107.85398864746094,67.5835952758789,108.10094451904297,0.831628680229187
0.022096608427543678,69.16835021972656,2740.454489564088,71.1851806640625,188,4198.0909950733185,1735.2483526728165,193.02261048304214,0.20247318401932715,1946.0,9.235137683372836,0.1848093420267105,107.66043853759766,89.56451883516957,0.8610632419586182,0.3158954679965973,0.34606656432151794,0.2409605085849762,1946.0,376000,0.00896935834762211,1735.2483526728165,0.4401981830596924,-106.74575805664062,0.8814072012901306,107.83922576904297,58.4660530090332,106.6610107421875,0.8538456559181213
0.021961184882533197,70.07562255859375,2746.971448562079,72.184326171875,189,4226.564126729965,1739.2011038691287,193.01021450459652,0.19542442739009858,1958.0,9.238264870057927,0.18538643419742584,106.5190658569336,89.4343463546248,0.8608167767524719,-0.08169226348400116,0.34554049372673035,-0.09605161845684052,1958.0,378000,0.009521154623962158,1739.2011038691287,0.4404210150241852,-104.39683532714844,0.9000389575958252,108.12043762207031,81.76072692871094,106.30126190185547,0.9156287908554077
0.021860701576004067,65.60722351074219,2765.472408735285,67.72269439697266,190,4255.496427297592,1747.234801346146,193.10930350788,0.2008467522263527,1967.0,9.230206078731175,0.1847025454044342,108.5450668334961,89.29627987992812,0.8610084056854248,0.021661272272467613,0.3451383113861084,0.16935968399047852,1967.0,380000,0.010106897490323717,1747.234801346146,0.4406625032424927,-102.37689208984375,0.8991681933403015,108.1799087524414,64.692626953125,109.09083557128906,0.865001380443573
0.021728145528044467,69.81163024902344,2764.0144385382614,71.35453033447266,191,4280.775812864304,1755.927344962493,192.98787266296108,0.20310432717204094,1979.0,9.202562431957714,0.18470773100852966,107.34144592285156,89.23616108370798,0.8605210781097412,0.2516193389892578,0.3449063301086426,0.3463507890701294,1979.0,382000,0.010517278057089798,1755.927344962493,0.4402863681316376,-102.51654052734375,0.8574969172477722,108.4299087524414,84.85313415527344,107.41842651367188,0.8302133679389954
0.021597187343043698,67.1486587524414,2882.6633909449574,70.36607360839844,192,4309.708037614822,1766.3907127497248,192.85133098945255,0.18970198169350624,1991.0,9.176254957947378,0.18525537848472595,106.5928726196289,89.10116338472945,0.8603150248527527,0.16977326571941376,0.34442344307899475,0.13439807295799255,1991.0,384000,0.010106897490323717,1766.3907127497248,0.4400944709777832,-103.95433807373047,0.8863492608070374,108.64901733398438,60.437068939208984,106.60924530029297,0.89127516746521
0.0215,64.5945053100586,2893.523161737255,68.13343048095703,193,4327.879055738449,1773.7973524454944,192.76173826173826,0.19527119770646095,2002.0,9.141890392779862,0.1855817437171936,108.40093994140625,89.18918366912135,0.8599371314048767,0.3649364113807678,0.3439127504825592,0.23904195427894592,2002.0,386000,0.00896935834762211,1776.467873746519,0.43984007835388184,-104.81173706054688,0.8481442928314209,108.8495101928711,59.341373443603516,108.35979461669922,0.8956772089004517
0.022,67.00387573242188,2839.4395630276304,69.61605834960938,194,4347.339701652527,1779.0451290417714,192.5533498759305,0.1977514658868313,2015.0,9.105700044870984,0.1863323599100113,111.44827270507812,89.24998427256835,0.8597067594528198,0.12143858522176743,0.34336087107658386,0.372473806142807,2015.0,388000,0.009333550263662541,1796.9638947227854,0.4400036334991455,-104.73367309570312,0.8996710777282715,108.99186706542969,65.35824584960938,111.01935577392578,0.8400202989578247
0.0225,64.30908966064453,2782.514792014294,67.32321166992188,195,4372.650715112686,1777.8619533197664,192.57333333333332,0.20269325241446495,2025.0,9.119989628495638,0.18664851784706116,111.880615234375,89.19075073892552,0.8594974279403687,0.2668461799621582,0.342891663312912,0.244957834482193,2025.0,390000,0.009521154623962158,1791.5262144640121,0.43995723128318787,-106.82699584960938,0.8788694739341736,108.82987976074219,75.27545928955078,112.0657730102539,0.9014654755592346
0.023,69.54414367675781,2824.4166871502225,71.38158416748047,196,4397.081971645355,1784.539797705827,192.51990171990172,0.20507058918476104,2035.0,9.107878835475942,0.1871679127216339,111.85932922363281,89.15003234595522,0.8592478036880493,0.21767781674861908,0.3423555791378021,0.23007839918136597,2035.0,392000,0.009521154623962158,1800.7401031720829,0.4400758743286133,-105.57498168945312,0.8541144728660583,109.0301742553711,60.11949157714844,112.1650390625,0.8392837047576904
0.023,68.32470703125,2983.967014418516,70.21340942382812,197,4424.592968225479,1796.2805453290089,192.5674486803519,0.19553657099604607,2046.0,9.079402717759047,0.1869291067123413,111.93782043457031,89.04773904163598,0.8592777848243713,0.30377885699272156,0.34353116154670715,0.11896057426929474,2046.0,394000,0.010106897490323717,1820.4942793148552,0.4400835931301117,-110.16381072998047,0.866596519947052,109.28691101074219,62.92869186401367,111.74508666992188,0.8924036026000977
0.023,68.73188781738281,3031.7835717384496,70.48216247558594,198,4446.968249320984,1802.0088039599607,192.40427599611274,0.19886937737464905,2058.0,9.043484068615514,0.18689225614070892,108.95504760742188,89.04943273666638,0.8590134978294373,0.061060693114995956,0.3431893289089203,0.16182267665863037,2058.0,396000,0.009712529831903797,1835.115059677991,0.4398755133152008,-108.69096374511719,0.8966206312179565,109.52860260009766,67.2782974243164,108.95230102539062,0.8795949816703796
0.023,67.0352554321289,3016.1576336336525,69.53837585449219,199,4472.631694316864,1808.9920893865817,192.28322861285645,0.20505856543779374,2069.0,8.98499234920106,0.18723633885383606,113.59331512451172,88.98564138552197,0.8587624430656433,0.3330264091491699,0.34269431233406067,0.333448201417923,2069.0,398000,0.009907751681525063,1862.0010998197745,0.4399529695510864,-109.73571014404297,0.856590986251831,109.77013397216797,60.20597839355469,113.62590789794922,0.8413374423980713
0.023,72.60200500488281,2980.9332402324053,75.39340209960938,200,4492.366895437241,1817.4750241922623,192.30673076923077,0.20691681206226348,2080.0,8.939204135140542,0.18755580484867096,111.92584991455078,89.03992245296521,0.8585337996482849,0.18047857284545898,0.3422892391681671,0.14238128066062927,2080.0,400000,0.00896935834762211,1877.3582880616448,0.44004127383232117,-106.45584869384766,0.8797159194946289,109.98908996582031,53.20366668701172,111.96166229248047,0.8693609237670898
