#{"env_id": null, "t_start": 1521868378.2702315}
r,l,t
5562.375646,272,1212.15406
2911.035899,209,1215.295499
-1213.941664,90,1216.75355
6.874614,286,1220.516065
3830.245905,214,1223.05812
2015.418248,256,1227.173737
1614.476047,306,1230.984868
2151.74651,334,1234.829668
-234.977594,153,1237.267222
4024.546473,377,1242.268515
5038.247945,241,1244.857037
3353.51158,284,1248.610881
393.041251,150,1249.95238
4624.954807,243,1253.998343
-221.403691,263,1256.890323
878.250842,157,1259.65268
2844.778771,245,1262.462818
234.66804,276,1266.507971
1523.723996,206,1269.096966
6227.485812,245,1273.238358
8050.858666,370,1277.137628
7549.070794,269,1281.714337
489.931079,239,1284.38586
387.617207,270,1288.178862
3851.313566,255,1291.909093
7179.050132,245,1294.536465
8183.445203,236,1298.347032
6424.419811,220,1301.201532
1296.642085,273,1303.865172
1300.032896,148,1306.781888
6758.443689,224,1309.398148
8049.790951,332,1313.529499
-3621.170112,370,1318.782621
12892.636541,340,1324.606097
4207.254366,263,1327.51889
9070.660462,287,1331.287759
3718.056421,254,1335.336316
-2643.572204,275,1337.996314
2391.103716,248,1341.691383
2923.211673,293,1345.491076
5205.648019,230,1348.097991
13341.348236,363,1353.651721
7105.464735,455,1359.230231
1077.538085,137,1361.642769
13000.649148,392,1367.096281
6330.424268,453,1372.741447
4810.917936,226,1375.346121
6383.881009,323,1380.379333
4943.018592,275,1383.224434
6377.841708,271,1387.662832
6965.760311,232,1390.243282
5230.869431,292,1394.03103
9218.178918,389,1399.44858
5184.605998,278,1403.395885
10537.494758,355,1407.459082
12528.675203,310,1412.843906
-3737.583594,402,1418.054556
4090.39871,275,1420.722556
3596.407213,259,1424.671393
7097.202807,346,1428.721371
9775.639942,247,1432.813446
4415.890678,246,1435.457243
9049.471373,297,1439.915709
-1127.502896,83,1441.163197
6712.969897,276,1444.970574
4401.656376,230,1447.580303
6736.063836,401,1452.778348
1124.266529,214,1455.551746
7402.766126,403,1460.817039
-2523.304496,525,1469.052957
-349.017669,97,1470.316301
698.776816,233,1472.90229
12754.175086,321,1476.813999
4911.622338,205,1479.360441
275.262601,369,1484.389709
1205.45275,215,1486.954458
