obs_rms_mean,reference_Q_std,rollout/Q_mean,total/steps,rollout/episodes,reference_Q_mean,reference_action_mean,reference_perturbed_action_std,total/steps_per_second,param_noise_stddev,reference_actor_Q_mean,rollout/actions_std,rollout/return,AI_return,reference_action_std,train/param_noise_distance,obs_rms_std,rollout/episode_steps,AI_distance,total/duration,reference_perturbed_action_mean,total/epochs,train/loss_critic,rollout/return_history,total/episodes,reference_actor_Q_std,rollout/actions_mean,AI_success_rate,train/loss_actor
0.44367682933807373,1417.627685546875,1289.283447265625,606000,3096.0,-120.20012664794922,0.2589755654335022,0.8990492820739746,102.13600611089159,0.007498538875796335,-92.39617156982422,0.8564900159835815,2523.705156354171,3028.647950100763,0.9096704721450806,0.1980877250432968,0.230118989944458,195.68992248062017,6.807440954794437,5933.265094995499,0.28157663345336914,303,4393.328125,3275.906727199094,3096.0,1417.567626953125,0.17111444473266602,0.036,-1299.4981689453125
0.4436379373073578,1450.7509765625,1290.449462890625,608000,3108.0,-106.85020446777344,0.2833777368068695,0.8949835896492004,102.11276334424878,0.007205948471980551,-70.84513092041016,0.8564199805259705,2526.4830086704137,3028.1855427585506,0.8964378237724304,0.2017141765356064,0.23007096350193024,195.5978120978121,6.8211417368613745,5954.201806783676,0.24966353178024292,304,4936.70458984375,3344.145803438431,3108.0,1447.4571533203125,0.17126624286174774,0.036,-1291.0665283203125
0.4436383545398712,1434.199462890625,1291.2476806640625,610000,3121.0,-109.82405090332031,0.28964516520500183,0.8722593188285828,102.06455059559366,0.006924774844929294,-89.65840148925781,0.8563589453697205,2526.3949484627506,3031.303169426075,0.8952395915985107,0.19790414735674858,0.22996604442596436,195.44665171419416,6.8173911832128145,5976.609865427017,0.32301557064056396,305,3408.181884765625,3175.641275777496,3121.0,1429.9134521484375,0.17131812870502472,0.036,-1285.521728515625
0.44373977184295654,1459.381591796875,1291.8663330078125,612000,3131.0,-94.27406311035156,0.19668935239315033,0.9242227077484131,102.06973479332508,0.009333550263662541,-67.22933959960938,0.856254518032074,2528.1297774799596,3031.0981022069313,0.9230754375457764,0.1994769485294819,0.22999358177185059,195.43213030980516,6.823195587016411,5995.900755882263,0.011525386944413185,306,4756.072265625,3146.7976838090467,3131.0,1461.050537109375,0.17113330960273743,0.036,-1309.499267578125
0.44394683837890625,1499.2845458984375,1293.1739501953125,614000,3141.0,-118.68964385986328,0.17225679755210876,0.9142460823059082,102.07348922485646,0.00795985011672278,-107.29530334472656,0.8561475872993469,2533.707319396924,3049.029154562076,0.9119254946708679,0.2081025183200836,0.22993741929531097,195.435211716014,6.813550754770219,6015.273942947388,0.19106514751911163,307,3858.543701171875,3264.9321283593295,3141.0,1495.97607421875,0.1714305281639099,0.036,-1332.459716796875
0.44390615820884705,1480.316650390625,1293.72021484375,616000,3152.0,-112.57109832763672,0.4423038065433502,0.7649566531181335,102.0782667954924,0.007498538875796335,-92.84463500976562,0.8561563491821289,2537.2750737552324,3067.157792007177,0.805674135684967,0.19677663192152978,0.2300349920988083,195.3867385786802,6.778132087013104,6034.585219144821,0.5408583879470825,308,3042.943115234375,3269.861540263675,3152.0,1483.658203125,0.1713377684354782,0.037,-1314.3974609375
0.4438541829586029,1513.8636474609375,1295.4307861328125,618000,3163.0,-143.1797637939453,0.3187561631202698,0.8482517600059509,102.05004537149304,0.008119843104068908,-123.1975326538086,0.856094479560852,2543.7972982203983,3079.1503276237613,0.896327018737793,0.20549947619438172,0.23003478348255157,195.34302877015492,6.751088740471885,6055.85228061676,0.3731725215911865,309,4299.62744140625,3387.7912259957748,3163.0,1516.8692626953125,0.17133024334907532,0.037,-1339.4285888671875
0.4435858726501465,1508.3631591796875,1295.7928466796875,620000,3173.0,-178.65286254882812,0.21354076266288757,0.912405788898468,102.04988498880549,0.00735078803626736,-155.3831787109375,0.8560622334480286,2544.936167395079,3076.7734612626464,0.9087411761283875,0.2014338703453541,0.22999240458011627,195.36526946107784,6.737451825874442,6075.460056304932,0.14648230373859406,310,3579.074951171875,3352.292741899225,3173.0,1512.192626953125,0.1713363081216812,0.037,-1284.9591064453125
0.4438142776489258,1484.7080078125,1297.7012939453125,622000,3183.0,-137.01181030273438,0.009875085204839706,0.9095480442047119,102.00561477095836,0.008119843104068908,-117.17193603515625,0.8559941053390503,2553.3085583421375,3100.9760031172154,0.9051564335823059,0.1985682201385498,0.23234029114246368,195.3358466855168,6.6919593005370945,6097.703556776047,0.14583030343055725,311,3411.461181640625,3552.8157869754923,3183.0,1485.3731689453125,0.1714628040790558,0.0375,-1294.8134765625
0.4436846673488617,1498.4193115234375,1298.343994140625,624000,3194.0,-148.0945587158203,0.21559756994247437,0.9048241972923279,102.00843731290237,0.00795985011672278,-125.04541015625,0.8558812737464905,2554.111066769361,3101.9151961693888,0.8732096552848816,0.19620636194944382,0.2323809117078781,195.31246086412023,6.687520027462559,6117.141056537628,0.15507341921329498,312,5060.86376953125,3556.114193317549,3194.0,1497.2119140625,0.17166833579540253,0.0375,-1309.8319091796875
0.44360360503196716,1527.539794921875,1297.26611328125,626000,3202.0,-157.6390380859375,0.2497687041759491,0.8981717824935913,101.97870354737539,0.008283051950460692,-136.0904541015625,0.8560136556625366,2551.0858340651125,3098.576662927547,0.9040210843086243,0.20184944152832032,0.232304647564888,195.47282948157402,6.696460140711406,6138.536559343338,0.26307880878448486,313,3079.437744140625,3332.3438703938095,3202.0,1529.696533203125,0.1715516746044159,0.0375,-1311.55615234375
0.4434961974620819,1478.4268798828125,1298.1549072265625,628000,3214.0,-181.5767822265625,0.24293702840805054,0.8623107075691223,101.93963092170121,0.00795985011672278,-157.60414123535156,0.8558908700942993,2553.7603071531,3102.879174879252,0.8672285079956055,0.20880326077342035,0.2322310358285904,195.3858120721842,6.676176504425214,6160.508865118027,0.3273254632949829,314,4132.20556640625,3418.2701175187935,3214.0,1474.3797607421875,0.17185325920581818,0.038,-1290.429931640625
0.4435081481933594,1438.51318359375,1299.6822509765625,630000,3223.0,-174.57774353027344,0.22281275689601898,0.8936830759048462,101.92554809538032,0.00795985011672278,-150.80963134765625,0.8558290004730225,2558.452274310001,3115.779999936128,0.90199875831604,0.20357678353786468,0.23213940858840942,195.43282655910642,6.643718628248461,6180.982214689255,0.17294956743717194,315,4312.80078125,3559.2387304667814,3223.0,1435.90185546875,0.17181256413459778,0.038,-1307.69384765625
0.44362202286720276,1432.99072265625,1300.585693359375,632000,3236.0,-100.2280502319336,0.23117901384830475,0.8875669836997986,101.91685450612059,0.008449541294664952,-71.22689819335938,0.8557437062263489,2559.333686737266,3114.2870294206896,0.9082880616188049,0.19869153335690498,0.23209209740161896,195.24752781211373,6.657066480562087,6201.133296966553,0.3636394143104553,316,4716.173828125,3407.5691102543733,3236.0,1434.3734130859375,0.1720096617937088,0.038,-1299.5902099609375
0.443483829498291,1426.0155029296875,1301.6376953125,634000,3247.0,-103.84516143798828,0.16049045324325562,0.8786811232566833,101.91385852013396,0.008449541294664952,-77.54174041748047,0.855816662311554,2562.5163770184286,3116.244252864995,0.8924575448036194,0.20252576649188994,0.23209460079669952,195.2085001539883,6.635865940009053,6220.940009593964,0.15640798211097717,317,3644.26416015625,3414.378685522803,3247.0,1423.8428955078125,0.1718236356973648,0.038,-1305.3414306640625
0.44340381026268005,1436.6680908203125,1302.8970947265625,636000,3259.0,-124.20326232910156,0.29242467880249023,0.9438142776489258,101.9082613201284,0.007803009623294559,-90.13521575927734,0.855753481388092,2567.0738713465626,3131.0695083933165,0.8795959949493408,0.20279722332954406,0.23202113807201385,195.11905492482356,6.615736992109485,6240.907182216644,0.15010671317577362,318,3657.512451171875,3441.1408009399097,3259.0,1436.4306640625,0.17198732495307922,0.038,-1346.1207275390625
0.44350123405456543,1421.4306640625,1304.1939697265625,638000,3270.0,-97.08328247070312,0.15885809063911438,0.9048113226890564,101.92402581229118,0.00795985011672278,-65.44623565673828,0.8557725548744202,2572.170853088249,3132.369810405477,0.9174743890762329,0.20617081820964814,0.2318878173828125,195.09357798165138,6.601057947502987,6259.5643658638,0.2475232630968094,319,7609.169921875,3411.346303444142,3270.0,1425.8160400390625,0.17203247547149658,0.0385,-1321.012939453125
0.4433937966823578,1440.3814697265625,1305.428955078125,640000,3281.0,-145.5042724609375,0.2946220934391022,0.9173808097839355,101.92709515039864,0.007498538875796335,-115.90479278564453,0.8556414246559143,2576.6112472887435,3139.031255100907,0.8855293393135071,0.20597545847296714,0.23187370598316193,195.0554708930204,6.588084355710194,6278.997739076614,0.2107628881931305,320,3161.5556640625,3342.902865701742,3281.0,1434.0250244140625,0.17193779349327087,0.039,-1279.718505859375
0.44342944025993347,1410.8424072265625,1305.854248046875,642000,3291.0,-159.95664978027344,-0.026467397809028625,0.9534906148910522,101.93201497507145,0.00896935834762211,-139.5810546875,0.8555783033370972,2578.4189960419503,3143.6058353764165,0.9404642581939697,0.2066259491443634,0.23177428543567657,195.03038590094195,6.5775545964245286,6298.315599441528,0.03270914778113365,321,3841.625732421875,3381.5300613560594,3291.0,1417.1798095703125,0.1723812222480774,0.039,-1300.0712890625
0.44355106353759766,1138.491943359375,1305.7919921875,644000,3300.0,-313.71337890625,-0.007346061524003744,0.958580732345581,101.90845265165173,0.01185113216358652,-299.66217041015625,0.8555941581726074,2581.699205612792,3147.7668889166275,0.9610403180122375,0.1951764114201069,0.47455713152885437,195.09,6.576007037108726,6319.39729475975,0.19969481229782104,322,4444.935546875,3479.913584622455,3300.0,1132.53564453125,0.17251765727996826,0.039,-1078.999267578125
0.4435347318649292,1177.5477294921875,1305.691650390625,646000,3313.0,-265.47637939453125,0.14414355158805847,0.9559487700462341,101.88778764751562,0.010106897490323717,-246.76979064941406,0.8556501865386963,2579.8628574747454,3148.43003370409,0.9431542754173279,0.20226240664720535,0.4740377366542816,194.9803803199517,6.573687550641567,6340.308440446854,0.028869539499282837,323,4208.02734375,3445.3944255769443,3313.0,1182.6480712890625,0.17259380221366882,0.039,-1158.385009765625
0.4435604512691498,1224.9925537109375,1305.938232421875,648000,3325.0,-202.83843994140625,0.18573632836341858,0.9504128098487854,101.81561672086399,0.01185113216358652,-185.8891143798828,0.8556245565414429,2580.1504038354515,3148.8726902656135,0.9146409630775452,0.20121786534786223,0.47347450256347656,194.84691729323308,6.554681343534681,6364.446053266525,0.08515247702598572,324,5593.84326171875,3285.767237573085,3325.0,1222.990478515625,0.17286574840545654,0.039,-1207.24462890625
0.4436209201812744,1264.5877685546875,1305.7437744140625,650000,3336.0,-118.412109375,0.18897397816181183,0.9316181540489197,101.85047032442354,0.010517278057089798,-96.89727783203125,0.8556084632873535,2581.7326995099643,3151.1335241901065,0.9386646747589111,0.1943253420293331,0.4729882776737213,194.81025179856115,6.5686001614863265,6381.90474653244,0.14840948581695557,325,2525.919677734375,3306.5647528344693,3336.0,1263.3780517578125,0.1731225997209549,0.0395,-1304.7923583984375
0.4435472786426544,1302.15576171875,1306.570068359375,652000,3349.0,-131.7784881591797,0.16997861862182617,0.9381685256958008,101.828252332807,0.010310046129879225,-109.81378936767578,0.855530321598053,2582.6957894372,3162.1245895801344,0.9461370706558228,0.20488562285900117,0.4724515378475189,194.64108689160943,6.544049318646516,6402.93813419342,0.11903542280197144,326,3108.279052734375,3180.552315668673,3349.0,1297.8582763671875,0.17327581346035004,0.0405,-1305.381103515625
0.4434690773487091,1382.047607421875,1307.2933349609375,654000,3361.0,-92.70354461669922,0.32099246978759766,0.9281710386276245,101.83735314023208,0.010944321720492653,-74.21365356445312,0.855340301990509,2583.002643837189,3168.8668248177005,0.8961041569709778,0.19954512238502503,0.47193077206611633,194.55578696816423,6.5128701967254505,6422.005087852478,0.23890264332294464,327,4485.841796875,3075.9170396398385,3361.0,1378.1378173828125,0.1734374463558197,0.041,-1346.1790771484375
0.4434627592563629,1418.03759765625,1308.1187744140625,656000,3373.0,-48.828773498535156,0.2988782823085785,0.9359842538833618,101.8419408890426,0.010310046129879225,-14.466278076171875,0.8552212119102478,2583.875417499477,3164.023238171263,0.8939527869224548,0.2033512005209923,0.4714409410953522,194.45834568633265,6.520496013423612,6441.354065656662,0.18846087157726288,328,2312.0244140625,2924.8475938082324,3373.0,1418.7147216796875,0.1734342873096466,0.041,-1377.3388671875
0.4433402121067047,1462.45166015625,1308.81201171875,658000,3384.0,-84.77247619628906,0.19236771762371063,0.8971396088600159,101.83272881599794,0.009521154623962158,-64.58234405517578,0.8550533056259155,2586.0654543095393,3167.240531061237,0.9193282723426819,0.2036157077550888,0.4709254205226898,194.42641843971631,6.50704580100186,6461.576819658279,0.2533489465713501,329,2669.2880859375,2884.7925989262126,3384.0,1461.74560546875,0.17359814047813416,0.041,-1393.512939453125
0.44355249404907227,1440.4803466796875,1308.840087890625,660000,3395.0,-4.611656188964844,0.20311787724494934,0.8669136166572571,101.80339509062468,0.010106897490323717,19.541152954101562,0.8549585342407227,2584.189765595162,3165.498453410795,0.9156039357185364,0.20714162468910216,0.47048220038414,194.31222385861562,6.5260985811623,6483.084374666214,0.40228357911109924,330,3115.9013671875,2680.5218067177207,3395.0,1437.6468505859375,0.17357955873012543,0.041,-1396.1529541015625
0.44353365898132324,1489.5140380859375,1310.4898681640625,662000,3406.0,-58.41539764404297,0.19870595633983612,0.9421812295913696,101.82067320678871,0.009712529831903797,-32.33331298828125,0.8547738790512085,2589.1601665535654,3162.0837330720306,0.9199943542480469,0.1947801287472248,0.46992865204811096,194.31033470346446,6.520768984221615,6501.6266260147095,0.10379647463560104,331,3069.28466796875,2933.2008897674546,3406.0,1491.7861328125,0.17370986938476562,0.041,-1390.79248046875
0.4434542953968048,1514.4427490234375,1311.159912109375,664000,3417.0,-56.180416107177734,0.33311501145362854,0.92615807056427,101.79838721969053,0.010310046129879225,-22.180458068847656,0.8545160293579102,2589.9399507452326,3155.5071513082003,0.882583737373352,0.20444964200258256,0.46939730644226074,194.2791922739245,6.526425186668938,6522.696656942368,0.15978972613811493,332,2544.5634765625,2919.946863198273,3417.0,1524.5478515625,0.1738501340150833,0.0405,-1409.947021484375
0.4435292184352875,1576.9560546875,1312.5684814453125,666000,3427.0,-82.24679565429688,0.40153518319129944,0.8251864910125732,101.78987882402905,0.010310046129879225,-61.12697219848633,0.854354977607727,2592.880038136806,3156.6120068348014,0.8537147641181946,0.20454763516783714,0.4688537120819092,194.30347242486138,6.532969639338066,6542.890193939209,0.4631727337837219,333,2579.921875,2984.932555007824,3427.0,1584.5777587890625,0.1737200766801834,0.04,-1406.7144775390625
0.44348588585853577,1580.200927734375,1313.31884765625,668000,3438.0,-59.014259338378906,0.13655219972133636,0.9193395376205444,101.78540367552051,0.009712529831903797,-32.381248474121094,0.8541332483291626,2594.371783430158,3152.459425621107,0.9344818592071533,0.20038295954465865,0.46839427947998047,194.239092495637,6.554927155858453,6562.827044725418,0.1262146234512329,334,3994.538818359375,3004.7835431375506,3438.0,1587.0167236328125,0.1735280454158783,0.0395,-1396.1278076171875
0.44343531131744385,1567.6722412109375,1313.1610107421875,670000,3448.0,-47.30299377441406,0.2405148446559906,0.8950951099395752,101.76858866350209,0.009333550263662541,-18.778350830078125,0.8539329767227173,2592.432266287454,3146.8364475854396,0.8965315222740173,0.20594565838575363,0.46790507435798645,194.31322505800463,6.567223374708,6583.563836336136,0.1747758388519287,335,3394.923095703125,2895.3754105440858,3448.0,1572.0782470703125,0.17309345304965973,0.039,-1373.481689453125
0.4436657726764679,1586.779541015625,1315.3433837890625,672000,3457.0,-72.43467712402344,0.10640628635883331,0.9004313945770264,101.74550268600093,0.009712529831903797,-51.07408142089844,0.8537629246711731,2598.931842072076,3156.352250391622,0.9248530864715576,0.20141098260879517,0.4674001634120941,194.33352617876773,6.560062727241298,6604.714530467987,0.2057519555091858,336,3530.46728515625,3111.0814161199696,3457.0,1594.0673828125,0.17287121713161469,0.0385,-1379.709716796875
0.4436115324497223,1599.0777587890625,1314.79345703125,674000,3466.0,-103.36060333251953,0.4084606468677521,0.9006615281105042,101.74676813465695,0.011164302587074557,-78.17350006103516,0.8535926938056946,2596.949353360579,3142.4649862447513,0.8217353224754333,0.202856218367815,0.46688559651374817,194.43104443162147,6.576941887316123,6624.289030075073,0.08839023113250732,337,3354.332763671875,3053.1565413401513,3466.0,1608.1563720703125,0.17274843156337738,0.039,-1328.6151123046875
0.4436782896518707,1631.021484375,1315.52734375,676000,3477.0,-105.893798828125,0.15453492105007172,0.9142200350761414,101.76043579918688,0.009521154623962158,-73.22669219970703,0.8534656763076782,2598.658624421767,3142.3598802453052,0.9008391499519348,0.20445230811834336,0.4663929045200348,194.41760138050043,6.588396098083993,6643.053311347961,0.17514465749263763,338,8147.9189453125,3054.8659983115635,3477.0,1639.865966796875,0.17256022989749908,0.0395,-1357.423095703125
0.44370487332344055,1661.4591064453125,1316.7554931640625,678000,3489.0,-173.80795288085938,0.37909796833992004,0.9054873585700989,101.73482291644262,0.008792626553888941,-146.78829956054688,0.8532683253288269,2600.7361231124005,3146.6955269573064,0.8587338328361511,0.20226634174585342,0.46589216589927673,194.31355689309257,6.576960679945902,6664.384726524353,0.2705511450767517,339,3070.417724609375,3091.5332207121783,3489.0,1659.4892578125,0.17258870601654053,0.0395,-1333.155029296875
0.443652480840683,1603.5771484375,1316.0150146484375,680000,3497.0,-217.51492309570312,0.12181533873081207,0.9036272168159485,101.71750463909225,0.00896935834762211,-191.0771942138672,0.8533135056495667,2599.177861787746,3140.780145196702,0.9184743165969849,0.20745211854577064,0.4654494822025299,194.41092364884187,6.603210283640781,6685.18169426918,0.1497383713722229,340,3955.185302734375,3097.0960083251966,3497.0,1609.5592041015625,0.17200642824172974,0.0395,-1344.2794189453125
0.4434366524219513,1626.8525390625,1316.6600341796875,682000,3509.0,-225.68621826171875,0.34609949588775635,0.9296712875366211,101.71439173990346,0.010106897490323717,-200.5950927734375,0.8532324433326721,2601.2946853005083,3143.845647527959,0.8770691156387329,0.1983084562420845,0.4650028944015503,194.31262467939584,6.596605209425161,6705.04919052124,0.23735447227954865,341,2588.003173828125,3014.0625345151034,3509.0,1631.9737548828125,0.17190761864185333,0.039,-1325.4697265625
0.4434996545314789,1627.73779296875,1317.3070068359375,684000,3518.0,-240.68209838867188,0.37518683075904846,0.9203166365623474,101.68475453509431,0.008792626553888941,-217.58920288085938,0.8532270789146423,2604.5572619517284,3148.655545894634,0.8607542514801025,0.2035429036617279,0.46452149748802185,194.38914155770325,6.572688364712373,6726.672086954117,0.19456586241722107,342,3284.425537109375,3085.5138206142,3518.0,1629.5452880859375,0.1716424971818924,0.039,-1352.0914306640625
0.44370797276496887,1631.0040283203125,1319.0059814453125,686000,3529.0,-279.31927490234375,0.2311263531446457,0.8851353526115417,101.68276653983277,0.009149642450409314,-257.57391357421875,0.8531458973884583,2608.4689427166777,3147.9571079783705,0.8916775584220886,0.19462619736790657,0.46403780579566956,194.3482572966846,6.59394355889136,6746.472616195679,0.29096096754074097,343,2356.305419921875,3129.597973286713,3529.0,1633.64306640625,0.1717514842748642,0.039,-1316.7421875
0.4439549148082733,1628.491455078125,1320.22509765625,688000,3540.0,-241.73129272460938,0.31192320585250854,0.84361332654953,101.67393560085138,0.00896935834762211,-208.25401306152344,0.8530237078666687,2613.5812367439303,3151.532691567989,0.8808140158653259,0.2083951622247696,0.4635724127292633,194.34689265536724,6.595148539746524,6766.729309082031,0.361592173576355,344,3936.53369140625,3315.3634582869745,3540.0,1632.943115234375,0.17181746661663055,0.0385,-1336.341064453125
0.4441749155521393,1606.404296875,1322.0618896484375,690000,3550.0,-255.8420867919922,0.09162794798612595,0.9175627827644348,101.67232701061309,0.008449541294664952,-226.81427001953125,0.8528094291687012,2619.3561588383654,3157.3112650361954,0.9082735180854797,0.20156018406152726,0.46306392550468445,194.33915492957746,6.59583542331309,6786.507403612137,0.10228224098682404,345,4738.052734375,3481.2393059199076,3550.0,1604.9273681640625,0.17204000055789948,0.0385,-1305.93115234375
0.4440089464187622,1597.1004638671875,1321.7552490234375,692000,3560.0,-243.528076171875,0.3168496787548065,0.9051376581192017,101.65513124580977,0.00896935834762211,-213.0224609375,0.8527454733848572,2616.99355625787,3148.8821163591174,0.8682087063789368,0.1983775633573532,0.462645560503006,194.37191011235956,6.591545434506149,6807.329758167267,0.09748595952987671,346,5996.94482421875,3219.0696187554804,3560.0,1609.495849609375,0.17197836935520172,0.038,-1302.28955078125
0.4441401958465576,1607.9580078125,1323.3719482421875,694000,3571.0,-277.7340087890625,0.29318299889564514,0.8738462924957275,101.61211696380207,0.009149642450409314,-248.10899353027344,0.8526480793952942,2621.217931822052,3155.6383832255665,0.882613480091095,0.20025902062654496,0.4622499942779541,194.3172780733688,6.592266318195942,6829.894118309021,0.34195035696029663,347,2903.1123046875,3450.49427780019,3571.0,1608.1248779296875,0.17196762561798096,0.038,-1325.1103515625
0.4441097676753998,1580.6004638671875,1324.505615234375,696000,3582.0,-226.280029296875,0.4005511999130249,0.791528582572937,101.6116429400769,0.009712529831903797,-198.8779296875,0.8524413108825684,2624.7444837272005,3159.254198504756,0.8311933279037476,0.19712446123361588,0.46177056431770325,194.27749860413178,6.592627693024559,6849.608763933182,0.5080297589302063,348,3206.21435546875,3537.3941448647606,3582.0,1586.213623046875,0.17213164269924164,0.0385,-1320.23388671875
0.4439949691295624,1597.0877685546875,1324.3902587890625,698000,3593.0,-181.5110321044922,0.25569677352905273,0.8381950259208679,101.60602911228844,0.009149642450409314,-158.67160034179688,0.852272093296051,2627.7390348139675,3162.755859861259,0.8968580961227417,0.21221669942140578,0.4614133834838867,194.26106317840245,6.578875892652324,6869.671082496643,0.39739203453063965,349,3957.3388671875,3506.873357268722,3593.0,1595.965087890625,0.17219577729701996,0.0385,-1295.82763671875
0.44391241669654846,1564.5660400390625,1325.03662109375,700000,3604.0,-255.45945739746094,0.20714762806892395,0.9238596558570862,101.61307179457741,0.008619377074687717,-233.03219604492188,0.8520844578742981,2628.732354437159,3159.9564633819564,0.928027331829071,0.1959755738079548,0.4609220325946808,194.1947835738069,6.575704907768497,6888.877460718155,0.16385343670845032,350,2685.9052734375,3614.6858393163006,3604.0,1563.9422607421875,0.17242363095283508,0.0385,-1294.79345703125
0.4439220428466797,1533.722900390625,1325.6903076171875,702000,3615.0,-252.81211853027344,0.20219740271568298,0.8749517798423767,101.61429965522426,0.008619377074687717,-226.0699462890625,0.8520353436470032,2631.838315567344,3173.3279206011894,0.8885548710823059,0.20373642742633818,0.46045199036598206,194.1853388658368,6.556698757777197,6908.476487874985,0.31261712312698364,351,4691.7099609375,3687.000629728678,3615.0,1532.5302734375,0.17241878807544708,0.0385,-1334.875732421875
0.44391191005706787,1535.8245849609375,1326.6593017578125,704000,3624.0,-220.4456787109375,0.20069840550422668,0.8940422534942627,101.58646253383546,0.008619377074687717,-193.86837768554688,0.851925790309906,2636.0696055417598,3177.5857962018117,0.902777910232544,0.20803141832351685,0.45999011397361755,194.2069536423841,6.5494670688065035,6930.057238340378,0.26002630591392517,352,4562.48046875,3672.0737614588784,3624.0,1532.5576171875,0.17226748168468475,0.039,-1287.066650390625
0.4440617859363556,1501.6885986328125,1327.7393798828125,706000,3634.0,-218.0736083984375,0.4147970676422119,0.7948729395866394,101.56591897173615,0.008283051950460692,-188.8802490234375,0.8518169522285461,2640.028492380477,3181.1348013509128,0.8417615294456482,0.19726164788007736,0.4595244824886322,194.26940011007156,6.554230336740345,6951.15061378479,0.5175154805183411,353,3341.435546875,3769.095718273218,3634.0,1496.9837646484375,0.17224176228046417,0.0395,-1353.4208984375
0.4438747465610504,1495.3017578125,1327.822998046875,708000,3644.0,-192.28448486328125,0.1733439713716507,0.9114605188369751,101.53983262634388,0.007803009623294559,-166.26126098632812,0.8517239689826965,2640.6427444568353,3179.0929781118657,0.9196379780769348,0.20748341858386993,0.4590587615966797,194.2796377607025,6.54594263804602,6972.633120298386,0.07012291252613068,354,3976.0126953125,3487.0254458610116,3644.0,1493.1044921875,0.17211656272411346,0.04,-1339.5865478515625
0.44386327266693115,1541.637451171875,1328.135986328125,710000,3655.0,-257.18060302734375,0.09767869859933853,0.913443386554718,101.53429821045695,0.007803009623294559,-228.42990112304688,0.8516411185264587,2641.5642658539937,3183.295287715296,0.9155669212341309,0.20276583075523377,0.4585684835910797,194.2235294117647,6.533663566901403,6992.710960865021,0.13003674149513245,355,4006.9638671875,3458.7380824947454,3655.0,1542.618408203125,0.17225933074951172,0.04,-1311.70068359375
0.4439941942691803,1546.6038818359375,1329.1068115234375,712000,3665.0,-219.1711883544922,0.23424261808395386,0.9208886027336121,101.55765811653089,0.009333550263662541,-191.89735412597656,0.851459264755249,2644.9998399170317,3193.782068683299,0.9017406702041626,0.1949515226483345,0.458080917596817,194.1918144611187,6.5177531425979165,7010.795770645142,0.04902093857526779,356,3454.132568359375,3595.1716451222637,3665.0,1544.552001953125,0.17247596383094788,0.0395,-1337.26318359375
0.4439421594142914,1533.8876953125,1330.105224609375,714000,3675.0,-245.79763793945312,0.25202831625938416,0.9189849495887756,101.54742917109012,0.00896935834762211,-214.62486267089844,0.8514846563339233,2648.0738314364326,3196.233141055214,0.8972302079200745,0.20993858844041824,0.4575854241847992,194.2383673469388,6.521108767399875,7031.197203397751,0.12378530204296112,357,2935.121337890625,3505.530997390693,3675.0,1536.38330078125,0.17226548492908478,0.0395,-1307.9554443359375
0.4439668655395508,1505.64990234375,1330.3310546875,716000,3686.0,-228.17640686035156,0.20079052448272705,0.9262728095054626,101.52029593938741,0.008119843104068908,-210.4270782470703,0.8515167832374573,2649.410116041877,3190.05317208879,0.9163650274276733,0.19720790654420853,0.4571007490158081,194.22626153011393,6.529637302626515,7052.776918888092,0.15980464220046997,358,4459.458984375,3473.573285389236,3686.0,1511.7542724609375,0.17206795513629913,0.0395,-1332.4703369140625
0.44402453303337097,1496.5216064453125,1331.4876708984375,718000,3696.0,-218.31478881835938,0.15649423003196716,0.9058713912963867,101.52149215768478,0.008119843104068908,-198.3568572998047,0.851554811000824,2655.1115165886217,3200.407558382689,0.9233043789863586,0.1925510311126709,0.4566441476345062,194.25703463203465,6.515576962396641,7072.394078731537,0.20010659098625183,359,4334.771484375,3621.4568262603616,3696.0,1502.760498046875,0.17193493247032166,0.0395,-1343.65283203125
0.4442068040370941,1538.990478515625,1333.1785888671875,720000,3706.0,-219.1231689453125,0.38722798228263855,0.8807950019836426,101.51739235492973,0.008619377074687717,-188.06512451171875,0.8514783978462219,2660.491150942113,3207.039972200968,0.856805682182312,0.2073339956998825,0.456294447183609,194.2595790609822,6.525023235004145,7092.380756616592,0.3956449627876282,360,3028.43603515625,3808.622486541139,3706.0,1544.225830078125,0.17182360589504242,0.0395,-1346.4385986328125
0.44428861141204834,1577.28271484375,1333.6788330078125,722000,3717.0,-154.04507446289062,0.33905714750289917,0.8937369585037231,101.49328201959796,0.008119843104068908,-134.5233154296875,0.8513512015342712,2662.5858720109663,3208.898648485177,0.8664705753326416,0.19335568696260452,0.4558204114437103,194.20581113801452,6.532477281442958,7113.771331787109,0.2817688286304474,361,3511.66552734375,3729.3568188832396,3717.0,1583.564697265625,0.17169098556041718,0.039,-1387.53076171875
0.44420456886291504,1544.8818359375,1334.39208984375,724000,3728.0,-211.9739532470703,0.11461374908685684,0.9217842817306519,101.48735535832276,0.008119843104068908,-191.08355712890625,0.8512377738952637,2664.8662615034227,3208.7474403399983,0.9350292682647705,0.20289213016629218,0.45538130402565,194.20144849785407,6.537296822339934,7133.893650531769,0.07757074385881424,362,3230.12060546875,3648.8333847286876,3728.0,1545.94384765625,0.1714354008436203,0.039,-1347.5693359375
